 log(Bfield)      Mns    Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma  mejecta  log(nhhost)  temperature  texplosion  thetaPB     vejecta      A_V        MJD_0   log(KE)     M_Ni  Peak_mag     Peak_MJD 
    13.40142  1.72413  2.09503       1.10436         2024.74113  0.00831  0.16384     0.35512  0.61686      20.6085   6697.44323   -22.00105  1.44264  1028.72756  0.22554  53506.99895  50.22205   0.2194  23.88368  53672.78947 
    13.81559  1.72812  2.52883        0.3469         5800.42754  0.00106   0.2401     0.04193  0.42747     16.14738   9566.59428   -26.82443  0.43422  1009.16962    1e-05  53502.17557  50.10803   0.0224  23.87375  53668.95739 
    13.33097  1.46952  2.38219        0.4902         2793.50084  0.00256  0.18424     0.18668  0.31571     17.48784   8015.92463    -22.4657  1.15476  1053.83501  0.00017   53506.5343  50.04457  0.04288  23.86554  53676.62155 
     13.4678  1.69298  2.23077       1.33609         2008.19994  0.00117  0.03334     0.16589  3.57096      20.4932   5195.90703   -20.88955  1.03295  1017.27125  0.17295  53508.11045   50.5049  0.06077  23.93073  53661.29323 
    13.34791  1.75136  2.05652       0.69032         5966.73179  0.00251  0.06186     0.32469   1.0089     20.52741   6488.09732     -21.268   1.2422  1027.17834  0.18713    53507.732  50.32433  0.08406  23.90171  53672.78947 
    13.36209  1.65097  2.05877        0.7797         5637.12412  0.00134  0.10228     0.03996  0.56548     20.42203   3819.00254   -20.03021  1.14351  1003.77369  0.14681  53508.96979  50.17953  0.03359  23.84812      53678.0 
    13.39569  1.63884  2.38937       0.30254         5311.70741  0.00814  0.27581     0.03549  0.23909     16.62777   9816.87107   -20.21379  1.18814  1008.61414    2e-05  53508.78621  49.88709  0.10342  23.93806  53668.95739 
    13.37954  1.50021   2.1873       0.22703         5892.74039  0.00997  0.12296     0.03752  0.51006     19.93718   7283.41838   -15.14246   1.5425  1063.84263  0.04807  53513.85754  50.20347  0.23594  23.88699      53678.0 
    13.34627  1.64677  2.43923       0.39618          5613.4496   0.0016  0.07703     0.09261  0.71254      19.1915   6924.66393   -21.14068  1.50545  1007.70209  0.00863  53507.85932  50.23711  0.04548  23.95969      53667.0 
    13.51134  1.72647  2.51526       0.37621         4294.62144  0.01914  0.21124     0.05001  0.32198     20.01689   9047.89244   -23.66187  0.96869  1021.93394  0.05776  53505.33813   50.0252  0.32561  23.85797  53672.78947 
    13.30746  1.45195  2.19584       0.61564         5996.72626  0.00897   0.1419     0.34052  0.46929     19.81279   7752.89091   -16.49283  1.33509  1023.92286   0.0361  53512.50717  50.14755  0.20137  23.84483  53680.45363 
    14.03365  1.79772   2.3926       0.61219         3277.23548   0.0225  0.20871     0.07547  0.44591     20.23053   4625.48667   -29.15657  0.22324  1033.65386  0.09446  53499.84343  50.14124  0.48879   24.0137      53674.0 
    13.31799  1.35256  2.17683       0.35171          5916.7905  0.00121  0.05673     0.05711  1.04393     19.33097   9976.39139   -13.32122  1.49721  1011.53588   0.0119  53515.67878  50.31735  0.04119  23.99262  53665.12531 
    13.53225  1.84712  2.67072        0.2958         5000.69169  0.01023  0.13282     0.04477  0.24197     17.28656   9631.06923   -12.69215  0.98372  1051.92054  0.00011  53516.30785  49.92948  0.13181  23.96153      53667.0 
    13.29147  1.59273  2.24874       0.48995         5669.15843  0.00672   0.2494     0.12433  0.25312     20.06284   7650.51148   -25.11222  1.52951  1055.54478   0.0642  53503.88778   49.9539  0.09092   23.9121  53668.95739 
     13.4326  1.30151  2.10843        0.5263         4671.62066  0.00333  0.13754     0.03745  0.27837     16.49263   9111.51531   -13.80659  0.67346  1010.66915    2e-05  53515.19341  49.95821  0.04961   23.8913  53672.78947 
    13.87822  1.82561  2.68628        0.5709         4780.85993  0.00393  0.09087     0.04418  0.56325     16.90295   9605.37401   -20.17933  0.36806  1009.71706    4e-05  53508.82067  50.18367  0.09866  23.89068  53661.29323 
    13.49684  1.89315  2.51783       0.40987         5183.37645  0.00403   0.0755     0.26091  0.92938     20.18118   7706.54719    -19.4959  1.13568  1009.71012  0.08432   53509.5041  50.29377  0.13025  23.92517      53670.0 
    13.49906  1.89952  2.78146       0.69974         5976.11784  0.00148  0.01759     0.01849  3.03428     17.25223   5069.58786   -18.65802  0.99416  1008.91751   0.0001  53510.34198  50.47753  0.07334  23.92832  53680.45363 
    13.65894  1.79292  2.69613       0.35859         5381.06015  0.00108  0.01878     0.32193  4.11446     16.48238   5773.38672   -19.95426  0.69284  1043.38112    2e-05  53509.04574  50.54375  0.05835  23.99774      53674.0 
    13.50599  1.80896  2.23695         0.711         5253.04331  0.00163  0.09298     0.13393  0.67735     20.43062   9111.96928   -16.20931  0.89692  1006.99979  0.14974  53512.79069   50.2252  0.04524  23.91375  53684.28571 
    14.12156  1.82614  2.40193       0.78645           5449.359  0.00182     0.09     0.02502  0.79633     20.26005   9521.63301   -19.81789  0.19941  1006.43448  0.10111  53509.18211  50.25986  0.05471  24.05684      53651.0 
    13.48533  1.88607  2.42211       0.77537         5460.84025   0.0019  0.10846     0.31522  0.67146     20.26374   9699.12375   -16.66737  0.97425  1010.28303  0.10197  53512.33263  50.22605   0.0525  23.87313      53678.0 
    13.55435   2.1427    2.605        0.5942         5210.96262  0.00184  0.19263     0.15794  0.44702     20.32262   8626.25509   -21.31103  1.12497  1030.02139  0.11677  53507.68897   50.1389  0.04005  24.04668  53645.96491 
    13.24435  1.42433  1.84487       0.70651         5455.97328  0.00133  0.18565     0.05734  0.34898     20.42117   5248.88673   -30.13564  0.95462  1005.74929  0.14652  53498.86436  50.04009  0.02412  23.86653  53668.95739 
    13.49357  1.80309  2.77882       0.38308         2526.11148  0.00416  0.26091     0.10821  0.20249     17.36348    9815.9892   -19.36581  1.20546  1001.17945  0.00013  53509.63419  49.78962  0.04287  23.89637  53672.78947 
