"Time (MJD)" g-4769.9 g-4769.9_err i-7774.3 i-7774.3_err r-6370.44 r-6370.44_err z-9154.88 z-9154.88_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
66.400 -15.779 -0.299 -17.408 -0.149 -18.006 -0.111 -18.312 -0.116 6.393 0.170 2.625 0.198 42.914 41.618
66.800 -15.746 -0.298 -17.384 -0.149 -17.988 -0.111 -18.296 -0.117 6.367 0.170 2.631 0.200 42.909 41.621
67.200 -15.713 -0.296 -17.361 -0.150 -17.971 -0.112 -18.281 -0.117 6.339 0.169 2.639 0.201 42.904 41.622
67.600 -15.680 -0.294 -17.338 -0.151 -17.954 -0.112 -18.267 -0.118 6.313 0.167 2.648 0.202 42.900 41.622
68.000 -15.648 -0.292 -17.315 -0.151 -17.937 -0.113 -18.253 -0.119 6.285 0.165 2.660 0.203 42.896 41.623
68.400 -15.615 -0.290 -17.292 -0.152 -17.922 -0.114 -18.241 -0.119 6.251 0.163 2.679 0.203 42.893 41.623
68.800 -15.583 -0.288 -17.269 -0.153 -17.906 -0.114 -18.229 -0.120 6.223 0.161 2.693 0.203 42.889 41.622
69.200 -15.550 -0.285 -17.246 -0.153 -17.892 -0.115 -18.218 -0.120 6.189 0.158 2.716 0.204 42.887 41.621
69.600 -15.518 -0.283 -17.224 -0.154 -17.878 -0.116 -18.207 -0.121 6.156 0.154 2.738 0.204 42.885 41.620
70.000 -15.486 -0.281 -17.202 -0.155 -17.865 -0.116 -18.198 -0.121 6.123 0.151 2.761 0.203 42.883 41.618
70.400 -15.454 -0.278 -17.180 -0.156 -17.852 -0.117 -18.189 -0.121 6.089 0.147 2.787 0.203 42.881 41.616
70.800 -15.422 -0.275 -17.158 -0.156 -17.839 -0.118 -18.181 -0.122 6.055 0.144 2.815 0.202 42.880 41.613
71.200 -15.390 -0.273 -17.137 -0.157 -17.828 -0.118 -18.173 -0.122 6.021 0.140 2.844 0.201 42.879 41.610
71.600 -15.358 -0.270 -17.116 -0.158 -17.816 -0.119 -18.167 -0.122 5.987 0.136 2.876 0.200 42.879 41.607
72.000 -15.327 -0.267 -17.095 -0.158 -17.805 -0.119 -18.160 -0.122 5.952 0.132 2.909 0.198 42.879 41.603
72.400 -15.296 -0.264 -17.074 -0.159 -17.795 -0.120 -18.155 -0.121 5.917 0.127 2.943 0.196 42.879 41.599
72.800 -15.265 -0.261 -17.053 -0.160 -17.785 -0.120 -18.150 -0.121 5.882 0.123 2.980 0.195 42.879 41.594
73.200 -15.234 -0.259 -17.033 -0.160 -17.775 -0.120 -18.146 -0.121 5.848 0.119 3.018 0.192 42.880 41.589
73.600 -15.203 -0.256 -17.013 -0.161 -17.766 -0.120 -18.142 -0.120 5.813 0.114 3.057 0.190 42.881 41.583
74.000 -15.172 -0.253 -16.993 -0.161 -17.757 -0.120 -18.138 -0.120 5.779 0.110 3.098 0.188 42.882 41.576
74.400 -15.142 -0.250 -16.973 -0.162 -17.748 -0.120 -18.135 -0.119 5.744 0.106 3.140 0.185 42.884 41.569
74.800 -15.112 -0.247 -16.953 -0.163 -17.739 -0.120 -18.133 -0.118 5.710 0.101 3.184 0.182 42.885 41.561
75.200 -15.082 -0.244 -16.934 -0.163 -17.731 -0.120 -18.131 -0.117 5.677 0.097 3.229 0.178 42.887 41.553
75.600 -15.053 -0.242 -16.915 -0.164 -17.723 -0.120 -18.129 -0.116 5.644 0.093 3.274 0.175 42.889 41.543
76.000 -15.023 -0.239 -16.896 -0.164 -17.715 -0.119 -18.128 -0.116 5.611 0.088 3.321 0.171 42.891 41.533
76.400 -14.994 -0.237 -16.877 -0.165 -17.707 -0.119 -18.127 -0.115 5.578 0.084 3.369 0.167 42.894 41.522
76.800 -14.966 -0.235 -16.858 -0.166 -17.699 -0.118 -18.126 -0.114 5.546 0.080 3.417 0.163 42.896 41.510
77.200 -14.937 -0.233 -16.839 -0.166 -17.692 -0.118 -18.125 -0.113 5.515 0.076 3.466 0.159 42.899 41.498
77.600 -14.909 -0.231 -16.821 -0.167 -17.684 -0.117 -18.124 -0.112 5.484 0.072 3.516 0.154 42.901 41.484
78.000 -14.882 -0.229 -16.802 -0.168 -17.677 -0.117 -18.124 -0.111 5.454 0.068 3.566 0.149 42.904 41.470
78.400 -14.854 -0.228 -16.784 -0.169 -17.670 -0.117 -18.124 -0.111 5.425 0.064 3.616 0.145 42.907 41.455
78.800 -14.827 -0.227 -16.765 -0.170 -17.662 -0.117 -18.123 -0.111 5.396 0.061 3.666 0.140 42.910 41.439
79.200 -14.801 -0.227 -16.747 -0.172 -17.655 -0.117 -18.123 -0.111 5.367 0.057 3.717 0.135 42.912 41.422
79.600 -14.775 -0.227 -16.729 -0.174 -17.647 -0.118 -18.123 -0.111 5.340 0.054 3.767 0.129 42.915 41.405
80.000 -14.749 -0.227 -16.710 -0.175 -17.640 -0.118 -18.122 -0.112 5.313 0.050 3.818 0.124 42.918 41.387
80.400 -14.724 -0.228 -16.692 -0.178 -17.632 -0.120 -18.122 -0.113 5.287 0.047 3.867 0.120 42.920 41.371
80.800 -14.699 -0.229 -16.673 -0.180 -17.625 -0.121 -18.121 -0.115 5.261 0.045 3.917 0.116 42.923 41.356
81.200 -14.675 -0.231 -16.655 -0.183 -17.617 -0.124 -18.121 -0.118 5.236 0.042 3.965 0.112 42.925 41.344
81.600 -14.651 -0.234 -16.636 -0.186 -17.609 -0.126 -18.120 -0.121 5.212 0.041 4.012 0.111 42.928 41.337
82.000 -14.628 -0.237 -16.618 -0.189 -17.601 -0.130 -18.119 -0.125 5.189 0.040 4.058 0.111 42.930 41.338
82.400 -14.606 -0.240 -16.599 -0.193 -17.593 -0.133 -18.117 -0.129 5.167 0.040 4.102 0.113 42.932 41.347
82.800 -14.584 -0.244 -16.580 -0.197 -17.584 -0.138 -18.116 -0.135 5.146 0.040 4.145 0.118 42.934 41.366
