"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4735.89 g-4735.89_err g-4746.48 g-4746.48_err i-7645.77 i-7645.77_err orange-6629.82 orange-6629.82_err r-6198.96 r-6198.96_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
4.800 -21.915 -0.028 -21.915 -0.028 -21.896 -0.040 -21.759 -0.027 -21.727 -0.029 -21.673 -0.036 -21.403 -0.041 17.710 1.049 2.555 0.170 44.661 43.682
5.200 -21.911 -0.029 -21.911 -0.029 -21.893 -0.040 -21.758 -0.027 -21.726 -0.029 -21.672 -0.036 -21.401 -0.042 17.650 1.050 2.563 0.172 44.657 43.680
5.600 -21.908 -0.029 -21.908 -0.029 -21.890 -0.040 -21.756 -0.027 -21.725 -0.029 -21.671 -0.037 -21.400 -0.042 17.586 1.051 2.571 0.174 44.654 43.678
6.000 -21.904 -0.029 -21.904 -0.029 -21.887 -0.040 -21.755 -0.027 -21.724 -0.029 -21.670 -0.037 -21.399 -0.042 17.518 1.052 2.579 0.175 44.650 43.675
6.400 -21.901 -0.029 -21.901 -0.029 -21.884 -0.040 -21.753 -0.027 -21.722 -0.029 -21.668 -0.037 -21.397 -0.042 17.447 1.052 2.589 0.177 44.646 43.672
6.800 -21.897 -0.029 -21.897 -0.029 -21.880 -0.040 -21.751 -0.027 -21.721 -0.028 -21.667 -0.037 -21.396 -0.042 17.372 1.051 2.598 0.179 44.642 43.668
7.200 -21.893 -0.030 -21.893 -0.029 -21.877 -0.040 -21.750 -0.027 -21.719 -0.028 -21.666 -0.037 -21.394 -0.042 17.293 1.050 2.609 0.181 44.637 43.664
7.600 -21.888 -0.030 -21.888 -0.030 -21.873 -0.040 -21.748 -0.026 -21.718 -0.028 -21.665 -0.036 -21.393 -0.042 17.211 1.048 2.620 0.183 44.633 43.659
8.000 -21.884 -0.030 -21.884 -0.030 -21.869 -0.040 -21.746 -0.026 -21.716 -0.028 -21.663 -0.036 -21.391 -0.042 17.127 1.046 2.631 0.184 44.628 43.654
8.400 -21.879 -0.030 -21.879 -0.030 -21.865 -0.040 -21.744 -0.026 -21.715 -0.028 -21.662 -0.036 -21.389 -0.042 17.039 1.043 2.644 0.186 44.623 43.648
8.800 -21.875 -0.030 -21.875 -0.030 -21.860 -0.040 -21.742 -0.026 -21.713 -0.028 -21.661 -0.036 -21.388 -0.042 16.949 1.039 2.656 0.188 44.618 43.642
9.200 -21.870 -0.030 -21.870 -0.029 -21.856 -0.040 -21.740 -0.026 -21.711 -0.028 -21.659 -0.036 -21.386 -0.042 16.857 1.035 2.669 0.190 44.613 43.635
9.600 -21.865 -0.029 -21.865 -0.029 -21.852 -0.040 -21.738 -0.025 -21.709 -0.028 -21.658 -0.036 -21.384 -0.042 16.763 1.031 2.683 0.192 44.607 43.628
10.000 -21.859 -0.029 -21.859 -0.029 -21.847 -0.040 -21.735 -0.025 -21.707 -0.027 -21.656 -0.036 -21.382 -0.042 16.667 1.026 2.696 0.194 44.602 43.621
10.400 -21.854 -0.029 -21.854 -0.029 -21.842 -0.040 -21.733 -0.025 -21.705 -0.027 -21.654 -0.036 -21.380 -0.042 16.570 1.020 2.711 0.196 44.596 43.613
10.800 -21.848 -0.029 -21.848 -0.029 -21.837 -0.040 -21.731 -0.025 -21.703 -0.027 -21.653 -0.036 -21.378 -0.042 16.471 1.015 2.725 0.198 44.591 43.605
11.200 -21.842 -0.029 -21.842 -0.029 -21.832 -0.040 -21.728 -0.025 -21.701 -0.027 -21.651 -0.036 -21.376 -0.042 16.372 1.009 2.740 0.200 44.585 43.597
11.600 -21.836 -0.029 -21.836 -0.029 -21.827 -0.040 -21.726 -0.025 -21.699 -0.027 -21.649 -0.036 -21.374 -0.042 16.272 1.003 2.755 0.202 44.579 43.589
12.000 -21.830 -0.029 -21.830 -0.029 -21.822 -0.040 -21.723 -0.025 -21.697 -0.027 -21.648 -0.036 -21.372 -0.042 16.171 0.998 2.770 0.204 44.573 43.580
12.400 -21.824 -0.029 -21.824 -0.029 -21.816 -0.040 -21.721 -0.025 -21.695 -0.027 -21.646 -0.036 -21.370 -0.042 16.071 0.992 2.786 0.206 44.567 43.572
12.800 -21.817 -0.029 -21.818 -0.029 -21.810 -0.040 -21.718 -0.025 -21.692 -0.027 -21.644 -0.036 -21.368 -0.042 15.970 0.986 2.801 0.209 44.561 43.563
13.200 -21.811 -0.029 -21.811 -0.029 -21.805 -0.040 -21.715 -0.026 -21.690 -0.028 -21.642 -0.036 -21.366 -0.042 15.870 0.981 2.817 0.211 44.555 43.554
13.600 -21.804 -0.029 -21.804 -0.029 -21.799 -0.040 -21.712 -0.026 -21.688 -0.028 -21.640 -0.036 -21.364 -0.041 15.771 0.976 2.832 0.213 44.549 43.545
14.000 -21.797 -0.029 -21.797 -0.029 -21.793 -0.040 -21.710 -0.026 -21.685 -0.028 -21.638 -0.036 -21.362 -0.041 15.672 0.970 2.848 0.216 44.542 43.537
14.400 -21.790 -0.029 -21.790 -0.029 -21.787 -0.040 -21.707 -0.026 -21.683 -0.028 -21.636 -0.036 -21.359 -0.041 15.574 0.966 2.864 0.218 44.536 43.528
14.800 -21.783 -0.029 -21.783 -0.029 -21.781 -0.040 -21.704 -0.027 -21.680 -0.028 -21.634 -0.036 -21.357 -0.041 15.476 0.961 2.880 0.221 44.530 43.519
15.200 -21.776 -0.029 -21.776 -0.029 -21.775 -0.040 -21.701 -0.027 -21.677 -0.029 -21.632 -0.036 -21.355 -0.041 15.380 0.956 2.895 0.224 44.524 43.511
15.600 -21.768 -0.029 -21.769 -0.029 -21.768 -0.040 -21.698 -0.027 -21.675 -0.029 -21.630 -0.037 -21.353 -0.041 15.284 0.952 2.911 0.226 44.518 43.502
16.000 -21.761 -0.029 -21.761 -0.029 -21.762 -0.040 -21.694 -0.027 -21.672 -0.029 -21.627 -0.037 -21.350 -0.041 15.190 0.947 2.927 0.229 44.512 43.493
16.400 -21.753 -0.029 -21.754 -0.029 -21.756 -0.040 -21.691 -0.028 -21.669 -0.029 -21.625 -0.037 -21.348 -0.041 15.095 0.942 2.943 0.232 44.506 43.484
16.800 -21.746 -0.029 -21.746 -0.029 -21.749 -0.040 -21.688 -0.028 -21.666 -0.029 -21.623 -0.037 -21.346 -0.041 15.002 0.937 2.959 0.234 44.500 43.475
17.200 -21.738 -0.029 -21.739 -0.029 -21.743 -0.039 -21.685 -0.028 -21.664 -0.029 -21.620 -0.037 -21.343 -0.041 14.909 0.931 2.975 0.237 44.494 43.466
17.600 -21.731 -0.029 -21.731 -0.029 -21.736 -0.039 -21.681 -0.028 -21.661 -0.030 -21.618 -0.037 -21.341 -0.041 14.817 0.926 2.992 0.239 44.488 43.457
18.000 -21.723 -0.029 -21.723 -0.029 -21.730 -0.039 -21.678 -0.028 -21.658 -0.030 -21.615 -0.037 -21.339 -0.041 14.725 0.920 3.008 0.242 44.482 43.447
18.400 -21.716 -0.029 -21.716 -0.029 -21.723 -0.039 -21.675 -0.028 -21.655 -0.030 -21.613 -0.037 -21.336 -0.041 14.635 0.913 3.025 0.244 44.476 43.438
18.800 -21.708 -0.029 -21.708 -0.029 -21.717 -0.039 -21.671 -0.028 -21.652 -0.030 -21.610 -0.037 -21.334 -0.041 14.545 0.907 3.042 0.246 44.470 43.428
19.200 -21.700 -0.029 -21.701 -0.029 -21.710 -0.039 -21.668 -0.029 -21.649 -0.030 -21.608 -0.037 -21.332 -0.041 14.456 0.899 3.059 0.248 44.464 43.418
19.600 -21.693 -0.029 -21.693 -0.029 -21.704 -0.039 -21.664 -0.029 -21.645 -0.030 -21.605 -0.037 -21.329 -0.041 14.368 0.892 3.076 0.251 44.458 43.407
20.000 -21.685 -0.029 -21.686 -0.029 -21.698 -0.039 -21.660 -0.029 -21.642 -0.030 -21.602 -0.037 -21.327 -0.041 14.282 0.884 3.093 0.252 44.453 43.397
20.400 -21.678 -0.029 -21.678 -0.029 -21.691 -0.039 -21.657 -0.029 -21.639 -0.030 -21.599 -0.037 -21.324 -0.041 14.197 0.876 3.110 0.254 44.447 43.387
20.800 -21.671 -0.029 -21.671 -0.029 -21.685 -0.039 -21.653 -0.029 -21.636 -0.030 -21.597 -0.037 -21.322 -0.041 14.114 0.868 3.127 0.256 44.442 43.376
21.200 -21.663 -0.029 -21.664 -0.029 -21.678 -0.039 -21.650 -0.029 -21.632 -0.030 -21.594 -0.037 -21.320 -0.041 14.032 0.860 3.144 0.258 44.436 43.366
21.600 -21.656 -0.029 -21.657 -0.029 -21.672 -0.039 -21.646 -0.029 -21.629 -0.030 -21.591 -0.038 -21.317 -0.041 13.953 0.851 3.161 0.259 44.431 43.355
22.000 -21.649 -0.029 -21.650 -0.029 -21.666 -0.039 -21.642 -0.029 -21.626 -0.031 -21.588 -0.038 -21.315 -0.042 13.876 0.843 3.177 0.260 44.426 43.345
22.400 -21.642 -0.030 -21.643 -0.029 -21.659 -0.039 -21.639 -0.029 -21.622 -0.031 -21.584 -0.038 -21.312 -0.042 13.801 0.834 3.193 0.261 44.421 43.334
22.800 -21.635 -0.030 -21.636 -0.030 -21.653 -0.039 -21.635 -0.030 -21.619 -0.031 -21.581 -0.038 -21.310 -0.043 13.729 0.825 3.208 0.262 44.416 43.324
23.200 -21.628 -0.030 -21.629 -0.030 -21.647 -0.040 -21.631 -0.030 -21.615 -0.031 -21.578 -0.038 -21.308 -0.043 13.659 0.816 3.224 0.263 44.411 43.313
23.600 -21.621 -0.030 -21.622 -0.030 -21.641 -0.040 -21.627 -0.030 -21.612 -0.032 -21.575 -0.039 -21.305 -0.044 13.591 0.807 3.238 0.264 44.406 43.303
24.000 -21.615 -0.031 -21.615 -0.031 -21.635 -0.040 -21.623 -0.030 -21.608 -0.032 -21.571 -0.039 -21.303 -0.045 13.526 0.798 3.252 0.264 44.402 43.292
24.400 -21.608 -0.031 -21.608 -0.031 -21.629 -0.040 -21.619 -0.031 -21.604 -0.032 -21.568 -0.039 -21.300 -0.045 13.463 0.789 3.266 0.264 44.397 43.282
24.800 -21.601 -0.032 -21.602 -0.032 -21.623 -0.041 -21.615 -0.031 -21.600 -0.033 -21.564 -0.040 -21.298 -0.046 13.403 0.780 3.278 0.264 44.393 43.271
25.200 -21.594 -0.032 -21.595 -0.032 -21.617 -0.041 -21.611 -0.032 -21.597 -0.034 -21.561 -0.040 -21.296 -0.047 13.345 0.771 3.291 0.264 44.389 43.261
25.600 -21.588 -0.033 -21.588 -0.033 -21.611 -0.041 -21.607 -0.033 -21.593 -0.034 -21.557 -0.041 -21.293 -0.048 13.289 0.763 3.302 0.264 44.384 43.251
26.000 -21.581 -0.034 -21.582 -0.034 -21.605 -0.042 -21.603 -0.034 -21.589 -0.035 -21.554 -0.042 -21.291 -0.049 13.236 0.754 3.313 0.264 44.380 43.241
26.400 -21.574 -0.035 -21.575 -0.034 -21.600 -0.042 -21.599 -0.034 -21.585 -0.036 -21.550 -0.042 -21.288 -0.050 13.184 0.746 3.324 0.264 44.376 43.231
26.800 -21.568 -0.035 -21.569 -0.035 -21.594 -0.043 -21.595 -0.035 -21.581 -0.037 -21.546 -0.043 -21.286 -0.051 13.134 0.738 3.334 0.264 44.372 43.222
27.200 -21.561 -0.036 -21.562 -0.036 -21.588 -0.044 -21.591 -0.036 -21.577 -0.038 -21.542 -0.044 -21.283 -0.053 13.086 0.731 3.343 0.263 44.368 43.213
27.600 -21.555 -0.037 -21.555 -0.037 -21.582 -0.044 -21.587 -0.037 -21.573 -0.039 -21.539 -0.045 -21.281 -0.054 13.040 0.723 3.352 0.263 44.365 43.204
28.000 -21.548 -0.039 -21.549 -0.038 -21.576 -0.045 -21.582 -0.038 -21.569 -0.040 -21.535 -0.046 -21.278 -0.055 12.994 0.716 3.361 0.263 44.361 43.195
28.400 -21.541 -0.040 -21.542 -0.040 -21.571 -0.046 -21.578 -0.040 -21.564 -0.041 -21.531 -0.047 -21.276 -0.057 12.951 0.709 3.369 0.262 44.357 43.186
28.800 -21.535 -0.041 -21.536 -0.041 -21.565 -0.047 -21.574 -0.041 -21.560 -0.042 -21.527 -0.048 -21.274 -0.059 12.908 0.703 3.377 0.262 44.353 43.178
29.200 -21.528 -0.042 -21.529 -0.042 -21.559 -0.048 -21.569 -0.042 -21.556 -0.043 -21.523 -0.049 -21.271 -0.060 12.867 0.696 3.384 0.262 44.350 43.170
29.600 -21.522 -0.044 -21.522 -0.044 -21.553 -0.049 -21.565 -0.044 -21.552 -0.045 -21.519 -0.050 -21.269 -0.062 12.827 0.690 3.391 0.261 44.346 43.162
30.000 -21.515 -0.045 -21.516 -0.045 -21.548 -0.050 -21.561 -0.045 -21.548 -0.046 -21.515 -0.051 -21.266 -0.064 12.788 0.684 3.398 0.261 44.343 43.154
30.400 -21.508 -0.047 -21.509 -0.047 -21.542 -0.051 -21.556 -0.047 -21.543 -0.048 -21.511 -0.053 -21.263 -0.065 12.751 0.678 3.404 0.260 44.339 43.146
30.800 -21.502 -0.049 -21.503 -0.048 -21.536 -0.052 -21.552 -0.048 -21.539 -0.049 -21.507 -0.054 -21.261 -0.067 12.714 0.673 3.410 0.260 44.336 43.139
31.200 -21.495 -0.050 -21.496 -0.050 -21.531 -0.053 -21.547 -0.050 -21.535 -0.051 -21.502 -0.055 -21.258 -0.069 12.678 0.667 3.416 0.259 44.332 43.131
31.600 -21.489 -0.052 -21.490 -0.052 -21.525 -0.055 -21.543 -0.051 -21.530 -0.052 -21.498 -0.057 -21.256 -0.071 12.643 0.662 3.422 0.259 44.329 43.124
32.000 -21.482 -0.054 -21.483 -0.054 -21.519 -0.056 -21.538 -0.053 -21.526 -0.054 -21.494 -0.058 -21.253 -0.073 12.609 0.657 3.427 0.258 44.325 43.117
32.400 -21.476 -0.056 -21.477 -0.056 -21.514 -0.058 -21.534 -0.055 -21.521 -0.056 -21.490 -0.060 -21.250 -0.075 12.575 0.651 3.432 0.258 44.322 43.110
32.800 -21.469 -0.058 -21.470 -0.058 -21.508 -0.059 -21.529 -0.057 -21.517 -0.058 -21.486 -0.061 -21.248 -0.077 12.543 0.646 3.437 0.257 44.319 43.103
33.200 -21.463 -0.060 -21.464 -0.060 -21.502 -0.061 -21.525 -0.058 -21.513 -0.059 -21.482 -0.063 -21.245 -0.079 12.511 0.641 3.441 0.257 44.315 43.096
33.600 -21.456 -0.062 -21.457 -0.062 -21.497 -0.062 -21.520 -0.060 -21.508 -0.061 -21.477 -0.065 -21.242 -0.081 12.481 0.637 3.445 0.256 44.312 43.089
34.000 -21.450 -0.064 -21.451 -0.064 -21.491 -0.064 -21.515 -0.062 -21.504 -0.063 -21.473 -0.066 -21.240 -0.083 12.450 0.632 3.449 0.255 44.309 43.082
34.400 -21.444 -0.066 -21.445 -0.066 -21.485 -0.066 -21.511 -0.064 -21.499 -0.065 -21.469 -0.068 -21.237 -0.085 12.421 0.627 3.453 0.255 44.306 43.075
34.800 -21.437 -0.068 -21.438 -0.068 -21.480 -0.067 -21.506 -0.066 -21.494 -0.067 -21.465 -0.070 -21.234 -0.087 12.392 0.622 3.456 0.254 44.303 43.068
35.200 -21.431 -0.070 -21.432 -0.070 -21.474 -0.069 -21.501 -0.068 -21.490 -0.069 -21.460 -0.072 -21.231 -0.089 12.363 0.617 3.460 0.253 44.299 43.062
35.600 -21.424 -0.072 -21.426 -0.072 -21.468 -0.071 -21.497 -0.070 -21.485 -0.071 -21.456 -0.074 -21.228 -0.091 12.335 0.613 3.463 0.252 44.296 43.055
36.000 -21.418 -0.075 -21.419 -0.074 -21.463 -0.073 -21.492 -0.072 -21.481 -0.073 -21.452 -0.075 -21.226 -0.093 12.307 0.608 3.467 0.252 44.293 43.048
36.400 -21.412 -0.077 -21.413 -0.077 -21.457 -0.075 -21.487 -0.074 -21.476 -0.074 -21.448 -0.077 -21.223 -0.096 12.280 0.604 3.470 0.251 44.290 43.042
36.800 -21.405 -0.079 -21.407 -0.079 -21.451 -0.077 -21.483 -0.076 -21.472 -0.076 -21.443 -0.079 -21.220 -0.098 12.252 0.599 3.473 0.250 44.287 43.035
37.200 -21.399 -0.081 -21.400 -0.081 -21.446 -0.078 -21.478 -0.078 -21.467 -0.078 -21.439 -0.081 -21.217 -0.100 12.225 0.595 3.476 0.250 44.284 43.028
37.600 -21.393 -0.084 -21.394 -0.083 -21.440 -0.080 -21.473 -0.080 -21.463 -0.080 -21.435 -0.083 -21.214 -0.102 12.199 0.590 3.479 0.249 44.281 43.022
38.000 -21.386 -0.086 -21.388 -0.085 -21.434 -0.082 -21.469 -0.082 -21.458 -0.082 -21.430 -0.085 -21.211 -0.104 12.172 0.586 3.482 0.248 44.278 43.015
38.400 -21.380 -0.088 -21.381 -0.088 -21.429 -0.084 -21.464 -0.084 -21.454 -0.084 -21.426 -0.087 -21.208 -0.106 12.146 0.582 3.485 0.247 44.275 43.008
38.800 -21.374 -0.090 -21.375 -0.090 -21.423 -0.086 -21.459 -0.086 -21.449 -0.086 -21.422 -0.089 -21.205 -0.108 12.120 0.577 3.488 0.247 44.272 43.002
39.200 -21.368 -0.092 -21.369 -0.092 -21.418 -0.088 -21.454 -0.088 -21.444 -0.088 -21.418 -0.091 -21.202 -0.110 12.094 0.573 3.491 0.246 44.269 42.995
39.600 -21.361 -0.095 -21.363 -0.094 -21.412 -0.090 -21.450 -0.090 -21.440 -0.090 -21.413 -0.092 -21.199 -0.112 12.068 0.569 3.493 0.245 44.266 42.989
40.000 -21.355 -0.097 -21.356 -0.096 -21.406 -0.092 -21.445 -0.091 -21.435 -0.092 -21.409 -0.094 -21.196 -0.114 12.042 0.565 3.496 0.245 44.263 42.982
40.400 -21.349 -0.099 -21.350 -0.099 -21.401 -0.094 -21.440 -0.093 -21.431 -0.094 -21.405 -0.096 -21.193 -0.116 12.016 0.561 3.499 0.244 44.260 42.976
40.800 -21.343 -0.101 -21.344 -0.101 -21.395 -0.096 -21.436 -0.095 -21.426 -0.096 -21.401 -0.098 -21.190 -0.118 11.990 0.557 3.502 0.243 44.257 42.969
41.200 -21.336 -0.103 -21.338 -0.103 -21.389 -0.098 -21.431 -0.097 -21.422 -0.098 -21.396 -0.100 -21.187 -0.120 11.965 0.553 3.505 0.243 44.254 42.963
41.600 -21.330 -0.105 -21.331 -0.105 -21.384 -0.100 -21.426 -0.099 -21.417 -0.100 -21.392 -0.102 -21.183 -0.122 11.939 0.550 3.508 0.242 44.251 42.956
42.000 -21.324 -0.107 -21.325 -0.107 -21.378 -0.102 -21.422 -0.101 -21.413 -0.101 -21.388 -0.103 -21.180 -0.124 11.914 0.546 3.511 0.242 44.248 42.950
42.400 -21.318 -0.109 -21.319 -0.109 -21.373 -0.103 -21.417 -0.103 -21.408 -0.103 -21.384 -0.105 -21.177 -0.126 11.889 0.542 3.514 0.241 44.245 42.943
42.800 -21.311 -0.111 -21.313 -0.111 -21.367 -0.105 -21.412 -0.104 -21.404 -0.105 -21.379 -0.107 -21.174 -0.128 11.863 0.539 3.517 0.241 44.242 42.937
43.200 -21.305 -0.113 -21.307 -0.113 -21.361 -0.107 -21.408 -0.106 -21.399 -0.107 -21.375 -0.109 -21.171 -0.130 11.838 0.535 3.520 0.240 44.239 42.931
43.600 -21.299 -0.115 -21.300 -0.115 -21.356 -0.109 -21.403 -0.108 -21.395 -0.109 -21.371 -0.110 -21.167 -0.131 11.813 0.532 3.523 0.240 44.236 42.924
44.000 -21.293 -0.117 -21.294 -0.117 -21.350 -0.111 -21.398 -0.110 -21.390 -0.110 -21.367 -0.112 -21.164 -0.133 11.788 0.529 3.526 0.239 44.233 42.918
44.400 -21.286 -0.119 -21.288 -0.119 -21.344 -0.112 -21.394 -0.111 -21.386 -0.112 -21.362 -0.114 -21.161 -0.135 11.763 0.526 3.529 0.239 44.230 42.912
44.800 -21.280 -0.121 -21.282 -0.120 -21.339 -0.114 -21.389 -0.113 -21.381 -0.113 -21.358 -0.115 -21.158 -0.136 11.738 0.523 3.532 0.239 44.227 42.906
45.200 -21.274 -0.122 -21.275 -0.122 -21.333 -0.116 -21.385 -0.114 -21.377 -0.115 -21.354 -0.117 -21.154 -0.138 11.713 0.520 3.536 0.238 44.224 42.900
45.600 -21.268 -0.124 -21.269 -0.124 -21.327 -0.117 -21.380 -0.116 -21.372 -0.117 -21.350 -0.118 -21.151 -0.140 11.688 0.517 3.539 0.238 44.221 42.894
46.000 -21.261 -0.126 -21.263 -0.126 -21.322 -0.119 -21.375 -0.117 -21.368 -0.118 -21.346 -0.120 -21.148 -0.141 11.663 0.514 3.542 0.238 44.219 42.888
46.400 -21.255 -0.128 -21.257 -0.127 -21.316 -0.121 -21.371 -0.119 -21.364 -0.120 -21.341 -0.121 -21.144 -0.143 11.638 0.511 3.545 0.238 44.216 42.882
46.800 -21.249 -0.129 -21.250 -0.129 -21.311 -0.122 -21.366 -0.120 -21.359 -0.121 -21.337 -0.123 -21.141 -0.144 11.613 0.509 3.549 0.238 44.213 42.876
47.200 -21.242 -0.131 -21.244 -0.130 -21.305 -0.124 -21.362 -0.122 -21.355 -0.122 -21.333 -0.124 -21.137 -0.146 11.589 0.506 3.552 0.238 44.210 42.871
47.600 -21.236 -0.132 -21.238 -0.132 -21.299 -0.125 -21.357 -0.123 -21.350 -0.124 -21.329 -0.125 -21.134 -0.147 11.564 0.504 3.555 0.238 44.207 42.865
48.000 -21.230 -0.134 -21.232 -0.133 -21.294 -0.127 -21.353 -0.124 -21.346 -0.125 -21.325 -0.127 -21.131 -0.148 11.539 0.501 3.559 0.238 44.204 42.859
48.400 -21.224 -0.135 -21.225 -0.135 -21.288 -0.128 -21.348 -0.126 -21.342 -0.126 -21.320 -0.128 -21.127 -0.150 11.514 0.499 3.562 0.238 44.201 42.854
48.800 -21.217 -0.137 -21.219 -0.136 -21.282 -0.129 -21.343 -0.127 -21.337 -0.127 -21.316 -0.129 -21.124 -0.151 11.490 0.497 3.566 0.238 44.198 42.848
49.200 -21.211 -0.138 -21.213 -0.138 -21.277 -0.130 -21.339 -0.128 -21.333 -0.129 -21.312 -0.130 -21.120 -0.152 11.465 0.495 3.569 0.238 44.195 42.843
49.600 -21.205 -0.139 -21.206 -0.139 -21.271 -0.132 -21.334 -0.129 -21.328 -0.130 -21.308 -0.131 -21.117 -0.153 11.440 0.493 3.573 0.238 44.193 42.837
50.000 -21.198 -0.140 -21.200 -0.140 -21.265 -0.133 -21.330 -0.130 -21.324 -0.131 -21.304 -0.132 -21.113 -0.155 11.416 0.491 3.576 0.239 44.190 42.832
50.400 -21.192 -0.142 -21.194 -0.141 -21.260 -0.134 -21.325 -0.131 -21.320 -0.132 -21.300 -0.133 -21.110 -0.156 11.391 0.490 3.580 0.239 44.187 42.827
50.800 -21.186 -0.143 -21.187 -0.143 -21.254 -0.135 -21.321 -0.132 -21.315 -0.133 -21.296 -0.134 -21.106 -0.157 11.367 0.488 3.583 0.239 44.184 42.821
51.200 -21.179 -0.144 -21.181 -0.144 -21.248 -0.136 -21.317 -0.133 -21.311 -0.134 -21.292 -0.135 -21.102 -0.158 11.342 0.486 3.587 0.240 44.181 42.816
51.600 -21.173 -0.145 -21.175 -0.145 -21.243 -0.137 -21.312 -0.134 -21.307 -0.134 -21.287 -0.136 -21.099 -0.159 11.318 0.485 3.591 0.240 44.178 42.811
52.000 -21.167 -0.146 -21.169 -0.146 -21.237 -0.138 -21.308 -0.135 -21.302 -0.135 -21.283 -0.137 -21.095 -0.160 11.294 0.483 3.594 0.241 44.175 42.806
52.400 -21.160 -0.147 -21.162 -0.147 -21.231 -0.139 -21.303 -0.136 -21.298 -0.136 -21.279 -0.138 -21.091 -0.160 11.269 0.482 3.598 0.241 44.173 42.801
52.800 -21.154 -0.148 -21.156 -0.147 -21.226 -0.140 -21.299 -0.136 -21.294 -0.137 -21.275 -0.138 -21.088 -0.161 11.245 0.481 3.602 0.242 44.170 42.796
53.200 -21.148 -0.148 -21.149 -0.148 -21.220 -0.140 -21.294 -0.137 -21.290 -0.137 -21.271 -0.139 -21.084 -0.162 11.221 0.480 3.606 0.242 44.167 42.792
53.600 -21.141 -0.149 -21.143 -0.149 -21.214 -0.141 -21.290 -0.137 -21.285 -0.138 -21.267 -0.140 -21.080 -0.163 11.197 0.479 3.610 0.243 44.164 42.787
54.000 -21.135 -0.150 -21.137 -0.150 -21.209 -0.142 -21.285 -0.138 -21.281 -0.138 -21.263 -0.140 -21.077 -0.163 11.172 0.478 3.613 0.244 44.161 42.782
54.400 -21.128 -0.151 -21.130 -0.150 -21.203 -0.142 -21.281 -0.139 -21.277 -0.139 -21.259 -0.141 -21.073 -0.164 11.148 0.477 3.617 0.244 44.158 42.778
54.800 -21.122 -0.151 -21.124 -0.151 -21.197 -0.143 -21.277 -0.139 -21.272 -0.139 -21.255 -0.141 -21.069 -0.164 11.124 0.476 3.621 0.245 44.156 42.773
55.200 -21.116 -0.152 -21.118 -0.151 -21.191 -0.144 -21.272 -0.139 -21.268 -0.140 -21.251 -0.141 -21.065 -0.165 11.100 0.475 3.625 0.246 44.153 42.769
55.600 -21.109 -0.152 -21.111 -0.152 -21.186 -0.144 -21.268 -0.140 -21.264 -0.140 -21.246 -0.142 -21.061 -0.165 11.076 0.475 3.629 0.247 44.150 42.764
56.000 -21.103 -0.153 -21.105 -0.152 -21.180 -0.144 -21.263 -0.140 -21.260 -0.140 -21.242 -0.142 -21.058 -0.166 11.052 0.474 3.633 0.248 44.147 42.760
56.400 -21.096 -0.153 -21.098 -0.153 -21.174 -0.145 -21.259 -0.140 -21.255 -0.141 -21.238 -0.142 -21.054 -0.166 11.028 0.474 3.637 0.249 44.144 42.756
56.800 -21.090 -0.153 -21.092 -0.153 -21.168 -0.145 -21.255 -0.140 -21.251 -0.141 -21.234 -0.142 -21.050 -0.166 11.004 0.473 3.641 0.250 44.142 42.751
57.200 -21.083 -0.153 -21.085 -0.153 -21.163 -0.145 -21.250 -0.140 -21.247 -0.141 -21.230 -0.142 -21.046 -0.167 10.981 0.473 3.645 0.251 44.139 42.747
57.600 -21.077 -0.154 -21.079 -0.153 -21.157 -0.145 -21.246 -0.140 -21.243 -0.141 -21.226 -0.142 -21.042 -0.167 10.957 0.473 3.649 0.252 44.136 42.743
58.000 -21.070 -0.154 -21.072 -0.153 -21.151 -0.145 -21.241 -0.140 -21.238 -0.141 -21.222 -0.142 -21.038 -0.167 10.933 0.473 3.653 0.253 44.133 42.739
58.400 -21.064 -0.154 -21.066 -0.154 -21.145 -0.145 -21.237 -0.140 -21.234 -0.141 -21.218 -0.142 -21.034 -0.167 10.909 0.472 3.658 0.255 44.130 42.735
58.800 -21.057 -0.154 -21.059 -0.154 -21.139 -0.145 -21.233 -0.140 -21.230 -0.141 -21.214 -0.142 -21.030 -0.167 10.886 0.472 3.662 0.256 44.128 42.731
59.200 -21.051 -0.154 -21.053 -0.153 -21.134 -0.145 -21.228 -0.140 -21.226 -0.140 -21.210 -0.142 -21.026 -0.167 10.862 0.472 3.666 0.257 44.125 42.727
59.600 -21.044 -0.154 -21.046 -0.153 -21.128 -0.145 -21.224 -0.140 -21.221 -0.140 -21.206 -0.142 -21.022 -0.167 10.839 0.472 3.670 0.259 44.122 42.723
60.000 -21.038 -0.153 -21.040 -0.153 -21.122 -0.145 -21.219 -0.140 -21.217 -0.140 -21.202 -0.141 -21.018 -0.167 10.815 0.473 3.674 0.260 44.119 42.719
60.400 -21.031 -0.153 -21.033 -0.153 -21.116 -0.145 -21.215 -0.139 -21.213 -0.139 -21.197 -0.141 -21.014 -0.167 10.792 0.473 3.678 0.261 44.117 42.716
