"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err i-7829.03 i-7829.03_err orange-6629.82 orange-6629.82_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
-3.800 -19.861 -0.092 -20.028 -0.083 -20.371 -0.068 -20.420 -0.067 -20.532 -0.077 7.058 0.061 5.247 0.096 43.687 41.458
-3.400 -19.860 -0.093 -20.026 -0.083 -20.370 -0.068 -20.420 -0.068 -20.531 -0.077 7.055 0.061 5.250 0.097 43.687 41.460
-3.000 -19.859 -0.094 -20.025 -0.084 -20.369 -0.069 -20.419 -0.068 -20.531 -0.078 7.052 0.062 5.252 0.097 43.687 41.463
-2.600 -19.857 -0.094 -20.024 -0.084 -20.368 -0.069 -20.418 -0.069 -20.530 -0.078 7.049 0.062 5.254 0.098 43.686 41.465
-2.200 -19.856 -0.095 -20.022 -0.085 -20.367 -0.070 -20.417 -0.069 -20.530 -0.079 7.047 0.062 5.256 0.099 43.686 41.467
-1.800 -19.854 -0.095 -20.021 -0.085 -20.366 -0.070 -20.416 -0.069 -20.529 -0.079 7.044 0.062 5.258 0.099 43.686 41.470
-1.400 -19.853 -0.096 -20.019 -0.086 -20.365 -0.070 -20.415 -0.070 -20.528 -0.080 7.041 0.063 5.260 0.100 43.685 41.471
-1.000 -19.851 -0.096 -20.017 -0.086 -20.364 -0.071 -20.414 -0.070 -20.527 -0.080 7.038 0.063 5.261 0.100 43.685 41.473
-0.600 -19.849 -0.097 -20.016 -0.087 -20.363 -0.071 -20.413 -0.071 -20.526 -0.081 7.035 0.063 5.263 0.100 43.684 41.475
-0.200 -19.848 -0.098 -20.014 -0.087 -20.361 -0.072 -20.412 -0.071 -20.525 -0.081 7.032 0.063 5.264 0.101 43.684 41.476
0.200 -19.846 -0.098 -20.012 -0.088 -20.360 -0.072 -20.410 -0.071 -20.524 -0.081 7.029 0.063 5.265 0.101 43.683 41.477
0.600 -19.844 -0.099 -20.010 -0.088 -20.359 -0.072 -20.409 -0.072 -20.523 -0.082 7.026 0.064 5.266 0.102 43.683 41.479
1.000 -19.842 -0.099 -20.008 -0.088 -20.357 -0.073 -20.408 -0.072 -20.522 -0.082 7.023 0.064 5.267 0.102 43.682 41.479
1.400 -19.840 -0.100 -20.006 -0.089 -20.356 -0.073 -20.406 -0.072 -20.521 -0.082 7.020 0.064 5.268 0.102 43.682 41.480
1.800 -19.838 -0.100 -20.004 -0.089 -20.354 -0.073 -20.405 -0.072 -20.520 -0.082 7.017 0.064 5.269 0.102 43.681 41.481
2.200 -19.836 -0.101 -20.002 -0.089 -20.353 -0.073 -20.403 -0.073 -20.518 -0.083 7.014 0.064 5.270 0.103 43.680 41.481
2.600 -19.834 -0.101 -20.000 -0.090 -20.351 -0.073 -20.402 -0.073 -20.517 -0.083 7.011 0.064 5.270 0.103 43.680 41.481
3.000 -19.831 -0.101 -19.998 -0.090 -20.349 -0.074 -20.400 -0.073 -20.516 -0.083 7.008 0.064 5.271 0.103 43.679 41.481
3.400 -19.829 -0.102 -19.996 -0.090 -20.348 -0.074 -20.398 -0.073 -20.514 -0.083 7.005 0.064 5.272 0.103 43.678 41.481
3.800 -19.827 -0.102 -19.994 -0.091 -20.346 -0.074 -20.397 -0.073 -20.513 -0.083 7.002 0.064 5.272 0.103 43.678 41.481
4.200 -19.824 -0.102 -19.991 -0.091 -20.344 -0.074 -20.395 -0.073 -20.511 -0.083 6.999 0.064 5.273 0.103 43.677 41.481
4.600 -19.822 -0.103 -19.989 -0.091 -20.342 -0.074 -20.393 -0.073 -20.510 -0.083 6.996 0.064 5.273 0.104 43.676 41.481
5.000 -19.820 -0.103 -19.987 -0.091 -20.340 -0.074 -20.392 -0.073 -20.509 -0.083 6.993 0.064 5.273 0.104 43.676 41.480
5.400 -19.817 -0.103 -19.985 -0.091 -20.339 -0.074 -20.390 -0.073 -20.507 -0.083 6.990 0.064 5.274 0.104 43.675 41.480
5.800 -19.815 -0.104 -19.982 -0.092 -20.337 -0.074 -20.388 -0.073 -20.506 -0.082 6.986 0.064 5.274 0.104 43.674 41.479
6.200 -19.812 -0.104 -19.980 -0.092 -20.335 -0.074 -20.386 -0.073 -20.504 -0.082 6.983 0.064 5.274 0.104 43.673 41.478
6.600 -19.810 -0.104 -19.978 -0.092 -20.333 -0.074 -20.384 -0.073 -20.503 -0.082 6.980 0.064 5.275 0.104 43.673 41.477
7.000 -19.808 -0.104 -19.975 -0.092 -20.331 -0.074 -20.382 -0.073 -20.501 -0.081 6.977 0.064 5.275 0.104 43.672 41.476
7.400 -19.805 -0.104 -19.973 -0.092 -20.329 -0.074 -20.381 -0.073 -20.499 -0.081 6.974 0.064 5.275 0.103 43.671 41.475
7.800 -19.803 -0.104 -19.971 -0.092 -20.327 -0.074 -20.379 -0.073 -20.498 -0.081 6.971 0.064 5.275 0.103 43.670 41.473
8.200 -19.800 -0.104 -19.968 -0.092 -20.325 -0.074 -20.377 -0.073 -20.496 -0.080 6.968 0.064 5.276 0.103 43.670 41.472
8.600 -19.798 -0.104 -19.966 -0.092 -20.324 -0.074 -20.375 -0.073 -20.495 -0.080 6.965 0.064 5.276 0.103 43.669 41.470
9.000 -19.795 -0.104 -19.964 -0.092 -20.322 -0.073 -20.373 -0.072 -20.493 -0.079 6.962 0.063 5.276 0.103 43.668 41.468
9.400 -19.793 -0.104 -19.962 -0.092 -20.320 -0.073 -20.372 -0.072 -20.492 -0.079 6.959 0.063 5.276 0.102 43.668 41.466
9.800 -19.790 -0.104 -19.959 -0.092 -20.318 -0.073 -20.370 -0.072 -20.490 -0.078 6.956 0.063 5.276 0.102 43.667 41.464
10.200 -19.788 -0.104 -19.957 -0.092 -20.316 -0.073 -20.368 -0.072 -20.488 -0.077 6.953 0.063 5.277 0.102 43.666 41.462
10.600 -19.785 -0.104 -19.955 -0.092 -20.315 -0.073 -20.366 -0.072 -20.487 -0.077 6.950 0.063 5.277 0.101 43.665 41.459
11.000 -19.783 -0.104 -19.953 -0.092 -20.313 -0.073 -20.365 -0.071 -20.485 -0.076 6.947 0.062 5.277 0.101 43.665 41.457
11.400 -19.781 -0.104 -19.951 -0.091 -20.311 -0.072 -20.363 -0.071 -20.484 -0.076 6.945 0.062 5.277 0.100 43.664 41.454
11.800 -19.778 -0.104 -19.949 -0.091 -20.310 -0.072 -20.362 -0.071 -20.482 -0.075 6.942 0.062 5.277 0.100 43.663 41.452
12.200 -19.776 -0.104 -19.947 -0.091 -20.308 -0.072 -20.360 -0.071 -20.481 -0.074 6.939 0.061 5.276 0.099 43.663 41.449
12.600 -19.774 -0.104 -19.945 -0.091 -20.307 -0.072 -20.359 -0.071 -20.479 -0.074 6.937 0.061 5.276 0.099 43.662 41.447
13.000 -19.772 -0.103 -19.943 -0.091 -20.305 -0.072 -20.357 -0.071 -20.477 -0.073 6.935 0.061 5.276 0.098 43.662 41.444
13.400 -19.769 -0.103 -19.941 -0.091 -20.304 -0.072 -20.356 -0.070 -20.476 -0.073 6.932 0.060 5.276 0.098 43.661 41.442
13.800 -19.767 -0.103 -19.939 -0.091 -20.303 -0.072 -20.355 -0.070 -20.474 -0.072 6.930 0.060 5.275 0.097 43.660 41.440
14.200 -19.765 -0.103 -19.937 -0.091 -20.301 -0.072 -20.353 -0.070 -20.473 -0.071 6.928 0.060 5.275 0.097 43.660 41.438
14.600 -19.763 -0.103 -19.935 -0.091 -20.300 -0.072 -20.352 -0.070 -20.471 -0.071 6.926 0.060 5.275 0.097 43.659 41.437
15.000 -19.761 -0.103 -19.933 -0.090 -20.299 -0.072 -20.351 -0.070 -20.470 -0.071 6.924 0.060 5.274 0.097 43.659 41.436
15.400 -19.759 -0.102 -19.932 -0.090 -20.298 -0.072 -20.350 -0.070 -20.468 -0.070 6.922 0.060 5.274 0.097 43.658 41.436
15.800 -19.757 -0.102 -19.930 -0.090 -20.297 -0.072 -20.349 -0.070 -20.467 -0.070 6.920 0.060 5.274 0.097 43.658 41.436
16.200 -19.755 -0.102 -19.928 -0.090 -20.296 -0.072 -20.348 -0.070 -20.466 -0.070 6.918 0.060 5.274 0.097 43.657 41.437
16.600 -19.753 -0.102 -19.927 -0.090 -20.295 -0.072 -20.347 -0.071 -20.464 -0.070 6.916 0.060 5.274 0.097 43.657 41.438
17.000 -19.751 -0.102 -19.925 -0.090 -20.294 -0.072 -20.346 -0.071 -20.463 -0.070 6.914 0.060 5.274 0.097 43.656 41.440
17.400 -19.749 -0.102 -19.923 -0.090 -20.293 -0.072 -20.345 -0.071 -20.462 -0.070 6.912 0.060 5.274 0.098 43.656 41.443
17.800 -19.748 -0.102 -19.922 -0.090 -20.292 -0.072 -20.344 -0.071 -20.460 -0.070 6.910 0.060 5.275 0.098 43.655 41.446
18.200 -19.746 -0.102 -19.920 -0.090 -20.291 -0.073 -20.344 -0.071 -20.459 -0.070 6.908 0.061 5.276 0.099 43.655 41.450
18.600 -19.744 -0.101 -19.919 -0.090 -20.290 -0.073 -20.343 -0.072 -20.458 -0.071 6.905 0.061 5.278 0.100 43.654 41.454
19.000 -19.742 -0.101 -19.917 -0.090 -20.290 -0.073 -20.342 -0.072 -20.457 -0.071 6.903 0.062 5.279 0.101 43.654 41.459
19.400 -19.741 -0.101 -19.916 -0.090 -20.289 -0.073 -20.342 -0.072 -20.456 -0.072 6.900 0.062 5.282 0.102 43.654 41.464
19.800 -19.739 -0.101 -19.914 -0.090 -20.289 -0.074 -20.341 -0.073 -20.455 -0.073 6.897 0.063 5.284 0.103 43.653 41.470
20.200 -19.737 -0.101 -19.913 -0.090 -20.288 -0.074 -20.341 -0.073 -20.454 -0.073 6.893 0.063 5.287 0.104 43.653 41.476
20.600 -19.735 -0.101 -19.911 -0.090 -20.287 -0.075 -20.340 -0.073 -20.453 -0.074 6.890 0.064 5.291 0.106 43.653 41.482
21.000 -19.733 -0.101 -19.910 -0.090 -20.287 -0.075 -20.340 -0.074 -20.453 -0.075 6.886 0.065 5.295 0.107 43.652 41.489
21.400 -19.732 -0.101 -19.908 -0.090 -20.286 -0.075 -20.339 -0.074 -20.452 -0.076 6.882 0.065 5.299 0.109 43.652 41.496
21.800 -19.730 -0.101 -19.907 -0.090 -20.286 -0.076 -20.339 -0.075 -20.451 -0.077 6.878 0.066 5.304 0.110 43.652 41.503
22.200 -19.728 -0.102 -19.905 -0.090 -20.286 -0.076 -20.339 -0.075 -20.450 -0.078 6.873 0.067 5.310 0.112 43.652 41.511
22.600 -19.726 -0.102 -19.904 -0.090 -20.285 -0.076 -20.338 -0.075 -20.450 -0.079 6.868 0.068 5.316 0.114 43.651 41.518
23.000 -19.724 -0.102 -19.903 -0.091 -20.285 -0.077 -20.338 -0.076 -20.449 -0.079 6.863 0.069 5.322 0.116 43.651 41.526
23.400 -19.722 -0.102 -19.901 -0.091 -20.285 -0.077 -20.338 -0.076 -20.449 -0.080 6.858 0.069 5.329 0.117 43.651 41.534
23.800 -19.720 -0.102 -19.900 -0.091 -20.284 -0.077 -20.338 -0.077 -20.448 -0.081 6.853 0.070 5.337 0.119 43.651 41.542
24.200 -19.718 -0.102 -19.898 -0.091 -20.284 -0.078 -20.337 -0.077 -20.448 -0.082 6.847 0.071 5.345 0.122 43.651 41.550
24.600 -19.716 -0.103 -19.896 -0.091 -20.284 -0.078 -20.337 -0.077 -20.447 -0.083 6.841 0.072 5.353 0.124 43.650 41.558
25.000 -19.714 -0.103 -19.895 -0.091 -20.284 -0.078 -20.337 -0.078 -20.447 -0.084 6.834 0.073 5.362 0.126 43.650 41.566
25.400 -19.712 -0.103 -19.893 -0.092 -20.283 -0.079 -20.337 -0.078 -20.446 -0.085 6.828 0.074 5.372 0.128 43.650 41.574
25.800 -19.710 -0.103 -19.892 -0.092 -20.283 -0.079 -20.337 -0.078 -20.446 -0.086 6.821 0.075 5.381 0.130 43.650 41.583
26.200 -19.708 -0.103 -19.890 -0.092 -20.283 -0.079 -20.337 -0.078 -20.446 -0.087 6.815 0.076 5.391 0.133 43.650 41.591
26.600 -19.706 -0.104 -19.889 -0.092 -20.283 -0.079 -20.337 -0.079 -20.446 -0.088 6.808 0.077 5.402 0.135 43.650 41.599
27.000 -19.704 -0.104 -19.887 -0.092 -20.283 -0.079 -20.337 -0.079 -20.446 -0.089 6.801 0.078 5.413 0.138 43.650 41.607
27.400 -19.702 -0.104 -19.885 -0.092 -20.283 -0.080 -20.337 -0.079 -20.445 -0.090 6.793 0.079 5.424 0.140 43.650 41.615
27.800 -19.700 -0.104 -19.884 -0.093 -20.283 -0.080 -20.337 -0.079 -20.445 -0.090 6.786 0.080 5.435 0.143 43.650 41.623
28.200 -19.698 -0.105 -19.882 -0.093 -20.283 -0.080 -20.337 -0.079 -20.445 -0.091 6.778 0.081 5.447 0.145 43.650 41.631
28.600 -19.695 -0.105 -19.881 -0.093 -20.282 -0.080 -20.337 -0.080 -20.445 -0.092 6.771 0.082 5.459 0.148 43.650 41.639
29.000 -19.693 -0.105 -19.879 -0.093 -20.282 -0.080 -20.337 -0.080 -20.445 -0.093 6.763 0.083 5.472 0.150 43.650 41.646
29.400 -19.691 -0.105 -19.877 -0.093 -20.282 -0.080 -20.338 -0.080 -20.445 -0.093 6.755 0.084 5.484 0.153 43.650 41.654
29.800 -19.689 -0.105 -19.876 -0.094 -20.282 -0.080 -20.338 -0.080 -20.445 -0.094 6.747 0.085 5.497 0.155 43.650 41.661
30.200 -19.687 -0.106 -19.874 -0.094 -20.282 -0.080 -20.338 -0.080 -20.446 -0.094 6.739 0.086 5.510 0.157 43.650 41.667
30.600 -19.685 -0.106 -19.872 -0.094 -20.282 -0.080 -20.338 -0.080 -20.446 -0.095 6.731 0.087 5.523 0.160 43.650 41.674
31.000 -19.683 -0.106 -19.871 -0.094 -20.282 -0.080 -20.338 -0.080 -20.446 -0.096 6.723 0.088 5.536 0.162 43.650 41.679
31.400 -19.681 -0.106 -19.869 -0.094 -20.282 -0.080 -20.338 -0.080 -20.446 -0.096 6.715 0.088 5.549 0.164 43.650 41.685
31.800 -19.679 -0.106 -19.868 -0.094 -20.281 -0.080 -20.338 -0.080 -20.447 -0.097 6.707 0.089 5.563 0.166 43.650 41.690
32.200 -19.677 -0.107 -19.866 -0.094 -20.281 -0.080 -20.338 -0.080 -20.447 -0.097 6.699 0.089 5.576 0.168 43.650 41.695
32.600 -19.675 -0.107 -19.864 -0.095 -20.281 -0.080 -20.338 -0.080 -20.447 -0.098 6.691 0.090 5.589 0.169 43.650 41.699
33.000 -19.673 -0.107 -19.863 -0.095 -20.280 -0.080 -20.338 -0.080 -20.448 -0.098 6.683 0.090 5.602 0.171 43.650 41.703
33.400 -19.671 -0.107 -19.861 -0.095 -20.280 -0.080 -20.337 -0.080 -20.448 -0.098 6.676 0.090 5.616 0.172 43.650 41.706
33.800 -19.669 -0.107 -19.859 -0.095 -20.280 -0.080 -20.337 -0.080 -20.448 -0.099 6.668 0.091 5.629 0.173 43.650 41.709
34.200 -19.667 -0.107 -19.857 -0.095 -20.279 -0.080 -20.337 -0.080 -20.449 -0.099 6.660 0.091 5.641 0.174 43.650 41.712
34.600 -19.665 -0.108 -19.856 -0.095 -20.279 -0.080 -20.337 -0.080 -20.449 -0.099 6.653 0.091 5.654 0.175 43.649 41.714
35.000 -19.663 -0.108 -19.854 -0.095 -20.278 -0.080 -20.337 -0.080 -20.450 -0.099 6.645 0.091 5.666 0.176 43.649 41.716
35.400 -19.661 -0.108 -19.852 -0.095 -20.278 -0.080 -20.336 -0.080 -20.450 -0.100 6.638 0.091 5.678 0.176 43.649 41.718
35.800 -19.659 -0.108 -19.851 -0.095 -20.277 -0.080 -20.336 -0.080 -20.451 -0.100 6.631 0.091 5.690 0.177 43.649 41.720
36.200 -19.657 -0.108 -19.849 -0.095 -20.276 -0.080 -20.336 -0.080 -20.451 -0.100 6.624 0.090 5.701 0.177 43.649 41.721
36.600 -19.655 -0.108 -19.847 -0.095 -20.276 -0.080 -20.335 -0.080 -20.451 -0.100 6.617 0.090 5.712 0.178 43.649 41.722
37.000 -19.653 -0.108 -19.846 -0.095 -20.275 -0.080 -20.335 -0.080 -20.452 -0.100 6.610 0.090 5.723 0.178 43.649 41.723
37.400 -19.651 -0.108 -19.844 -0.095 -20.274 -0.080 -20.334 -0.080 -20.452 -0.100 6.604 0.090 5.734 0.178 43.649 41.723
37.800 -19.649 -0.108 -19.842 -0.095 -20.273 -0.080 -20.334 -0.080 -20.452 -0.100 6.597 0.089 5.744 0.178 43.649 41.724
38.200 -19.647 -0.108 -19.840 -0.095 -20.272 -0.080 -20.333 -0.080 -20.453 -0.100 6.591 0.089 5.754 0.178 43.649 41.724
38.600 -19.645 -0.108 -19.839 -0.095 -20.271 -0.080 -20.332 -0.080 -20.453 -0.100 6.585 0.089 5.763 0.178 43.648 41.724
39.000 -19.643 -0.107 -19.837 -0.095 -20.270 -0.080 -20.332 -0.080 -20.453 -0.100 6.579 0.088 5.772 0.178 43.648 41.723
39.400 -19.641 -0.107 -19.835 -0.095 -20.269 -0.080 -20.331 -0.080 -20.453 -0.100 6.573 0.088 5.781 0.177 43.648 41.723
39.800 -19.639 -0.107 -19.833 -0.094 -20.268 -0.080 -20.330 -0.080 -20.453 -0.100 6.568 0.087 5.789 0.177 43.648 41.723
40.200 -19.637 -0.107 -19.831 -0.094 -20.267 -0.080 -20.329 -0.080 -20.453 -0.100 6.562 0.087 5.797 0.176 43.647 41.722
40.600 -19.635 -0.106 -19.830 -0.094 -20.266 -0.080 -20.328 -0.080 -20.453 -0.100 6.557 0.086 5.805 0.176 43.647 41.721
41.000 -19.633 -0.106 -19.828 -0.094 -20.264 -0.080 -20.327 -0.080 -20.453 -0.099 6.552 0.086 5.812 0.175 43.647 41.721
41.400 -19.631 -0.106 -19.826 -0.093 -20.263 -0.080 -20.326 -0.080 -20.453 -0.099 6.546 0.085 5.819 0.175 43.646 41.720
41.800 -19.629 -0.105 -19.824 -0.093 -20.262 -0.080 -20.325 -0.080 -20.453 -0.099 6.542 0.085 5.825 0.174 43.646 41.719
42.200 -19.627 -0.105 -19.822 -0.092 -20.260 -0.080 -20.323 -0.079 -20.453 -0.099 6.537 0.084 5.831 0.174 43.646 41.718
42.600 -19.624 -0.105 -19.820 -0.092 -20.259 -0.080 -20.322 -0.079 -20.452 -0.099 6.532 0.084 5.836 0.173 43.645 41.717
43.000 -19.622 -0.104 -19.818 -0.091 -20.257 -0.080 -20.321 -0.079 -20.452 -0.099 6.528 0.083 5.841 0.172 43.645 41.715
43.400 -19.620 -0.104 -19.816 -0.091 -20.255 -0.079 -20.319 -0.079 -20.452 -0.099 6.523 0.083 5.846 0.172 43.644 41.714
43.800 -19.618 -0.103 -19.814 -0.090 -20.253 -0.079 -20.317 -0.079 -20.451 -0.099 6.519 0.082 5.850 0.171 43.644 41.713
44.200 -19.616 -0.102 -19.812 -0.090 -20.251 -0.079 -20.316 -0.079 -20.451 -0.099 6.515 0.081 5.853 0.170 43.643 41.712
44.600 -19.614 -0.102 -19.810 -0.089 -20.249 -0.079 -20.314 -0.079 -20.450 -0.099 6.512 0.081 5.856 0.170 43.643 41.711
45.000 -19.611 -0.101 -19.807 -0.088 -20.247 -0.079 -20.312 -0.078 -20.449 -0.099 6.508 0.080 5.858 0.169 43.642 41.710
45.400 -19.609 -0.101 -19.805 -0.088 -20.245 -0.079 -20.310 -0.078 -20.449 -0.099 6.505 0.080 5.860 0.168 43.642 41.709
45.800 -19.607 -0.100 -19.803 -0.087 -20.243 -0.078 -20.308 -0.078 -20.448 -0.099 6.502 0.079 5.861 0.168 43.641 41.708
46.200 -19.605 -0.099 -19.801 -0.086 -20.241 -0.078 -20.306 -0.078 -20.447 -0.099 6.499 0.079 5.862 0.167 43.640 41.708
46.600 -19.602 -0.099 -19.798 -0.085 -20.238 -0.078 -20.304 -0.078 -20.446 -0.100 6.496 0.079 5.862 0.167 43.639 41.707
47.000 -19.600 -0.098 -19.796 -0.085 -20.236 -0.078 -20.301 -0.078 -20.445 -0.100 6.493 0.078 5.861 0.166 43.639 41.707
47.400 -19.598 -0.097 -19.794 -0.084 -20.233 -0.078 -20.299 -0.078 -20.444 -0.100 6.491 0.078 5.860 0.166 43.638 41.707
47.800 -19.595 -0.097 -19.791 -0.083 -20.231 -0.077 -20.297 -0.078 -20.442 -0.101 6.489 0.078 5.858 0.166 43.637 41.708
48.200 -19.593 -0.096 -19.789 -0.082 -20.228 -0.077 -20.294 -0.078 -20.441 -0.101 6.487 0.078 5.856 0.166 43.636 41.709
48.600 -19.591 -0.096 -19.787 -0.082 -20.226 -0.077 -20.291 -0.078 -20.440 -0.101 6.485 0.078 5.853 0.166 43.635 41.710
49.000 -19.588 -0.095 -19.784 -0.081 -20.223 -0.077 -20.289 -0.078 -20.438 -0.102 6.484 0.078 5.850 0.166 43.634 41.711
49.400 -19.586 -0.095 -19.782 -0.080 -20.220 -0.077 -20.286 -0.078 -20.437 -0.103 6.482 0.078 5.846 0.167 43.633 41.713
49.800 -19.583 -0.095 -19.779 -0.080 -20.217 -0.077 -20.283 -0.078 -20.435 -0.103 6.481 0.078 5.841 0.167 43.632 41.714
50.200 -19.581 -0.095 -19.776 -0.079 -20.214 -0.078 -20.280 -0.079 -20.434 -0.104 6.480 0.078 5.836 0.168 43.631 41.716
50.600 -19.578 -0.095 -19.774 -0.079 -20.211 -0.078 -20.277 -0.079 -20.432 -0.105 6.480 0.079 5.830 0.168 43.630 41.718
51.000 -19.576 -0.095 -19.771 -0.079 -20.208 -0.078 -20.274 -0.079 -20.430 -0.106 6.479 0.079 5.823 0.169 43.629 41.720
51.400 -19.573 -0.095 -19.768 -0.079 -20.205 -0.079 -20.271 -0.080 -20.428 -0.108 6.479 0.079 5.816 0.169 43.628 41.722
51.800 -19.571 -0.096 -19.766 -0.079 -20.201 -0.079 -20.268 -0.081 -20.426 -0.109 6.479 0.079 5.808 0.170 43.627 41.724
52.200 -19.568 -0.096 -19.763 -0.080 -20.198 -0.080 -20.265 -0.082 -20.424 -0.110 6.480 0.080 5.799 0.171 43.626 41.726
52.600 -19.566 -0.097 -19.760 -0.080 -20.195 -0.081 -20.262 -0.083 -20.422 -0.112 6.481 0.080 5.790 0.171 43.625 41.728
53.000 -19.563 -0.098 -19.757 -0.081 -20.191 -0.082 -20.258 -0.084 -20.420 -0.114 6.482 0.081 5.780 0.172 43.623 41.730
53.400 -19.561 -0.099 -19.755 -0.082 -20.188 -0.083 -20.255 -0.086 -20.417 -0.116 6.483 0.081 5.769 0.173 43.622 41.732
53.800 -19.558 -0.101 -19.752 -0.083 -20.184 -0.085 -20.251 -0.087 -20.415 -0.118 6.484 0.082 5.758 0.174 43.621 41.733
54.200 -19.556 -0.103 -19.749 -0.085 -20.181 -0.086 -20.248 -0.089 -20.413 -0.120 6.486 0.083 5.746 0.175 43.619 41.735
54.600 -19.553 -0.105 -19.746 -0.087 -20.177 -0.088 -20.244 -0.091 -20.410 -0.123 6.488 0.083 5.733 0.176 43.618 41.737
