"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err orange-6629.82 orange-6629.82_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
53.000 -18.576 -0.164 -18.724 -0.141 -19.124 -0.116 -19.207 -0.126 6.499 0.198 3.448 0.245 43.179 41.596
53.400 -18.567 -0.165 -18.715 -0.141 -19.113 -0.116 -19.196 -0.126 6.507 0.198 3.421 0.243 43.175 41.587
53.800 -18.559 -0.166 -18.705 -0.142 -19.102 -0.116 -19.185 -0.126 6.515 0.199 3.396 0.240 43.170 41.579
54.200 -18.550 -0.167 -18.696 -0.143 -19.091 -0.116 -19.174 -0.126 6.524 0.199 3.370 0.238 43.166 41.570
54.600 -18.541 -0.168 -18.687 -0.144 -19.081 -0.116 -19.163 -0.126 6.532 0.199 3.345 0.235 43.162 41.562
55.000 -18.533 -0.169 -18.678 -0.145 -19.070 -0.116 -19.153 -0.126 6.540 0.199 3.320 0.233 43.157 41.555
55.400 -18.524 -0.169 -18.669 -0.146 -19.060 -0.117 -19.142 -0.126 6.549 0.199 3.295 0.231 43.153 41.547
55.800 -18.516 -0.170 -18.660 -0.147 -19.050 -0.118 -19.132 -0.127 6.557 0.199 3.271 0.229 43.149 41.540
56.200 -18.508 -0.171 -18.651 -0.147 -19.040 -0.118 -19.122 -0.127 6.566 0.200 3.247 0.227 43.145 41.534
56.600 -18.500 -0.171 -18.643 -0.148 -19.030 -0.119 -19.111 -0.128 6.574 0.200 3.224 0.225 43.141 41.528
57.000 -18.492 -0.172 -18.634 -0.149 -19.020 -0.120 -19.101 -0.128 6.583 0.200 3.200 0.223 43.137 41.522
57.400 -18.484 -0.172 -18.626 -0.149 -19.011 -0.121 -19.092 -0.129 6.592 0.200 3.178 0.221 43.133 41.516
57.800 -18.476 -0.173 -18.618 -0.150 -19.001 -0.122 -19.082 -0.130 6.600 0.200 3.155 0.219 43.129 41.511
58.200 -18.468 -0.173 -18.610 -0.150 -18.992 -0.122 -19.072 -0.130 6.609 0.201 3.133 0.218 43.125 41.505
58.600 -18.461 -0.173 -18.602 -0.150 -18.982 -0.123 -19.063 -0.131 6.617 0.201 3.111 0.216 43.121 41.500
59.000 -18.453 -0.173 -18.594 -0.151 -18.973 -0.124 -19.053 -0.132 6.626 0.201 3.090 0.214 43.118 41.496
59.400 -18.446 -0.172 -18.586 -0.151 -18.964 -0.125 -19.044 -0.132 6.634 0.201 3.068 0.212 43.114 41.491
59.800 -18.438 -0.172 -18.578 -0.150 -18.955 -0.125 -19.034 -0.132 6.643 0.201 3.048 0.211 43.110 41.486
60.200 -18.431 -0.171 -18.570 -0.150 -18.946 -0.125 -19.025 -0.133 6.651 0.201 3.027 0.209 43.106 41.481
60.600 -18.424 -0.170 -18.563 -0.149 -18.937 -0.126 -19.016 -0.133 6.660 0.202 3.007 0.208 43.103 41.477
61.000 -18.417 -0.169 -18.555 -0.148 -18.929 -0.126 -19.007 -0.133 6.668 0.202 2.987 0.206 43.099 41.472
61.400 -18.410 -0.168 -18.548 -0.147 -18.920 -0.126 -18.998 -0.133 6.677 0.202 2.967 0.204 43.096 41.468
61.800 -18.403 -0.166 -18.540 -0.146 -18.911 -0.125 -18.989 -0.132 6.685 0.202 2.947 0.203 43.092 41.463
62.200 -18.396 -0.165 -18.533 -0.145 -18.903 -0.125 -18.980 -0.132 6.694 0.202 2.928 0.201 43.089 41.459
62.600 -18.389 -0.163 -18.526 -0.143 -18.895 -0.124 -18.972 -0.131 6.702 0.202 2.909 0.200 43.085 41.454
63.000 -18.382 -0.161 -18.519 -0.141 -18.886 -0.123 -18.963 -0.130 6.710 0.203 2.890 0.198 43.082 41.450
63.400 -18.375 -0.158 -18.511 -0.139 -18.878 -0.122 -18.954 -0.129 6.719 0.203 2.871 0.197 43.078 41.445
63.800 -18.368 -0.156 -18.504 -0.137 -18.869 -0.121 -18.946 -0.128 6.728 0.203 2.853 0.196 43.075 41.441
64.200 -18.362 -0.153 -18.497 -0.135 -18.861 -0.119 -18.937 -0.127 6.736 0.203 2.835 0.194 43.071 41.436
64.600 -18.355 -0.150 -18.490 -0.132 -18.853 -0.117 -18.929 -0.125 6.745 0.203 2.816 0.193 43.068 41.432
65.000 -18.349 -0.147 -18.483 -0.129 -18.845 -0.116 -18.920 -0.124 6.754 0.204 2.798 0.191 43.065 41.428
65.400 -18.342 -0.144 -18.477 -0.126 -18.837 -0.114 -18.912 -0.122 6.762 0.204 2.780 0.190 43.061 41.423
65.800 -18.336 -0.141 -18.470 -0.123 -18.828 -0.112 -18.903 -0.120 6.772 0.204 2.762 0.189 43.058 41.419
66.200 -18.329 -0.138 -18.463 -0.120 -18.820 -0.110 -18.895 -0.118 6.781 0.205 2.743 0.188 43.055 41.415
66.600 -18.323 -0.135 -18.456 -0.116 -18.812 -0.108 -18.886 -0.117 6.790 0.205 2.725 0.187 43.051 41.412
67.000 -18.316 -0.131 -18.449 -0.113 -18.804 -0.106 -18.878 -0.115 6.800 0.206 2.707 0.186 43.048 41.408
67.400 -18.310 -0.128 -18.443 -0.109 -18.796 -0.104 -18.869 -0.113 6.810 0.206 2.689 0.184 43.044 41.405
67.800 -18.304 -0.125 -18.436 -0.106 -18.788 -0.102 -18.861 -0.112 6.820 0.207 2.670 0.184 43.041 41.402
68.200 -18.298 -0.122 -18.430 -0.103 -18.780 -0.100 -18.852 -0.111 6.830 0.208 2.652 0.183 43.038 41.399
68.600 -18.292 -0.120 -18.423 -0.100 -18.772 -0.099 -18.844 -0.110 6.841 0.208 2.633 0.182 43.034 41.397
69.000 -18.286 -0.118 -18.416 -0.098 -18.763 -0.098 -18.835 -0.110 6.852 0.209 2.614 0.181 43.031 41.394
69.400 -18.280 -0.116 -18.410 -0.096 -18.755 -0.098 -18.827 -0.110 6.864 0.210 2.595 0.180 43.028 41.392
69.800 -18.274 -0.115 -18.403 -0.095 -18.747 -0.098 -18.818 -0.110 6.876 0.211 2.576 0.180 43.024 41.389
70.200 -18.268 -0.115 -18.397 -0.094 -18.739 -0.099 -18.810 -0.111 6.889 0.212 2.557 0.179 43.021 41.387
70.600 -18.262 -0.115 -18.391 -0.095 -18.731 -0.101 -18.801 -0.113 6.902 0.213 2.537 0.178 43.017 41.383
71.000 -18.256 -0.116 -18.384 -0.096 -18.723 -0.103 -18.793 -0.116 6.916 0.214 2.517 0.177 43.014 41.380
71.400 -18.250 -0.118 -18.378 -0.098 -18.714 -0.106 -18.784 -0.119 6.931 0.215 2.497 0.175 43.011 41.376
71.800 -18.245 -0.121 -18.371 -0.101 -18.706 -0.110 -18.776 -0.123 6.946 0.216 2.477 0.174 43.008 41.371
