"Time (MJD)" G-5850.88 G-5850.88_err cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err i-7829.03 i-7829.03_err orange-6629.82 orange-6629.82_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
151.200 -17.160 -0.185 -17.293 -0.122 -17.462 -0.075 -17.535 -0.102 -17.552 -0.121 -17.531 -0.212 6.906 0.130 1.382 0.050 42.491 40.399
151.600 -17.168 -0.186 -17.301 -0.120 -17.469 -0.068 -17.538 -0.097 -17.553 -0.119 -17.524 -0.213 6.952 0.143 1.368 0.054 42.494 40.433
152.000 -17.175 -0.186 -17.309 -0.118 -17.475 -0.061 -17.540 -0.094 -17.553 -0.117 -17.517 -0.214 7.000 0.157 1.354 0.058 42.496 40.464
152.400 -17.180 -0.188 -17.315 -0.118 -17.479 -0.054 -17.541 -0.090 -17.552 -0.115 -17.510 -0.216 7.050 0.171 1.338 0.061 42.498 40.492
152.800 -17.185 -0.190 -17.319 -0.118 -17.482 -0.048 -17.540 -0.088 -17.550 -0.114 -17.502 -0.218 7.102 0.184 1.321 0.064 42.500 40.520
153.200 -17.188 -0.193 -17.322 -0.120 -17.483 -0.045 -17.538 -0.086 -17.546 -0.113 -17.493 -0.220 7.103 0.195 1.321 0.068 42.501 40.533
153.600 -17.190 -0.196 -17.323 -0.123 -17.481 -0.044 -17.534 -0.085 -17.540 -0.113 -17.484 -0.223 7.209 0.204 1.284 0.067 42.502 40.578
154.000 -17.191 -0.200 -17.323 -0.126 -17.477 -0.047 -17.527 -0.086 -17.533 -0.114 -17.473 -0.225 7.260 0.207 1.265 0.066 42.501 40.605
154.400 -17.190 -0.204 -17.320 -0.131 -17.470 -0.053 -17.519 -0.088 -17.524 -0.115 -17.462 -0.228 7.309 0.206 1.245 0.064 42.498 40.627
154.800 -17.187 -0.209 -17.315 -0.136 -17.461 -0.061 -17.508 -0.091 -17.513 -0.117 -17.450 -0.230 7.356 0.202 1.225 0.061 42.496 40.641
155.200 -17.182 -0.214 -17.308 -0.142 -17.450 -0.069 -17.496 -0.094 -17.500 -0.119 -17.437 -0.233 7.402 0.196 1.205 0.057 42.492 40.646
155.600 -17.176 -0.220 -17.299 -0.149 -17.437 -0.078 -17.482 -0.099 -17.486 -0.122 -17.423 -0.236 7.447 0.189 1.184 0.054 42.488 40.644
156.000 -17.168 -0.226 -17.289 -0.156 -17.422 -0.087 -17.465 -0.103 -17.470 -0.126 -17.408 -0.239 7.491 0.180 1.164 0.050 42.483 40.635
156.400 -17.159 -0.232 -17.277 -0.164 -17.405 -0.096 -17.448 -0.108 -17.452 -0.129 -17.392 -0.242 7.533 0.170 1.143 0.045 42.477 40.618
156.800 -17.148 -0.239 -17.263 -0.171 -17.387 -0.105 -17.428 -0.114 -17.433 -0.133 -17.375 -0.244 7.574 0.159 1.123 0.041 42.471 40.594
157.200 -17.136 -0.246 -17.247 -0.179 -17.367 -0.113 -17.408 -0.119 -17.412 -0.136 -17.358 -0.247 7.612 0.146 1.104 0.037 42.464 40.562
157.600 -17.122 -0.253 -17.230 -0.187 -17.346 -0.121 -17.386 -0.124 -17.391 -0.140 -17.339 -0.250 7.648 0.132 1.084 0.032 42.457 40.521
158.000 -17.107 -0.260 -17.212 -0.195 -17.324 -0.129 -17.362 -0.129 -17.368 -0.143 -17.320 -0.252 7.681 0.118 1.066 0.028 42.450 40.470
158.400 -17.090 -0.267 -17.192 -0.202 -17.300 -0.137 -17.338 -0.134 -17.344 -0.147 -17.300 -0.255 7.712 0.102 1.047 0.024 42.442 40.408
158.800 -17.073 -0.274 -17.171 -0.210 -17.276 -0.144 -17.313 -0.138 -17.319 -0.150 -17.279 -0.257 7.740 0.086 1.030 0.020 42.433 40.332
159.200 -17.054 -0.280 -17.150 -0.217 -17.251 -0.150 -17.287 -0.143 -17.294 -0.154 -17.258 -0.260 7.766 0.070 1.012 0.016 42.424 40.240
159.600 -17.035 -0.287 -17.127 -0.224 -17.225 -0.157 -17.261 -0.147 -17.268 -0.157 -17.236 -0.262 7.788 0.055 0.996 0.012 42.415 40.128
160.000 -17.015 -0.294 -17.104 -0.231 -17.198 -0.163 -17.233 -0.151 -17.241 -0.160 -17.213 -0.265 7.809 0.041 0.980 0.009 42.406 39.999
160.400 -16.993 -0.301 -17.080 -0.238 -17.171 -0.169 -17.206 -0.155 -17.213 -0.163 -17.190 -0.268 7.826 0.032 0.965 0.007 42.396 39.883
160.800 -16.972 -0.308 -17.055 -0.244 -17.143 -0.174 -17.178 -0.159 -17.186 -0.166 -17.167 -0.271 7.842 0.032 0.950 0.006 42.386 39.871
161.200 -16.949 -0.314 -17.030 -0.251 -17.115 -0.179 -17.149 -0.162 -17.158 -0.169 -17.143 -0.273 7.855 0.040 0.935 0.008 42.375 39.968
161.600 -16.926 -0.321 -17.004 -0.257 -17.087 -0.184 -17.121 -0.166 -17.129 -0.171 -17.119 -0.277 7.867 0.054 0.921 0.010 42.365 40.084
162.000 -16.903 -0.327 -16.978 -0.263 -17.058 -0.189 -17.092 -0.169 -17.101 -0.174 -17.095 -0.280 7.877 0.069 0.908 0.013 42.354 40.184
162.400 -16.879 -0.333 -16.952 -0.269 -17.030 -0.194 -17.063 -0.172 -17.072 -0.177 -17.071 -0.284 7.886 0.085 0.895 0.016 42.343 40.266
162.800 -16.854 -0.340 -16.925 -0.275 -17.001 -0.199 -17.034 -0.176 -17.044 -0.180 -17.047 -0.287 7.893 0.101 0.882 0.019 42.333 40.332
163.200 -16.830 -0.346 -16.899 -0.281 -16.972 -0.203 -17.005 -0.179 -17.015 -0.183 -17.022 -0.291 7.899 0.117 0.870 0.021 42.322 40.387
163.600 -16.805 -0.352 -16.872 -0.287 -16.943 -0.208 -16.976 -0.182 -16.986 -0.186 -16.998 -0.296 7.904 0.133 0.858 0.024 42.311 40.432
164.000 -16.780 -0.358 -16.845 -0.292 -16.915 -0.213 -16.947 -0.186 -16.958 -0.189 -16.973 -0.300 7.908 0.148 0.846 0.026 42.300 40.469
164.400 -16.756 -0.364 -16.818 -0.298 -16.886 -0.218 -16.918 -0.190 -16.930 -0.193 -16.949 -0.305 7.910 0.163 0.835 0.029 42.289 40.500
164.800 -16.731 -0.371 -16.792 -0.304 -16.858 -0.223 -16.890 -0.194 -16.902 -0.197 -16.925 -0.310 7.912 0.178 0.824 0.031 42.278 40.526
165.200 -16.706 -0.377 -16.765 -0.310 -16.830 -0.228 -16.862 -0.199 -16.874 -0.202 -16.901 -0.315 7.913 0.191 0.814 0.033 42.267 40.547
165.600 -16.681 -0.383 -16.739 -0.316 -16.802 -0.234 -16.834 -0.204 -16.847 -0.207 -16.877 -0.321 7.913 0.204 0.804 0.034 42.256 40.564
166.000 -16.656 -0.389 -16.713 -0.323 -16.775 -0.240 -16.807 -0.210 -16.820 -0.212 -16.854 -0.327 7.911 0.215 0.794 0.036 42.246 40.577
166.400 -16.632 -0.396 -16.687 -0.329 -16.748 -0.246 -16.780 -0.216 -16.794 -0.219 -16.830 -0.333 7.909 0.226 0.785 0.037 42.235 40.587
166.800 -16.607 -0.402 -16.661 -0.336 -16.722 -0.253 -16.754 -0.223 -16.768 -0.225 -16.807 -0.339 7.905 0.235 0.777 0.038 42.225 40.594
167.200 -16.583 -0.409 -16.636 -0.342 -16.696 -0.260 -16.728 -0.231 -16.742 -0.233 -16.785 -0.346 7.900 0.244 0.769 0.040 42.215 40.599
167.600 -16.559 -0.416 -16.611 -0.349 -16.670 -0.268 -16.703 -0.239 -16.717 -0.240 -16.762 -0.352 7.895 0.252 0.761 0.040 42.205 40.601
168.000 -16.535 -0.422 -16.586 -0.356 -16.645 -0.276 -16.679 -0.247 -16.693 -0.249 -16.740 -0.359 7.888 0.259 0.754 0.041 42.195 40.602
168.400 -16.512 -0.429 -16.562 -0.364 -16.621 -0.284 -16.655 -0.256 -16.669 -0.257 -16.719 -0.366 7.881 0.265 0.747 0.042 42.185 40.602
168.800 -16.489 -0.436 -16.538 -0.371 -16.597 -0.292 -16.631 -0.265 -16.646 -0.266 -16.698 -0.374 7.874 0.270 0.740 0.043 42.176 40.600
169.200 -16.466 -0.443 -16.515 -0.378 -16.573 -0.301 -16.608 -0.274 -16.623 -0.275 -16.677 -0.381 7.865 0.275 0.733 0.043 42.166 40.597
169.600 -16.443 -0.450 -16.492 -0.386 -16.550 -0.309 -16.585 -0.283 -16.601 -0.284 -16.657 -0.389 7.857 0.280 0.727 0.044 42.157 40.594
170.000 -16.421 -0.457 -16.469 -0.393 -16.527 -0.318 -16.563 -0.292 -16.579 -0.294 -16.637 -0.396 7.847 0.284 0.722 0.044 42.148 40.590
170.400 -16.399 -0.464 -16.447 -0.401 -16.505 -0.327 -16.541 -0.302 -16.557 -0.303 -16.617 -0.404 7.838 0.288 0.716 0.044 42.139 40.585
170.800 -16.378 -0.471 -16.425 -0.408 -16.484 -0.336 -16.520 -0.311 -16.536 -0.312 -16.598 -0.412 7.828 0.291 0.711 0.045 42.131 40.580
171.200 -16.357 -0.477 -16.404 -0.416 -16.462 -0.345 -16.499 -0.321 -16.516 -0.322 -16.579 -0.419 7.818 0.294 0.705 0.045 42.122 40.575
171.600 -16.336 -0.484 -16.383 -0.424 -16.442 -0.354 -16.479 -0.330 -16.496 -0.331 -16.561 -0.427 7.807 0.297 0.701 0.045 42.114 40.569
172.000 -16.316 -0.491 -16.362 -0.431 -16.421 -0.362 -16.459 -0.339 -16.476 -0.340 -16.543 -0.435 7.797 0.300 0.696 0.046 42.106 40.563
172.400 -16.296 -0.498 -16.342 -0.439 -16.401 -0.371 -16.439 -0.348 -16.457 -0.349 -16.525 -0.442 7.786 0.302 0.691 0.046 42.098 40.557
172.800 -16.276 -0.504 -16.322 -0.446 -16.382 -0.379 -16.420 -0.357 -16.438 -0.358 -16.508 -0.450 7.774 0.304 0.687 0.046 42.090 40.551
173.200 -16.257 -0.511 -16.303 -0.453 -16.363 -0.387 -16.402 -0.366 -16.420 -0.367 -16.492 -0.457 7.763 0.306 0.683 0.046 42.082 40.544
173.600 -16.238 -0.517 -16.284 -0.460 -16.344 -0.395 -16.384 -0.374 -16.402 -0.375 -16.475 -0.465 7.751 0.308 0.679 0.046 42.074 40.538
174.000 -16.219 -0.524 -16.265 -0.467 -16.326 -0.403 -16.366 -0.383 -16.385 -0.383 -16.460 -0.472 7.739 0.310 0.676 0.046 42.067 40.531
174.400 -16.201 -0.530 -16.247 -0.473 -16.308 -0.411 -16.349 -0.391 -16.368 -0.391 -16.444 -0.479 7.727 0.312 0.672 0.047 42.060 40.525
174.800 -16.183 -0.536 -16.229 -0.480 -16.291 -0.418 -16.332 -0.398 -16.351 -0.399 -16.429 -0.485 7.715 0.313 0.669 0.047 42.053 40.518
175.200 -16.165 -0.541 -16.212 -0.486 -16.274 -0.425 -16.315 -0.405 -16.335 -0.406 -16.414 -0.492 7.702 0.314 0.665 0.047 42.046 40.511
175.600 -16.148 -0.547 -16.195 -0.492 -16.257 -0.432 -16.299 -0.412 -16.319 -0.413 -16.400 -0.498 7.690 0.316 0.662 0.047 42.039 40.505
176.000 -16.131 -0.552 -16.178 -0.498 -16.241 -0.438 -16.283 -0.419 -16.304 -0.420 -16.386 -0.504 7.677 0.317 0.659 0.047 42.032 40.498
176.400 -16.115 -0.557 -16.161 -0.503 -16.225 -0.444 -16.268 -0.425 -16.289 -0.426 -16.373 -0.510 7.664 0.318 0.657 0.047 42.025 40.492
176.800 -16.098 -0.562 -16.145 -0.508 -16.209 -0.450 -16.253 -0.431 -16.274 -0.432 -16.359 -0.516 7.651 0.319 0.654 0.047 42.019 40.485
177.200 -16.082 -0.566 -16.130 -0.513 -16.194 -0.455 -16.239 -0.437 -16.260 -0.438 -16.347 -0.521 7.638 0.320 0.652 0.048 42.013 40.479
177.600 -16.067 -0.571 -16.114 -0.517 -16.179 -0.460 -16.224 -0.442 -16.246 -0.443 -16.334 -0.526 7.625 0.321 0.649 0.048 42.007 40.472
178.000 -16.052 -0.574 -16.099 -0.522 -16.165 -0.464 -16.210 -0.447 -16.232 -0.448 -16.322 -0.530 7.612 0.322 0.647 0.048 42.001 40.466
178.400 -16.037 -0.578 -16.085 -0.525 -16.151 -0.469 -16.197 -0.451 -16.219 -0.452 -16.310 -0.535 7.598 0.323 0.645 0.048 41.995 40.459
178.800 -16.022 -0.582 -16.070 -0.529 -16.137 -0.472 -16.184 -0.455 -16.206 -0.456 -16.299 -0.539 7.585 0.324 0.643 0.048 41.989 40.453
179.200 -16.008 -0.585 -16.056 -0.532 -16.124 -0.476 -16.171 -0.458 -16.194 -0.460 -16.288 -0.543 7.571 0.325 0.641 0.048 41.984 40.447
179.600 -15.994 -0.588 -16.043 -0.535 -16.111 -0.479 -16.159 -0.462 -16.182 -0.463 -16.277 -0.546 7.557 0.325 0.640 0.048 41.978 40.441
180.000 -15.980 -0.590 -16.029 -0.538 -16.098 -0.481 -16.146 -0.464 -16.170 -0.466 -16.267 -0.549 7.543 0.326 0.638 0.049 41.973 40.435
180.400 -15.967 -0.592 -16.016 -0.540 -16.086 -0.483 -16.135 -0.466 -16.158 -0.468 -16.257 -0.552 7.530 0.327 0.637 0.049 41.968 40.428
180.800 -15.954 -0.594 -16.004 -0.541 -16.074 -0.485 -16.123 -0.468 -16.147 -0.470 -16.247 -0.554 7.515 0.327 0.635 0.049 41.963 40.422
181.200 -15.941 -0.596 -15.991 -0.543 -16.062 -0.486 -16.112 -0.469 -16.136 -0.471 -16.238 -0.556 7.501 0.328 0.634 0.049 41.958 40.417
181.600 -15.929 -0.597 -15.979 -0.544 -16.050 -0.487 -16.101 -0.470 -16.126 -0.472 -16.229 -0.558 7.487 0.328 0.633 0.049 41.953 40.411
182.000 -15.916 -0.598 -15.967 -0.545 -16.039 -0.488 -16.091 -0.471 -16.116 -0.473 -16.220 -0.559 7.473 0.329 0.632 0.049 41.948 40.405
182.400 -15.904 -0.599 -15.956 -0.545 -16.028 -0.488 -16.080 -0.471 -16.106 -0.473 -16.211 -0.560 7.459 0.329 0.631 0.050 41.943 40.399
182.800 -15.893 -0.599 -15.944 -0.545 -16.018 -0.487 -16.070 -0.470 -16.096 -0.472 -16.203 -0.561 7.444 0.330 0.630 0.050 41.939 40.393
183.200 -15.881 -0.599 -15.933 -0.545 -16.008 -0.486 -16.061 -0.469 -16.087 -0.471 -16.195 -0.562 7.430 0.330 0.629 0.050 41.935 40.388
183.600 -15.870 -0.599 -15.923 -0.544 -15.998 -0.485 -16.051 -0.468 -16.078 -0.470 -16.188 -0.562 7.415 0.331 0.629 0.050 41.930 40.382
184.000 -15.859 -0.598 -15.912 -0.543 -15.988 -0.484 -16.042 -0.466 -16.069 -0.469 -16.181 -0.561 7.401 0.331 0.628 0.050 41.926 40.377
184.400 -15.849 -0.597 -15.902 -0.542 -15.979 -0.482 -16.034 -0.464 -16.061 -0.467 -16.174 -0.561 7.386 0.331 0.628 0.051 41.922 40.371
184.800 -15.838 -0.596 -15.892 -0.540 -15.970 -0.479 -16.025 -0.462 -16.052 -0.464 -16.167 -0.560 7.372 0.332 0.627 0.051 41.918 40.366
185.200 -15.828 -0.595 -15.883 -0.538 -15.961 -0.476 -16.017 -0.459 -16.044 -0.461 -16.160 -0.559 7.357 0.332 0.627 0.051 41.914 40.361
185.600 -15.818 -0.593 -15.873 -0.535 -15.952 -0.473 -16.009 -0.455 -16.037 -0.458 -16.154 -0.557 7.342 0.332 0.627 0.051 41.911 40.356
186.000 -15.809 -0.592 -15.864 -0.533 -15.944 -0.469 -16.001 -0.451 -16.029 -0.454 -16.148 -0.556 7.327 0.333 0.627 0.052 41.907 40.350
186.400 -15.799 -0.589 -15.855 -0.530 -15.936 -0.466 -15.994 -0.447 -16.022 -0.450 -16.143 -0.554 7.313 0.333 0.627 0.052 41.904 40.345
186.800 -15.790 -0.587 -15.846 -0.527 -15.928 -0.461 -15.987 -0.443 -16.015 -0.446 -16.137 -0.552 7.298 0.333 0.627 0.052 41.900 40.340
187.200 -15.781 -0.585 -15.838 -0.523 -15.920 -0.457 -15.980 -0.438 -16.009 -0.441 -16.132 -0.549 7.283 0.334 0.627 0.052 41.897 40.335
187.600 -15.773 -0.582 -15.830 -0.520 -15.913 -0.452 -15.973 -0.432 -16.002 -0.436 -16.127 -0.547 7.268 0.334 0.627 0.052 41.894 40.330
188.000 -15.764 -0.579 -15.822 -0.516 -15.906 -0.446 -15.966 -0.427 -15.996 -0.430 -16.123 -0.544 7.253 0.334 0.628 0.053 41.890 40.325
188.400 -15.756 -0.576 -15.814 -0.512 -15.899 -0.441 -15.960 -0.421 -15.990 -0.424 -16.118 -0.541 7.238 0.334 0.628 0.053 41.887 40.321
188.800 -15.748 -0.573 -15.806 -0.507 -15.892 -0.435 -15.954 -0.415 -15.985 -0.418 -16.114 -0.538 7.223 0.335 0.628 0.053 41.884 40.316
189.200 -15.740 -0.569 -15.799 -0.503 -15.885 -0.429 -15.948 -0.408 -15.979 -0.412 -16.110 -0.534 7.208 0.335 0.629 0.054 41.881 40.311
189.600 -15.732 -0.566 -15.792 -0.498 -15.879 -0.423 -15.943 -0.401 -15.974 -0.406 -16.106 -0.531 7.193 0.335 0.630 0.054 41.879 40.306
190.000 -15.725 -0.563 -15.785 -0.494 -15.873 -0.416 -15.937 -0.394 -15.969 -0.399 -16.103 -0.527 7.178 0.335 0.630 0.054 41.876 40.301
190.400 -15.717 -0.559 -15.778 -0.489 -15.867 -0.410 -15.932 -0.387 -15.964 -0.392 -16.100 -0.524 7.163 0.335 0.631 0.054 41.873 40.296
190.800 -15.710 -0.556 -15.772 -0.484 -15.862 -0.403 -15.927 -0.380 -15.960 -0.385 -16.097 -0.520 7.150 0.336 0.631 0.055 41.871 40.292
191.200 -15.703 -0.552 -15.765 -0.479 -15.856 -0.397 -15.923 -0.373 -15.955 -0.378 -16.094 -0.517 7.136 0.336 0.632 0.055 41.868 40.287
191.600 -15.696 -0.549 -15.759 -0.475 -15.851 -0.390 -15.918 -0.365 -15.951 -0.371 -16.091 -0.513 7.121 0.336 0.633 0.055 41.866 40.283
192.000 -15.690 -0.545 -15.753 -0.470 -15.846 -0.383 -15.914 -0.358 -15.947 -0.363 -16.089 -0.510 7.106 0.336 0.634 0.055 41.863 40.278
192.400 -15.683 -0.542 -15.747 -0.465 -15.841 -0.376 -15.909 -0.351 -15.943 -0.356 -16.086 -0.506 7.091 0.336 0.635 0.056 41.861 40.273
192.800 -15.677 -0.538 -15.741 -0.461 -15.836 -0.370 -15.905 -0.343 -15.940 -0.349 -16.084 -0.503 7.076 0.336 0.636 0.056 41.859 40.268
193.200 -15.671 -0.535 -15.736 -0.457 -15.831 -0.363 -15.902 -0.336 -15.936 -0.342 -16.082 -0.500 7.060 0.336 0.637 0.056 41.857 40.263
193.600 -15.665 -0.532 -15.730 -0.452 -15.827 -0.357 -15.898 -0.329 -15.933 -0.336 -16.081 -0.497 7.045 0.336 0.639 0.057 41.855 40.258
194.000 -15.659 -0.530 -15.725 -0.449 -15.823 -0.351 -15.894 -0.323 -15.930 -0.329 -16.079 -0.494 7.030 0.336 0.640 0.057 41.853 40.253
194.400 -15.653 -0.527 -15.720 -0.445 -15.819 -0.346 -15.891 -0.316 -15.927 -0.324 -16.078 -0.491 7.014 0.336 0.641 0.057 41.851 40.249
194.800 -15.648 -0.525 -15.715 -0.442 -15.815 -0.341 -15.888 -0.311 -15.924 -0.318 -16.077 -0.489 6.999 0.336 0.643 0.058 41.849 40.244
195.200 -15.642 -0.523 -15.710 -0.439 -15.811 -0.336 -15.885 -0.305 -15.921 -0.313 -16.076 -0.487 6.983 0.336 0.644 0.058 41.847 40.239
195.600 -15.637 -0.521 -15.706 -0.436 -15.807 -0.332 -15.882 -0.301 -15.919 -0.309 -16.075 -0.485 6.967 0.336 0.646 0.058 41.846 40.234
196.000 -15.632 -0.519 -15.701 -0.434 -15.804 -0.329 -15.879 -0.297 -15.916 -0.305 -16.074 -0.484 6.952 0.336 0.648 0.059 41.844 40.230
196.400 -15.627 -0.518 -15.697 -0.433 -15.800 -0.326 -15.877 -0.294 -15.914 -0.302 -16.074 -0.483 6.936 0.335 0.650 0.059 41.842 40.225
196.800 -15.622 -0.517 -15.693 -0.431 -15.797 -0.325 -15.874 -0.292 -15.912 -0.300 -16.073 -0.482 6.919 0.335 0.652 0.059 41.841 40.221
197.200 -15.617 -0.517 -15.689 -0.431 -15.794 -0.323 -15.872 -0.290 -15.910 -0.299 -16.073 -0.482 6.903 0.335 0.654 0.060 41.840 40.217
197.600 -15.612 -0.516 -15.684 -0.430 -15.791 -0.323 -15.870 -0.290 -15.909 -0.299 -16.073 -0.482 6.887 0.334 0.656 0.060 41.838 40.214
198.000 -15.608 -0.516 -15.681 -0.430 -15.788 -0.323 -15.868 -0.291 -15.907 -0.299 -16.073 -0.482 6.870 0.334 0.658 0.061 41.837 40.210
198.400 -15.603 -0.517 -15.677 -0.431 -15.786 -0.325 -15.866 -0.292 -15.905 -0.301 -16.073 -0.482 6.853 0.334 0.660 0.061 41.836 40.208
198.800 -15.599 -0.517 -15.673 -0.432 -15.783 -0.326 -15.864 -0.295 -15.904 -0.303 -16.074 -0.483 6.837 0.333 0.663 0.061 41.835 40.205
199.200 -15.595 -0.518 -15.670 -0.433 -15.780 -0.329 -15.862 -0.298 -15.903 -0.306 -16.074 -0.485 6.820 0.333 0.666 0.062 41.834 40.203
199.600 -15.591 -0.519 -15.666 -0.435 -15.778 -0.332 -15.861 -0.301 -15.902 -0.309 -16.075 -0.486 6.802 0.332 0.668 0.062 41.833 40.201
200.000 -15.586 -0.520 -15.663 -0.437 -15.776 -0.335 -15.859 -0.305 -15.900 -0.313 -16.075 -0.488 6.785 0.332 0.671 0.063 41.832 40.200
200.400 -15.582 -0.522 -15.659 -0.439 -15.774 -0.339 -15.858 -0.310 -15.900 -0.318 -16.076 -0.490 6.768 0.331 0.674 0.063 41.832 40.199
200.800 -15.579 -0.524 -15.656 -0.442 -15.771 -0.343 -15.857 -0.315 -15.899 -0.323 -16.077 -0.492 6.751 0.331 0.677 0.064 41.831 40.198
201.200 -15.575 -0.525 -15.653 -0.444 -15.769 -0.348 -15.855 -0.320 -15.898 -0.328 -16.078 -0.494 6.733 0.330 0.680 0.065 41.830 40.198
201.600 -15.571 -0.527 -15.650 -0.447 -15.768 -0.352 -15.854 -0.325 -15.897 -0.333 -16.080 -0.496 6.716 0.330 0.683 0.065 41.830 40.198
202.000 -15.567 -0.529 -15.647 -0.450 -15.766 -0.357 -15.854 -0.331 -15.897 -0.338 -16.081 -0.499 6.699 0.329 0.686 0.066 41.829 40.198
202.400 -15.564 -0.531 -15.644 -0.453 -15.764 -0.362 -15.853 -0.336 -15.896 -0.343 -16.082 -0.501 6.681 0.329 0.689 0.066 41.829 40.199
202.800 -15.560 -0.533 -15.642 -0.456 -15.763 -0.367 -15.852 -0.342 -15.896 -0.348 -16.084 -0.504 6.664 0.328 0.692 0.067 41.828 40.200
203.200 -15.557 -0.535 -15.639 -0.459 -15.761 -0.371 -15.851 -0.347 -15.896 -0.354 -16.086 -0.506 6.646 0.327 0.696 0.067 41.828 40.201
203.600 -15.554 -0.537 -15.636 -0.462 -15.760 -0.376 -15.851 -0.352 -15.896 -0.359 -16.087 -0.509 6.629 0.327 0.699 0.068 41.828 40.202
204.000 -15.550 -0.539 -15.634 -0.465 -15.758 -0.380 -15.850 -0.357 -15.896 -0.364 -16.089 -0.511 6.611 0.326 0.703 0.068 41.827 40.204
204.400 -15.547 -0.541 -15.631 -0.468 -15.757 -0.385 -15.850 -0.362 -15.896 -0.368 -16.091 -0.513 6.594 0.326 0.706 0.069 41.827 40.205
204.800 -15.544 -0.543 -15.629 -0.471 -15.756 -0.389 -15.850 -0.367 -15.896 -0.373 -16.093 -0.516 6.576 0.325 0.710 0.070 41.827 40.207
205.200 -15.541 -0.545 -15.627 -0.473 -15.755 -0.392 -15.849 -0.371 -15.896 -0.377 -16.096 -0.518 6.558 0.324 0.713 0.070 41.827 40.209
205.600 -15.538 -0.546 -15.624 -0.475 -15.754 -0.396 -15.849 -0.375 -15.897 -0.380 -16.098 -0.519 6.541 0.324 0.717 0.071 41.826 40.211
206.000 -15.535 -0.548 -15.622 -0.477 -15.753 -0.399 -15.849 -0.378 -15.897 -0.384 -16.100 -0.521 6.523 0.323 0.721 0.072 41.826 40.213
206.400 -15.532 -0.549 -15.620 -0.479 -15.752 -0.402 -15.849 -0.381 -15.898 -0.387 -16.103 -0.522 6.506 0.322 0.725 0.072 41.826 40.216
206.800 -15.529 -0.550 -15.618 -0.481 -15.751 -0.404 -15.849 -0.384 -15.898 -0.390 -16.105 -0.524 6.488 0.322 0.728 0.073 41.826 40.218
207.200 -15.526 -0.550 -15.616 -0.482 -15.750 -0.406 -15.849 -0.386 -15.899 -0.392 -16.108 -0.524 6.471 0.321 0.732 0.073 41.826 40.221
207.600 -15.523 -0.551 -15.614 -0.483 -15.749 -0.408 -15.850 -0.388 -15.899 -0.394 -16.111 -0.525 6.453 0.321 0.736 0.074 41.826 40.223
208.000 -15.520 -0.551 -15.612 -0.483 -15.749 -0.409 -15.850 -0.390 -15.900 -0.395 -16.113 -0.526 6.436 0.320 0.740 0.075 41.826 40.226
208.400 -15.518 -0.551 -15.610 -0.484 -15.748 -0.410 -15.850 -0.391 -15.901 -0.396 -16.116 -0.526 6.418 0.320 0.744 0.075 41.826 40.229
208.800 -15.515 -0.550 -15.608 -0.484 -15.747 -0.410 -15.851 -0.391 -15.902 -0.396 -16.119 -0.525 6.399 0.319 0.749 0.076 41.826 40.232
209.200 -15.512 -0.550 -15.606 -0.483 -15.747 -0.410 -15.851 -0.391 -15.903 -0.396 -16.122 -0.525 6.382 0.318 0.753 0.077 41.826 40.235
209.600 -15.510 -0.549 -15.605 -0.483 -15.747 -0.410 -15.852 -0.391 -15.904 -0.396 -16.125 -0.524 6.364 0.318 0.757 0.078 41.826 40.238
210.000 -15.507 -0.548 -15.603 -0.481 -15.746 -0.409 -15.852 -0.390 -15.905 -0.395 -16.129 -0.523 6.347 0.317 0.761 0.078 41.826 40.241
210.400 -15.505 -0.546 -15.601 -0.480 -15.746 -0.407 -15.853 -0.388 -15.906 -0.393 -16.132 -0.521 6.329 0.317 0.766 0.079 41.827 40.244
210.800 -15.502 -0.544 -15.600 -0.478 -15.745 -0.405 -15.854 -0.386 -15.907 -0.391 -16.135 -0.519 6.312 0.316 0.770 0.080 41.827 40.248
211.200 -15.500 -0.542 -15.598 -0.476 -15.745 -0.403 -15.854 -0.383 -15.909 -0.389 -16.138 -0.517 6.294 0.316 0.775 0.081 41.827 40.251
211.600 -15.497 -0.540 -15.596 -0.473 -15.745 -0.400 -15.855 -0.380 -15.910 -0.386 -16.142 -0.515 6.277 0.315 0.779 0.081 41.827 40.254
212.000 -15.495 -0.537 -15.595 -0.470 -15.745 -0.396 -15.856 -0.377 -15.911 -0.382 -16.145 -0.512 6.260 0.315 0.784 0.082 41.827 40.257
212.400 -15.492 -0.534 -15.593 -0.467 -15.744 -0.392 -15.857 -0.373 -15.913 -0.378 -16.149 -0.509 6.242 0.314 0.788 0.083 41.828 40.260
212.800 -15.490 -0.531 -15.592 -0.463 -15.744 -0.388 -15.858 -0.368 -15.914 -0.373 -16.152 -0.506 6.225 0.314 0.793 0.084 41.828 40.263
213.200 -15.487 -0.527 -15.590 -0.459 -15.744 -0.383 -15.859 -0.363 -15.916 -0.368 -16.156 -0.502 6.207 0.314 0.798 0.085 41.828 40.266
213.600 -15.485 -0.523 -15.589 -0.455 -15.744 -0.378 -15.860 -0.357 -15.917 -0.363 -16.160 -0.498 6.190 0.313 0.802 0.085 41.828 40.269
