"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err g-4793.46 g-4793.46_err i-7589.41 i-7589.41_err i-7829.03 i-7829.03_err orange-6629.82 orange-6629.82_err r-6120.65 r-6120.65_err r-6366.38 r-6366.38_err z-8970.57 z-8970.57_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
25.600 -20.942 -0.034 -20.954 -0.033 -21.052 -0.048 -21.203 -0.040 -21.215 -0.043 -21.216 -0.052 -21.187 -0.049 -21.175 -0.055 -21.068 -0.074 9.224 0.115 4.733 0.108 44.063 42.014
26.000 -20.905 -0.033 -20.918 -0.032 -21.019 -0.048 -21.180 -0.039 -21.193 -0.043 -21.197 -0.052 -21.171 -0.049 -21.160 -0.055 -21.054 -0.073 9.103 0.116 4.787 0.114 44.050 42.002
26.400 -20.868 -0.033 -20.881 -0.032 -20.986 -0.048 -21.156 -0.039 -21.172 -0.043 -21.178 -0.052 -21.155 -0.050 -21.144 -0.055 -21.040 -0.072 8.985 0.118 4.841 0.119 44.037 41.993
26.800 -20.830 -0.033 -20.844 -0.032 -20.953 -0.048 -21.132 -0.039 -21.151 -0.043 -21.159 -0.052 -21.139 -0.050 -21.128 -0.055 -21.025 -0.071 8.871 0.120 4.895 0.126 44.024 41.989
27.200 -20.793 -0.034 -20.807 -0.033 -20.919 -0.048 -21.109 -0.039 -21.129 -0.043 -21.139 -0.052 -21.123 -0.051 -21.112 -0.056 -21.010 -0.070 8.763 0.123 4.946 0.134 44.012 41.991
27.600 -20.756 -0.035 -20.770 -0.034 -20.886 -0.049 -21.085 -0.039 -21.108 -0.043 -21.120 -0.052 -21.108 -0.051 -21.097 -0.056 -20.994 -0.070 8.660 0.127 4.996 0.142 44.000 41.998
28.000 -20.719 -0.036 -20.734 -0.035 -20.853 -0.049 -21.062 -0.040 -21.087 -0.043 -21.101 -0.052 -21.092 -0.052 -21.081 -0.057 -20.977 -0.070 8.562 0.132 5.043 0.151 43.988 42.008
28.400 -20.683 -0.038 -20.698 -0.037 -20.819 -0.050 -21.038 -0.040 -21.065 -0.043 -21.081 -0.052 -21.077 -0.053 -21.065 -0.058 -20.960 -0.071 8.468 0.137 5.088 0.161 43.977 42.020
28.800 -20.646 -0.040 -20.661 -0.039 -20.786 -0.051 -21.015 -0.041 -21.044 -0.044 -21.062 -0.052 -21.061 -0.054 -21.050 -0.059 -20.943 -0.071 8.378 0.143 5.131 0.172 43.966 42.032
29.200 -20.610 -0.042 -20.625 -0.041 -20.752 -0.052 -20.991 -0.042 -21.023 -0.044 -21.042 -0.053 -21.046 -0.056 -21.034 -0.060 -20.926 -0.071 8.291 0.148 5.173 0.182 43.955 42.044
29.600 -20.573 -0.044 -20.589 -0.043 -20.719 -0.053 -20.967 -0.043 -21.001 -0.045 -21.022 -0.053 -21.030 -0.057 -21.018 -0.062 -20.909 -0.072 8.208 0.153 5.212 0.193 43.944 42.055
30.000 -20.536 -0.046 -20.553 -0.045 -20.685 -0.054 -20.944 -0.043 -20.979 -0.046 -21.002 -0.054 -21.014 -0.058 -21.002 -0.063 -20.892 -0.073 8.128 0.158 5.251 0.204 43.933 42.065
30.400 -20.500 -0.048 -20.516 -0.047 -20.652 -0.056 -20.920 -0.045 -20.957 -0.047 -20.982 -0.055 -20.998 -0.059 -20.986 -0.064 -20.875 -0.073 8.050 0.163 5.287 0.214 43.922 42.073
30.800 -20.463 -0.051 -20.480 -0.049 -20.618 -0.057 -20.895 -0.046 -20.935 -0.048 -20.962 -0.055 -20.982 -0.061 -20.969 -0.065 -20.858 -0.074 7.974 0.167 5.322 0.224 43.912 42.080
31.200 -20.427 -0.053 -20.444 -0.052 -20.585 -0.059 -20.871 -0.047 -20.913 -0.049 -20.942 -0.056 -20.965 -0.062 -20.953 -0.067 -20.841 -0.075 7.901 0.170 5.356 0.233 43.901 42.086
31.600 -20.390 -0.055 -20.407 -0.054 -20.551 -0.060 -20.846 -0.049 -20.890 -0.051 -20.922 -0.057 -20.948 -0.064 -20.936 -0.068 -20.824 -0.076 7.829 0.172 5.389 0.242 43.891 42.090
32.000 -20.353 -0.058 -20.371 -0.057 -20.518 -0.062 -20.820 -0.051 -20.867 -0.052 -20.901 -0.059 -20.931 -0.065 -20.919 -0.069 -20.808 -0.077 7.759 0.174 5.421 0.249 43.880 42.093
32.400 -20.317 -0.060 -20.335 -0.059 -20.484 -0.063 -20.795 -0.053 -20.845 -0.054 -20.881 -0.060 -20.914 -0.067 -20.902 -0.071 -20.792 -0.078 7.691 0.175 5.453 0.256 43.870 42.095
32.800 -20.280 -0.063 -20.299 -0.061 -20.451 -0.065 -20.770 -0.055 -20.822 -0.056 -20.860 -0.061 -20.896 -0.068 -20.885 -0.072 -20.777 -0.079 7.624 0.176 5.485 0.262 43.860 42.097
33.200 -20.244 -0.065 -20.263 -0.063 -20.418 -0.066 -20.745 -0.056 -20.799 -0.057 -20.839 -0.062 -20.879 -0.070 -20.868 -0.073 -20.762 -0.080 7.558 0.176 5.517 0.267 43.850 42.097
33.600 -20.208 -0.067 -20.227 -0.065 -20.386 -0.067 -20.720 -0.058 -20.777 -0.059 -20.819 -0.064 -20.861 -0.071 -20.851 -0.074 -20.747 -0.081 7.493 0.175 5.551 0.272 43.840 42.098
34.000 -20.173 -0.068 -20.192 -0.067 -20.353 -0.069 -20.696 -0.060 -20.754 -0.061 -20.799 -0.065 -20.844 -0.072 -20.834 -0.075 -20.733 -0.082 7.429 0.174 5.585 0.277 43.831 42.098
34.400 -20.138 -0.070 -20.157 -0.068 -20.321 -0.070 -20.672 -0.061 -20.732 -0.062 -20.779 -0.066 -20.827 -0.072 -20.817 -0.075 -20.720 -0.083 7.376 0.174 5.603 0.281 43.821 42.097
34.800 -20.103 -0.071 -20.123 -0.070 -20.290 -0.070 -20.649 -0.062 -20.711 -0.063 -20.760 -0.067 -20.810 -0.073 -20.800 -0.076 -20.706 -0.083 7.304 0.172 5.657 0.286 43.812 42.098
35.200 -20.069 -0.072 -20.089 -0.070 -20.259 -0.071 -20.626 -0.063 -20.690 -0.064 -20.741 -0.068 -20.793 -0.073 -20.784 -0.076 -20.694 -0.084 7.253 0.172 5.678 0.290 43.803 42.098
35.600 -20.036 -0.072 -20.056 -0.071 -20.229 -0.071 -20.604 -0.064 -20.670 -0.065 -20.722 -0.069 -20.777 -0.073 -20.769 -0.076 -20.681 -0.084 7.183 0.170 5.736 0.294 43.795 42.100
36.000 -20.003 -0.072 -20.023 -0.071 -20.199 -0.071 -20.583 -0.065 -20.651 -0.065 -20.705 -0.069 -20.761 -0.073 -20.753 -0.076 -20.670 -0.085 7.134 0.169 5.761 0.298 43.787 42.101
36.400 -19.971 -0.072 -19.992 -0.071 -20.170 -0.071 -20.563 -0.065 -20.632 -0.066 -20.687 -0.069 -20.745 -0.072 -20.738 -0.075 -20.658 -0.085 7.067 0.167 5.822 0.303 43.780 42.104
36.800 -19.940 -0.072 -19.961 -0.071 -20.143 -0.071 -20.543 -0.065 -20.615 -0.066 -20.671 -0.070 -20.730 -0.072 -20.724 -0.074 -20.648 -0.085 7.019 0.166 5.851 0.308 43.772 42.106
37.200 -19.910 -0.072 -19.931 -0.070 -20.116 -0.071 -20.525 -0.064 -20.598 -0.066 -20.656 -0.070 -20.716 -0.071 -20.710 -0.074 -20.638 -0.085 6.966 0.165 5.895 0.312 43.766 42.110
37.600 -19.881 -0.071 -19.902 -0.069 -20.090 -0.070 -20.508 -0.064 -20.582 -0.065 -20.641 -0.069 -20.703 -0.070 -20.697 -0.073 -20.628 -0.085 6.912 0.164 5.944 0.318 43.759 42.114
38.000 -19.853 -0.070 -19.874 -0.068 -20.065 -0.069 -20.491 -0.063 -20.567 -0.065 -20.627 -0.069 -20.690 -0.068 -20.684 -0.071 -20.619 -0.085 6.859 0.163 5.996 0.323 43.754 42.119
38.400 -19.826 -0.069 -19.847 -0.067 -20.041 -0.068 -20.476 -0.062 -20.553 -0.064 -20.614 -0.069 -20.677 -0.067 -20.673 -0.070 -20.611 -0.086 6.808 0.162 6.049 0.330 43.748 42.125
38.800 -19.800 -0.068 -19.822 -0.066 -20.019 -0.067 -20.462 -0.061 -20.541 -0.063 -20.602 -0.068 -20.666 -0.065 -20.662 -0.069 -20.603 -0.086 6.759 0.161 6.104 0.336 43.744 42.131
39.200 -19.775 -0.067 -19.798 -0.065 -19.997 -0.066 -20.449 -0.060 -20.529 -0.063 -20.591 -0.068 -20.655 -0.064 -20.652 -0.068 -20.596 -0.086 6.711 0.161 6.160 0.343 43.739 42.138
39.600 -19.752 -0.066 -19.775 -0.064 -19.977 -0.066 -20.437 -0.059 -20.518 -0.062 -20.581 -0.067 -20.646 -0.063 -20.643 -0.067 -20.589 -0.087 6.666 0.161 6.216 0.350 43.735 42.146
40.000 -19.730 -0.065 -19.753 -0.063 -19.959 -0.065 -20.426 -0.058 -20.508 -0.061 -20.571 -0.067 -20.637 -0.062 -20.634 -0.066 -20.583 -0.088 6.623 0.161 6.272 0.358 43.732 42.154
40.400 -19.710 -0.065 -19.733 -0.063 -19.942 -0.065 -20.416 -0.058 -20.499 -0.061 -20.563 -0.067 -20.630 -0.061 -20.627 -0.066 -20.577 -0.089 6.583 0.161 6.327 0.367 43.729 42.162
40.800 -19.691 -0.066 -19.715 -0.064 -19.926 -0.065 -20.406 -0.057 -20.491 -0.061 -20.556 -0.066 -20.623 -0.061 -20.621 -0.066 -20.572 -0.090 6.546 0.162 6.381 0.376 43.726 42.171
41.200 -19.674 -0.067 -19.698 -0.065 -19.912 -0.066 -20.398 -0.058 -20.484 -0.061 -20.550 -0.066 -20.618 -0.061 -20.615 -0.066 -20.567 -0.092 6.512 0.164 6.433 0.387 43.724 42.180
41.600 -19.659 -0.069 -19.683 -0.067 -19.899 -0.067 -20.391 -0.058 -20.478 -0.061 -20.544 -0.067 -20.613 -0.062 -20.611 -0.067 -20.563 -0.095 6.481 0.166 6.482 0.398 43.723 42.189
42.000 -19.645 -0.072 -19.669 -0.070 -19.887 -0.068 -20.385 -0.059 -20.472 -0.062 -20.540 -0.067 -20.610 -0.064 -20.608 -0.069 -20.559 -0.098 6.453 0.169 6.529 0.410 43.722 42.199
42.400 -19.633 -0.075 -19.657 -0.073 -19.877 -0.071 -20.379 -0.061 -20.468 -0.063 -20.537 -0.068 -20.608 -0.066 -20.605 -0.071 -20.556 -0.101 6.428 0.172 6.574 0.423 43.721 42.209
42.800 -19.622 -0.079 -19.647 -0.077 -19.868 -0.073 -20.375 -0.062 -20.465 -0.064 -20.534 -0.069 -20.607 -0.069 -20.604 -0.074 -20.553 -0.105 6.406 0.175 6.616 0.436 43.720 42.219
43.200 -19.613 -0.083 -19.638 -0.081 -19.861 -0.076 -20.372 -0.064 -20.462 -0.065 -20.533 -0.070 -20.606 -0.071 -20.603 -0.077 -20.551 -0.109 6.386 0.179 6.656 0.449 43.720 42.229
43.600 -19.605 -0.088 -19.630 -0.086 -19.855 -0.079 -20.369 -0.066 -20.461 -0.067 -20.532 -0.071 -20.607 -0.075 -20.603 -0.080 -20.549 -0.113 6.368 0.183 6.694 0.463 43.720 42.239
44.000 -19.598 -0.093 -19.624 -0.090 -19.850 -0.083 -20.368 -0.069 -20.460 -0.069 -20.532 -0.072 -20.608 -0.078 -20.604 -0.083 -20.548 -0.118 6.353 0.187 6.730 0.476 43.721 42.248
44.400 -19.593 -0.098 -19.619 -0.095 -19.846 -0.086 -20.367 -0.071 -20.460 -0.070 -20.533 -0.074 -20.610 -0.081 -20.606 -0.087 -20.547 -0.122 6.339 0.190 6.765 0.490 43.721 42.258
44.800 -19.589 -0.103 -19.614 -0.101 -19.844 -0.090 -20.367 -0.073 -20.461 -0.072 -20.535 -0.075 -20.613 -0.085 -20.608 -0.090 -20.546 -0.127 6.327 0.194 6.799 0.503 43.722 42.267
45.200 -19.585 -0.109 -19.611 -0.106 -19.842 -0.094 -20.368 -0.076 -20.463 -0.074 -20.537 -0.077 -20.617 -0.088 -20.611 -0.094 -20.546 -0.132 6.316 0.198 6.832 0.517 43.724 42.277
45.600 -19.583 -0.114 -19.609 -0.111 -19.841 -0.099 -20.369 -0.078 -20.465 -0.076 -20.540 -0.078 -20.621 -0.092 -20.615 -0.097 -20.546 -0.136 6.306 0.202 6.864 0.531 43.725 42.286
46.000 -19.581 -0.119 -19.608 -0.116 -19.841 -0.103 -20.372 -0.080 -20.468 -0.078 -20.544 -0.080 -20.625 -0.095 -20.619 -0.101 -20.546 -0.141 6.298 0.206 6.895 0.544 43.727 42.295
46.400 -19.581 -0.124 -19.608 -0.122 -19.842 -0.107 -20.375 -0.082 -20.472 -0.079 -20.548 -0.081 -20.630 -0.099 -20.623 -0.104 -20.547 -0.146 6.291 0.210 6.925 0.557 43.729 42.304
46.800 -19.581 -0.130 -19.608 -0.127 -19.844 -0.111 -20.378 -0.084 -20.476 -0.081 -20.553 -0.083 -20.635 -0.102 -20.628 -0.108 -20.548 -0.151 6.285 0.214 6.955 0.571 43.731 42.313
47.200 -19.582 -0.135 -19.609 -0.132 -19.846 -0.115 -20.382 -0.086 -20.481 -0.083 -20.558 -0.084 -20.641 -0.105 -20.633 -0.111 -20.550 -0.155 6.280 0.218 6.983 0.584 43.733 42.321
47.600 -19.584 -0.140 -19.611 -0.137 -19.849 -0.119 -20.387 -0.088 -20.486 -0.084 -20.564 -0.085 -20.647 -0.108 -20.639 -0.114 -20.551 -0.160 6.276 0.222 7.010 0.597 43.735 42.330
48.000 -19.586 -0.145 -19.614 -0.142 -19.853 -0.123 -20.392 -0.090 -20.492 -0.086 -20.570 -0.087 -20.653 -0.110 -20.644 -0.117 -20.553 -0.164 6.273 0.226 7.035 0.609 43.737 42.338
48.400 -19.589 -0.150 -19.617 -0.147 -19.857 -0.127 -20.397 -0.092 -20.497 -0.087 -20.577 -0.088 -20.660 -0.113 -20.650 -0.120 -20.555 -0.169 6.271 0.230 7.060 0.622 43.740 42.346
48.800 -19.592 -0.154 -19.620 -0.151 -19.862 -0.131 -20.403 -0.093 -20.504 -0.088 -20.583 -0.089 -20.666 -0.115 -20.656 -0.122 -20.557 -0.173 6.270 0.234 7.083 0.634 43.742 42.353
49.200 -19.596 -0.159 -19.624 -0.156 -19.867 -0.135 -20.409 -0.095 -20.510 -0.089 -20.590 -0.090 -20.673 -0.117 -20.662 -0.125 -20.560 -0.177 6.270 0.238 7.105 0.646 43.745 42.361
49.600 -19.600 -0.163 -19.628 -0.160 -19.872 -0.138 -20.415 -0.096 -20.517 -0.090 -20.597 -0.091 -20.679 -0.119 -20.668 -0.127 -20.562 -0.181 6.270 0.242 7.126 0.657 43.748 42.367
50.000 -19.605 -0.168 -19.633 -0.164 -19.877 -0.142 -20.421 -0.098 -20.523 -0.091 -20.604 -0.092 -20.686 -0.121 -20.674 -0.129 -20.565 -0.185 6.271 0.246 7.145 0.668 43.750 42.374
50.400 -19.609 -0.172 -19.638 -0.168 -19.883 -0.145 -20.428 -0.099 -20.530 -0.092 -20.611 -0.092 -20.693 -0.122 -20.680 -0.131 -20.567 -0.188 6.273 0.250 7.162 0.678 43.753 42.380
50.800 -19.615 -0.176 -19.643 -0.172 -19.889 -0.148 -20.434 -0.100 -20.537 -0.093 -20.618 -0.093 -20.699 -0.124 -20.686 -0.132 -20.570 -0.192 6.276 0.253 7.177 0.688 43.755 42.385
51.200 -19.620 -0.179 -19.649 -0.176 -19.895 -0.151 -20.440 -0.101 -20.543 -0.094 -20.625 -0.094 -20.705 -0.125 -20.692 -0.134 -20.573 -0.195 6.279 0.256 7.190 0.697 43.758 42.390
51.600 -19.625 -0.183 -19.655 -0.179 -19.901 -0.154 -20.447 -0.102 -20.550 -0.095 -20.632 -0.094 -20.711 -0.126 -20.698 -0.135 -20.575 -0.198 6.283 0.259 7.201 0.705 43.760 42.394
52.000 -19.631 -0.186 -19.660 -0.183 -19.908 -0.157 -20.453 -0.104 -20.556 -0.095 -20.638 -0.095 -20.717 -0.127 -20.703 -0.136 -20.578 -0.201 6.288 0.262 7.209 0.711 43.763 42.397
52.400 -19.637 -0.189 -19.666 -0.186 -19.914 -0.159 -20.458 -0.105 -20.562 -0.096 -20.644 -0.095 -20.723 -0.127 -20.708 -0.137 -20.581 -0.204 6.293 0.265 7.215 0.716 43.765 42.400
52.800 -19.643 -0.192 -19.672 -0.189 -19.920 -0.162 -20.464 -0.106 -20.567 -0.097 -20.650 -0.096 -20.728 -0.128 -20.713 -0.137 -20.583 -0.206 6.299 0.267 7.218 0.720 43.767 42.401
53.200 -19.648 -0.195 -19.678 -0.192 -19.926 -0.164 -20.469 -0.107 -20.572 -0.098 -20.655 -0.096 -20.733 -0.128 -20.718 -0.137 -20.586 -0.209 6.306 0.268 7.219 0.722 43.769 42.402
53.600 -19.654 -0.198 -19.684 -0.194 -19.932 -0.166 -20.474 -0.108 -20.577 -0.099 -20.660 -0.097 -20.737 -0.128 -20.722 -0.138 -20.588 -0.211 6.313 0.269 7.216 0.723 43.770 42.401
54.000 -19.660 -0.201 -19.690 -0.197 -19.938 -0.168 -20.478 -0.109 -20.581 -0.100 -20.664 -0.097 -20.741 -0.128 -20.726 -0.138 -20.591 -0.213 6.318 0.270 7.216 0.722 43.772 42.400
54.400 -19.666 -0.203 -19.695 -0.199 -19.943 -0.170 -20.482 -0.110 -20.585 -0.101 -20.667 -0.098 -20.745 -0.128 -20.729 -0.137 -20.593 -0.215 6.324 0.270 7.216 0.720 43.773 42.398
54.800 -19.671 -0.205 -19.701 -0.201 -19.949 -0.172 -20.485 -0.111 -20.588 -0.102 -20.670 -0.099 -20.748 -0.127 -20.733 -0.137 -20.595 -0.217 6.337 0.270 7.192 0.713 43.774 42.393
55.200 -19.677 -0.207 -19.706 -0.203 -19.954 -0.174 -20.488 -0.113 -20.590 -0.103 -20.672 -0.099 -20.750 -0.127 -20.735 -0.137 -20.597 -0.219 6.341 0.268 7.192 0.708 43.775 42.388
55.600 -19.682 -0.209 -19.712 -0.205 -19.959 -0.175 -20.490 -0.114 -20.592 -0.104 -20.674 -0.100 -20.753 -0.126 -20.738 -0.136 -20.599 -0.220 6.355 0.267 7.163 0.698 43.776 42.381
56.000 -19.687 -0.210 -19.717 -0.207 -19.964 -0.176 -20.492 -0.115 -20.593 -0.105 -20.674 -0.101 -20.754 -0.125 -20.740 -0.135 -20.601 -0.222 6.358 0.265 7.163 0.690 43.776 42.375
56.400 -19.692 -0.212 -19.722 -0.208 -19.968 -0.177 -20.494 -0.116 -20.594 -0.106 -20.675 -0.102 -20.756 -0.125 -20.741 -0.134 -20.602 -0.223 6.375 0.263 7.125 0.677 43.776 42.366
56.800 -19.697 -0.213 -19.727 -0.209 -19.973 -0.178 -20.494 -0.117 -20.594 -0.107 -20.674 -0.102 -20.757 -0.124 -20.742 -0.133 -20.604 -0.224 6.385 0.260 7.103 0.665 43.776 42.356
57.200 -19.702 -0.214 -19.731 -0.210 -19.976 -0.179 -20.495 -0.118 -20.593 -0.108 -20.673 -0.103 -20.757 -0.123 -20.743 -0.132 -20.605 -0.225 6.395 0.256 7.080 0.651 43.776 42.346
57.600 -19.706 -0.215 -19.736 -0.211 -19.980 -0.180 -20.495 -0.119 -20.592 -0.109 -20.672 -0.104 -20.757 -0.122 -20.743 -0.131 -20.606 -0.226 6.405 0.253 7.055 0.637 43.776 42.335
58.000 -19.710 -0.216 -19.740 -0.212 -19.983 -0.181 -20.494 -0.120 -20.591 -0.110 -20.670 -0.105 -20.756 -0.121 -20.743 -0.129 -20.607 -0.227 6.416 0.249 7.027 0.622 43.775 42.323
58.400 -19.714 -0.217 -19.743 -0.213 -19.986 -0.181 -20.493 -0.120 -20.589 -0.110 -20.667 -0.106 -20.755 -0.119 -20.743 -0.128 -20.607 -0.228 6.426 0.244 7.000 0.606 43.775 42.311
58.800 -19.717 -0.217 -19.747 -0.213 -19.989 -0.182 -20.492 -0.121 -20.586 -0.111 -20.664 -0.106 -20.754 -0.118 -20.742 -0.127 -20.608 -0.229 6.436 0.240 6.972 0.590 43.774 42.298
59.200 -19.721 -0.218 -19.750 -0.214 -19.991 -0.182 -20.490 -0.122 -20.583 -0.112 -20.661 -0.107 -20.752 -0.117 -20.740 -0.125 -20.608 -0.229 6.446 0.235 6.943 0.574 43.773 42.284
59.600 -19.724 -0.218 -19.753 -0.214 -19.993 -0.182 -20.488 -0.123 -20.580 -0.113 -20.657 -0.108 -20.750 -0.116 -20.739 -0.124 -20.608 -0.230 6.456 0.230 6.914 0.558 43.772 42.270
60.000 -19.726 -0.218 -19.755 -0.214 -19.995 -0.182 -20.485 -0.123 -20.577 -0.114 -20.653 -0.109 -20.747 -0.115 -20.737 -0.122 -20.608 -0.231 6.465 0.226 6.885 0.542 43.771 42.256
60.400 -19.729 -0.218 -19.758 -0.214 -19.996 -0.182 -20.482 -0.124 -20.573 -0.115 -20.649 -0.110 -20.744 -0.114 -20.734 -0.121 -20.608 -0.231 6.475 0.221 6.855 0.525 43.770 42.241
60.800 -19.731 -0.218 -19.760 -0.214 -19.997 -0.181 -20.479 -0.124 -20.569 -0.115 -20.644 -0.110 -20.741 -0.113 -20.731 -0.120 -20.607 -0.232 6.484 0.215 6.824 0.509 43.768 42.226
61.200 -19.732 -0.218 -19.761 -0.213 -19.997 -0.181 -20.475 -0.125 -20.565 -0.116 -20.639 -0.111 -20.737 -0.112 -20.728 -0.119 -20.606 -0.232 6.493 0.210 6.794 0.493 43.767 42.211
61.600 -19.734 -0.217 -19.763 -0.213 -19.997 -0.181 -20.471 -0.125 -20.560 -0.117 -20.634 -0.112 -20.733 -0.111 -20.725 -0.117 -20.606 -0.233 6.502 0.205 6.763 0.477 43.765 42.195
62.000 -19.735 -0.217 -19.764 -0.212 -19.997 -0.180 -20.467 -0.125 -20.555 -0.117 -20.629 -0.112 -20.729 -0.110 -20.721 -0.116 -20.605 -0.233 6.510 0.200 6.733 0.462 43.764 42.180
62.400 -19.736 -0.216 -19.764 -0.212 -19.997 -0.180 -20.463 -0.126 -20.550 -0.118 -20.623 -0.112 -20.724 -0.109 -20.718 -0.115 -20.603 -0.234 6.519 0.195 6.703 0.446 43.762 42.163
62.800 -19.736 -0.216 -19.765 -0.211 -19.996 -0.179 -20.458 -0.126 -20.545 -0.118 -20.617 -0.113 -20.719 -0.108 -20.713 -0.114 -20.602 -0.234 6.527 0.190 6.673 0.431 43.760 42.147
63.200 -19.736 -0.215 -19.765 -0.210 -19.995 -0.178 -20.454 -0.126 -20.539 -0.118 -20.611 -0.113 -20.714 -0.107 -20.709 -0.113 -20.601 -0.234 6.534 0.185 6.643 0.417 43.758 42.131
63.600 -19.736 -0.214 -19.764 -0.210 -19.994 -0.177 -20.449 -0.126 -20.533 -0.118 -20.605 -0.113 -20.709 -0.106 -20.704 -0.111 -20.599 -0.235 6.541 0.180 6.614 0.403 43.756 42.114
64.000 -19.735 -0.213 -19.764 -0.209 -19.992 -0.176 -20.443 -0.126 -20.527 -0.118 -20.599 -0.113 -20.704 -0.105 -20.700 -0.110 -20.597 -0.236 6.548 0.175 6.586 0.389 43.755 42.097
64.400 -19.735 -0.212 -19.763 -0.208 -19.990 -0.176 -20.438 -0.125 -20.521 -0.118 -20.593 -0.113 -20.698 -0.104 -20.695 -0.109 -20.596 -0.236 6.555 0.170 6.558 0.375 43.753 42.080
64.800 -19.733 -0.211 -19.761 -0.207 -19.987 -0.175 -20.433 -0.125 -20.515 -0.118 -20.586 -0.113 -20.693 -0.103 -20.690 -0.108 -20.594 -0.237 6.561 0.165 6.531 0.362 43.751 42.063
65.200 -19.732 -0.210 -19.760 -0.206 -19.985 -0.174 -20.427 -0.125 -20.509 -0.118 -20.579 -0.112 -20.687 -0.102 -20.685 -0.107 -20.592 -0.238 6.566 0.160 6.504 0.350 43.748 42.046
65.600 -19.730 -0.209 -19.758 -0.205 -19.982 -0.173 -20.421 -0.124 -20.503 -0.117 -20.573 -0.112 -20.681 -0.101 -20.679 -0.106 -20.589 -0.238 6.571 0.156 6.479 0.338 43.746 42.029
66.000 -19.728 -0.208 -19.755 -0.204 -19.978 -0.172 -20.415 -0.124 -20.496 -0.117 -20.566 -0.112 -20.675 -0.100 -20.674 -0.105 -20.587 -0.239 6.575 0.151 6.455 0.327 43.744 42.012
66.400 -19.725 -0.207 -19.753 -0.202 -19.975 -0.171 -20.409 -0.123 -20.490 -0.116 -20.559 -0.111 -20.669 -0.099 -20.668 -0.104 -20.585 -0.240 6.579 0.147 6.432 0.316 43.742 41.996
66.800 -19.722 -0.206 -19.750 -0.201 -19.971 -0.170 -20.403 -0.122 -20.484 -0.115 -20.553 -0.110 -20.663 -0.098 -20.663 -0.103 -20.583 -0.241 6.582 0.143 6.410 0.306 43.740 41.980
67.200 -19.719 -0.204 -19.747 -0.200 -19.967 -0.169 -20.397 -0.122 -20.477 -0.114 -20.546 -0.110 -20.657 -0.098 -20.657 -0.103 -20.580 -0.242 6.584 0.139 6.389 0.297 43.738 41.965
67.600 -19.716 -0.203 -19.743 -0.199 -19.962 -0.168 -20.391 -0.121 -20.471 -0.114 -20.539 -0.109 -20.651 -0.098 -20.652 -0.103 -20.578 -0.244 6.585 0.135 6.371 0.288 43.735 41.951
68.000 -19.712 -0.202 -19.740 -0.198 -19.958 -0.167 -20.384 -0.120 -20.464 -0.113 -20.533 -0.108 -20.645 -0.098 -20.646 -0.103 -20.576 -0.245 6.586 0.132 6.353 0.280 43.733 41.938
68.400 -19.708 -0.200 -19.736 -0.196 -19.953 -0.166 -20.378 -0.119 -20.458 -0.112 -20.526 -0.108 -20.639 -0.098 -20.640 -0.104 -20.573 -0.247 6.586 0.129 6.338 0.273 43.731 41.925
68.800 -19.704 -0.199 -19.731 -0.195 -19.948 -0.165 -20.372 -0.119 -20.451 -0.111 -20.520 -0.107 -20.633 -0.098 -20.635 -0.105 -20.571 -0.248 6.584 0.125 6.325 0.266 43.729 41.914
69.200 -19.700 -0.198 -19.727 -0.193 -19.942 -0.164 -20.366 -0.118 -20.445 -0.110 -20.513 -0.106 -20.627 -0.099 -20.629 -0.106 -20.568 -0.250 6.582 0.123 6.314 0.260 43.727 41.904
69.600 -19.695 -0.196 -19.722 -0.192 -19.937 -0.163 -20.359 -0.117 -20.438 -0.110 -20.507 -0.106 -20.621 -0.100 -20.624 -0.107 -20.566 -0.252 6.579 0.120 6.305 0.254 43.725 41.895
70.000 -19.691 -0.195 -19.717 -0.191 -19.931 -0.162 -20.353 -0.116 -20.432 -0.109 -20.501 -0.105 -20.616 -0.101 -20.619 -0.109 -20.564 -0.254 6.575 0.117 6.299 0.249 43.723 41.888
70.400 -19.686 -0.193 -19.712 -0.189 -19.925 -0.161 -20.347 -0.116 -20.426 -0.108 -20.495 -0.105 -20.611 -0.103 -20.614 -0.111 -20.561 -0.256 6.569 0.115 6.295 0.245 43.721 41.881
70.800 -19.680 -0.191 -19.707 -0.187 -19.919 -0.160 -20.341 -0.115 -20.420 -0.108 -20.489 -0.104 -20.606 -0.105 -20.610 -0.114 -20.559 -0.258 6.563 0.112 6.294 0.241 43.719 41.876
71.200 -19.675 -0.190 -19.701 -0.186 -19.913 -0.159 -20.334 -0.115 -20.414 -0.107 -20.483 -0.104 -20.601 -0.107 -20.605 -0.117 -20.557 -0.261 6.555 0.110 6.295 0.237 43.717 41.871
71.600 -19.669 -0.188 -19.696 -0.184 -19.907 -0.158 -20.328 -0.114 -20.408 -0.107 -20.477 -0.104 -20.596 -0.110 -20.601 -0.120 -20.555 -0.263 6.546 0.107 6.298 0.234 43.715 41.867
