"Time (MJD)" G-5850.88 G-5850.88_err cyan-5182.42 cyan-5182.42_err g-4735.89 g-4735.89_err g-4746.48 g-4746.48_err i-7645.77 i-7645.77_err orange-6629.82 orange-6629.82_err r-6198.96 r-6198.96_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
69.800 -18.764 -0.086 -18.770 -0.086 -19.020 -0.080 -19.373 -0.074 -19.513 -0.070 -19.564 -0.071 -19.623 -0.075 -19.685 -0.084 5.948 0.121 5.022 0.259 43.352 41.758
70.200 -18.747 -0.086 -18.753 -0.086 -19.002 -0.080 -19.356 -0.074 -19.495 -0.070 -19.546 -0.071 -19.605 -0.074 -19.668 -0.083 5.947 0.120 4.985 0.255 43.345 41.748
70.600 -18.730 -0.086 -18.736 -0.085 -18.985 -0.080 -19.338 -0.073 -19.478 -0.069 -19.529 -0.070 -19.588 -0.074 -19.652 -0.083 5.947 0.120 4.947 0.252 43.339 41.738
71.000 -18.713 -0.086 -18.719 -0.085 -18.967 -0.080 -19.320 -0.073 -19.460 -0.069 -19.511 -0.070 -19.570 -0.074 -19.635 -0.083 5.946 0.119 4.909 0.248 43.332 41.727
71.400 -18.695 -0.086 -18.701 -0.085 -18.949 -0.080 -19.302 -0.073 -19.442 -0.069 -19.493 -0.070 -19.552 -0.074 -19.618 -0.083 5.945 0.117 4.870 0.243 43.325 41.716
71.800 -18.678 -0.086 -18.684 -0.085 -18.932 -0.080 -19.284 -0.073 -19.424 -0.068 -19.475 -0.070 -19.534 -0.074 -19.602 -0.083 5.945 0.116 4.831 0.239 43.318 41.704
72.200 -18.661 -0.086 -18.667 -0.085 -18.914 -0.080 -19.266 -0.073 -19.406 -0.068 -19.456 -0.069 -19.515 -0.074 -19.585 -0.083 5.945 0.115 4.792 0.234 43.310 41.691
72.600 -18.643 -0.086 -18.649 -0.085 -18.896 -0.080 -19.247 -0.073 -19.387 -0.068 -19.438 -0.069 -19.497 -0.074 -19.568 -0.084 5.945 0.113 4.752 0.229 43.303 41.678
73.000 -18.626 -0.086 -18.632 -0.085 -18.878 -0.080 -19.229 -0.073 -19.369 -0.068 -19.419 -0.069 -19.478 -0.074 -19.551 -0.084 5.946 0.112 4.712 0.224 43.296 41.664
73.400 -18.609 -0.086 -18.614 -0.086 -18.860 -0.080 -19.210 -0.073 -19.350 -0.068 -19.400 -0.069 -19.460 -0.074 -19.534 -0.084 5.946 0.110 4.671 0.219 43.289 41.650
73.800 -18.591 -0.086 -18.597 -0.086 -18.842 -0.080 -19.191 -0.073 -19.331 -0.068 -19.381 -0.069 -19.441 -0.074 -19.517 -0.085 5.947 0.108 4.631 0.213 43.281 41.634
74.200 -18.574 -0.087 -18.579 -0.086 -18.823 -0.080 -19.172 -0.073 -19.311 -0.068 -19.362 -0.070 -19.422 -0.074 -19.500 -0.085 5.949 0.106 4.589 0.207 43.274 41.617
74.600 -18.556 -0.087 -18.562 -0.087 -18.805 -0.081 -19.153 -0.073 -19.292 -0.069 -19.343 -0.070 -19.402 -0.075 -19.483 -0.086 5.950 0.104 4.548 0.200 43.266 41.600
75.000 -18.539 -0.088 -18.545 -0.087 -18.787 -0.081 -19.133 -0.074 -19.272 -0.069 -19.323 -0.070 -19.383 -0.075 -19.466 -0.087 5.952 0.101 4.505 0.194 43.259 41.581
75.400 -18.521 -0.088 -18.527 -0.088 -18.769 -0.081 -19.114 -0.074 -19.252 -0.070 -19.303 -0.071 -19.363 -0.075 -19.448 -0.087 5.954 0.099 4.463 0.187 43.251 41.562
75.800 -18.504 -0.089 -18.510 -0.089 -18.750 -0.082 -19.094 -0.075 -19.232 -0.070 -19.283 -0.071 -19.344 -0.076 -19.431 -0.088 5.956 0.096 4.420 0.180 43.244 41.541
76.200 -18.486 -0.090 -18.492 -0.090 -18.732 -0.083 -19.074 -0.075 -19.212 -0.071 -19.263 -0.072 -19.324 -0.076 -19.414 -0.090 5.959 0.093 4.377 0.173 43.236 41.520
76.600 -18.469 -0.091 -18.475 -0.090 -18.713 -0.083 -19.054 -0.076 -19.192 -0.072 -19.243 -0.073 -19.304 -0.077 -19.397 -0.091 5.962 0.090 4.334 0.166 43.228 41.498
77.000 -18.452 -0.092 -18.457 -0.091 -18.695 -0.084 -19.034 -0.077 -19.172 -0.073 -19.223 -0.074 -19.284 -0.078 -19.380 -0.092 5.965 0.087 4.290 0.159 43.220 41.474
77.400 -18.434 -0.093 -18.440 -0.092 -18.676 -0.084 -19.014 -0.077 -19.151 -0.074 -19.202 -0.075 -19.264 -0.079 -19.363 -0.093 5.968 0.084 4.247 0.152 43.212 41.450
77.800 -18.417 -0.094 -18.422 -0.093 -18.658 -0.085 -18.994 -0.078 -19.130 -0.075 -19.182 -0.075 -19.244 -0.079 -19.345 -0.095 5.972 0.081 4.203 0.144 43.204 41.426
78.200 -18.399 -0.095 -18.405 -0.094 -18.639 -0.086 -18.974 -0.079 -19.110 -0.076 -19.161 -0.076 -19.224 -0.080 -19.328 -0.096 5.976 0.078 4.159 0.138 43.196 41.400
78.600 -18.382 -0.096 -18.387 -0.096 -18.621 -0.087 -18.953 -0.080 -19.089 -0.077 -19.140 -0.077 -19.204 -0.081 -19.311 -0.097 5.980 0.075 4.115 0.131 43.188 41.374
79.000 -18.364 -0.097 -18.370 -0.097 -18.602 -0.088 -18.933 -0.081 -19.068 -0.078 -19.120 -0.079 -19.183 -0.082 -19.294 -0.099 5.984 0.073 4.071 0.124 43.180 41.348
79.400 -18.347 -0.098 -18.353 -0.098 -18.583 -0.089 -18.913 -0.082 -19.047 -0.079 -19.099 -0.080 -19.163 -0.083 -19.277 -0.100 5.989 0.070 4.028 0.118 43.172 41.321
79.800 -18.330 -0.100 -18.335 -0.099 -18.565 -0.090 -18.892 -0.083 -19.026 -0.080 -19.078 -0.081 -19.143 -0.084 -19.260 -0.102 5.993 0.067 3.984 0.112 43.164 41.294
80.200 -18.313 -0.101 -18.318 -0.100 -18.546 -0.091 -18.872 -0.084 -19.005 -0.081 -19.057 -0.082 -19.122 -0.085 -19.242 -0.104 5.998 0.064 3.940 0.106 43.156 41.268
80.600 -18.295 -0.102 -18.301 -0.101 -18.528 -0.092 -18.851 -0.085 -18.984 -0.082 -19.036 -0.083 -19.102 -0.086 -19.225 -0.105 6.004 0.062 3.897 0.101 43.148 41.242
81.000 -18.278 -0.103 -18.284 -0.103 -18.509 -0.093 -18.831 -0.086 -18.963 -0.083 -19.015 -0.084 -19.082 -0.087 -19.208 -0.107 6.009 0.060 3.854 0.097 43.140 41.217
81.400 -18.261 -0.104 -18.266 -0.104 -18.491 -0.094 -18.810 -0.087 -18.943 -0.084 -18.995 -0.085 -19.061 -0.088 -19.191 -0.109 6.014 0.058 3.811 0.092 43.132 41.193
81.800 -18.244 -0.106 -18.249 -0.105 -18.472 -0.095 -18.790 -0.088 -18.922 -0.085 -18.974 -0.086 -19.041 -0.089 -19.175 -0.110 6.020 0.057 3.769 0.089 43.124 41.172
82.200 -18.227 -0.107 -18.232 -0.106 -18.454 -0.096 -18.769 -0.089 -18.901 -0.087 -18.953 -0.087 -19.020 -0.090 -19.158 -0.112 6.026 0.055 3.726 0.086 43.115 41.153
82.600 -18.210 -0.108 -18.215 -0.108 -18.435 -0.097 -18.749 -0.089 -18.880 -0.088 -18.932 -0.088 -19.000 -0.091 -19.141 -0.113 6.032 0.055 3.684 0.083 43.107 41.137
83.000 -18.193 -0.109 -18.198 -0.109 -18.417 -0.098 -18.728 -0.090 -18.859 -0.089 -18.912 -0.089 -18.980 -0.093 -19.124 -0.115 6.038 0.054 3.643 0.082 43.099 41.123
83.400 -18.176 -0.111 -18.181 -0.110 -18.399 -0.099 -18.708 -0.091 -18.838 -0.090 -18.891 -0.091 -18.960 -0.094 -19.108 -0.117 6.044 0.054 3.602 0.081 43.091 41.114
83.800 -18.159 -0.112 -18.165 -0.111 -18.381 -0.100 -18.688 -0.092 -18.818 -0.091 -18.870 -0.092 -18.940 -0.095 -19.091 -0.118 6.050 0.055 3.562 0.080 43.083 41.107
84.200 -18.143 -0.113 -18.148 -0.113 -18.362 -0.101 -18.668 -0.093 -18.797 -0.092 -18.850 -0.093 -18.920 -0.096 -19.074 -0.120 6.056 0.056 3.521 0.081 43.075 41.104
84.600 -18.126 -0.114 -18.131 -0.114 -18.344 -0.102 -18.648 -0.094 -18.777 -0.093 -18.830 -0.094 -18.900 -0.097 -19.058 -0.122 6.063 0.057 3.482 0.081 43.067 41.104
85.000 -18.110 -0.116 -18.115 -0.115 -18.327 -0.103 -18.628 -0.095 -18.757 -0.094 -18.810 -0.095 -18.880 -0.098 -19.042 -0.123 6.069 0.059 3.443 0.083 43.059 41.106
85.400 -18.093 -0.117 -18.098 -0.116 -18.309 -0.104 -18.608 -0.096 -18.737 -0.095 -18.790 -0.096 -18.861 -0.099 -19.026 -0.125 6.076 0.061 3.405 0.084 43.051 41.110
85.800 -18.077 -0.118 -18.082 -0.117 -18.291 -0.105 -18.589 -0.097 -18.717 -0.096 -18.770 -0.097 -18.841 -0.100 -19.010 -0.127 6.082 0.063 3.367 0.086 43.044 41.116
86.200 -18.061 -0.119 -18.066 -0.119 -18.274 -0.106 -18.569 -0.098 -18.697 -0.097 -18.750 -0.098 -18.822 -0.101 -18.994 -0.128 6.089 0.065 3.330 0.089 43.036 41.123
86.600 -18.045 -0.120 -18.050 -0.120 -18.256 -0.107 -18.550 -0.099 -18.677 -0.097 -18.730 -0.098 -18.803 -0.102 -18.978 -0.130 6.095 0.068 3.293 0.091 43.028 41.131
87.000 -18.029 -0.121 -18.034 -0.121 -18.239 -0.108 -18.531 -0.100 -18.658 -0.098 -18.711 -0.099 -18.784 -0.103 -18.962 -0.131 6.102 0.071 3.257 0.094 43.020 41.139
87.400 -18.013 -0.123 -18.018 -0.122 -18.222 -0.109 -18.512 -0.101 -18.638 -0.099 -18.692 -0.100 -18.765 -0.104 -18.947 -0.133 6.109 0.074 3.222 0.097 43.013 41.148
87.800 -17.997 -0.124 -18.002 -0.123 -18.205 -0.110 -18.493 -0.101 -18.619 -0.100 -18.672 -0.101 -18.747 -0.105 -18.931 -0.134 6.115 0.077 3.187 0.100 43.005 41.156
88.200 -17.982 -0.125 -17.987 -0.124 -18.188 -0.111 -18.474 -0.102 -18.600 -0.101 -18.654 -0.102 -18.728 -0.106 -18.916 -0.136 6.121 0.081 3.153 0.102 42.998 41.165
88.600 -17.967 -0.126 -17.971 -0.125 -18.171 -0.112 -18.456 -0.103 -18.581 -0.102 -18.635 -0.103 -18.710 -0.107 -18.901 -0.137 6.128 0.084 3.120 0.105 42.990 41.173
89.000 -17.951 -0.127 -17.956 -0.127 -18.155 -0.113 -18.438 -0.104 -18.563 -0.103 -18.617 -0.104 -18.692 -0.108 -18.886 -0.139 6.134 0.087 3.088 0.108 42.983 41.180
89.400 -17.936 -0.128 -17.941 -0.128 -18.139 -0.114 -18.420 -0.105 -18.545 -0.104 -18.598 -0.105 -18.674 -0.109 -18.871 -0.140 6.140 0.091 3.056 0.111 42.976 41.188
89.800 -17.921 -0.129 -17.926 -0.129 -18.123 -0.115 -18.402 -0.106 -18.527 -0.104 -18.580 -0.106 -18.657 -0.110 -18.857 -0.142 6.146 0.094 3.025 0.114 42.969 41.195
90.200 -17.907 -0.130 -17.911 -0.130 -18.107 -0.116 -18.385 -0.107 -18.509 -0.105 -18.563 -0.107 -18.639 -0.111 -18.842 -0.143 6.152 0.098 2.995 0.117 42.962 41.201
90.600 -17.892 -0.132 -17.897 -0.131 -18.091 -0.117 -18.367 -0.108 -18.491 -0.106 -18.545 -0.107 -18.622 -0.112 -18.828 -0.145 6.158 0.101 2.966 0.120 42.955 41.207
91.000 -17.878 -0.133 -17.882 -0.132 -18.075 -0.118 -18.351 -0.108 -18.474 -0.107 -18.528 -0.108 -18.606 -0.113 -18.814 -0.146 6.163 0.104 2.938 0.122 42.948 41.213
91.400 -17.864 -0.134 -17.868 -0.133 -18.060 -0.119 -18.334 -0.109 -18.457 -0.108 -18.511 -0.109 -18.589 -0.114 -18.800 -0.147 6.169 0.108 2.910 0.125 42.941 41.218
91.800 -17.850 -0.135 -17.854 -0.134 -18.045 -0.120 -18.317 -0.110 -18.440 -0.109 -18.495 -0.110 -18.573 -0.115 -18.787 -0.149 6.174 0.111 2.883 0.127 42.935 41.223
92.200 -17.836 -0.136 -17.840 -0.136 -18.030 -0.121 -18.301 -0.111 -18.424 -0.110 -18.478 -0.111 -18.557 -0.116 -18.773 -0.150 6.179 0.114 2.857 0.130 42.928 41.227
92.600 -17.822 -0.137 -17.827 -0.137 -18.016 -0.122 -18.285 -0.112 -18.408 -0.111 -18.462 -0.112 -18.541 -0.117 -18.760 -0.152 6.184 0.118 2.832 0.132 42.922 41.231
93.000 -17.809 -0.139 -17.813 -0.138 -18.001 -0.123 -18.270 -0.113 -18.392 -0.112 -18.446 -0.113 -18.526 -0.118 -18.747 -0.153 6.188 0.121 2.808 0.134 42.916 41.235
93.400 -17.795 -0.140 -17.800 -0.139 -17.987 -0.124 -18.254 -0.114 -18.376 -0.113 -18.431 -0.114 -18.511 -0.119 -18.734 -0.154 6.192 0.124 2.784 0.136 42.910 41.238
93.800 -17.782 -0.141 -17.787 -0.140 -17.973 -0.126 -18.239 -0.115 -18.361 -0.114 -18.416 -0.115 -18.496 -0.120 -18.722 -0.156 6.196 0.127 2.762 0.138 42.904 41.241
94.200 -17.770 -0.142 -17.774 -0.142 -17.959 -0.127 -18.225 -0.116 -18.346 -0.115 -18.401 -0.116 -18.481 -0.121 -18.710 -0.157 6.200 0.130 2.740 0.140 42.898 41.244
94.600 -17.757 -0.144 -17.761 -0.143 -17.946 -0.128 -18.210 -0.118 -18.332 -0.116 -18.387 -0.118 -18.467 -0.122 -18.698 -0.158 6.203 0.133 2.719 0.142 42.892 41.246
95.000 -17.745 -0.145 -17.749 -0.144 -17.932 -0.129 -18.196 -0.119 -18.318 -0.117 -18.372 -0.119 -18.453 -0.124 -18.686 -0.160 6.206 0.135 2.699 0.143 42.887 41.249
95.400 -17.732 -0.146 -17.737 -0.146 -17.919 -0.130 -18.182 -0.120 -18.304 -0.118 -18.359 -0.120 -18.439 -0.125 -18.674 -0.161 6.209 0.138 2.680 0.145 42.881 41.250
95.800 -17.720 -0.147 -17.725 -0.147 -17.907 -0.131 -18.168 -0.121 -18.290 -0.120 -18.345 -0.121 -18.426 -0.126 -18.663 -0.162 6.211 0.140 2.661 0.147 42.876 41.252
96.200 -17.709 -0.149 -17.713 -0.148 -17.894 -0.133 -18.155 -0.122 -18.277 -0.121 -18.332 -0.122 -18.413 -0.127 -18.652 -0.164 6.214 0.143 2.643 0.148 42.870 41.254
96.600 -17.697 -0.150 -17.701 -0.149 -17.882 -0.134 -18.142 -0.123 -18.264 -0.122 -18.319 -0.124 -18.400 -0.128 -18.641 -0.165 6.215 0.145 2.626 0.149 42.865 41.255
97.000 -17.686 -0.151 -17.690 -0.151 -17.870 -0.135 -18.129 -0.124 -18.251 -0.123 -18.306 -0.125 -18.388 -0.129 -18.630 -0.166 6.217 0.147 2.610 0.151 42.860 41.256
97.400 -17.674 -0.153 -17.679 -0.152 -17.858 -0.136 -18.117 -0.126 -18.239 -0.125 -18.294 -0.126 -18.375 -0.131 -18.619 -0.167 6.219 0.150 2.594 0.152 42.856 41.257
97.800 -17.663 -0.154 -17.668 -0.153 -17.846 -0.137 -18.105 -0.127 -18.226 -0.126 -18.282 -0.127 -18.363 -0.132 -18.609 -0.168 6.220 0.152 2.579 0.153 42.851 41.258
98.200 -17.653 -0.155 -17.657 -0.155 -17.835 -0.139 -18.093 -0.128 -18.215 -0.127 -18.270 -0.129 -18.352 -0.133 -18.599 -0.170 6.221 0.154 2.565 0.154 42.846 41.259
98.600 -17.642 -0.156 -17.646 -0.156 -17.824 -0.140 -18.081 -0.129 -18.203 -0.128 -18.258 -0.130 -18.340 -0.134 -18.589 -0.171 6.221 0.155 2.551 0.155 42.842 41.259
99.000 -17.632 -0.158 -17.636 -0.157 -17.813 -0.141 -18.070 -0.131 -18.192 -0.130 -18.247 -0.131 -18.329 -0.135 -18.580 -0.172 6.222 0.157 2.538 0.156 42.837 41.260
99.400 -17.622 -0.159 -17.626 -0.158 -17.802 -0.142 -18.059 -0.132 -18.181 -0.131 -18.236 -0.132 -18.318 -0.137 -18.570 -0.173 6.222 0.159 2.525 0.157 42.833 41.260
99.800 -17.612 -0.160 -17.616 -0.160 -17.792 -0.143 -18.048 -0.133 -18.170 -0.132 -18.225 -0.134 -18.308 -0.138 -18.561 -0.174 6.222 0.160 2.513 0.158 42.829 41.260
100.200 -17.602 -0.161 -17.606 -0.161 -17.782 -0.145 -18.038 -0.134 -18.160 -0.134 -18.215 -0.135 -18.298 -0.139 -18.552 -0.175 6.222 0.162 2.501 0.158 42.825 41.261
100.600 -17.592 -0.163 -17.596 -0.162 -17.772 -0.146 -18.027 -0.135 -18.149 -0.135 -18.205 -0.136 -18.288 -0.140 -18.543 -0.176 6.222 0.163 2.490 0.159 42.821 41.261
101.000 -17.583 -0.164 -17.587 -0.163 -17.762 -0.147 -18.017 -0.137 -18.139 -0.136 -18.195 -0.137 -18.278 -0.141 -18.534 -0.177 6.221 0.165 2.480 0.160 42.817 41.260
101.400 -17.573 -0.165 -17.578 -0.164 -17.752 -0.148 -18.008 -0.138 -18.130 -0.137 -18.185 -0.138 -18.268 -0.142 -18.526 -0.178 6.221 0.166 2.470 0.160 42.813 41.260
101.800 -17.564 -0.166 -17.569 -0.166 -17.743 -0.149 -17.998 -0.139 -18.120 -0.138 -18.176 -0.139 -18.259 -0.143 -18.518 -0.179 6.220 0.167 2.460 0.161 42.810 41.260
102.200 -17.555 -0.167 -17.560 -0.167 -17.734 -0.150 -17.989 -0.140 -18.111 -0.139 -18.167 -0.141 -18.250 -0.144 -18.510 -0.180 6.219 0.168 2.451 0.161 42.806 41.260
102.600 -17.547 -0.168 -17.551 -0.168 -17.725 -0.151 -17.980 -0.141 -18.102 -0.141 -18.158 -0.142 -18.241 -0.145 -18.502 -0.181 6.217 0.169 2.442 0.162 42.803 41.259
103.000 -17.538 -0.169 -17.542 -0.169 -17.716 -0.152 -17.971 -0.142 -18.093 -0.142 -18.149 -0.143 -18.233 -0.146 -18.494 -0.182 6.216 0.170 2.434 0.162 42.799 41.259
103.400 -17.530 -0.170 -17.534 -0.170 -17.707 -0.153 -17.962 -0.143 -18.085 -0.143 -18.141 -0.144 -18.224 -0.147 -18.487 -0.182 6.215 0.171 2.426 0.163 42.796 41.258
103.800 -17.522 -0.171 -17.526 -0.171 -17.699 -0.154 -17.954 -0.144 -18.077 -0.144 -18.133 -0.145 -18.216 -0.148 -18.479 -0.183 6.213 0.172 2.418 0.163 42.793 41.258
104.200 -17.514 -0.172 -17.518 -0.172 -17.691 -0.155 -17.946 -0.145 -18.068 -0.145 -18.125 -0.146 -18.208 -0.149 -18.472 -0.184 6.211 0.172 2.411 0.163 42.790 41.257
104.600 -17.506 -0.173 -17.510 -0.173 -17.683 -0.156 -17.938 -0.146 -18.061 -0.146 -18.117 -0.147 -18.200 -0.150 -18.465 -0.185 6.210 0.173 2.404 0.163 42.787 41.256
105.000 -17.498 -0.174 -17.502 -0.174 -17.675 -0.157 -17.930 -0.147 -18.053 -0.147 -18.109 -0.148 -18.193 -0.151 -18.458 -0.185 6.208 0.174 2.398 0.164 42.784 41.256
105.400 -17.490 -0.175 -17.495 -0.175 -17.668 -0.158 -17.922 -0.148 -18.046 -0.148 -18.102 -0.149 -18.186 -0.152 -18.452 -0.186 6.206 0.174 2.391 0.164 42.781 41.255
105.800 -17.483 -0.176 -17.487 -0.175 -17.660 -0.159 -17.915 -0.149 -18.038 -0.149 -18.095 -0.149 -18.179 -0.152 -18.445 -0.187 6.203 0.174 2.386 0.164 42.779 41.254
106.200 -17.476 -0.177 -17.480 -0.176 -17.653 -0.160 -17.908 -0.150 -18.031 -0.149 -18.088 -0.150 -18.172 -0.153 -18.439 -0.187 6.201 0.175 2.380 0.164 42.776 41.253
106.600 -17.468 -0.178 -17.473 -0.177 -17.646 -0.161 -17.901 -0.151 -18.024 -0.150 -18.081 -0.151 -18.165 -0.154 -18.432 -0.188 6.199 0.175 2.375 0.164 42.773 41.252
107.000 -17.461 -0.178 -17.466 -0.178 -17.639 -0.161 -17.894 -0.151 -18.018 -0.151 -18.074 -0.152 -18.158 -0.155 -18.426 -0.188 6.196 0.176 2.370 0.164 42.771 41.251
107.400 -17.455 -0.179 -17.459 -0.178 -17.632 -0.162 -17.887 -0.152 -18.011 -0.152 -18.068 -0.152 -18.152 -0.155 -18.420 -0.188 6.194 0.176 2.365 0.164 42.768 41.250
107.800 -17.448 -0.180 -17.452 -0.179 -17.625 -0.163 -17.881 -0.153 -18.005 -0.152 -18.061 -0.153 -18.146 -0.156 -18.415 -0.189 6.191 0.176 2.360 0.164 42.766 41.249
108.200 -17.441 -0.180 -17.446 -0.180 -17.619 -0.163 -17.875 -0.154 -17.999 -0.153 -18.055 -0.154 -18.140 -0.156 -18.409 -0.189 6.189 0.176 2.356 0.164 42.764 41.248
108.600 -17.435 -0.181 -17.439 -0.180 -17.612 -0.164 -17.868 -0.154 -17.993 -0.153 -18.049 -0.154 -18.134 -0.157 -18.403 -0.190 6.186 0.176 2.352 0.164 42.761 41.247
109.000 -17.428 -0.181 -17.433 -0.181 -17.606 -0.164 -17.862 -0.155 -17.987 -0.154 -18.043 -0.155 -18.128 -0.157 -18.398 -0.190 6.183 0.176 2.348 0.164 42.759 41.246
109.400 -17.422 -0.182 -17.426 -0.181 -17.600 -0.165 -17.857 -0.155 -17.981 -0.155 -18.038 -0.155 -18.123 -0.158 -18.393 -0.190 6.180 0.176 2.344 0.164 42.757 41.245
109.800 -17.416 -0.182 -17.420 -0.182 -17.594 -0.165 -17.851 -0.156 -17.975 -0.155 -18.032 -0.156 -18.117 -0.158 -18.388 -0.190 6.178 0.176 2.341 0.164 42.755 41.243
110.200 -17.410 -0.183 -17.414 -0.182 -17.588 -0.166 -17.845 -0.156 -17.970 -0.155 -18.027 -0.156 -18.112 -0.158 -18.382 -0.191 6.175 0.176 2.337 0.163 42.753 41.242
110.600 -17.404 -0.183 -17.408 -0.182 -17.582 -0.166 -17.840 -0.157 -17.965 -0.156 -18.022 -0.156 -18.107 -0.159 -18.378 -0.191 6.172 0.176 2.334 0.163 42.751 41.241
111.000 -17.398 -0.183 -17.403 -0.183 -17.577 -0.166 -17.834 -0.157 -17.959 -0.156 -18.016 -0.157 -18.102 -0.159 -18.373 -0.191 6.169 0.176 2.331 0.163 42.749 41.240
111.400 -17.393 -0.184 -17.397 -0.183 -17.571 -0.167 -17.829 -0.157 -17.954 -0.156 -18.011 -0.157 -18.097 -0.159 -18.368 -0.191 6.166 0.176 2.328 0.163 42.747 41.238
111.800 -17.387 -0.184 -17.391 -0.183 -17.566 -0.167 -17.824 -0.157 -17.949 -0.157 -18.006 -0.157 -18.092 -0.159 -18.363 -0.191 6.163 0.176 2.325 0.163 42.745 41.237
112.200 -17.382 -0.184 -17.386 -0.184 -17.560 -0.167 -17.819 -0.158 -17.944 -0.157 -18.002 -0.157 -18.087 -0.160 -18.359 -0.191 6.160 0.175 2.323 0.162 42.743 41.236
112.600 -17.376 -0.184 -17.381 -0.184 -17.555 -0.167 -17.814 -0.158 -17.940 -0.157 -17.997 -0.158 -18.082 -0.160 -18.354 -0.191 6.157 0.175 2.320 0.162 42.741 41.234
113.000 -17.371 -0.184 -17.375 -0.184 -17.550 -0.168 -17.809 -0.158 -17.935 -0.157 -17.992 -0.158 -18.078 -0.160 -18.350 -0.191 6.154 0.175 2.318 0.162 42.740 41.233
113.400 -17.366 -0.184 -17.370 -0.184 -17.545 -0.168 -17.805 -0.158 -17.931 -0.157 -17.988 -0.158 -18.073 -0.160 -18.345 -0.191 6.152 0.175 2.315 0.162 42.738 41.231
113.800 -17.361 -0.184 -17.365 -0.184 -17.540 -0.168 -17.800 -0.158 -17.926 -0.157 -17.983 -0.158 -18.069 -0.160 -18.341 -0.191 6.149 0.174 2.313 0.161 42.736 41.230
114.200 -17.355 -0.184 -17.360 -0.184 -17.535 -0.168 -17.795 -0.158 -17.922 -0.157 -17.979 -0.158 -18.065 -0.160 -18.337 -0.190 6.146 0.174 2.311 0.161 42.735 41.228
114.600 -17.350 -0.184 -17.355 -0.184 -17.530 -0.168 -17.791 -0.158 -17.917 -0.157 -17.975 -0.158 -18.061 -0.160 -18.333 -0.190 6.143 0.174 2.309 0.161 42.733 41.227
115.000 -17.345 -0.184 -17.350 -0.184 -17.526 -0.168 -17.787 -0.158 -17.913 -0.157 -17.971 -0.158 -18.056 -0.160 -18.328 -0.190 6.140 0.173 2.307 0.160 42.732 41.225
115.400 -17.341 -0.184 -17.345 -0.184 -17.521 -0.167 -17.782 -0.158 -17.909 -0.157 -17.967 -0.157 -18.052 -0.159 -18.324 -0.190 6.137 0.173 2.305 0.160 42.730 41.224
115.800 -17.336 -0.184 -17.340 -0.184 -17.516 -0.167 -17.778 -0.158 -17.905 -0.157 -17.963 -0.157 -18.048 -0.159 -18.320 -0.190 6.134 0.173 2.303 0.160 42.728 41.222
116.200 -17.331 -0.184 -17.335 -0.183 -17.512 -0.167 -17.774 -0.158 -17.901 -0.157 -17.958 -0.157 -18.044 -0.159 -18.316 -0.189 6.132 0.172 2.301 0.159 42.727 41.221
116.600 -17.326 -0.184 -17.330 -0.183 -17.507 -0.167 -17.770 -0.158 -17.897 -0.156 -17.955 -0.157 -18.040 -0.159 -18.313 -0.189 6.129 0.172 2.299 0.159 42.725 41.219
117.000 -17.322 -0.183 -17.326 -0.183 -17.503 -0.167 -17.766 -0.157 -17.893 -0.156 -17.951 -0.156 -18.036 -0.158 -18.309 -0.189 6.126 0.172 2.297 0.159 42.724 41.217
117.400 -17.317 -0.183 -17.321 -0.183 -17.498 -0.166 -17.761 -0.157 -17.889 -0.156 -17.947 -0.156 -18.033 -0.158 -18.305 -0.188 6.124 0.171 2.295 0.158 42.722 41.216
117.800 -17.312 -0.183 -17.317 -0.182 -17.494 -0.166 -17.757 -0.157 -17.885 -0.155 -17.943 -0.156 -18.029 -0.158 -18.301 -0.188 6.121 0.171 2.293 0.158 42.721 41.214
118.200 -17.308 -0.182 -17.312 -0.182 -17.490 -0.166 -17.753 -0.156 -17.881 -0.155 -17.939 -0.155 -18.025 -0.157 -18.297 -0.188 6.119 0.170 2.291 0.158 42.719 41.212
118.600 -17.303 -0.182 -17.308 -0.182 -17.485 -0.165 -17.750 -0.156 -17.877 -0.155 -17.935 -0.155 -18.021 -0.157 -18.293 -0.187 6.117 0.170 2.288 0.157 42.718 41.210
119.000 -17.299 -0.182 -17.303 -0.181 -17.481 -0.165 -17.746 -0.155 -17.874 -0.154 -17.932 -0.155 -18.018 -0.157 -18.290 -0.187 6.114 0.170 2.286 0.157 42.716 41.209
119.400 -17.294 -0.181 -17.299 -0.181 -17.477 -0.164 -17.742 -0.155 -17.870 -0.154 -17.928 -0.154 -18.014 -0.156 -18.286 -0.187 6.112 0.169 2.284 0.156 42.715 41.207
119.800 -17.290 -0.181 -17.294 -0.180 -17.472 -0.164 -17.738 -0.155 -17.866 -0.153 -17.924 -0.154 -18.010 -0.156 -18.282 -0.186 6.110 0.169 2.282 0.156 42.714 41.205
120.200 -17.285 -0.180 -17.290 -0.180 -17.468 -0.163 -17.734 -0.154 -17.862 -0.153 -17.920 -0.153 -18.006 -0.155 -18.278 -0.186 6.108 0.168 2.280 0.156 42.712 41.203
