"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4671.78 g-4671.78_err g-4746.48 g-4746.48_err i-7457.89 i-7457.89_err orange-6629.82 orange-6629.82_err r-6141.12 r-6141.12_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
39.200 -19.041 -0.100 -19.064 -0.097 -19.205 -0.084 -19.482 -0.068 -19.529 -0.067 -19.573 -0.069 -19.648 -0.089 7.056 0.078 3.490 0.082 43.333 41.168
39.600 -19.024 -0.100 -19.048 -0.097 -19.189 -0.084 -19.468 -0.068 -19.515 -0.067 -19.559 -0.068 -19.636 -0.088 7.044 0.078 3.479 0.082 43.327 41.162
40.000 -19.009 -0.100 -19.032 -0.097 -19.174 -0.084 -19.453 -0.067 -19.501 -0.067 -19.546 -0.068 -19.623 -0.088 7.033 0.078 3.468 0.082 43.321 41.158
40.400 -18.993 -0.100 -19.017 -0.097 -19.159 -0.084 -19.439 -0.067 -19.487 -0.066 -19.532 -0.068 -19.611 -0.088 7.022 0.079 3.456 0.082 43.316 41.156
40.800 -18.978 -0.100 -19.002 -0.097 -19.145 -0.084 -19.425 -0.067 -19.473 -0.066 -19.519 -0.068 -19.600 -0.088 7.013 0.079 3.444 0.083 43.311 41.157
41.200 -18.964 -0.100 -18.988 -0.097 -19.130 -0.084 -19.412 -0.067 -19.460 -0.067 -19.506 -0.068 -19.589 -0.088 7.005 0.080 3.431 0.084 43.305 41.160
41.600 -18.950 -0.100 -18.974 -0.097 -19.117 -0.084 -19.398 -0.067 -19.447 -0.067 -19.493 -0.068 -19.578 -0.089 6.997 0.082 3.418 0.085 43.300 41.165
42.000 -18.936 -0.100 -18.960 -0.097 -19.103 -0.084 -19.385 -0.068 -19.433 -0.067 -19.480 -0.068 -19.568 -0.090 6.991 0.084 3.404 0.087 43.295 41.172
42.400 -18.923 -0.100 -18.947 -0.097 -19.090 -0.084 -19.371 -0.068 -19.421 -0.067 -19.468 -0.068 -19.558 -0.091 6.985 0.086 3.391 0.089 43.290 41.180
42.800 -18.910 -0.099 -18.934 -0.096 -19.077 -0.083 -19.358 -0.068 -19.408 -0.067 -19.456 -0.068 -19.548 -0.092 6.980 0.088 3.377 0.091 43.285 41.189
43.200 -18.898 -0.099 -18.922 -0.096 -19.064 -0.083 -19.346 -0.068 -19.396 -0.067 -19.444 -0.068 -19.539 -0.093 6.975 0.090 3.362 0.093 43.280 41.198
43.600 -18.886 -0.098 -18.910 -0.095 -19.052 -0.082 -19.333 -0.067 -19.383 -0.067 -19.432 -0.068 -19.529 -0.094 6.972 0.093 3.348 0.096 43.276 41.207
44.000 -18.874 -0.097 -18.898 -0.094 -19.040 -0.081 -19.321 -0.067 -19.372 -0.066 -19.421 -0.068 -19.520 -0.095 6.968 0.095 3.333 0.098 43.271 41.216
44.400 -18.862 -0.096 -18.886 -0.093 -19.028 -0.080 -19.309 -0.066 -19.360 -0.066 -19.410 -0.068 -19.511 -0.096 6.966 0.098 3.318 0.100 43.266 41.223
44.800 -18.851 -0.095 -18.875 -0.092 -19.017 -0.079 -19.297 -0.065 -19.348 -0.065 -19.399 -0.067 -19.502 -0.098 6.964 0.100 3.302 0.102 43.262 41.230
45.200 -18.840 -0.094 -18.864 -0.091 -19.005 -0.078 -19.286 -0.064 -19.337 -0.064 -19.388 -0.067 -19.494 -0.099 6.963 0.102 3.286 0.104 43.257 41.237
45.600 -18.829 -0.093 -18.853 -0.090 -18.994 -0.076 -19.274 -0.063 -19.326 -0.063 -19.378 -0.066 -19.485 -0.100 6.963 0.104 3.270 0.106 43.253 41.242
46.000 -18.818 -0.092 -18.842 -0.088 -18.983 -0.075 -19.263 -0.062 -19.315 -0.062 -19.367 -0.066 -19.476 -0.102 6.963 0.107 3.253 0.108 43.249 41.245
46.400 -18.808 -0.091 -18.832 -0.087 -18.973 -0.073 -19.252 -0.061 -19.304 -0.061 -19.357 -0.065 -19.467 -0.104 6.964 0.109 3.235 0.109 43.244 41.248
46.800 -18.798 -0.090 -18.822 -0.086 -18.962 -0.072 -19.241 -0.060 -19.294 -0.060 -19.347 -0.065 -19.458 -0.106 6.967 0.111 3.217 0.111 43.240 41.251
47.200 -18.788 -0.090 -18.812 -0.086 -18.952 -0.071 -19.230 -0.059 -19.283 -0.060 -19.336 -0.065 -19.449 -0.108 6.970 0.112 3.198 0.112 43.236 41.252
47.600 -18.778 -0.090 -18.802 -0.086 -18.941 -0.070 -19.220 -0.058 -19.272 -0.059 -19.326 -0.065 -19.440 -0.111 6.973 0.114 3.179 0.113 43.231 41.254
48.000 -18.769 -0.090 -18.792 -0.086 -18.931 -0.070 -19.209 -0.058 -19.262 -0.060 -19.316 -0.066 -19.431 -0.114 6.978 0.116 3.159 0.114 43.227 41.256
48.400 -18.759 -0.092 -18.783 -0.087 -18.922 -0.071 -19.198 -0.059 -19.251 -0.061 -19.305 -0.068 -19.422 -0.118 6.984 0.118 3.138 0.115 43.223 41.259
48.800 -18.750 -0.094 -18.774 -0.089 -18.912 -0.073 -19.187 -0.061 -19.240 -0.063 -19.295 -0.071 -19.413 -0.122 6.991 0.120 3.117 0.116 43.218 41.263
49.200 -18.742 -0.097 -18.765 -0.092 -18.902 -0.076 -19.176 -0.064 -19.230 -0.067 -19.284 -0.074 -19.404 -0.126 6.999 0.122 3.095 0.118 43.214 41.268
49.600 -18.733 -0.101 -18.756 -0.096 -18.892 -0.079 -19.166 -0.068 -19.219 -0.071 -19.273 -0.079 -19.394 -0.131 7.008 0.125 3.072 0.119 43.210 41.275
