"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4671.78 g-4671.78_err g-4746.48 g-4746.48_err g-4793.46 g-4793.46_err i-7589.41 i-7589.41_err i-7829.03 i-7829.03_err orange-6629.82 orange-6629.82_err r-6120.65 r-6120.65_err r-6141.12 r-6141.12_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
58.200 -21.719 -0.204 -21.724 -0.201 -21.727 -0.199 -21.750 -0.184 -21.790 -0.167 -21.790 -0.167 -21.796 -0.168 -21.801 -0.172 -21.802 -0.207 -21.798 -0.220 11.810 0.216 4.328 0.126 44.414 42.650
58.600 -21.715 -0.206 -21.719 -0.203 -21.722 -0.201 -21.746 -0.186 -21.786 -0.169 -21.786 -0.169 -21.792 -0.170 -21.797 -0.174 -21.798 -0.209 -21.795 -0.221 11.801 0.217 4.326 0.127 44.413 42.650
59.000 -21.710 -0.208 -21.715 -0.205 -21.718 -0.203 -21.741 -0.188 -21.782 -0.171 -21.783 -0.171 -21.789 -0.172 -21.794 -0.176 -21.795 -0.211 -21.792 -0.223 11.792 0.217 4.324 0.127 44.411 42.649
59.400 -21.706 -0.210 -21.711 -0.207 -21.714 -0.205 -21.737 -0.190 -21.778 -0.173 -21.779 -0.173 -21.785 -0.174 -21.790 -0.178 -21.792 -0.212 -21.789 -0.224 11.783 0.218 4.321 0.128 44.409 42.648
59.800 -21.702 -0.212 -21.707 -0.209 -21.710 -0.207 -21.733 -0.192 -21.774 -0.175 -21.775 -0.175 -21.781 -0.176 -21.786 -0.180 -21.789 -0.214 -21.786 -0.226 11.774 0.219 4.319 0.128 44.407 42.648
60.200 -21.697 -0.214 -21.702 -0.211 -21.705 -0.209 -21.729 -0.195 -21.770 -0.177 -21.771 -0.177 -21.777 -0.178 -21.782 -0.182 -21.785 -0.216 -21.782 -0.227 11.765 0.219 4.316 0.129 44.405 42.647
60.600 -21.693 -0.216 -21.698 -0.213 -21.701 -0.211 -21.725 -0.197 -21.766 -0.179 -21.767 -0.179 -21.773 -0.180 -21.778 -0.184 -21.782 -0.217 -21.779 -0.229 11.757 0.220 4.313 0.130 44.404 42.647
61.000 -21.689 -0.218 -21.694 -0.215 -21.697 -0.213 -21.720 -0.199 -21.762 -0.182 -21.763 -0.182 -21.769 -0.182 -21.774 -0.186 -21.778 -0.219 -21.776 -0.231 11.748 0.221 4.310 0.130 44.402 42.646
61.400 -21.684 -0.220 -21.689 -0.217 -21.692 -0.215 -21.716 -0.201 -21.758 -0.184 -21.758 -0.184 -21.765 -0.185 -21.770 -0.188 -21.775 -0.221 -21.772 -0.232 11.740 0.222 4.307 0.131 44.400 42.645
61.800 -21.680 -0.222 -21.685 -0.219 -21.688 -0.217 -21.711 -0.203 -21.754 -0.186 -21.754 -0.186 -21.761 -0.187 -21.766 -0.190 -21.771 -0.222 -21.769 -0.234 11.731 0.222 4.304 0.131 44.398 42.644
62.200 -21.675 -0.224 -21.680 -0.221 -21.683 -0.219 -21.707 -0.205 -21.749 -0.188 -21.750 -0.188 -21.757 -0.189 -21.762 -0.192 -21.768 -0.224 -21.765 -0.235 11.723 0.223 4.301 0.132 44.396 42.644
62.600 -21.671 -0.226 -21.676 -0.223 -21.679 -0.221 -21.702 -0.207 -21.745 -0.190 -21.746 -0.190 -21.752 -0.191 -21.758 -0.194 -21.764 -0.226 -21.762 -0.237 11.714 0.224 4.297 0.132 44.394 42.643
63.000 -21.666 -0.228 -21.671 -0.225 -21.674 -0.223 -21.698 -0.209 -21.741 -0.192 -21.741 -0.192 -21.748 -0.193 -21.754 -0.196 -21.760 -0.227 -21.758 -0.239 11.706 0.225 4.294 0.133 44.392 42.642
63.400 -21.661 -0.230 -21.666 -0.227 -21.669 -0.225 -21.693 -0.211 -21.736 -0.194 -21.737 -0.194 -21.744 -0.195 -21.750 -0.198 -21.757 -0.229 -21.755 -0.240 11.698 0.225 4.290 0.133 44.390 42.641
63.800 -21.656 -0.232 -21.661 -0.229 -21.665 -0.227 -21.689 -0.213 -21.732 -0.197 -21.733 -0.197 -21.739 -0.197 -21.746 -0.200 -21.753 -0.231 -21.751 -0.242 11.690 0.226 4.286 0.134 44.388 42.640
64.200 -21.652 -0.234 -21.657 -0.231 -21.660 -0.229 -21.684 -0.215 -21.727 -0.199 -21.728 -0.199 -21.735 -0.199 -21.741 -0.202 -21.749 -0.232 -21.747 -0.243 11.682 0.227 4.283 0.134 44.386 42.639
64.600 -21.647 -0.235 -21.652 -0.232 -21.655 -0.231 -21.679 -0.217 -21.723 -0.201 -21.724 -0.201 -21.731 -0.201 -21.737 -0.204 -21.745 -0.234 -21.744 -0.245 11.673 0.227 4.279 0.134 44.384 42.638
65.000 -21.642 -0.237 -21.647 -0.234 -21.650 -0.232 -21.674 -0.219 -21.718 -0.203 -21.719 -0.203 -21.726 -0.203 -21.733 -0.206 -21.741 -0.236 -21.740 -0.247 11.665 0.228 4.274 0.135 44.382 42.637
65.400 -21.637 -0.239 -21.642 -0.236 -21.645 -0.234 -21.670 -0.221 -21.714 -0.205 -21.714 -0.205 -21.722 -0.205 -21.728 -0.208 -21.737 -0.237 -21.736 -0.248 11.657 0.229 4.270 0.135 44.380 42.636
65.800 -21.632 -0.241 -21.637 -0.238 -21.640 -0.236 -21.665 -0.223 -21.709 -0.207 -21.710 -0.207 -21.717 -0.207 -21.724 -0.210 -21.733 -0.239 -21.732 -0.250 11.649 0.230 4.266 0.136 44.378 42.635
66.200 -21.627 -0.243 -21.632 -0.240 -21.635 -0.238 -21.660 -0.225 -21.704 -0.209 -21.705 -0.209 -21.712 -0.209 -21.719 -0.212 -21.729 -0.241 -21.728 -0.251 11.642 0.230 4.262 0.136 44.376 42.634
66.600 -21.622 -0.244 -21.627 -0.241 -21.630 -0.240 -21.655 -0.226 -21.700 -0.211 -21.700 -0.211 -21.708 -0.211 -21.715 -0.214 -21.725 -0.242 -21.724 -0.253 11.634 0.231 4.257 0.137 44.374 42.633
67.000 -21.617 -0.246 -21.622 -0.243 -21.625 -0.241 -21.650 -0.228 -21.695 -0.213 -21.696 -0.213 -21.703 -0.213 -21.710 -0.216 -21.721 -0.244 -21.720 -0.254 11.626 0.232 4.253 0.137 44.372 42.632
67.400 -21.612 -0.248 -21.617 -0.245 -21.620 -0.243 -21.645 -0.230 -21.690 -0.215 -21.691 -0.215 -21.698 -0.215 -21.705 -0.218 -21.717 -0.246 -21.716 -0.256 11.618 0.232 4.248 0.138 44.370 42.631
67.800 -21.607 -0.249 -21.612 -0.247 -21.615 -0.245 -21.640 -0.232 -21.685 -0.217 -21.686 -0.217 -21.694 -0.217 -21.701 -0.220 -21.713 -0.247 -21.712 -0.257 11.610 0.233 4.243 0.138 44.368 42.630
68.200 -21.602 -0.251 -21.607 -0.248 -21.610 -0.246 -21.635 -0.234 -21.680 -0.218 -21.681 -0.218 -21.689 -0.219 -21.696 -0.222 -21.708 -0.249 -21.708 -0.259 11.603 0.234 4.238 0.138 44.365 42.628
68.600 -21.596 -0.253 -21.602 -0.250 -21.605 -0.248 -21.629 -0.235 -21.675 -0.220 -21.676 -0.220 -21.684 -0.221 -21.691 -0.223 -21.704 -0.250 -21.704 -0.260 11.595 0.234 4.234 0.139 44.363 42.627
69.000 -21.591 -0.254 -21.596 -0.251 -21.599 -0.250 -21.624 -0.237 -21.670 -0.222 -21.671 -0.222 -21.679 -0.223 -21.687 -0.225 -21.700 -0.252 -21.700 -0.262 11.587 0.235 4.229 0.139 44.361 42.626
69.400 -21.586 -0.256 -21.591 -0.253 -21.594 -0.251 -21.619 -0.239 -21.665 -0.224 -21.666 -0.224 -21.674 -0.224 -21.682 -0.227 -21.695 -0.253 -21.695 -0.263 11.580 0.236 4.223 0.140 44.359 42.624
69.800 -21.580 -0.257 -21.586 -0.255 -21.589 -0.253 -21.614 -0.240 -21.660 -0.226 -21.661 -0.226 -21.669 -0.226 -21.677 -0.229 -21.691 -0.255 -21.691 -0.264 11.572 0.236 4.218 0.140 44.357 42.623
70.200 -21.575 -0.259 -21.580 -0.256 -21.584 -0.254 -21.609 -0.242 -21.655 -0.227 -21.656 -0.227 -21.664 -0.228 -21.672 -0.230 -21.687 -0.256 -21.687 -0.266 11.564 0.237 4.213 0.140 44.355 42.622
70.600 -21.570 -0.260 -21.575 -0.258 -21.578 -0.256 -21.603 -0.243 -21.650 -0.229 -21.651 -0.229 -21.659 -0.229 -21.667 -0.232 -21.682 -0.257 -21.683 -0.267 11.557 0.238 4.208 0.141 44.352 42.620
71.000 -21.564 -0.262 -21.569 -0.259 -21.573 -0.257 -21.598 -0.245 -21.645 -0.231 -21.646 -0.231 -21.654 -0.231 -21.662 -0.233 -21.678 -0.259 -21.678 -0.268 11.549 0.238 4.202 0.141 44.350 42.619
71.400 -21.559 -0.263 -21.564 -0.260 -21.567 -0.259 -21.592 -0.246 -21.640 -0.232 -21.641 -0.232 -21.649 -0.233 -21.657 -0.235 -21.673 -0.260 -21.674 -0.270 11.542 0.239 4.197 0.142 44.348 42.617
71.800 -21.553 -0.265 -21.559 -0.262 -21.562 -0.260 -21.587 -0.248 -21.635 -0.234 -21.636 -0.234 -21.644 -0.234 -21.652 -0.237 -21.669 -0.261 -21.669 -0.271 11.534 0.239 4.192 0.142 44.346 42.616
72.200 -21.548 -0.266 -21.553 -0.263 -21.556 -0.261 -21.582 -0.249 -21.630 -0.235 -21.630 -0.235 -21.639 -0.236 -21.647 -0.238 -21.664 -0.263 -21.665 -0.272 11.527 0.240 4.186 0.142 44.343 42.614
72.600 -21.542 -0.267 -21.547 -0.264 -21.551 -0.263 -21.576 -0.251 -21.624 -0.237 -21.625 -0.237 -21.634 -0.237 -21.642 -0.239 -21.659 -0.264 -21.660 -0.273 11.519 0.241 4.180 0.143 44.341 42.613
73.000 -21.537 -0.268 -21.542 -0.266 -21.545 -0.264 -21.571 -0.252 -21.619 -0.238 -21.620 -0.238 -21.628 -0.238 -21.637 -0.241 -21.655 -0.265 -21.656 -0.275 11.512 0.241 4.175 0.143 44.339 42.611
73.400 -21.531 -0.270 -21.536 -0.267 -21.539 -0.265 -21.565 -0.253 -21.614 -0.239 -21.615 -0.239 -21.623 -0.240 -21.632 -0.242 -21.650 -0.266 -21.651 -0.276 11.505 0.242 4.169 0.143 44.336 42.610
73.800 -21.525 -0.271 -21.531 -0.268 -21.534 -0.266 -21.559 -0.255 -21.608 -0.241 -21.609 -0.241 -21.618 -0.241 -21.627 -0.243 -21.645 -0.267 -21.647 -0.277 11.497 0.242 4.163 0.144 44.334 42.608
74.200 -21.520 -0.272 -21.525 -0.269 -21.528 -0.268 -21.554 -0.256 -21.603 -0.242 -21.604 -0.242 -21.613 -0.242 -21.621 -0.245 -21.640 -0.269 -21.642 -0.278 11.490 0.243 4.157 0.144 44.332 42.606
74.600 -21.514 -0.273 -21.519 -0.270 -21.522 -0.269 -21.548 -0.257 -21.598 -0.243 -21.598 -0.243 -21.607 -0.244 -21.616 -0.246 -21.636 -0.270 -21.637 -0.279 11.483 0.244 4.151 0.144 44.329 42.605
75.000 -21.508 -0.274 -21.513 -0.271 -21.517 -0.270 -21.542 -0.258 -21.592 -0.245 -21.593 -0.244 -21.602 -0.245 -21.611 -0.247 -21.631 -0.271 -21.633 -0.280 11.475 0.244 4.145 0.145 44.327 42.603
75.400 -21.502 -0.275 -21.508 -0.272 -21.511 -0.271 -21.537 -0.259 -21.587 -0.246 -21.588 -0.246 -21.597 -0.246 -21.606 -0.248 -21.626 -0.272 -21.628 -0.281 11.468 0.245 4.139 0.145 44.325 42.601
75.800 -21.496 -0.276 -21.502 -0.273 -21.505 -0.272 -21.531 -0.260 -21.581 -0.247 -21.582 -0.247 -21.591 -0.247 -21.600 -0.249 -21.621 -0.273 -21.623 -0.282 11.461 0.245 4.133 0.145 44.322 42.600
76.200 -21.491 -0.277 -21.496 -0.274 -21.499 -0.273 -21.525 -0.261 -21.576 -0.248 -21.577 -0.248 -21.586 -0.248 -21.595 -0.250 -21.616 -0.274 -21.618 -0.283 11.453 0.246 4.127 0.146 44.320 42.598
76.600 -21.485 -0.278 -21.490 -0.275 -21.493 -0.274 -21.519 -0.262 -21.570 -0.249 -21.571 -0.249 -21.580 -0.249 -21.590 -0.251 -21.611 -0.274 -21.614 -0.283 11.446 0.247 4.121 0.146 44.317 42.596
77.000 -21.479 -0.279 -21.484 -0.276 -21.488 -0.274 -21.514 -0.263 -21.565 -0.250 -21.565 -0.250 -21.575 -0.250 -21.584 -0.252 -21.606 -0.275 -21.609 -0.284 11.439 0.247 4.115 0.146 44.315 42.594
77.400 -21.473 -0.279 -21.478 -0.277 -21.482 -0.275 -21.508 -0.264 -21.559 -0.251 -21.560 -0.251 -21.569 -0.251 -21.579 -0.253 -21.601 -0.276 -21.604 -0.285 11.431 0.248 4.109 0.146 44.313 42.592
77.800 -21.467 -0.280 -21.472 -0.278 -21.476 -0.276 -21.502 -0.265 -21.553 -0.252 -21.554 -0.251 -21.564 -0.252 -21.574 -0.254 -21.596 -0.277 -21.599 -0.286 11.424 0.248 4.102 0.147 44.310 42.591
78.200 -21.461 -0.281 -21.466 -0.278 -21.470 -0.277 -21.496 -0.265 -21.548 -0.252 -21.549 -0.252 -21.558 -0.253 -21.568 -0.255 -21.591 -0.278 -21.594 -0.286 11.417 0.249 4.096 0.147 44.308 42.589
78.600 -21.455 -0.281 -21.460 -0.279 -21.464 -0.277 -21.490 -0.266 -21.542 -0.253 -21.543 -0.253 -21.553 -0.253 -21.563 -0.256 -21.586 -0.278 -21.589 -0.287 11.410 0.249 4.090 0.147 44.305 42.587
79.000 -21.449 -0.282 -21.454 -0.279 -21.458 -0.278 -21.484 -0.267 -21.536 -0.254 -21.537 -0.254 -21.547 -0.254 -21.557 -0.256 -21.581 -0.279 -21.584 -0.288 11.402 0.250 4.083 0.147 44.303 42.585
79.400 -21.443 -0.283 -21.448 -0.280 -21.452 -0.279 -21.478 -0.267 -21.531 -0.254 -21.532 -0.254 -21.541 -0.255 -21.552 -0.257 -21.576 -0.279 -21.579 -0.288 11.395 0.250 4.077 0.148 44.300 42.583
79.800 -21.437 -0.283 -21.442 -0.281 -21.446 -0.279 -21.472 -0.268 -21.525 -0.255 -21.526 -0.255 -21.536 -0.255 -21.546 -0.258 -21.571 -0.280 -21.574 -0.289 11.388 0.251 4.070 0.148 44.298 42.581
80.200 -21.431 -0.284 -21.436 -0.281 -21.439 -0.280 -21.466 -0.268 -21.519 -0.256 -21.520 -0.256 -21.530 -0.256 -21.540 -0.258 -21.566 -0.280 -21.569 -0.289 11.381 0.251 4.064 0.148 44.295 42.579
80.600 -21.424 -0.284 -21.430 -0.281 -21.433 -0.280 -21.460 -0.269 -21.513 -0.256 -21.514 -0.256 -21.524 -0.256 -21.535 -0.259 -21.561 -0.281 -21.564 -0.289 11.373 0.252 4.057 0.149 44.293 42.577
81.000 -21.418 -0.284 -21.424 -0.282 -21.427 -0.280 -21.454 -0.269 -21.508 -0.256 -21.509 -0.256 -21.519 -0.257 -21.529 -0.259 -21.555 -0.281 -21.559 -0.290 11.366 0.253 4.051 0.149 44.290 42.575
81.400 -21.412 -0.285 -21.418 -0.282 -21.421 -0.281 -21.448 -0.270 -21.502 -0.257 -21.503 -0.257 -21.513 -0.257 -21.524 -0.259 -21.550 -0.282 -21.554 -0.290 11.359 0.253 4.044 0.149 44.288 42.573
81.800 -21.406 -0.285 -21.411 -0.282 -21.415 -0.281 -21.442 -0.270 -21.496 -0.257 -21.497 -0.257 -21.507 -0.258 -21.518 -0.260 -21.545 -0.282 -21.549 -0.290 11.352 0.254 4.037 0.149 44.285 42.571
82.200 -21.400 -0.285 -21.405 -0.283 -21.409 -0.281 -21.436 -0.270 -21.490 -0.257 -21.491 -0.257 -21.501 -0.258 -21.512 -0.260 -21.540 -0.282 -21.544 -0.291 11.345 0.254 4.031 0.149 44.283 42.569
82.600 -21.393 -0.285 -21.399 -0.283 -21.402 -0.281 -21.430 -0.270 -21.484 -0.258 -21.485 -0.258 -21.496 -0.258 -21.507 -0.260 -21.534 -0.282 -21.539 -0.291 11.337 0.255 4.024 0.150 44.280 42.567
83.000 -21.387 -0.286 -21.393 -0.283 -21.396 -0.282 -21.424 -0.270 -21.478 -0.258 -21.479 -0.258 -21.490 -0.258 -21.501 -0.260 -21.529 -0.283 -21.533 -0.291 11.330 0.255 4.017 0.150 44.278 42.565
83.400 -21.381 -0.286 -21.386 -0.283 -21.390 -0.282 -21.417 -0.271 -21.472 -0.258 -21.473 -0.258 -21.484 -0.258 -21.495 -0.261 -21.524 -0.283 -21.528 -0.291 11.323 0.256 4.011 0.150 44.275 42.563
83.800 -21.375 -0.286 -21.380 -0.283 -21.384 -0.282 -21.411 -0.271 -21.466 -0.258 -21.468 -0.258 -21.478 -0.258 -21.489 -0.261 -21.519 -0.283 -21.523 -0.291 11.316 0.256 4.004 0.150 44.273 42.561
84.200 -21.368 -0.286 -21.374 -0.283 -21.377 -0.282 -21.405 -0.271 -21.461 -0.258 -21.462 -0.258 -21.472 -0.258 -21.484 -0.261 -21.513 -0.283 -21.518 -0.291 11.309 0.257 3.997 0.151 44.270 42.559
84.600 -21.362 -0.286 -21.368 -0.283 -21.371 -0.282 -21.399 -0.271 -21.455 -0.258 -21.456 -0.258 -21.466 -0.258 -21.478 -0.261 -21.508 -0.283 -21.513 -0.291 11.302 0.257 3.990 0.151 44.267 42.556
85.000 -21.356 -0.286 -21.361 -0.283 -21.365 -0.281 -21.393 -0.270 -21.449 -0.258 -21.450 -0.258 -21.461 -0.258 -21.472 -0.260 -21.503 -0.283 -21.507 -0.291 11.294 0.257 3.984 0.151 44.265 42.554
85.400 -21.349 -0.285 -21.355 -0.283 -21.358 -0.281 -21.386 -0.270 -21.443 -0.258 -21.444 -0.258 -21.455 -0.258 -21.466 -0.260 -21.497 -0.283 -21.502 -0.291 11.287 0.258 3.977 0.151 44.262 42.552
85.800 -21.343 -0.285 -21.348 -0.283 -21.352 -0.281 -21.380 -0.270 -21.437 -0.257 -21.438 -0.257 -21.449 -0.258 -21.461 -0.260 -21.492 -0.282 -21.497 -0.291 11.280 0.258 3.970 0.151 44.260 42.550
86.200 -21.336 -0.285 -21.342 -0.282 -21.346 -0.281 -21.374 -0.270 -21.431 -0.257 -21.432 -0.257 -21.443 -0.258 -21.455 -0.260 -21.486 -0.282 -21.491 -0.291 11.273 0.259 3.963 0.152 44.257 42.548
86.600 -21.330 -0.285 -21.336 -0.282 -21.339 -0.281 -21.367 -0.269 -21.425 -0.257 -21.426 -0.257 -21.437 -0.257 -21.449 -0.259 -21.481 -0.282 -21.486 -0.290 11.266 0.259 3.956 0.152 44.254 42.545
87.000 -21.323 -0.284 -21.329 -0.282 -21.333 -0.280 -21.361 -0.269 -21.419 -0.256 -21.420 -0.256 -21.431 -0.257 -21.443 -0.259 -21.475 -0.282 -21.481 -0.290 11.259 0.260 3.949 0.152 44.252 42.543
87.400 -21.317 -0.284 -21.323 -0.281 -21.326 -0.280 -21.355 -0.269 -21.412 -0.256 -21.414 -0.256 -21.425 -0.256 -21.437 -0.259 -21.470 -0.281 -21.475 -0.290 11.252 0.260 3.942 0.152 44.249 42.541
87.800 -21.311 -0.283 -21.316 -0.281 -21.320 -0.279 -21.348 -0.268 -21.406 -0.256 -21.407 -0.255 -21.419 -0.256 -21.431 -0.258 -21.465 -0.281 -21.470 -0.289 11.244 0.261 3.936 0.152 44.247 42.539
88.200 -21.304 -0.283 -21.310 -0.280 -21.313 -0.279 -21.342 -0.268 -21.400 -0.255 -21.401 -0.255 -21.413 -0.255 -21.425 -0.258 -21.459 -0.280 -21.465 -0.289 11.237 0.261 3.929 0.152 44.244 42.536
88.600 -21.298 -0.282 -21.303 -0.280 -21.307 -0.278 -21.336 -0.267 -21.394 -0.254 -21.395 -0.254 -21.407 -0.255 -21.419 -0.257 -21.454 -0.280 -21.459 -0.289 11.230 0.262 3.922 0.153 44.241 42.534
89.000 -21.291 -0.282 -21.297 -0.279 -21.300 -0.278 -21.329 -0.266 -21.388 -0.254 -21.389 -0.254 -21.401 -0.254 -21.414 -0.256 -21.448 -0.279 -21.454 -0.288 11.223 0.262 3.915 0.153 44.239 42.532
89.400 -21.284 -0.281 -21.290 -0.279 -21.294 -0.277 -21.323 -0.266 -21.382 -0.253 -21.383 -0.253 -21.395 -0.253 -21.408 -0.256 -21.443 -0.279 -21.449 -0.287 11.216 0.263 3.908 0.153 44.236 42.529
89.800 -21.278 -0.280 -21.284 -0.278 -21.287 -0.276 -21.316 -0.265 -21.376 -0.252 -21.377 -0.252 -21.389 -0.253 -21.402 -0.255 -21.437 -0.278 -21.443 -0.287 11.209 0.263 3.901 0.153 44.233 42.527
90.200 -21.271 -0.280 -21.277 -0.277 -21.281 -0.276 -21.310 -0.264 -21.370 -0.251 -21.371 -0.251 -21.383 -0.252 -21.396 -0.254 -21.432 -0.277 -21.438 -0.286 11.202 0.263 3.894 0.153 44.231 42.525
90.600 -21.265 -0.279 -21.271 -0.276 -21.274 -0.275 -21.303 -0.263 -21.364 -0.250 -21.365 -0.250 -21.377 -0.251 -21.390 -0.253 -21.426 -0.277 -21.432 -0.285 11.195 0.264 3.887 0.153 44.228 42.522
91.000 -21.258 -0.278 -21.264 -0.276 -21.268 -0.274 -21.297 -0.262 -21.357 -0.250 -21.359 -0.249 -21.371 -0.250 -21.384 -0.252 -21.420 -0.276 -21.427 -0.285 11.187 0.264 3.880 0.154 44.225 42.520
91.400 -21.252 -0.277 -21.258 -0.275 -21.261 -0.273 -21.291 -0.261 -21.351 -0.249 -21.352 -0.248 -21.365 -0.249 -21.378 -0.251 -21.415 -0.275 -21.421 -0.284 11.180 0.265 3.873 0.154 44.223 42.518
91.800 -21.245 -0.276 -21.251 -0.274 -21.255 -0.272 -21.284 -0.260 -21.345 -0.247 -21.346 -0.247 -21.359 -0.248 -21.372 -0.250 -21.409 -0.274 -21.416 -0.283 11.173 0.265 3.866 0.154 44.220 42.515
92.200 -21.238 -0.275 -21.244 -0.273 -21.248 -0.271 -21.278 -0.259 -21.339 -0.246 -21.340 -0.246 -21.353 -0.247 -21.366 -0.249 -21.404 -0.273 -21.411 -0.282 11.166 0.266 3.859 0.154 44.217 42.513
92.600 -21.232 -0.274 -21.238 -0.272 -21.241 -0.270 -21.271 -0.258 -21.333 -0.245 -21.334 -0.245 -21.346 -0.246 -21.360 -0.248 -21.398 -0.272 -21.405 -0.281 11.159 0.266 3.852 0.154 44.215 42.510
93.000 -21.225 -0.273 -21.231 -0.271 -21.235 -0.269 -21.265 -0.257 -21.327 -0.244 -21.328 -0.244 -21.340 -0.245 -21.354 -0.247 -21.393 -0.271 -21.400 -0.280 11.152 0.266 3.845 0.154 44.212 42.508
93.400 -21.218 -0.272 -21.224 -0.270 -21.228 -0.268 -21.258 -0.256 -21.320 -0.243 -21.322 -0.243 -21.334 -0.243 -21.348 -0.246 -21.387 -0.270 -21.394 -0.279 11.145 0.267 3.838 0.155 44.209 42.505
93.800 -21.212 -0.271 -21.218 -0.268 -21.222 -0.267 -21.252 -0.255 -21.314 -0.241 -21.315 -0.241 -21.328 -0.242 -21.342 -0.245 -21.381 -0.269 -21.389 -0.278 11.138 0.267 3.831 0.155 44.207 42.503
94.200 -21.205 -0.270 -21.211 -0.267 -21.215 -0.265 -21.245 -0.253 -21.308 -0.240 -21.309 -0.240 -21.322 -0.241 -21.336 -0.243 -21.376 -0.268 -21.383 -0.277 11.131 0.268 3.824 0.155 44.204 42.501
94.600 -21.198 -0.269 -21.205 -0.266 -21.208 -0.264 -21.239 -0.252 -21.302 -0.239 -21.303 -0.239 -21.316 -0.239 -21.330 -0.242 -21.370 -0.267 -21.378 -0.276 11.124 0.268 3.817 0.155 44.201 42.498
95.000 -21.192 -0.267 -21.198 -0.265 -21.202 -0.263 -21.232 -0.251 -21.296 -0.237 -21.297 -0.237 -21.310 -0.238 -21.324 -0.240 -21.365 -0.265 -21.372 -0.275 11.117 0.269 3.810 0.155 44.199 42.496
95.400 -21.185 -0.266 -21.191 -0.263 -21.195 -0.262 -21.225 -0.249 -21.289 -0.236 -21.291 -0.236 -21.304 -0.236 -21.318 -0.239 -21.359 -0.264 -21.367 -0.274 11.110 0.269 3.803 0.155 44.196 42.493
95.800 -21.178 -0.265 -21.185 -0.262 -21.188 -0.260 -21.219 -0.248 -21.283 -0.234 -21.284 -0.234 -21.297 -0.235 -21.312 -0.237 -21.353 -0.263 -21.361 -0.272 11.103 0.269 3.796 0.155 44.193 42.491
96.200 -21.172 -0.263 -21.178 -0.260 -21.182 -0.259 -21.212 -0.246 -21.277 -0.232 -21.278 -0.232 -21.291 -0.233 -21.306 -0.236 -21.348 -0.261 -21.356 -0.271 11.096 0.270 3.789 0.155 44.190 42.488
96.600 -21.165 -0.262 -21.171 -0.259 -21.175 -0.257 -21.206 -0.245 -21.271 -0.231 -21.272 -0.231 -21.285 -0.231 -21.300 -0.234 -21.342 -0.260 -21.350 -0.270 11.089 0.270 3.782 0.156 44.188 42.486
97.000 -21.158 -0.260 -21.165 -0.258 -21.168 -0.256 -21.199 -0.243 -21.264 -0.229 -21.266 -0.229 -21.279 -0.230 -21.294 -0.232 -21.336 -0.259 -21.345 -0.268 11.082 0.271 3.775 0.156 44.185 42.483
97.400 -21.152 -0.259 -21.158 -0.256 -21.162 -0.254 -21.193 -0.241 -21.258 -0.227 -21.259 -0.227 -21.273 -0.228 -21.288 -0.231 -21.331 -0.257 -21.339 -0.267 11.075 0.271 3.768 0.156 44.182 42.481
97.800 -21.145 -0.257 -21.151 -0.254 -21.155 -0.253 -21.186 -0.240 -21.252 -0.225 -21.253 -0.225 -21.267 -0.226 -21.282 -0.229 -21.325 -0.256 -21.334 -0.266 11.068 0.271 3.761 0.156 44.180 42.478
98.200 -21.138 -0.256 -21.144 -0.253 -21.148 -0.251 -21.180 -0.238 -21.246 -0.224 -21.247 -0.223 -21.261 -0.224 -21.276 -0.227 -21.320 -0.254 -21.328 -0.264 11.061 0.272 3.754 0.156 44.177 42.476
98.600 -21.131 -0.254 -21.138 -0.251 -21.142 -0.249 -21.173 -0.236 -21.239 -0.222 -21.241 -0.222 -21.255 -0.222 -21.270 -0.225 -21.314 -0.253 -21.322 -0.263 11.054 0.272 3.747 0.156 44.174 42.473
99.000 -21.125 -0.252 -21.131 -0.249 -21.135 -0.248 -21.166 -0.234 -21.233 -0.220 -21.235 -0.220 -21.248 -0.220 -21.263 -0.223 -21.308 -0.251 -21.317 -0.261 11.047 0.273 3.740 0.156 44.172 42.471
99.400 -21.118 -0.251 -21.124 -0.248 -21.128 -0.246 -21.160 -0.233 -21.227 -0.218 -21.228 -0.218 -21.242 -0.218 -21.257 -0.221 -21.303 -0.249 -21.311 -0.259 11.040 0.273 3.733 0.156 44.169 42.468
99.800 -21.111 -0.249 -21.118 -0.246 -21.122 -0.244 -21.153 -0.231 -21.221 -0.216 -21.222 -0.216 -21.236 -0.216 -21.251 -0.219 -21.297 -0.248 -21.306 -0.258 11.033 0.273 3.726 0.156 44.166 42.466
100.200 -21.104 -0.247 -21.111 -0.244 -21.115 -0.242 -21.147 -0.229 -21.215 -0.213 -21.216 -0.213 -21.230 -0.214 -21.245 -0.217 -21.291 -0.246 -21.300 -0.256 11.026 0.274 3.719 0.157 44.163 42.463
100.600 -21.098 -0.245 -21.104 -0.242 -21.108 -0.240 -21.140 -0.227 -21.208 -0.211 -21.210 -0.211 -21.224 -0.212 -21.239 -0.215 -21.286 -0.244 -21.295 -0.255 11.019 0.274 3.712 0.157 44.161 42.460
