"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4735.89 g-4735.89_err g-4746.48 g-4746.48_err i-7645.77 i-7645.77_err orange-6629.82 orange-6629.82_err r-6198.96 r-6198.96_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
25.200 -20.081 -0.081 -20.082 -0.081 -20.144 -0.071 -20.289 -0.065 -20.313 -0.067 -20.351 -0.072 -20.493 -0.109 8.595 0.296 3.574 0.232 43.696 41.984
25.600 -20.079 -0.081 -20.080 -0.081 -20.141 -0.071 -20.287 -0.065 -20.311 -0.067 -20.349 -0.072 -20.491 -0.109 8.592 0.296 3.573 0.232 43.695 41.982
26.000 -20.076 -0.081 -20.078 -0.080 -20.139 -0.071 -20.285 -0.065 -20.309 -0.067 -20.347 -0.072 -20.490 -0.109 8.590 0.296 3.572 0.232 43.694 41.981
26.400 -20.074 -0.081 -20.076 -0.080 -20.137 -0.070 -20.283 -0.065 -20.307 -0.067 -20.345 -0.073 -20.489 -0.109 8.588 0.296 3.570 0.232 43.694 41.979
26.800 -20.072 -0.080 -20.074 -0.080 -20.136 -0.070 -20.282 -0.065 -20.306 -0.067 -20.344 -0.073 -20.487 -0.110 8.585 0.296 3.569 0.232 43.693 41.978
27.200 -20.070 -0.080 -20.072 -0.080 -20.134 -0.070 -20.280 -0.065 -20.304 -0.067 -20.342 -0.073 -20.486 -0.110 8.584 0.295 3.568 0.231 43.692 41.976
27.600 -20.069 -0.080 -20.070 -0.080 -20.132 -0.070 -20.279 -0.065 -20.303 -0.067 -20.341 -0.073 -20.485 -0.110 8.582 0.295 3.567 0.231 43.692 41.974
28.000 -20.067 -0.080 -20.068 -0.079 -20.131 -0.069 -20.277 -0.065 -20.302 -0.067 -20.340 -0.073 -20.484 -0.110 8.580 0.294 3.566 0.231 43.691 41.972
28.400 -20.065 -0.079 -20.067 -0.079 -20.129 -0.069 -20.276 -0.065 -20.301 -0.067 -20.339 -0.073 -20.484 -0.110 8.579 0.294 3.565 0.230 43.691 41.969
28.800 -20.064 -0.079 -20.065 -0.078 -20.128 -0.068 -20.275 -0.065 -20.300 -0.067 -20.338 -0.073 -20.483 -0.110 8.577 0.293 3.564 0.230 43.690 41.967
29.200 -20.062 -0.078 -20.064 -0.078 -20.127 -0.068 -20.274 -0.064 -20.299 -0.067 -20.337 -0.072 -20.482 -0.110 8.576 0.292 3.563 0.230 43.690 41.964
29.600 -20.061 -0.078 -20.063 -0.077 -20.126 -0.067 -20.273 -0.064 -20.298 -0.067 -20.336 -0.072 -20.482 -0.111 8.575 0.291 3.562 0.229 43.689 41.961
30.000 -20.060 -0.077 -20.061 -0.077 -20.125 -0.067 -20.273 -0.064 -20.297 -0.066 -20.336 -0.072 -20.482 -0.111 8.573 0.290 3.562 0.228 43.689 41.958
30.400 -20.059 -0.076 -20.060 -0.076 -20.124 -0.066 -20.272 -0.063 -20.297 -0.066 -20.335 -0.072 -20.481 -0.111 8.572 0.289 3.561 0.228 43.688 41.955
30.800 -20.058 -0.076 -20.059 -0.075 -20.123 -0.065 -20.272 -0.063 -20.296 -0.066 -20.335 -0.072 -20.481 -0.111 8.571 0.288 3.561 0.227 43.688 41.952
31.200 -20.057 -0.075 -20.058 -0.075 -20.122 -0.065 -20.271 -0.063 -20.296 -0.066 -20.334 -0.072 -20.481 -0.111 8.569 0.287 3.561 0.226 43.688 41.948
31.600 -20.056 -0.074 -20.057 -0.074 -20.121 -0.064 -20.271 -0.062 -20.295 -0.065 -20.334 -0.072 -20.481 -0.111 8.568 0.285 3.561 0.225 43.688 41.944
32.000 -20.055 -0.073 -20.056 -0.073 -20.121 -0.063 -20.271 -0.062 -20.295 -0.065 -20.334 -0.072 -20.481 -0.111 8.566 0.284 3.562 0.225 43.687 41.940
32.400 -20.054 -0.072 -20.056 -0.072 -20.120 -0.062 -20.270 -0.062 -20.295 -0.065 -20.334 -0.071 -20.481 -0.112 8.564 0.282 3.563 0.224 43.687 41.936
32.800 -20.053 -0.072 -20.055 -0.071 -20.120 -0.061 -20.270 -0.061 -20.295 -0.065 -20.334 -0.071 -20.482 -0.112 8.562 0.281 3.564 0.223 43.687 41.932
33.200 -20.053 -0.071 -20.054 -0.071 -20.119 -0.060 -20.270 -0.061 -20.295 -0.064 -20.334 -0.071 -20.482 -0.112 8.560 0.279 3.565 0.222 43.687 41.928
33.600 -20.052 -0.070 -20.053 -0.070 -20.119 -0.060 -20.271 -0.061 -20.295 -0.064 -20.334 -0.071 -20.482 -0.112 8.558 0.277 3.566 0.221 43.687 41.924
34.000 -20.051 -0.069 -20.053 -0.069 -20.119 -0.059 -20.271 -0.061 -20.296 -0.064 -20.335 -0.071 -20.483 -0.112 8.555 0.276 3.568 0.221 43.687 41.919
34.400 -20.051 -0.068 -20.052 -0.068 -20.118 -0.058 -20.271 -0.060 -20.296 -0.064 -20.335 -0.071 -20.483 -0.113 8.552 0.274 3.571 0.220 43.687 41.915
34.800 -20.050 -0.068 -20.052 -0.067 -20.118 -0.057 -20.271 -0.060 -20.296 -0.064 -20.336 -0.071 -20.484 -0.113 8.548 0.273 3.573 0.220 43.686 41.911
35.200 -20.050 -0.067 -20.051 -0.067 -20.118 -0.057 -20.272 -0.060 -20.297 -0.064 -20.336 -0.071 -20.484 -0.113 8.544 0.271 3.577 0.219 43.686 41.907
35.600 -20.049 -0.066 -20.051 -0.066 -20.118 -0.056 -20.272 -0.060 -20.297 -0.064 -20.337 -0.071 -20.485 -0.113 8.540 0.270 3.580 0.219 43.686 41.904
36.000 -20.049 -0.066 -20.050 -0.066 -20.118 -0.055 -20.273 -0.060 -20.298 -0.064 -20.337 -0.071 -20.486 -0.113 8.535 0.269 3.584 0.218 43.686 41.900
36.400 -20.048 -0.065 -20.050 -0.065 -20.118 -0.055 -20.273 -0.060 -20.298 -0.064 -20.338 -0.071 -20.487 -0.114 8.530 0.267 3.588 0.218 43.686 41.897
36.800 -20.048 -0.065 -20.050 -0.065 -20.117 -0.054 -20.274 -0.060 -20.299 -0.064 -20.339 -0.071 -20.487 -0.114 8.524 0.266 3.593 0.218 43.686 41.894
37.200 -20.047 -0.065 -20.049 -0.064 -20.117 -0.054 -20.274 -0.060 -20.300 -0.064 -20.339 -0.072 -20.488 -0.114 8.518 0.265 3.598 0.218 43.686 41.891
37.600 -20.047 -0.064 -20.049 -0.064 -20.117 -0.054 -20.275 -0.060 -20.300 -0.064 -20.340 -0.072 -20.489 -0.114 8.512 0.264 3.603 0.218 43.686 41.889
38.000 -20.046 -0.064 -20.048 -0.064 -20.117 -0.053 -20.275 -0.060 -20.301 -0.064 -20.341 -0.072 -20.490 -0.115 8.506 0.263 3.609 0.218 43.686 41.887
38.400 -20.046 -0.064 -20.048 -0.064 -20.116 -0.053 -20.276 -0.060 -20.301 -0.064 -20.341 -0.072 -20.491 -0.115 8.499 0.263 3.615 0.218 43.686 41.885
38.800 -20.046 -0.064 -20.047 -0.064 -20.116 -0.053 -20.276 -0.060 -20.302 -0.064 -20.342 -0.072 -20.491 -0.115 8.491 0.262 3.621 0.218 43.686 41.883
39.200 -20.045 -0.064 -20.047 -0.064 -20.116 -0.053 -20.276 -0.060 -20.302 -0.065 -20.343 -0.073 -20.492 -0.116 8.484 0.261 3.627 0.218 43.686 41.882
39.600 -20.045 -0.064 -20.046 -0.064 -20.116 -0.053 -20.277 -0.060 -20.303 -0.065 -20.343 -0.073 -20.493 -0.116 8.477 0.261 3.633 0.219 43.686 41.881
40.000 -20.044 -0.064 -20.046 -0.064 -20.116 -0.054 -20.277 -0.061 -20.303 -0.065 -20.344 -0.073 -20.494 -0.116 8.469 0.260 3.640 0.219 43.686 41.881
40.400 -20.044 -0.065 -20.045 -0.064 -20.115 -0.054 -20.278 -0.061 -20.304 -0.065 -20.345 -0.073 -20.495 -0.116 8.461 0.260 3.647 0.219 43.686 41.880
40.800 -20.043 -0.065 -20.045 -0.065 -20.115 -0.054 -20.278 -0.061 -20.304 -0.066 -20.345 -0.074 -20.495 -0.117 8.453 0.259 3.653 0.220 43.686 41.880
41.200 -20.042 -0.065 -20.044 -0.065 -20.115 -0.055 -20.279 -0.062 -20.305 -0.066 -20.346 -0.074 -20.496 -0.117 8.445 0.259 3.660 0.220 43.686 41.881
41.600 -20.042 -0.066 -20.044 -0.066 -20.114 -0.055 -20.279 -0.062 -20.305 -0.066 -20.346 -0.074 -20.496 -0.117 8.437 0.259 3.667 0.221 43.686 41.881
42.000 -20.041 -0.067 -20.043 -0.066 -20.114 -0.056 -20.279 -0.062 -20.306 -0.066 -20.347 -0.075 -20.497 -0.118 8.429 0.258 3.674 0.221 43.686 41.881
42.400 -20.041 -0.067 -20.042 -0.067 -20.114 -0.057 -20.279 -0.063 -20.306 -0.067 -20.347 -0.075 -20.498 -0.118 8.421 0.258 3.680 0.222 43.686 41.882
42.800 -20.040 -0.068 -20.042 -0.068 -20.113 -0.057 -20.279 -0.063 -20.306 -0.067 -20.347 -0.075 -20.498 -0.118 8.413 0.258 3.687 0.222 43.686 41.883
43.200 -20.039 -0.069 -20.041 -0.068 -20.113 -0.058 -20.279 -0.063 -20.306 -0.068 -20.347 -0.076 -20.498 -0.118 8.405 0.258 3.694 0.223 43.686 41.884
43.600 -20.038 -0.070 -20.040 -0.069 -20.113 -0.059 -20.279 -0.064 -20.306 -0.068 -20.348 -0.076 -20.499 -0.119 8.397 0.258 3.700 0.223 43.686 41.885
44.000 -20.038 -0.071 -20.039 -0.070 -20.112 -0.060 -20.279 -0.064 -20.306 -0.068 -20.348 -0.076 -20.499 -0.119 8.388 0.258 3.707 0.224 43.686 41.886
44.400 -20.037 -0.072 -20.038 -0.071 -20.111 -0.061 -20.279 -0.065 -20.306 -0.069 -20.348 -0.076 -20.499 -0.119 8.380 0.258 3.713 0.224 43.685 41.887
44.800 -20.036 -0.073 -20.037 -0.072 -20.111 -0.062 -20.279 -0.065 -20.306 -0.069 -20.347 -0.077 -20.499 -0.119 8.372 0.258 3.720 0.225 43.685 41.888
45.200 -20.034 -0.074 -20.036 -0.073 -20.110 -0.063 -20.279 -0.066 -20.305 -0.069 -20.347 -0.077 -20.499 -0.120 8.364 0.258 3.726 0.225 43.685 41.889
45.600 -20.033 -0.075 -20.035 -0.074 -20.109 -0.064 -20.278 -0.066 -20.305 -0.070 -20.347 -0.077 -20.499 -0.120 8.355 0.258 3.732 0.226 43.685 41.891
46.000 -20.032 -0.076 -20.034 -0.075 -20.108 -0.065 -20.277 -0.066 -20.304 -0.070 -20.346 -0.078 -20.498 -0.120 8.347 0.258 3.738 0.227 43.684 41.892
46.400 -20.030 -0.077 -20.032 -0.076 -20.107 -0.066 -20.277 -0.067 -20.304 -0.070 -20.346 -0.078 -20.498 -0.120 8.339 0.258 3.743 0.227 43.684 41.893
46.800 -20.029 -0.078 -20.031 -0.078 -20.105 -0.067 -20.276 -0.067 -20.303 -0.071 -20.345 -0.078 -20.497 -0.121 8.330 0.258 3.749 0.228 43.683 41.894
47.200 -20.027 -0.079 -20.029 -0.079 -20.104 -0.068 -20.275 -0.068 -20.302 -0.071 -20.344 -0.078 -20.497 -0.121 8.322 0.259 3.754 0.229 43.683 41.895
47.600 -20.025 -0.080 -20.027 -0.080 -20.102 -0.069 -20.274 -0.068 -20.301 -0.071 -20.343 -0.079 -20.496 -0.121 8.313 0.259 3.759 0.229 43.682 41.895
48.000 -20.023 -0.081 -20.025 -0.081 -20.101 -0.070 -20.272 -0.069 -20.300 -0.072 -20.342 -0.079 -20.495 -0.121 8.305 0.259 3.764 0.230 43.681 41.896
48.400 -20.021 -0.082 -20.023 -0.082 -20.099 -0.071 -20.271 -0.069 -20.298 -0.072 -20.341 -0.079 -20.494 -0.122 8.296 0.259 3.769 0.231 43.681 41.897
48.800 -20.018 -0.083 -20.020 -0.083 -20.096 -0.071 -20.269 -0.069 -20.297 -0.073 -20.339 -0.079 -20.493 -0.122 8.288 0.260 3.773 0.232 43.680 41.897
49.200 -20.016 -0.084 -20.018 -0.084 -20.094 -0.072 -20.268 -0.070 -20.295 -0.073 -20.338 -0.080 -20.492 -0.122 8.279 0.260 3.777 0.232 43.679 41.898
49.600 -20.013 -0.085 -20.015 -0.085 -20.092 -0.073 -20.266 -0.070 -20.293 -0.073 -20.336 -0.080 -20.490 -0.122 8.270 0.260 3.781 0.233 43.678 41.898
50.000 -20.010 -0.086 -20.012 -0.086 -20.089 -0.074 -20.263 -0.071 -20.291 -0.074 -20.334 -0.080 -20.489 -0.123 8.261 0.261 3.785 0.234 43.677 41.899
50.400 -20.007 -0.087 -20.008 -0.087 -20.086 -0.075 -20.261 -0.071 -20.289 -0.074 -20.332 -0.081 -20.487 -0.123 8.253 0.261 3.788 0.235 43.676 41.899
50.800 -20.003 -0.088 -20.005 -0.087 -20.083 -0.076 -20.258 -0.071 -20.286 -0.074 -20.329 -0.081 -20.485 -0.123 8.244 0.262 3.791 0.236 43.675 41.899
51.200 -19.999 -0.089 -20.001 -0.088 -20.079 -0.076 -20.256 -0.072 -20.284 -0.075 -20.327 -0.081 -20.483 -0.123 8.235 0.262 3.794 0.237 43.674 41.899
51.600 -19.996 -0.090 -19.998 -0.089 -20.076 -0.077 -20.253 -0.072 -20.281 -0.075 -20.324 -0.081 -20.481 -0.124 8.225 0.263 3.797 0.238 43.672 41.899
52.000 -19.992 -0.090 -19.993 -0.090 -20.072 -0.078 -20.249 -0.073 -20.278 -0.075 -20.321 -0.082 -20.479 -0.124 8.216 0.263 3.799 0.238 43.671 41.899
52.400 -19.987 -0.091 -19.989 -0.091 -20.068 -0.079 -20.246 -0.073 -20.274 -0.076 -20.318 -0.082 -20.476 -0.124 8.207 0.264 3.801 0.239 43.669 41.899
52.800 -19.983 -0.092 -19.985 -0.092 -20.063 -0.079 -20.242 -0.073 -20.271 -0.076 -20.315 -0.082 -20.473 -0.125 8.198 0.264 3.803 0.240 43.668 41.899
53.200 -19.978 -0.093 -19.980 -0.093 -20.059 -0.080 -20.239 -0.074 -20.267 -0.076 -20.311 -0.083 -20.471 -0.125 8.188 0.265 3.805 0.241 43.666 41.899
53.600 -19.973 -0.094 -19.975 -0.093 -20.054 -0.081 -20.235 -0.074 -20.263 -0.077 -20.308 -0.083 -20.468 -0.125 8.179 0.265 3.806 0.242 43.664 41.899
54.000 -19.968 -0.094 -19.970 -0.094 -20.050 -0.081 -20.230 -0.074 -20.259 -0.077 -20.304 -0.083 -20.465 -0.126 8.169 0.266 3.807 0.243 43.663 41.898
54.400 -19.963 -0.095 -19.965 -0.095 -20.044 -0.082 -20.226 -0.075 -20.255 -0.077 -20.300 -0.084 -20.461 -0.126 8.160 0.266 3.807 0.244 43.661 41.898
54.800 -19.958 -0.096 -19.960 -0.095 -20.039 -0.082 -20.222 -0.075 -20.251 -0.078 -20.296 -0.084 -20.458 -0.127 8.151 0.267 3.808 0.245 43.659 41.897
55.200 -19.952 -0.096 -19.954 -0.096 -20.034 -0.083 -20.217 -0.075 -20.246 -0.078 -20.291 -0.084 -20.455 -0.127 8.142 0.268 3.807 0.246 43.657 41.896
55.600 -19.946 -0.097 -19.948 -0.097 -20.028 -0.084 -20.212 -0.076 -20.242 -0.078 -20.287 -0.085 -20.451 -0.128 8.133 0.268 3.807 0.247 43.655 41.896
56.000 -19.941 -0.098 -19.943 -0.097 -20.023 -0.084 -20.207 -0.076 -20.237 -0.079 -20.282 -0.085 -20.447 -0.128 8.124 0.269 3.806 0.248 43.653 41.895
56.400 -19.935 -0.098 -19.937 -0.098 -20.017 -0.085 -20.202 -0.077 -20.232 -0.079 -20.278 -0.085 -20.443 -0.129 8.116 0.269 3.804 0.249 43.651 41.894
56.800 -19.929 -0.099 -19.931 -0.099 -20.011 -0.085 -20.197 -0.077 -20.227 -0.079 -20.273 -0.086 -20.439 -0.129 8.107 0.270 3.802 0.250 43.648 41.893
57.200 -19.922 -0.099 -19.924 -0.099 -20.005 -0.085 -20.192 -0.077 -20.222 -0.080 -20.268 -0.086 -20.435 -0.130 8.099 0.270 3.800 0.251 43.646 41.892
57.600 -19.916 -0.100 -19.918 -0.100 -19.999 -0.086 -20.186 -0.078 -20.216 -0.080 -20.263 -0.086 -20.431 -0.130 8.092 0.271 3.797 0.251 43.644 41.891
58.000 -19.910 -0.100 -19.912 -0.100 -19.992 -0.086 -20.180 -0.078 -20.211 -0.081 -20.258 -0.087 -20.427 -0.131 8.084 0.272 3.794 0.252 43.642 41.890
58.400 -19.903 -0.101 -19.905 -0.100 -19.986 -0.086 -20.175 -0.078 -20.205 -0.081 -20.252 -0.087 -20.422 -0.131 8.077 0.272 3.791 0.253 43.639 41.889
58.800 -19.897 -0.101 -19.899 -0.101 -19.980 -0.087 -20.169 -0.079 -20.200 -0.081 -20.247 -0.088 -20.418 -0.132 8.070 0.273 3.787 0.254 43.637 41.888
59.200 -19.890 -0.102 -19.892 -0.101 -19.973 -0.087 -20.163 -0.079 -20.194 -0.082 -20.241 -0.088 -20.413 -0.133 8.064 0.273 3.782 0.254 43.634 41.887
59.600 -19.884 -0.102 -19.886 -0.102 -19.967 -0.087 -20.157 -0.079 -20.188 -0.082 -20.236 -0.089 -20.408 -0.133 8.057 0.274 3.778 0.255 43.632 41.885
60.000 -19.877 -0.103 -19.879 -0.102 -19.960 -0.088 -20.151 -0.080 -20.182 -0.082 -20.230 -0.089 -20.403 -0.134 8.051 0.274 3.772 0.255 43.630 41.884
60.400 -19.871 -0.103 -19.873 -0.103 -19.954 -0.088 -20.145 -0.080 -20.176 -0.083 -20.225 -0.090 -20.399 -0.135 8.046 0.275 3.767 0.256 43.627 41.883
60.800 -19.864 -0.103 -19.866 -0.103 -19.947 -0.088 -20.139 -0.080 -20.170 -0.083 -20.219 -0.090 -20.394 -0.136 8.041 0.275 3.761 0.256 43.625 41.881
61.200 -19.858 -0.104 -19.859 -0.103 -19.941 -0.089 -20.133 -0.081 -20.165 -0.084 -20.213 -0.091 -20.389 -0.137 8.036 0.276 3.755 0.257 43.622 41.880
61.600 -19.851 -0.104 -19.853 -0.104 -19.934 -0.089 -20.127 -0.081 -20.159 -0.084 -20.207 -0.091 -20.384 -0.137 8.031 0.276 3.749 0.257 43.620 41.878
62.000 -19.845 -0.105 -19.846 -0.104 -19.928 -0.089 -20.121 -0.082 -20.153 -0.085 -20.202 -0.092 -20.379 -0.138 8.027 0.276 3.742 0.257 43.617 41.877
62.400 -19.838 -0.105 -19.840 -0.105 -19.921 -0.090 -20.115 -0.082 -20.147 -0.086 -20.196 -0.093 -20.373 -0.139 8.023 0.277 3.735 0.257 43.615 41.875
62.800 -19.832 -0.106 -19.834 -0.105 -19.915 -0.090 -20.109 -0.083 -20.141 -0.086 -20.190 -0.094 -20.368 -0.140 8.020 0.277 3.728 0.257 43.612 41.874
63.200 -19.825 -0.106 -19.827 -0.106 -19.908 -0.090 -20.103 -0.084 -20.135 -0.087 -20.184 -0.094 -20.363 -0.141 8.016 0.277 3.721 0.257 43.610 41.873
63.600 -19.819 -0.107 -19.821 -0.106 -19.902 -0.091 -20.097 -0.084 -20.129 -0.088 -20.179 -0.095 -20.358 -0.142 8.014 0.278 3.713 0.257 43.608 41.871
64.000 -19.813 -0.107 -19.815 -0.107 -19.896 -0.091 -20.091 -0.085 -20.123 -0.088 -20.173 -0.096 -20.353 -0.143 8.011 0.278 3.705 0.257 43.605 41.870
64.400 -19.807 -0.108 -19.809 -0.107 -19.890 -0.092 -20.086 -0.086 -20.118 -0.089 -20.167 -0.097 -20.347 -0.145 8.010 0.278 3.697 0.257 43.603 41.868
64.800 -19.801 -0.109 -19.803 -0.108 -19.884 -0.093 -20.080 -0.087 -20.112 -0.090 -20.162 -0.098 -20.342 -0.146 8.008 0.278 3.689 0.257 43.601 41.867
65.200 -19.796 -0.109 -19.797 -0.109 -19.879 -0.093 -20.074 -0.088 -20.106 -0.091 -20.156 -0.099 -20.337 -0.147 8.007 0.279 3.681 0.257 43.598 41.865
65.600 -19.790 -0.110 -19.792 -0.110 -19.873 -0.094 -20.069 -0.089 -20.101 -0.092 -20.150 -0.100 -20.332 -0.148 8.006 0.279 3.672 0.257 43.596 41.864
66.000 -19.784 -0.111 -19.786 -0.111 -19.868 -0.095 -20.063 -0.090 -20.095 -0.093 -20.145 -0.101 -20.326 -0.150 8.005 0.279 3.664 0.256 43.594 41.862
66.400 -19.779 -0.112 -19.781 -0.112 -19.862 -0.096 -20.058 -0.091 -20.090 -0.095 -20.139 -0.103 -20.321 -0.151 8.004 0.279 3.655 0.256 43.592 41.861
66.800 -19.773 -0.113 -19.775 -0.113 -19.857 -0.097 -20.052 -0.092 -20.084 -0.096 -20.134 -0.104 -20.316 -0.152 8.004 0.279 3.646 0.256 43.590 41.860
67.200 -19.768 -0.114 -19.770 -0.114 -19.851 -0.098 -20.047 -0.094 -20.079 -0.097 -20.129 -0.105 -20.310 -0.154 8.004 0.279 3.638 0.255 43.588 41.858
67.600 -19.763 -0.115 -19.765 -0.115 -19.846 -0.100 -20.041 -0.095 -20.073 -0.099 -20.123 -0.107 -20.305 -0.155 8.004 0.280 3.629 0.255 43.586 41.857
68.000 -19.758 -0.117 -19.760 -0.116 -19.841 -0.101 -20.036 -0.097 -20.068 -0.100 -20.118 -0.108 -20.300 -0.157 8.004 0.280 3.621 0.255 43.584 41.856
68.400 -19.752 -0.118 -19.754 -0.118 -19.836 -0.103 -20.031 -0.098 -20.063 -0.102 -20.113 -0.110 -20.294 -0.158 8.004 0.280 3.612 0.254 43.582 41.855
68.800 -19.747 -0.119 -19.749 -0.119 -19.831 -0.104 -20.026 -0.100 -20.058 -0.103 -20.107 -0.111 -20.289 -0.160 8.004 0.280 3.604 0.254 43.580 41.854
69.200 -19.742 -0.121 -19.744 -0.120 -19.826 -0.106 -20.021 -0.101 -20.052 -0.105 -20.102 -0.113 -20.284 -0.162 8.005 0.280 3.595 0.253 43.578 41.852
69.600 -19.737 -0.122 -19.739 -0.122 -19.821 -0.107 -20.015 -0.103 -20.047 -0.107 -20.097 -0.115 -20.278 -0.164 8.005 0.280 3.586 0.253 43.576 41.851
70.000 -19.733 -0.124 -19.735 -0.124 -19.816 -0.109 -20.010 -0.105 -20.042 -0.109 -20.092 -0.117 -20.273 -0.165 8.006 0.280 3.578 0.252 43.574 41.850
70.400 -19.728 -0.126 -19.730 -0.125 -19.811 -0.111 -20.005 -0.107 -20.037 -0.111 -20.086 -0.119 -20.268 -0.167 8.007 0.281 3.569 0.252 43.572 41.849
70.800 -19.723 -0.127 -19.725 -0.127 -19.806 -0.113 -20.000 -0.109 -20.032 -0.113 -20.081 -0.121 -20.262 -0.169 8.008 0.281 3.560 0.251 43.570 41.848
71.200 -19.718 -0.129 -19.720 -0.129 -19.802 -0.114 -19.995 -0.111 -20.027 -0.115 -20.076 -0.123 -20.257 -0.171 8.009 0.281 3.551 0.251 43.568 41.847
71.600 -19.713 -0.131 -19.715 -0.130 -19.797 -0.116 -19.990 -0.113 -20.022 -0.117 -20.071 -0.125 -20.251 -0.173 8.010 0.281 3.542 0.250 43.566 41.846
72.000 -19.709 -0.133 -19.711 -0.132 -19.792 -0.118 -19.985 -0.115 -20.016 -0.119 -20.066 -0.127 -20.246 -0.175 8.012 0.281 3.533 0.250 43.564 41.844
72.400 -19.704 -0.134 -19.706 -0.134 -19.787 -0.120 -19.980 -0.118 -20.011 -0.121 -20.060 -0.129 -20.241 -0.177 8.013 0.281 3.524 0.249 43.562 41.843
72.800 -19.699 -0.136 -19.701 -0.136 -19.783 -0.122 -19.975 -0.120 -20.006 -0.123 -20.055 -0.131 -20.235 -0.179 8.015 0.282 3.514 0.249 43.560 41.842
73.200 -19.695 -0.138 -19.697 -0.138 -19.778 -0.124 -19.970 -0.122 -20.001 -0.126 -20.050 -0.134 -20.230 -0.182 8.018 0.282 3.505 0.248 43.558 41.841
73.600 -19.690 -0.140 -19.692 -0.140 -19.773 -0.126 -19.965 -0.124 -19.996 -0.128 -20.045 -0.136 -20.224 -0.184 8.020 0.282 3.495 0.248 43.556 41.840
74.000 -19.686 -0.142 -19.688 -0.142 -19.768 -0.129 -19.960 -0.127 -19.991 -0.131 -20.040 -0.138 -20.219 -0.186 8.022 0.282 3.485 0.247 43.555 41.839
74.400 -19.681 -0.144 -19.683 -0.143 -19.764 -0.131 -19.955 -0.129 -19.986 -0.133 -20.034 -0.141 -20.214 -0.189 8.025 0.282 3.476 0.247 43.553 41.837
74.800 -19.676 -0.146 -19.678 -0.145 -19.759 -0.133 -19.950 -0.132 -19.981 -0.135 -20.029 -0.143 -20.208 -0.191 8.028 0.283 3.466 0.246 43.551 41.836
75.200 -19.672 -0.148 -19.674 -0.147 -19.754 -0.135 -19.944 -0.134 -19.975 -0.138 -20.024 -0.146 -20.203 -0.193 8.030 0.283 3.456 0.245 43.549 41.835
75.600 -19.667 -0.150 -19.669 -0.150 -19.750 -0.137 -19.939 -0.137 -19.970 -0.140 -20.019 -0.148 -20.197 -0.196 8.033 0.283 3.446 0.245 43.547 41.834
76.000 -19.663 -0.152 -19.665 -0.152 -19.745 -0.139 -19.934 -0.139 -19.965 -0.143 -20.013 -0.151 -20.192 -0.198 8.036 0.283 3.435 0.244 43.545 41.832
76.400 -19.658 -0.154 -19.660 -0.154 -19.741 -0.142 -19.929 -0.142 -19.960 -0.146 -20.008 -0.154 -20.186 -0.201 8.040 0.283 3.425 0.243 43.543 41.831
76.800 -19.654 -0.156 -19.656 -0.156 -19.736 -0.144 -19.924 -0.144 -19.955 -0.148 -20.003 -0.156 -20.181 -0.203 8.043 0.284 3.415 0.243 43.541 41.829
77.200 -19.649 -0.158 -19.651 -0.158 -19.731 -0.146 -19.919 -0.147 -19.950 -0.151 -19.998 -0.159 -20.175 -0.206 8.046 0.284 3.405 0.242 43.539 41.828
77.600 -19.645 -0.160 -19.647 -0.160 -19.727 -0.149 -19.914 -0.150 -19.945 -0.153 -19.992 -0.161 -20.170 -0.208 8.050 0.284 3.394 0.241 43.537 41.827
78.000 -19.640 -0.162 -19.642 -0.162 -19.722 -0.151 -19.909 -0.152 -19.940 -0.156 -19.987 -0.164 -20.164 -0.211 8.053 0.284 3.384 0.241 43.536 41.825
78.400 -19.636 -0.165 -19.638 -0.164 -19.717 -0.153 -19.904 -0.155 -19.934 -0.159 -19.982 -0.167 -20.158 -0.214 8.057 0.284 3.374 0.240 43.534 41.824
78.800 -19.631 -0.167 -19.633 -0.166 -19.713 -0.156 -19.899 -0.158 -19.929 -0.161 -19.977 -0.170 -20.153 -0.216 8.060 0.284 3.363 0.239 43.532 41.822
79.200 -19.627 -0.169 -19.629 -0.169 -19.708 -0.158 -19.894 -0.160 -19.924 -0.164 -19.971 -0.172 -20.147 -0.219 8.064 0.285 3.353 0.238 43.530 41.820
79.600 -19.622 -0.171 -19.624 -0.171 -19.703 -0.160 -19.889 -0.163 -19.919 -0.167 -19.966 -0.175 -20.142 -0.222 8.068 0.285 3.342 0.238 43.528 41.819
80.000 -19.618 -0.173 -19.620 -0.173 -19.699 -0.163 -19.884 -0.166 -19.914 -0.170 -19.961 -0.178 -20.136 -0.224 8.071 0.285 3.332 0.237 43.526 41.817
80.400 -19.613 -0.176 -19.615 -0.175 -19.694 -0.165 -19.879 -0.168 -19.909 -0.173 -19.956 -0.181 -20.131 -0.227 8.075 0.285 3.322 0.236 43.524 41.816
80.800 -19.609 -0.178 -19.611 -0.178 -19.690 -0.168 -19.874 -0.171 -19.904 -0.175 -19.950 -0.183 -20.125 -0.230 8.079 0.285 3.311 0.235 43.522 41.814
