"Time (MJD)" G-5850.88 G-5850.88_err cyan-5182.42 cyan-5182.42_err g-4671.78 g-4671.78_err g-4746.48 g-4746.48_err i-7457.89 i-7457.89_err orange-6629.82 orange-6629.82_err r-6141.12 r-6141.12_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
69.400 -19.587 -0.083 -19.623 -0.075 -19.824 -0.048 -20.073 -0.062 -20.158 -0.060 -20.219 -0.055 -20.286 -0.052 -20.482 -0.110 5.988 0.086 6.507 0.223 43.589 41.716
69.800 -19.574 -0.084 -19.610 -0.076 -19.809 -0.048 -20.057 -0.063 -20.143 -0.061 -20.203 -0.055 -20.271 -0.053 -20.470 -0.111 5.992 0.089 6.452 0.228 43.583 41.723
70.200 -19.561 -0.084 -19.596 -0.076 -19.794 -0.048 -20.041 -0.063 -20.127 -0.061 -20.188 -0.056 -20.256 -0.053 -20.457 -0.112 5.996 0.092 6.398 0.233 43.576 41.730
70.600 -19.548 -0.084 -19.583 -0.076 -19.779 -0.049 -20.026 -0.063 -20.112 -0.061 -20.173 -0.056 -20.241 -0.054 -20.444 -0.113 6.000 0.095 6.344 0.238 43.570 41.736
71.000 -19.535 -0.085 -19.570 -0.077 -19.765 -0.049 -20.010 -0.063 -20.097 -0.062 -20.158 -0.057 -20.227 -0.054 -20.432 -0.114 6.005 0.098 6.291 0.243 43.564 41.742
71.400 -19.522 -0.085 -19.557 -0.077 -19.750 -0.049 -19.995 -0.064 -20.081 -0.062 -20.143 -0.057 -20.212 -0.055 -20.419 -0.115 6.009 0.100 6.238 0.248 43.558 41.748
71.800 -19.509 -0.085 -19.544 -0.077 -19.735 -0.049 -19.980 -0.064 -20.066 -0.062 -20.128 -0.057 -20.198 -0.055 -20.407 -0.116 6.013 0.103 6.186 0.252 43.552 41.753
72.200 -19.496 -0.086 -19.530 -0.077 -19.721 -0.049 -19.965 -0.064 -20.051 -0.063 -20.113 -0.058 -20.183 -0.056 -20.394 -0.117 6.017 0.106 6.134 0.257 43.546 41.757
72.600 -19.484 -0.086 -19.517 -0.078 -19.706 -0.049 -19.949 -0.064 -20.036 -0.063 -20.098 -0.058 -20.169 -0.056 -20.382 -0.118 6.022 0.109 6.084 0.261 43.540 41.761
73.000 -19.471 -0.086 -19.504 -0.078 -19.692 -0.049 -19.934 -0.064 -20.021 -0.063 -20.083 -0.058 -20.154 -0.057 -20.369 -0.118 6.026 0.111 6.033 0.265 43.534 41.765
73.400 -19.458 -0.086 -19.492 -0.078 -19.678 -0.049 -19.919 -0.064 -20.006 -0.063 -20.069 -0.059 -20.140 -0.057 -20.357 -0.119 6.030 0.114 5.984 0.269 43.528 41.768
73.800 -19.446 -0.087 -19.479 -0.078 -19.664 -0.049 -19.905 -0.065 -19.992 -0.064 -20.054 -0.059 -20.126 -0.057 -20.344 -0.120 6.034 0.117 5.935 0.273 43.522 41.772
74.200 -19.433 -0.087 -19.466 -0.079 -19.649 -0.049 -19.890 -0.065 -19.977 -0.064 -20.040 -0.059 -20.112 -0.058 -20.332 -0.121 6.038 0.119 5.887 0.276 43.516 41.774
74.600 -19.421 -0.087 -19.453 -0.079 -19.635 -0.049 -19.875 -0.065 -19.962 -0.064 -20.025 -0.060 -20.098 -0.058 -20.320 -0.122 6.043 0.122 5.840 0.280 43.511 41.777
75.000 -19.408 -0.088 -19.441 -0.079 -19.621 -0.050 -19.860 -0.065 -19.948 -0.064 -20.011 -0.060 -20.084 -0.059 -20.308 -0.123 6.047 0.125 5.793 0.283 43.505 41.779
75.400 -19.396 -0.088 -19.428 -0.079 -19.608 -0.050 -19.846 -0.065 -19.934 -0.065 -19.997 -0.060 -20.070 -0.059 -20.296 -0.124 6.051 0.127 5.747 0.286 43.499 41.781
75.800 -19.384 -0.088 -19.416 -0.079 -19.594 -0.049 -19.832 -0.065 -19.919 -0.065 -19.983 -0.061 -20.056 -0.059 -20.284 -0.124 6.055 0.130 5.702 0.289 43.493 41.783
76.200 -19.372 -0.088 -19.403 -0.080 -19.580 -0.049 -19.817 -0.066 -19.905 -0.065 -19.969 -0.061 -20.043 -0.060 -20.272 -0.125 6.059 0.132 5.658 0.292 43.488 41.784
76.600 -19.360 -0.088 -19.391 -0.080 -19.567 -0.049 -19.803 -0.066 -19.891 -0.065 -19.955 -0.061 -20.029 -0.060 -20.260 -0.126 6.062 0.134 5.614 0.295 43.482 41.785
77.000 -19.348 -0.089 -19.379 -0.080 -19.553 -0.049 -19.789 -0.066 -19.877 -0.065 -19.942 -0.061 -20.016 -0.060 -20.248 -0.127 6.066 0.137 5.571 0.297 43.476 41.787
77.400 -19.336 -0.089 -19.367 -0.080 -19.540 -0.049 -19.775 -0.066 -19.863 -0.066 -19.928 -0.062 -20.003 -0.061 -20.236 -0.127 6.070 0.139 5.529 0.300 43.471 41.787
77.800 -19.324 -0.089 -19.355 -0.080 -19.526 -0.049 -19.762 -0.066 -19.850 -0.066 -19.915 -0.062 -19.989 -0.061 -20.225 -0.128 6.074 0.141 5.488 0.302 43.465 41.788
78.200 -19.313 -0.089 -19.343 -0.080 -19.513 -0.049 -19.748 -0.066 -19.836 -0.066 -19.901 -0.062 -19.976 -0.061 -20.213 -0.129 6.077 0.143 5.447 0.304 43.460 41.789
78.600 -19.301 -0.089 -19.331 -0.080 -19.500 -0.049 -19.734 -0.066 -19.823 -0.066 -19.888 -0.062 -19.963 -0.062 -20.201 -0.130 6.081 0.145 5.407 0.306 43.455 41.789
79.000 -19.290 -0.090 -19.319 -0.081 -19.488 -0.049 -19.721 -0.066 -19.810 -0.066 -19.875 -0.063 -19.951 -0.062 -20.190 -0.131 6.084 0.148 5.368 0.308 43.449 41.790
79.400 -19.278 -0.090 -19.308 -0.081 -19.475 -0.048 -19.708 -0.067 -19.796 -0.067 -19.862 -0.063 -19.938 -0.062 -20.179 -0.131 6.087 0.150 5.330 0.310 43.444 41.790
79.800 -19.267 -0.090 -19.296 -0.081 -19.462 -0.048 -19.695 -0.067 -19.783 -0.067 -19.849 -0.063 -19.926 -0.063 -20.167 -0.132 6.091 0.152 5.292 0.312 43.439 41.790
80.200 -19.256 -0.090 -19.285 -0.081 -19.450 -0.048 -19.682 -0.067 -19.771 -0.067 -19.837 -0.063 -19.913 -0.063 -20.156 -0.133 6.094 0.154 5.255 0.314 43.434 41.790
80.600 -19.245 -0.090 -19.274 -0.081 -19.437 -0.048 -19.669 -0.067 -19.758 -0.067 -19.824 -0.064 -19.901 -0.063 -20.145 -0.133 6.097 0.155 5.219 0.315 43.428 41.790
81.000 -19.234 -0.090 -19.262 -0.081 -19.425 -0.048 -19.656 -0.067 -19.745 -0.067 -19.812 -0.064 -19.889 -0.064 -20.134 -0.134 6.100 0.157 5.183 0.317 43.423 41.790
81.400 -19.223 -0.091 -19.251 -0.081 -19.413 -0.047 -19.644 -0.067 -19.733 -0.068 -19.799 -0.064 -19.877 -0.064 -20.123 -0.135 6.104 0.159 5.148 0.318 43.418 41.789
81.800 -19.212 -0.091 -19.241 -0.081 -19.401 -0.047 -19.631 -0.067 -19.721 -0.068 -19.787 -0.065 -19.865 -0.064 -20.112 -0.136 6.107 0.161 5.113 0.319 43.413 41.789
82.200 -19.202 -0.091 -19.230 -0.081 -19.390 -0.047 -19.619 -0.067 -19.709 -0.068 -19.775 -0.065 -19.853 -0.065 -20.101 -0.136 6.110 0.163 5.080 0.320 43.409 41.788
82.600 -19.191 -0.091 -19.219 -0.081 -19.378 -0.047 -19.607 -0.068 -19.697 -0.068 -19.764 -0.065 -19.842 -0.065 -20.091 -0.137 6.113 0.164 5.046 0.321 43.404 41.788
83.000 -19.181 -0.091 -19.209 -0.082 -19.367 -0.047 -19.595 -0.068 -19.685 -0.069 -19.752 -0.065 -19.830 -0.065 -20.080 -0.138 6.116 0.166 5.014 0.322 43.399 41.787
83.400 -19.171 -0.091 -19.198 -0.082 -19.355 -0.046 -19.583 -0.068 -19.673 -0.069 -19.740 -0.066 -19.819 -0.066 -20.070 -0.138 6.119 0.167 4.982 0.323 43.394 41.786
83.800 -19.160 -0.092 -19.188 -0.082 -19.344 -0.046 -19.572 -0.068 -19.662 -0.069 -19.729 -0.066 -19.808 -0.066 -20.059 -0.139 6.122 0.169 4.950 0.324 43.390 41.785
84.200 -19.150 -0.092 -19.178 -0.082 -19.333 -0.046 -19.560 -0.068 -19.650 -0.069 -19.718 -0.066 -19.797 -0.066 -20.049 -0.140 6.125 0.171 4.919 0.325 43.385 41.784
84.600 -19.140 -0.092 -19.168 -0.082 -19.323 -0.046 -19.549 -0.068 -19.639 -0.070 -19.707 -0.067 -19.786 -0.067 -20.039 -0.141 6.128 0.172 4.889 0.325 43.381 41.783
85.000 -19.131 -0.092 -19.158 -0.082 -19.312 -0.046 -19.538 -0.068 -19.628 -0.070 -19.696 -0.067 -19.776 -0.067 -20.029 -0.141 6.131 0.173 4.859 0.326 43.376 41.781
85.400 -19.121 -0.092 -19.148 -0.082 -19.302 -0.046 -19.527 -0.069 -19.617 -0.070 -19.685 -0.067 -19.765 -0.068 -20.019 -0.142 6.134 0.175 4.829 0.326 43.372 41.780
85.800 -19.112 -0.092 -19.138 -0.083 -19.291 -0.046 -19.516 -0.069 -19.606 -0.070 -19.675 -0.068 -19.755 -0.068 -20.009 -0.143 6.138 0.176 4.800 0.327 43.367 41.779
86.200 -19.102 -0.093 -19.129 -0.083 -19.281 -0.046 -19.505 -0.069 -19.596 -0.071 -19.664 -0.068 -19.744 -0.069 -19.999 -0.143 6.141 0.178 4.772 0.327 43.363 41.777
86.600 -19.093 -0.093 -19.119 -0.083 -19.271 -0.046 -19.494 -0.069 -19.585 -0.071 -19.654 -0.068 -19.734 -0.069 -19.990 -0.144 6.144 0.179 4.744 0.327 43.359 41.775
87.000 -19.084 -0.093 -19.110 -0.083 -19.261 -0.046 -19.484 -0.069 -19.575 -0.071 -19.644 -0.069 -19.724 -0.070 -19.980 -0.145 6.147 0.180 4.716 0.328 43.355 41.774
87.400 -19.075 -0.093 -19.101 -0.083 -19.251 -0.046 -19.474 -0.070 -19.565 -0.072 -19.634 -0.069 -19.714 -0.070 -19.970 -0.145 6.150 0.182 4.689 0.328 43.351 41.772
87.800 -19.066 -0.094 -19.092 -0.084 -19.242 -0.047 -19.464 -0.070 -19.555 -0.072 -19.624 -0.070 -19.705 -0.071 -19.961 -0.146 6.153 0.183 4.663 0.328 43.347 41.770
88.200 -19.057 -0.094 -19.083 -0.084 -19.232 -0.047 -19.454 -0.070 -19.545 -0.072 -19.614 -0.070 -19.695 -0.071 -19.952 -0.146 6.156 0.184 4.637 0.328 43.343 41.768
88.600 -19.048 -0.094 -19.074 -0.084 -19.223 -0.047 -19.444 -0.070 -19.535 -0.072 -19.605 -0.070 -19.686 -0.072 -19.943 -0.147 6.160 0.185 4.611 0.328 43.339 41.766
89.000 -19.040 -0.094 -19.065 -0.084 -19.214 -0.047 -19.434 -0.071 -19.526 -0.073 -19.595 -0.071 -19.677 -0.072 -19.933 -0.148 6.163 0.186 4.586 0.328 43.335 41.764
89.400 -19.031 -0.095 -19.057 -0.085 -19.204 -0.048 -19.425 -0.071 -19.516 -0.073 -19.586 -0.071 -19.667 -0.073 -19.924 -0.148 6.165 0.188 4.562 0.328 43.331 41.762
89.800 -19.023 -0.095 -19.048 -0.085 -19.195 -0.048 -19.416 -0.071 -19.507 -0.073 -19.577 -0.072 -19.658 -0.073 -19.916 -0.149 6.168 0.189 4.538 0.328 43.327 41.760
90.200 -19.015 -0.095 -19.040 -0.085 -19.186 -0.048 -19.407 -0.071 -19.498 -0.074 -19.568 -0.072 -19.650 -0.074 -19.907 -0.150 6.171 0.190 4.515 0.328 43.324 41.758
90.600 -19.007 -0.096 -19.032 -0.086 -19.178 -0.049 -19.398 -0.072 -19.489 -0.074 -19.559 -0.073 -19.641 -0.074 -19.898 -0.150 6.174 0.191 4.492 0.328 43.320 41.756
91.000 -18.999 -0.096 -19.024 -0.086 -19.169 -0.049 -19.389 -0.072 -19.480 -0.074 -19.550 -0.073 -19.632 -0.075 -19.890 -0.151 6.177 0.192 4.469 0.328 43.316 41.754
91.400 -18.991 -0.096 -19.016 -0.086 -19.161 -0.050 -19.380 -0.072 -19.472 -0.075 -19.542 -0.073 -19.624 -0.075 -19.881 -0.152 6.180 0.193 4.447 0.328 43.313 41.752
91.800 -18.983 -0.097 -19.008 -0.087 -19.152 -0.050 -19.372 -0.073 -19.463 -0.075 -19.533 -0.074 -19.616 -0.076 -19.873 -0.152 6.183 0.194 4.426 0.328 43.310 41.750
92.200 -18.976 -0.097 -19.000 -0.087 -19.144 -0.051 -19.363 -0.073 -19.455 -0.075 -19.525 -0.074 -19.607 -0.076 -19.864 -0.153 6.186 0.195 4.404 0.327 43.306 41.747
92.600 -18.968 -0.097 -18.993 -0.087 -19.136 -0.051 -19.355 -0.073 -19.447 -0.076 -19.517 -0.075 -19.599 -0.077 -19.856 -0.154 6.189 0.196 4.383 0.327 43.303 41.745
93.000 -18.961 -0.098 -18.985 -0.088 -19.128 -0.052 -19.347 -0.073 -19.439 -0.076 -19.509 -0.075 -19.591 -0.078 -19.848 -0.154 6.192 0.197 4.363 0.327 43.300 41.742
93.400 -18.954 -0.098 -18.978 -0.088 -19.120 -0.053 -19.339 -0.074 -19.431 -0.077 -19.501 -0.076 -19.584 -0.078 -19.840 -0.155 6.195 0.198 4.343 0.326 43.296 41.739
93.800 -18.946 -0.098 -18.971 -0.088 -19.113 -0.053 -19.331 -0.074 -19.423 -0.077 -19.494 -0.076 -19.576 -0.079 -19.832 -0.155 6.198 0.198 4.323 0.325 43.293 41.737
94.200 -18.940 -0.099 -18.964 -0.089 -19.105 -0.054 -19.324 -0.074 -19.416 -0.077 -19.486 -0.076 -19.568 -0.079 -19.824 -0.156 6.201 0.199 4.303 0.325 43.290 41.734
94.600 -18.933 -0.099 -18.957 -0.089 -19.098 -0.054 -19.316 -0.075 -19.408 -0.078 -19.479 -0.077 -19.561 -0.080 -19.816 -0.157 6.204 0.200 4.284 0.324 43.287 41.731
95.000 -18.926 -0.099 -18.950 -0.089 -19.091 -0.055 -19.309 -0.075 -19.401 -0.078 -19.471 -0.077 -19.554 -0.080 -19.809 -0.157 6.207 0.200 4.265 0.323 43.284 41.728
95.400 -18.919 -0.100 -18.944 -0.090 -19.084 -0.055 -19.302 -0.075 -19.394 -0.078 -19.464 -0.078 -19.547 -0.081 -19.801 -0.158 6.210 0.201 4.247 0.322 43.281 41.725
95.800 -18.913 -0.100 -18.937 -0.090 -19.077 -0.056 -19.294 -0.076 -19.387 -0.079 -19.457 -0.078 -19.539 -0.081 -19.794 -0.158 6.213 0.201 4.229 0.321 43.278 41.722
96.200 -18.907 -0.100 -18.931 -0.091 -19.071 -0.056 -19.288 -0.076 -19.380 -0.079 -19.450 -0.079 -19.533 -0.082 -19.786 -0.159 6.216 0.202 4.211 0.320 43.276 41.719
96.600 -18.900 -0.101 -18.924 -0.091 -19.064 -0.057 -19.281 -0.076 -19.373 -0.079 -19.444 -0.079 -19.526 -0.082 -19.779 -0.160 6.219 0.202 4.194 0.319 43.273 41.716
97.000 -18.894 -0.101 -18.918 -0.091 -19.058 -0.057 -19.274 -0.076 -19.366 -0.080 -19.437 -0.079 -19.519 -0.083 -19.772 -0.160 6.222 0.202 4.176 0.318 43.270 41.713
97.400 -18.888 -0.101 -18.912 -0.092 -19.051 -0.058 -19.268 -0.077 -19.360 -0.080 -19.430 -0.080 -19.512 -0.083 -19.765 -0.161 6.225 0.203 4.160 0.317 43.267 41.709
97.800 -18.882 -0.102 -18.906 -0.092 -19.045 -0.058 -19.261 -0.077 -19.353 -0.080 -19.424 -0.080 -19.506 -0.084 -19.758 -0.161 6.228 0.203 4.143 0.316 43.265 41.706
98.200 -18.877 -0.102 -18.900 -0.092 -19.039 -0.059 -19.255 -0.077 -19.347 -0.081 -19.418 -0.081 -19.500 -0.084 -19.751 -0.162 6.231 0.203 4.127 0.315 43.262 41.703
98.600 -18.871 -0.103 -18.895 -0.093 -19.033 -0.059 -19.249 -0.077 -19.341 -0.081 -19.411 -0.081 -19.493 -0.085 -19.744 -0.163 6.234 0.203 4.110 0.313 43.260 41.699
99.000 -18.866 -0.103 -18.889 -0.093 -19.028 -0.059 -19.243 -0.078 -19.335 -0.081 -19.405 -0.081 -19.487 -0.085 -19.737 -0.163 6.237 0.203 4.095 0.312 43.257 41.696
99.400 -18.860 -0.103 -18.884 -0.093 -19.022 -0.060 -19.237 -0.078 -19.329 -0.081 -19.399 -0.082 -19.481 -0.086 -19.731 -0.164 6.240 0.203 4.079 0.310 43.255 41.693
99.800 -18.855 -0.103 -18.878 -0.094 -19.016 -0.060 -19.231 -0.078 -19.323 -0.082 -19.394 -0.082 -19.475 -0.086 -19.724 -0.164 6.243 0.203 4.064 0.309 43.252 41.689
100.200 -18.850 -0.104 -18.873 -0.094 -19.011 -0.060 -19.226 -0.078 -19.317 -0.082 -19.388 -0.082 -19.469 -0.086 -19.717 -0.165 6.246 0.203 4.049 0.308 43.250 41.685
100.600 -18.845 -0.104 -18.868 -0.094 -19.006 -0.061 -19.220 -0.079 -19.312 -0.082 -19.382 -0.083 -19.464 -0.087 -19.711 -0.166 6.250 0.203 4.034 0.306 43.248 41.682
101.000 -18.840 -0.104 -18.863 -0.095 -19.001 -0.061 -19.215 -0.079 -19.306 -0.082 -19.377 -0.083 -19.458 -0.087 -19.705 -0.166 6.253 0.203 4.019 0.304 43.245 41.678
101.400 -18.835 -0.105 -18.858 -0.095 -18.996 -0.061 -19.210 -0.079 -19.301 -0.083 -19.371 -0.083 -19.452 -0.088 -19.698 -0.167 6.256 0.203 4.004 0.303 43.243 41.675
101.800 -18.830 -0.105 -18.854 -0.095 -18.991 -0.061 -19.205 -0.079 -19.296 -0.083 -19.366 -0.084 -19.447 -0.088 -19.692 -0.167 6.259 0.203 3.990 0.301 43.241 41.671
102.200 -18.825 -0.105 -18.849 -0.095 -18.986 -0.062 -19.199 -0.079 -19.291 -0.083 -19.361 -0.084 -19.441 -0.088 -19.686 -0.168 6.263 0.203 3.976 0.299 43.239 41.667
102.600 -18.821 -0.106 -18.844 -0.096 -18.982 -0.062 -19.195 -0.079 -19.286 -0.083 -19.355 -0.084 -19.436 -0.089 -19.680 -0.169 6.266 0.202 3.962 0.298 43.237 41.663
103.000 -18.816 -0.106 -18.840 -0.096 -18.977 -0.062 -19.190 -0.080 -19.281 -0.084 -19.350 -0.085 -19.431 -0.089 -19.674 -0.169 6.270 0.202 3.948 0.296 43.235 41.659
103.400 -18.812 -0.106 -18.836 -0.096 -18.973 -0.062 -19.185 -0.080 -19.276 -0.084 -19.345 -0.085 -19.426 -0.090 -19.668 -0.170 6.273 0.202 3.934 0.294 43.233 41.656
103.800 -18.808 -0.106 -18.831 -0.096 -18.968 -0.062 -19.180 -0.080 -19.271 -0.084 -19.341 -0.085 -19.421 -0.090 -19.662 -0.170 6.277 0.201 3.921 0.292 43.231 41.652
104.200 -18.804 -0.107 -18.827 -0.097 -18.964 -0.062 -19.176 -0.080 -19.266 -0.084 -19.336 -0.085 -19.416 -0.090 -19.656 -0.171 6.280 0.201 3.907 0.291 43.229 41.648
104.600 -18.800 -0.107 -18.823 -0.097 -18.960 -0.062 -19.172 -0.080 -19.262 -0.085 -19.331 -0.086 -19.411 -0.091 -19.651 -0.171 6.284 0.201 3.894 0.289 43.227 41.644
105.000 -18.796 -0.107 -18.819 -0.097 -18.956 -0.062 -19.167 -0.080 -19.257 -0.085 -19.326 -0.086 -19.406 -0.091 -19.645 -0.172 6.288 0.200 3.881 0.287 43.225 41.639
105.400 -18.792 -0.108 -18.815 -0.097 -18.952 -0.062 -19.163 -0.080 -19.253 -0.085 -19.322 -0.086 -19.401 -0.091 -19.639 -0.173 6.292 0.200 3.868 0.285 43.223 41.635
105.800 -18.788 -0.108 -18.812 -0.098 -18.949 -0.062 -19.159 -0.081 -19.249 -0.085 -19.317 -0.086 -19.397 -0.092 -19.634 -0.173 6.295 0.199 3.855 0.283 43.221 41.631
106.200 -18.784 -0.108 -18.808 -0.098 -18.945 -0.062 -19.155 -0.081 -19.244 -0.085 -19.313 -0.087 -19.392 -0.092 -19.628 -0.174 6.299 0.199 3.842 0.281 43.219 41.627
106.600 -18.781 -0.109 -18.805 -0.098 -18.941 -0.062 -19.151 -0.081 -19.240 -0.086 -19.309 -0.087 -19.387 -0.092 -19.623 -0.174 6.303 0.198 3.829 0.279 43.217 41.623
107.000 -18.777 -0.109 -18.801 -0.099 -18.938 -0.062 -19.147 -0.081 -19.236 -0.086 -19.304 -0.087 -19.383 -0.093 -19.618 -0.175 6.308 0.198 3.817 0.277 43.216 41.618
107.400 -18.774 -0.109 -18.798 -0.099 -18.935 -0.062 -19.143 -0.081 -19.232 -0.086 -19.300 -0.088 -19.379 -0.093 -19.612 -0.176 6.312 0.197 3.804 0.275 43.214 41.614
107.800 -18.771 -0.110 -18.794 -0.099 -18.931 -0.062 -19.140 -0.081 -19.228 -0.086 -19.296 -0.088 -19.374 -0.093 -19.607 -0.176 6.316 0.197 3.792 0.273 43.212 41.609
108.200 -18.767 -0.110 -18.791 -0.099 -18.928 -0.062 -19.136 -0.081 -19.224 -0.086 -19.292 -0.088 -19.370 -0.094 -19.602 -0.177 6.320 0.196 3.779 0.271 43.211 41.605
108.600 -18.764 -0.110 -18.788 -0.100 -18.925 -0.062 -19.133 -0.081 -19.221 -0.087 -19.288 -0.088 -19.366 -0.094 -19.597 -0.177 6.325 0.195 3.767 0.269 43.209 41.600
109.000 -18.761 -0.111 -18.785 -0.100 -18.922 -0.062 -19.129 -0.081 -19.217 -0.087 -19.284 -0.089 -19.362 -0.095 -19.592 -0.178 6.329 0.195 3.755 0.267 43.207 41.595
109.400 -18.758 -0.111 -18.782 -0.101 -18.919 -0.062 -19.126 -0.082 -19.213 -0.087 -19.280 -0.089 -19.357 -0.095 -19.587 -0.179 6.334 0.194 3.742 0.265 43.206 41.590
109.800 -18.755 -0.112 -18.779 -0.101 -18.917 -0.062 -19.122 -0.082 -19.210 -0.087 -19.277 -0.089 -19.353 -0.095 -19.582 -0.179 6.338 0.193 3.730 0.262 43.204 41.586
110.200 -18.752 -0.112 -18.776 -0.101 -18.914 -0.062 -19.119 -0.082 -19.206 -0.087 -19.273 -0.090 -19.349 -0.096 -19.577 -0.180 6.343 0.193 3.718 0.260 43.203 41.581
110.600 -18.749 -0.113 -18.773 -0.102 -18.911 -0.062 -19.116 -0.082 -19.203 -0.088 -19.269 -0.090 -19.345 -0.096 -19.572 -0.180 6.348 0.192 3.706 0.258 43.201 41.576
111.000 -18.746 -0.113 -18.770 -0.102 -18.909 -0.062 -19.113 -0.082 -19.199 -0.088 -19.265 -0.090 -19.341 -0.097 -19.567 -0.181 6.353 0.191 3.694 0.256 43.200 41.571
111.400 -18.744 -0.114 -18.768 -0.103 -18.906 -0.063 -19.110 -0.082 -19.196 -0.088 -19.262 -0.090 -19.338 -0.097 -19.562 -0.182 6.358 0.191 3.682 0.254 43.198 41.565
111.800 -18.741 -0.114 -18.765 -0.103 -18.904 -0.063 -19.107 -0.083 -19.192 -0.088 -19.258 -0.091 -19.334 -0.097 -19.558 -0.182 6.363 0.190 3.671 0.252 43.197 41.560
112.200 -18.738 -0.115 -18.762 -0.104 -18.901 -0.063 -19.104 -0.083 -19.189 -0.089 -19.255 -0.091 -19.330 -0.098 -19.553 -0.183 6.368 0.189 3.659 0.250 43.195 41.555
112.600 -18.736 -0.116 -18.760 -0.105 -18.899 -0.063 -19.101 -0.083 -19.186 -0.089 -19.251 -0.091 -19.326 -0.098 -19.548 -0.183 6.373 0.189 3.647 0.248 43.194 41.550
113.000 -18.733 -0.116 -18.757 -0.105 -18.897 -0.064 -19.098 -0.083 -19.183 -0.089 -19.248 -0.092 -19.323 -0.099 -19.544 -0.184 6.378 0.188 3.636 0.246 43.193 41.544
113.400 -18.731 -0.117 -18.755 -0.106 -18.894 -0.064 -19.095 -0.084 -19.180 -0.090 -19.244 -0.092 -19.319 -0.099 -19.539 -0.185 6.383 0.187 3.624 0.244 43.191 41.539
113.800 -18.728 -0.118 -18.753 -0.107 -18.892 -0.065 -19.092 -0.084 -19.176 -0.090 -19.241 -0.093 -19.315 -0.100 -19.535 -0.185 6.388 0.187 3.613 0.241 43.190 41.534
114.200 -18.726 -0.118 -18.750 -0.107 -18.890 -0.066 -19.089 -0.084 -19.173 -0.090 -19.238 -0.093 -19.312 -0.100 -19.530 -0.186 6.393 0.186 3.602 0.240 43.189 41.528
114.600 -18.723 -0.119 -18.748 -0.108 -18.888 -0.066 -19.087 -0.084 -19.170 -0.091 -19.234 -0.093 -19.308 -0.101 -19.526 -0.187 6.398 0.186 3.591 0.238 43.188 41.523
115.000 -18.721 -0.120 -18.745 -0.109 -18.886 -0.067 -19.084 -0.085 -19.167 -0.091 -19.231 -0.094 -19.305 -0.101 -19.521 -0.187 6.403 0.185 3.580 0.236 43.186 41.518
115.400 -18.718 -0.121 -18.743 -0.110 -18.883 -0.068 -19.081 -0.085 -19.164 -0.091 -19.228 -0.094 -19.301 -0.102 -19.517 -0.188 6.408 0.185 3.569 0.234 43.185 41.512
115.800 -18.716 -0.122 -18.741 -0.111 -18.881 -0.069 -19.079 -0.086 -19.161 -0.092 -19.225 -0.095 -19.298 -0.102 -19.513 -0.189 6.413 0.184 3.559 0.232 43.184 41.507
116.200 -18.714 -0.123 -18.739 -0.112 -18.879 -0.070 -19.076 -0.086 -19.158 -0.092 -19.222 -0.095 -19.294 -0.103 -19.508 -0.189 6.418 0.184 3.548 0.230 43.183 41.502
116.600 -18.712 -0.124 -18.736 -0.113 -18.877 -0.071 -19.073 -0.086 -19.156 -0.093 -19.218 -0.096 -19.291 -0.103 -19.504 -0.190 6.423 0.183 3.538 0.229 43.181 41.497
117.000 -18.709 -0.125 -18.734 -0.114 -18.875 -0.072 -19.071 -0.087 -19.153 -0.093 -19.215 -0.096 -19.287 -0.104 -19.500 -0.191 6.428 0.183 3.528 0.227 43.180 41.492
117.400 -18.707 -0.126 -18.732 -0.115 -18.873 -0.073 -19.068 -0.087 -19.150 -0.093 -19.212 -0.097 -19.284 -0.104 -19.496 -0.191 6.432 0.183 3.518 0.226 43.179 41.487
117.800 -18.705 -0.127 -18.730 -0.116 -18.871 -0.074 -19.066 -0.088 -19.147 -0.094 -19.209 -0.097 -19.281 -0.105 -19.492 -0.192 6.437 0.182 3.509 0.224 43.178 41.482
118.200 -18.703 -0.128 -18.727 -0.118 -18.868 -0.075 -19.063 -0.089 -19.144 -0.094 -19.206 -0.098 -19.277 -0.106 -19.488 -0.193 6.441 0.182 3.499 0.223 43.177 41.477
118.600 -18.700 -0.130 -18.725 -0.119 -18.866 -0.077 -19.061 -0.089 -19.141 -0.095 -19.203 -0.098 -19.274 -0.106 -19.484 -0.193 6.445 0.182 3.490 0.221 43.175 41.472
119.000 -18.698 -0.131 -18.723 -0.120 -18.864 -0.078 -19.058 -0.090 -19.139 -0.095 -19.200 -0.099 -19.271 -0.107 -19.480 -0.194 6.450 0.181 3.481 0.220 43.174 41.467
119.400 -18.696 -0.132 -18.721 -0.121 -18.862 -0.080 -19.056 -0.090 -19.136 -0.096 -19.197 -0.099 -19.267 -0.107 -19.475 -0.195 6.454 0.181 3.472 0.219 43.173 41.463
119.800 -18.694 -0.133 -18.719 -0.123 -18.860 -0.081 -19.053 -0.091 -19.133 -0.096 -19.194 -0.100 -19.264 -0.108 -19.472 -0.196 6.457 0.181 3.463 0.218 43.172 41.458
