"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err g-4793.46 g-4793.46_err i-7589.41 i-7589.41_err i-7829.03 i-7829.03_err orange-6629.82 orange-6629.82_err r-6120.65 r-6120.65_err r-6366.38 r-6366.38_err z-8970.57 z-8970.57_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
25.600 -21.594 -0.058 -21.602 -0.057 -21.672 -0.052 -21.812 -0.047 -21.833 -0.047 -21.846 -0.048 -21.818 -0.052 -21.797 -0.056 -21.641 -0.097 10.966 0.180 4.857 0.135 44.386 42.523
26.000 -21.579 -0.058 -21.588 -0.057 -21.659 -0.051 -21.802 -0.046 -21.824 -0.047 -21.837 -0.048 -21.811 -0.052 -21.790 -0.055 -21.636 -0.097 10.909 0.178 4.877 0.135 44.380 42.511
26.400 -21.565 -0.058 -21.573 -0.056 -21.645 -0.051 -21.792 -0.046 -21.814 -0.046 -21.828 -0.048 -21.804 -0.051 -21.784 -0.054 -21.631 -0.096 10.852 0.175 4.897 0.135 44.375 42.497
26.800 -21.550 -0.057 -21.559 -0.056 -21.631 -0.051 -21.781 -0.046 -21.804 -0.046 -21.819 -0.047 -21.797 -0.050 -21.777 -0.054 -21.627 -0.095 10.796 0.173 4.917 0.135 44.369 42.484
27.200 -21.535 -0.057 -21.544 -0.056 -21.618 -0.050 -21.771 -0.045 -21.795 -0.046 -21.810 -0.047 -21.790 -0.050 -21.771 -0.053 -21.622 -0.095 10.740 0.170 4.937 0.135 44.364 42.470
27.600 -21.521 -0.057 -21.529 -0.055 -21.604 -0.050 -21.760 -0.045 -21.785 -0.045 -21.801 -0.047 -21.783 -0.049 -21.764 -0.053 -21.617 -0.094 10.685 0.168 4.956 0.135 44.358 42.456
28.000 -21.506 -0.057 -21.515 -0.055 -21.590 -0.050 -21.749 -0.045 -21.775 -0.045 -21.792 -0.046 -21.776 -0.049 -21.757 -0.052 -21.612 -0.094 10.631 0.165 4.976 0.134 44.353 42.442
28.400 -21.491 -0.056 -21.500 -0.055 -21.576 -0.049 -21.739 -0.044 -21.765 -0.045 -21.782 -0.046 -21.769 -0.048 -21.751 -0.051 -21.607 -0.094 10.578 0.162 4.995 0.134 44.347 42.427
28.800 -21.477 -0.056 -21.486 -0.055 -21.562 -0.049 -21.728 -0.044 -21.755 -0.044 -21.773 -0.046 -21.762 -0.048 -21.744 -0.051 -21.602 -0.093 10.526 0.159 5.013 0.133 44.342 42.412
29.200 -21.462 -0.056 -21.471 -0.054 -21.549 -0.049 -21.717 -0.044 -21.744 -0.044 -21.763 -0.046 -21.755 -0.047 -21.737 -0.050 -21.597 -0.093 10.475 0.156 5.031 0.132 44.337 42.396
29.600 -21.447 -0.056 -21.456 -0.054 -21.535 -0.049 -21.706 -0.044 -21.734 -0.044 -21.754 -0.045 -21.747 -0.047 -21.731 -0.050 -21.592 -0.093 10.424 0.153 5.049 0.131 44.331 42.380
30.000 -21.433 -0.055 -21.442 -0.054 -21.521 -0.048 -21.694 -0.043 -21.723 -0.044 -21.744 -0.045 -21.740 -0.047 -21.724 -0.050 -21.587 -0.093 10.375 0.150 5.067 0.130 44.326 42.365
30.400 -21.418 -0.055 -21.428 -0.054 -21.507 -0.048 -21.683 -0.043 -21.713 -0.044 -21.734 -0.045 -21.733 -0.046 -21.717 -0.049 -21.582 -0.093 10.326 0.147 5.083 0.129 44.321 42.348
30.800 -21.404 -0.055 -21.413 -0.054 -21.493 -0.048 -21.672 -0.043 -21.702 -0.044 -21.724 -0.045 -21.725 -0.046 -21.710 -0.049 -21.577 -0.093 10.279 0.144 5.100 0.128 44.316 42.332
31.200 -21.390 -0.055 -21.399 -0.054 -21.479 -0.048 -21.660 -0.043 -21.691 -0.043 -21.715 -0.045 -21.718 -0.046 -21.703 -0.049 -21.572 -0.093 10.233 0.141 5.115 0.127 44.310 42.316
31.600 -21.375 -0.055 -21.385 -0.053 -21.466 -0.048 -21.649 -0.043 -21.681 -0.043 -21.705 -0.045 -21.711 -0.046 -21.696 -0.049 -21.567 -0.093 10.187 0.138 5.130 0.125 44.305 42.299
32.000 -21.361 -0.055 -21.371 -0.053 -21.452 -0.048 -21.637 -0.043 -21.670 -0.043 -21.695 -0.045 -21.703 -0.046 -21.689 -0.049 -21.562 -0.093 10.143 0.135 5.145 0.124 44.300 42.283
32.400 -21.347 -0.055 -21.356 -0.053 -21.439 -0.047 -21.625 -0.043 -21.659 -0.043 -21.684 -0.045 -21.696 -0.046 -21.682 -0.049 -21.557 -0.093 10.100 0.132 5.158 0.123 44.295 42.267
32.800 -21.333 -0.055 -21.342 -0.053 -21.425 -0.047 -21.614 -0.043 -21.648 -0.044 -21.674 -0.045 -21.688 -0.046 -21.675 -0.049 -21.552 -0.094 10.058 0.130 5.172 0.122 44.290 42.251
33.200 -21.319 -0.055 -21.329 -0.054 -21.412 -0.048 -21.602 -0.043 -21.637 -0.044 -21.664 -0.045 -21.681 -0.046 -21.668 -0.049 -21.547 -0.094 10.018 0.127 5.184 0.120 44.285 42.235
33.600 -21.305 -0.055 -21.315 -0.054 -21.398 -0.048 -21.591 -0.043 -21.626 -0.044 -21.654 -0.045 -21.673 -0.046 -21.662 -0.050 -21.542 -0.095 9.978 0.124 5.195 0.119 44.280 42.220
34.000 -21.292 -0.055 -21.301 -0.054 -21.385 -0.048 -21.579 -0.043 -21.615 -0.044 -21.644 -0.045 -21.666 -0.047 -21.655 -0.050 -21.537 -0.095 9.940 0.122 5.206 0.118 44.275 42.205
34.400 -21.278 -0.056 -21.288 -0.054 -21.372 -0.048 -21.567 -0.044 -21.604 -0.044 -21.634 -0.046 -21.658 -0.047 -21.647 -0.050 -21.533 -0.096 9.903 0.120 5.216 0.117 44.271 42.191
34.800 -21.265 -0.056 -21.274 -0.054 -21.359 -0.048 -21.556 -0.044 -21.593 -0.044 -21.623 -0.046 -21.651 -0.047 -21.640 -0.051 -21.528 -0.097 9.868 0.118 5.225 0.116 44.266 42.177
35.200 -21.251 -0.056 -21.261 -0.055 -21.346 -0.048 -21.545 -0.044 -21.582 -0.045 -21.613 -0.046 -21.643 -0.048 -21.633 -0.051 -21.523 -0.097 9.833 0.116 5.233 0.115 44.261 42.164
35.600 -21.238 -0.057 -21.248 -0.055 -21.333 -0.049 -21.533 -0.044 -21.572 -0.045 -21.603 -0.046 -21.635 -0.049 -21.626 -0.052 -21.518 -0.098 9.800 0.114 5.240 0.114 44.257 42.151
36.000 -21.225 -0.057 -21.235 -0.055 -21.321 -0.049 -21.522 -0.045 -21.561 -0.045 -21.593 -0.047 -21.628 -0.049 -21.619 -0.053 -21.514 -0.099 9.768 0.113 5.247 0.114 44.252 42.140
36.400 -21.213 -0.058 -21.222 -0.056 -21.308 -0.050 -21.510 -0.045 -21.550 -0.046 -21.583 -0.047 -21.620 -0.050 -21.612 -0.054 -21.509 -0.100 9.737 0.112 5.253 0.113 44.247 42.129
36.800 -21.200 -0.058 -21.210 -0.057 -21.296 -0.050 -21.499 -0.046 -21.539 -0.046 -21.573 -0.048 -21.613 -0.051 -21.606 -0.055 -21.505 -0.101 9.708 0.110 5.258 0.113 44.243 42.119
37.200 -21.188 -0.059 -21.197 -0.057 -21.284 -0.051 -21.488 -0.046 -21.529 -0.047 -21.563 -0.048 -21.605 -0.052 -21.599 -0.056 -21.500 -0.102 9.679 0.110 5.262 0.113 44.238 42.111
37.600 -21.175 -0.060 -21.185 -0.058 -21.272 -0.052 -21.477 -0.047 -21.518 -0.047 -21.553 -0.049 -21.598 -0.053 -21.592 -0.057 -21.496 -0.103 9.652 0.109 5.265 0.113 44.234 42.103
38.000 -21.163 -0.060 -21.173 -0.059 -21.260 -0.052 -21.466 -0.047 -21.508 -0.048 -21.543 -0.049 -21.591 -0.054 -21.585 -0.058 -21.491 -0.105 9.626 0.108 5.268 0.113 44.230 42.095
38.400 -21.151 -0.061 -21.161 -0.060 -21.248 -0.053 -21.456 -0.048 -21.497 -0.048 -21.533 -0.050 -21.583 -0.055 -21.578 -0.059 -21.487 -0.106 9.601 0.108 5.270 0.113 44.226 42.089
38.800 -21.140 -0.062 -21.150 -0.061 -21.237 -0.054 -21.445 -0.049 -21.487 -0.049 -21.524 -0.051 -21.576 -0.056 -21.571 -0.061 -21.483 -0.107 9.576 0.108 5.271 0.114 44.221 42.083
39.200 -21.128 -0.063 -21.138 -0.062 -21.226 -0.055 -21.434 -0.050 -21.477 -0.050 -21.514 -0.052 -21.569 -0.058 -21.565 -0.062 -21.478 -0.109 9.553 0.108 5.272 0.114 44.217 42.078
39.600 -21.117 -0.064 -21.127 -0.063 -21.215 -0.056 -21.424 -0.051 -21.467 -0.051 -21.504 -0.052 -21.561 -0.059 -21.558 -0.063 -21.474 -0.110 9.531 0.108 5.272 0.115 44.213 42.074
40.000 -21.106 -0.066 -21.116 -0.064 -21.204 -0.057 -21.414 -0.051 -21.457 -0.052 -21.495 -0.053 -21.554 -0.060 -21.551 -0.065 -21.470 -0.111 9.509 0.108 5.271 0.115 44.209 42.071
40.400 -21.095 -0.067 -21.105 -0.065 -21.193 -0.058 -21.404 -0.052 -21.447 -0.053 -21.486 -0.054 -21.547 -0.062 -21.545 -0.066 -21.466 -0.113 9.489 0.108 5.271 0.116 44.205 42.068
40.800 -21.084 -0.068 -21.094 -0.066 -21.183 -0.059 -21.394 -0.053 -21.438 -0.054 -21.477 -0.055 -21.540 -0.063 -21.538 -0.068 -21.462 -0.115 9.469 0.108 5.269 0.117 44.202 42.066
41.200 -21.073 -0.069 -21.084 -0.068 -21.172 -0.060 -21.384 -0.054 -21.428 -0.055 -21.468 -0.056 -21.533 -0.065 -21.532 -0.070 -21.458 -0.116 9.450 0.109 5.268 0.118 44.198 42.064
41.600 -21.063 -0.070 -21.073 -0.069 -21.162 -0.061 -21.374 -0.056 -21.419 -0.056 -21.459 -0.057 -21.526 -0.066 -21.526 -0.071 -21.454 -0.118 9.431 0.109 5.266 0.119 44.194 42.063
42.000 -21.053 -0.072 -21.063 -0.070 -21.152 -0.063 -21.365 -0.057 -21.410 -0.057 -21.450 -0.058 -21.519 -0.068 -21.519 -0.073 -21.450 -0.119 9.413 0.110 5.264 0.120 44.190 42.062
42.400 -21.043 -0.073 -21.053 -0.072 -21.143 -0.064 -21.355 -0.058 -21.401 -0.058 -21.441 -0.060 -21.513 -0.070 -21.513 -0.075 -21.446 -0.121 9.396 0.111 5.261 0.121 44.187 42.062
42.800 -21.033 -0.074 -21.043 -0.073 -21.133 -0.065 -21.346 -0.059 -21.392 -0.059 -21.433 -0.061 -21.506 -0.071 -21.507 -0.076 -21.443 -0.123 9.379 0.112 5.258 0.123 44.183 42.062
43.200 -21.023 -0.076 -21.034 -0.074 -21.124 -0.066 -21.337 -0.060 -21.383 -0.060 -21.424 -0.062 -21.499 -0.073 -21.501 -0.078 -21.439 -0.124 9.363 0.113 5.256 0.124 44.180 42.063
43.600 -21.014 -0.077 -21.024 -0.076 -21.114 -0.068 -21.328 -0.061 -21.374 -0.061 -21.416 -0.063 -21.493 -0.075 -21.495 -0.080 -21.435 -0.126 9.347 0.114 5.253 0.126 44.176 42.064
44.000 -21.004 -0.079 -21.015 -0.077 -21.105 -0.069 -21.319 -0.062 -21.366 -0.063 -21.408 -0.064 -21.486 -0.076 -21.489 -0.081 -21.431 -0.128 9.332 0.115 5.250 0.127 44.173 42.065
44.400 -20.995 -0.080 -21.005 -0.078 -21.096 -0.070 -21.311 -0.063 -21.357 -0.064 -21.399 -0.065 -21.480 -0.078 -21.483 -0.083 -21.428 -0.130 9.317 0.116 5.246 0.129 44.170 42.067
44.800 -20.986 -0.081 -20.996 -0.080 -21.087 -0.071 -21.302 -0.065 -21.349 -0.065 -21.391 -0.067 -21.474 -0.079 -21.477 -0.085 -21.424 -0.131 9.303 0.117 5.243 0.130 44.166 42.068
45.200 -20.977 -0.083 -20.988 -0.081 -21.079 -0.073 -21.294 -0.066 -21.341 -0.066 -21.384 -0.068 -21.467 -0.081 -21.471 -0.087 -21.421 -0.133 9.289 0.118 5.240 0.132 44.163 42.070
45.600 -20.968 -0.084 -20.979 -0.082 -21.070 -0.074 -21.286 -0.067 -21.333 -0.067 -21.376 -0.069 -21.461 -0.083 -21.466 -0.088 -21.417 -0.135 9.275 0.119 5.237 0.133 44.160 42.072
46.000 -20.960 -0.085 -20.970 -0.084 -21.062 -0.075 -21.278 -0.068 -21.325 -0.068 -21.368 -0.070 -21.455 -0.084 -21.460 -0.090 -21.414 -0.137 9.261 0.120 5.233 0.135 44.157 42.074
46.400 -20.951 -0.087 -20.962 -0.085 -21.054 -0.076 -21.270 -0.069 -21.317 -0.069 -21.361 -0.071 -21.449 -0.086 -21.455 -0.092 -21.410 -0.138 9.248 0.121 5.230 0.137 44.154 42.076
46.800 -20.943 -0.088 -20.953 -0.086 -21.046 -0.078 -21.262 -0.070 -21.310 -0.071 -21.354 -0.072 -21.443 -0.087 -21.449 -0.093 -21.407 -0.140 9.235 0.123 5.227 0.138 44.151 42.078
47.200 -20.934 -0.089 -20.945 -0.088 -21.038 -0.079 -21.255 -0.071 -21.302 -0.072 -21.346 -0.074 -21.438 -0.089 -21.444 -0.095 -21.404 -0.142 9.223 0.124 5.224 0.140 44.148 42.080
47.600 -20.926 -0.091 -20.937 -0.089 -21.030 -0.080 -21.247 -0.072 -21.295 -0.073 -21.339 -0.075 -21.432 -0.091 -21.438 -0.097 -21.400 -0.143 9.210 0.125 5.220 0.141 44.145 42.082
48.000 -20.918 -0.092 -20.929 -0.090 -21.022 -0.081 -21.240 -0.073 -21.288 -0.074 -21.332 -0.076 -21.426 -0.092 -21.433 -0.098 -21.397 -0.145 9.198 0.126 5.217 0.143 44.143 42.084
48.400 -20.910 -0.093 -20.921 -0.092 -21.015 -0.082 -21.233 -0.074 -21.281 -0.075 -21.325 -0.077 -21.421 -0.094 -21.428 -0.100 -21.394 -0.147 9.186 0.127 5.214 0.145 44.140 42.086
48.800 -20.903 -0.094 -20.914 -0.093 -21.007 -0.084 -21.225 -0.075 -21.274 -0.076 -21.319 -0.078 -21.415 -0.095 -21.423 -0.101 -21.391 -0.149 9.174 0.128 5.212 0.146 44.137 42.088
49.200 -20.895 -0.096 -20.906 -0.094 -21.000 -0.085 -21.218 -0.076 -21.267 -0.077 -21.312 -0.079 -21.410 -0.096 -21.418 -0.103 -21.388 -0.150 9.163 0.130 5.209 0.148 44.134 42.090
49.600 -20.887 -0.097 -20.899 -0.095 -20.993 -0.086 -21.212 -0.077 -21.260 -0.078 -21.306 -0.080 -21.405 -0.098 -21.413 -0.104 -21.385 -0.152 9.151 0.131 5.206 0.149 44.132 42.092
50.000 -20.880 -0.098 -20.891 -0.096 -20.986 -0.087 -21.205 -0.078 -21.254 -0.079 -21.299 -0.081 -21.399 -0.099 -21.408 -0.106 -21.382 -0.153 9.140 0.132 5.203 0.151 44.129 42.094
50.400 -20.873 -0.099 -20.884 -0.097 -20.979 -0.088 -21.198 -0.079 -21.247 -0.080 -21.293 -0.082 -21.394 -0.101 -21.403 -0.107 -21.379 -0.155 9.128 0.133 5.201 0.152 44.127 42.095
50.800 -20.865 -0.100 -20.877 -0.098 -20.972 -0.089 -21.192 -0.080 -21.241 -0.081 -21.287 -0.083 -21.389 -0.102 -21.399 -0.109 -21.376 -0.156 9.117 0.134 5.199 0.154 44.124 42.097
51.200 -20.858 -0.101 -20.870 -0.099 -20.965 -0.090 -21.185 -0.081 -21.234 -0.082 -21.281 -0.084 -21.384 -0.103 -21.394 -0.110 -21.373 -0.158 9.106 0.135 5.196 0.155 44.122 42.099
51.600 -20.851 -0.102 -20.863 -0.101 -20.958 -0.091 -21.179 -0.082 -21.228 -0.082 -21.275 -0.085 -21.379 -0.104 -21.389 -0.111 -21.370 -0.159 9.096 0.136 5.194 0.157 44.119 42.100
52.000 -20.844 -0.103 -20.856 -0.101 -20.952 -0.092 -21.173 -0.083 -21.222 -0.083 -21.269 -0.086 -21.374 -0.106 -21.385 -0.113 -21.367 -0.161 9.085 0.137 5.192 0.158 44.117 42.102
52.400 -20.837 -0.104 -20.849 -0.102 -20.945 -0.092 -21.167 -0.083 -21.216 -0.084 -21.263 -0.087 -21.369 -0.107 -21.380 -0.114 -21.364 -0.162 9.074 0.138 5.190 0.159 44.114 42.103
52.800 -20.831 -0.105 -20.842 -0.103 -20.939 -0.093 -21.161 -0.084 -21.210 -0.085 -21.257 -0.087 -21.365 -0.108 -21.376 -0.115 -21.361 -0.164 9.064 0.138 5.188 0.161 44.112 42.105
53.200 -20.824 -0.106 -20.835 -0.104 -20.932 -0.094 -21.155 -0.085 -21.205 -0.086 -21.252 -0.088 -21.360 -0.109 -21.372 -0.116 -21.358 -0.165 9.053 0.139 5.187 0.162 44.110 42.106
53.600 -20.817 -0.107 -20.829 -0.105 -20.926 -0.095 -21.149 -0.086 -21.199 -0.086 -21.246 -0.089 -21.356 -0.110 -21.367 -0.117 -21.356 -0.167 9.043 0.140 5.185 0.163 44.108 42.107
54.000 -20.811 -0.108 -20.822 -0.106 -20.920 -0.095 -21.143 -0.086 -21.193 -0.087 -21.241 -0.090 -21.351 -0.111 -21.363 -0.118 -21.353 -0.168 9.033 0.141 5.183 0.165 44.105 42.109
54.400 -20.804 -0.108 -20.816 -0.107 -20.914 -0.096 -21.138 -0.087 -21.188 -0.088 -21.235 -0.090 -21.347 -0.112 -21.359 -0.120 -21.350 -0.169 9.023 0.142 5.182 0.166 44.103 42.110
54.800 -20.798 -0.109 -20.809 -0.107 -20.908 -0.097 -21.132 -0.087 -21.182 -0.088 -21.230 -0.091 -21.342 -0.113 -21.355 -0.121 -21.347 -0.170 9.013 0.142 5.181 0.167 44.101 42.111
55.200 -20.791 -0.110 -20.803 -0.108 -20.902 -0.097 -21.127 -0.088 -21.177 -0.089 -21.225 -0.092 -21.338 -0.114 -21.351 -0.122 -21.345 -0.172 9.003 0.143 5.179 0.168 44.099 42.112
55.600 -20.785 -0.110 -20.797 -0.109 -20.896 -0.098 -21.121 -0.088 -21.172 -0.089 -21.220 -0.092 -21.334 -0.115 -21.347 -0.122 -21.342 -0.173 8.993 0.144 5.178 0.169 44.097 42.113
56.000 -20.779 -0.111 -20.791 -0.109 -20.890 -0.098 -21.116 -0.089 -21.167 -0.090 -21.215 -0.093 -21.329 -0.116 -21.343 -0.123 -21.339 -0.174 8.984 0.145 5.177 0.171 44.095 42.114
56.400 -20.773 -0.112 -20.785 -0.110 -20.884 -0.099 -21.111 -0.089 -21.161 -0.090 -21.210 -0.093 -21.325 -0.116 -21.339 -0.124 -21.337 -0.175 8.974 0.145 5.176 0.172 44.093 42.115
56.800 -20.767 -0.112 -20.779 -0.110 -20.879 -0.099 -21.106 -0.089 -21.156 -0.090 -21.205 -0.094 -21.321 -0.117 -21.335 -0.125 -21.334 -0.176 8.965 0.146 5.175 0.173 44.091 42.115
57.200 -20.761 -0.113 -20.773 -0.111 -20.873 -0.100 -21.101 -0.090 -21.151 -0.091 -21.200 -0.094 -21.317 -0.118 -21.331 -0.126 -21.332 -0.177 8.955 0.146 5.174 0.174 44.089 42.116
57.600 -20.755 -0.113 -20.767 -0.111 -20.867 -0.100 -21.095 -0.090 -21.147 -0.091 -21.195 -0.094 -21.313 -0.118 -21.328 -0.126 -21.329 -0.178 8.946 0.147 5.173 0.175 44.087 42.117
58.000 -20.749 -0.114 -20.761 -0.112 -20.862 -0.100 -21.090 -0.090 -21.142 -0.091 -21.190 -0.095 -21.309 -0.119 -21.324 -0.127 -21.327 -0.179 8.936 0.148 5.172 0.176 44.085 42.117
58.400 -20.743 -0.114 -20.755 -0.112 -20.856 -0.101 -21.086 -0.090 -21.137 -0.091 -21.186 -0.095 -21.305 -0.119 -21.320 -0.128 -21.324 -0.180 8.927 0.148 5.171 0.177 44.083 42.118
58.800 -20.737 -0.114 -20.749 -0.113 -20.851 -0.101 -21.081 -0.090 -21.132 -0.092 -21.181 -0.095 -21.301 -0.120 -21.317 -0.128 -21.322 -0.181 8.918 0.149 5.170 0.178 44.081 42.118
59.200 -20.731 -0.115 -20.743 -0.113 -20.845 -0.101 -21.076 -0.090 -21.127 -0.092 -21.177 -0.095 -21.297 -0.120 -21.313 -0.129 -21.319 -0.182 8.909 0.149 5.169 0.179 44.079 42.118
59.600 -20.725 -0.115 -20.738 -0.113 -20.840 -0.101 -21.071 -0.090 -21.123 -0.092 -21.172 -0.095 -21.294 -0.121 -21.309 -0.129 -21.317 -0.182 8.900 0.150 5.169 0.180 44.077 42.119
60.000 -20.720 -0.115 -20.732 -0.113 -20.835 -0.101 -21.066 -0.090 -21.118 -0.092 -21.168 -0.095 -21.290 -0.121 -21.306 -0.130 -21.314 -0.183 8.891 0.150 5.168 0.181 44.075 42.119
60.400 -20.714 -0.116 -20.726 -0.114 -20.829 -0.101 -21.062 -0.090 -21.114 -0.092 -21.163 -0.095 -21.286 -0.121 -21.302 -0.130 -21.312 -0.184 8.882 0.151 5.167 0.181 44.073 42.119
60.800 -20.708 -0.116 -20.721 -0.114 -20.824 -0.101 -21.057 -0.090 -21.109 -0.092 -21.159 -0.095 -21.282 -0.122 -21.299 -0.130 -21.309 -0.184 8.873 0.151 5.167 0.182 44.072 42.119
61.200 -20.703 -0.116 -20.715 -0.114 -20.819 -0.101 -21.052 -0.090 -21.105 -0.091 -21.155 -0.095 -21.279 -0.122 -21.295 -0.131 -21.307 -0.185 8.864 0.152 5.166 0.183 44.070 42.119
61.600 -20.697 -0.116 -20.710 -0.114 -20.814 -0.101 -21.048 -0.090 -21.100 -0.091 -21.150 -0.095 -21.275 -0.122 -21.292 -0.131 -21.304 -0.186 8.855 0.152 5.166 0.184 44.068 42.119
62.000 -20.692 -0.116 -20.704 -0.114 -20.809 -0.101 -21.043 -0.090 -21.096 -0.091 -21.146 -0.095 -21.271 -0.122 -21.289 -0.131 -21.302 -0.186 8.847 0.152 5.165 0.185 44.066 42.119
62.400 -20.686 -0.116 -20.699 -0.114 -20.804 -0.101 -21.039 -0.089 -21.091 -0.091 -21.142 -0.095 -21.268 -0.122 -21.285 -0.131 -21.299 -0.187 8.838 0.153 5.164 0.186 44.064 42.119
62.800 -20.681 -0.116 -20.693 -0.114 -20.798 -0.101 -21.034 -0.089 -21.087 -0.090 -21.137 -0.094 -21.264 -0.122 -21.282 -0.131 -21.297 -0.187 8.829 0.153 5.164 0.187 44.062 42.119
63.200 -20.675 -0.116 -20.688 -0.114 -20.793 -0.101 -21.030 -0.088 -21.083 -0.090 -21.133 -0.094 -21.261 -0.122 -21.278 -0.131 -21.294 -0.188 8.821 0.154 5.163 0.187 44.061 42.119
63.600 -20.670 -0.116 -20.682 -0.114 -20.788 -0.101 -21.025 -0.088 -21.078 -0.090 -21.129 -0.094 -21.257 -0.122 -21.275 -0.131 -21.292 -0.188 8.812 0.154 5.163 0.188 44.059 42.118
64.000 -20.664 -0.116 -20.677 -0.114 -20.783 -0.101 -21.021 -0.088 -21.074 -0.089 -21.125 -0.093 -21.254 -0.122 -21.272 -0.131 -21.289 -0.188 8.804 0.154 5.162 0.189 44.057 42.118
64.400 -20.659 -0.116 -20.672 -0.114 -20.778 -0.100 -21.016 -0.087 -21.070 -0.089 -21.121 -0.093 -21.250 -0.122 -21.268 -0.131 -21.287 -0.189 8.795 0.155 5.162 0.190 44.055 42.118
64.800 -20.653 -0.116 -20.666 -0.114 -20.773 -0.100 -21.012 -0.086 -21.065 -0.088 -21.117 -0.092 -21.247 -0.122 -21.265 -0.131 -21.284 -0.189 8.786 0.155 5.162 0.191 44.054 42.117
65.200 -20.648 -0.116 -20.661 -0.114 -20.768 -0.100 -21.008 -0.086 -21.061 -0.087 -21.113 -0.092 -21.243 -0.121 -21.262 -0.131 -21.282 -0.189 8.778 0.156 5.161 0.191 44.052 42.117
65.600 -20.642 -0.116 -20.655 -0.114 -20.763 -0.099 -21.003 -0.085 -21.057 -0.087 -21.108 -0.091 -21.240 -0.121 -21.258 -0.131 -21.279 -0.189 8.769 0.156 5.161 0.192 44.050 42.116
66.000 -20.637 -0.116 -20.650 -0.114 -20.758 -0.099 -20.999 -0.084 -21.053 -0.086 -21.104 -0.091 -21.236 -0.121 -21.255 -0.130 -21.277 -0.190 8.761 0.157 5.160 0.193 44.048 42.116
66.400 -20.632 -0.116 -20.645 -0.114 -20.753 -0.099 -20.995 -0.084 -21.048 -0.085 -21.100 -0.090 -21.233 -0.121 -21.252 -0.130 -21.274 -0.190 8.752 0.157 5.160 0.194 44.047 42.115
66.800 -20.626 -0.116 -20.639 -0.114 -20.748 -0.098 -20.990 -0.083 -21.044 -0.085 -21.096 -0.089 -21.229 -0.120 -21.248 -0.130 -21.272 -0.190 8.744 0.157 5.159 0.195 44.045 42.114
67.200 -20.621 -0.116 -20.634 -0.113 -20.743 -0.098 -20.986 -0.082 -21.040 -0.084 -21.092 -0.089 -21.226 -0.120 -21.245 -0.129 -21.269 -0.190 8.735 0.158 5.159 0.195 44.043 42.113
67.600 -20.615 -0.116 -20.629 -0.113 -20.738 -0.098 -20.981 -0.081 -21.036 -0.083 -21.088 -0.088 -21.222 -0.119 -21.242 -0.129 -21.266 -0.190 8.727 0.158 5.159 0.196 44.041 42.112
68.000 -20.610 -0.115 -20.623 -0.113 -20.733 -0.097 -20.977 -0.081 -21.031 -0.082 -21.084 -0.087 -21.219 -0.119 -21.238 -0.129 -21.264 -0.190 8.718 0.159 5.158 0.197 44.040 42.111
68.400 -20.605 -0.115 -20.618 -0.113 -20.728 -0.097 -20.973 -0.080 -21.027 -0.082 -21.080 -0.086 -21.215 -0.118 -21.235 -0.128 -21.261 -0.190 8.710 0.159 5.158 0.198 44.038 42.110
68.800 -20.599 -0.115 -20.612 -0.113 -20.723 -0.096 -20.968 -0.079 -21.023 -0.081 -21.076 -0.086 -21.212 -0.118 -21.232 -0.128 -21.258 -0.190 8.701 0.159 5.157 0.199 44.036 42.109
69.200 -20.594 -0.115 -20.607 -0.113 -20.718 -0.096 -20.964 -0.078 -21.019 -0.080 -21.072 -0.085 -21.208 -0.117 -21.228 -0.127 -21.256 -0.190 8.692 0.160 5.157 0.199 44.034 42.108
69.600 -20.588 -0.115 -20.602 -0.112 -20.713 -0.096 -20.960 -0.077 -21.014 -0.079 -21.068 -0.084 -21.205 -0.116 -21.225 -0.126 -21.253 -0.189 8.684 0.160 5.157 0.200 44.032 42.107
70.000 -20.583 -0.115 -20.596 -0.112 -20.708 -0.095 -20.955 -0.076 -21.010 -0.078 -21.063 -0.083 -21.201 -0.116 -21.222 -0.126 -21.250 -0.189 8.675 0.161 5.157 0.201 44.031 42.105
70.400 -20.577 -0.114 -20.591 -0.112 -20.703 -0.095 -20.951 -0.075 -21.006 -0.077 -21.059 -0.082 -21.198 -0.115 -21.218 -0.125 -21.247 -0.189 8.666 0.161 5.156 0.202 44.029 42.104
70.800 -20.572 -0.114 -20.585 -0.112 -20.697 -0.094 -20.946 -0.074 -21.002 -0.076 -21.055 -0.081 -21.194 -0.114 -21.215 -0.124 -21.245 -0.189 8.657 0.162 5.156 0.203 44.027 42.102
71.200 -20.566 -0.114 -20.580 -0.112 -20.692 -0.094 -20.942 -0.073 -20.997 -0.075 -21.051 -0.080 -21.190 -0.114 -21.211 -0.124 -21.242 -0.189 8.648 0.162 5.156 0.203 44.025 42.101
71.600 -20.561 -0.114 -20.574 -0.111 -20.687 -0.094 -20.937 -0.072 -20.993 -0.074 -21.047 -0.079 -21.187 -0.113 -21.208 -0.123 -21.239 -0.188 8.639 0.163 5.156 0.204 44.023 42.099
