"Time (MJD)" G-5850.88 G-5850.88_err cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err orange-6629.82 orange-6629.82_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
95.000 -17.952 -0.272 -18.198 -0.277 -18.271 -0.263 -18.056 -0.288 -17.934 -0.358 9.967 1.858 1.010 0.292 42.855 42.117
95.400 -17.946 -0.282 -18.190 -0.287 -18.262 -0.276 -18.049 -0.299 -17.928 -0.366 9.995 1.845 1.001 0.286 42.853 42.113
95.800 -17.939 -0.292 -18.182 -0.297 -18.252 -0.289 -18.043 -0.311 -17.922 -0.374 10.016 1.831 0.995 0.280 42.851 42.109
96.200 -17.933 -0.302 -18.174 -0.308 -18.243 -0.302 -18.037 -0.322 -17.916 -0.383 10.030 1.815 0.989 0.276 42.848 42.104
96.600 -17.926 -0.313 -18.166 -0.318 -18.235 -0.314 -18.031 -0.333 -17.911 -0.392 10.039 1.798 0.984 0.271 42.846 42.098
97.000 -17.919 -0.324 -18.158 -0.328 -18.226 -0.327 -18.025 -0.344 -17.906 -0.400 10.041 1.779 0.980 0.267 42.843 42.091
97.400 -17.912 -0.335 -18.150 -0.339 -18.217 -0.339 -18.020 -0.356 -17.901 -0.409 10.037 1.758 0.978 0.263 42.840 42.083
97.800 -17.905 -0.345 -18.142 -0.350 -18.209 -0.351 -18.014 -0.367 -17.896 -0.418 10.028 1.736 0.976 0.260 42.836 42.074
98.200 -17.898 -0.356 -18.133 -0.360 -18.201 -0.363 -18.009 -0.378 -17.891 -0.428 10.014 1.712 0.975 0.257 42.833 42.065
98.600 -17.891 -0.367 -18.125 -0.371 -18.193 -0.374 -18.004 -0.389 -17.887 -0.437 9.995 1.687 0.974 0.254 42.829 42.054
99.000 -17.883 -0.378 -18.117 -0.381 -18.185 -0.386 -17.999 -0.400 -17.883 -0.446 9.972 1.662 0.975 0.251 42.826 42.043
99.400 -17.876 -0.389 -18.108 -0.391 -18.177 -0.397 -17.995 -0.411 -17.879 -0.455 9.947 1.636 0.976 0.248 42.822 42.032
99.800 -17.868 -0.400 -18.100 -0.402 -18.169 -0.408 -17.991 -0.422 -17.876 -0.465 9.917 1.609 0.977 0.246 42.818 42.020
100.200 -17.861 -0.410 -18.092 -0.412 -18.162 -0.419 -17.986 -0.433 -17.872 -0.474 9.883 1.582 0.980 0.244 42.814 42.007
100.600 -17.853 -0.421 -18.083 -0.422 -18.155 -0.429 -17.982 -0.443 -17.869 -0.483 9.845 1.553 0.983 0.242 42.810 41.993
101.000 -17.845 -0.431 -18.075 -0.432 -18.148 -0.440 -17.978 -0.453 -17.866 -0.492 9.804 1.525 0.986 0.240 42.806 41.979
101.400 -17.837 -0.442 -18.067 -0.442 -18.141 -0.450 -17.975 -0.463 -17.863 -0.501 9.759 1.496 0.990 0.238 42.802 41.964
101.800 -17.829 -0.452 -18.058 -0.452 -18.134 -0.460 -17.971 -0.473 -17.860 -0.509 9.712 1.467 0.995 0.237 42.798 41.948
102.200 -17.821 -0.462 -18.050 -0.461 -18.127 -0.470 -17.968 -0.483 -17.858 -0.518 9.663 1.437 1.001 0.236 42.794 41.932
102.600 -17.813 -0.472 -18.042 -0.470 -18.121 -0.479 -17.965 -0.493 -17.855 -0.527 9.610 1.408 1.007 0.234 42.789 41.916
103.000 -17.805 -0.481 -18.034 -0.480 -18.115 -0.489 -17.961 -0.502 -17.853 -0.535 9.556 1.379 1.013 0.233 42.785 41.899
103.400 -17.796 -0.491 -18.025 -0.489 -18.109 -0.498 -17.959 -0.511 -17.851 -0.543 9.500 1.351 1.020 0.233 42.781 41.882
103.800 -17.788 -0.500 -18.017 -0.497 -18.103 -0.507 -17.956 -0.520 -17.849 -0.551 9.442 1.322 1.027 0.232 42.777 41.865
104.200 -17.780 -0.509 -18.009 -0.506 -18.098 -0.515 -17.953 -0.529 -17.847 -0.559 9.383 1.294 1.035 0.231 42.772 41.847
104.600 -17.771 -0.518 -18.001 -0.514 -18.092 -0.524 -17.951 -0.537 -17.846 -0.567 9.322 1.267 1.044 0.231 42.768 41.829
105.000 -17.763 -0.527 -17.993 -0.523 -18.087 -0.532 -17.949 -0.545 -17.844 -0.574 9.261 1.240 1.052 0.231 42.764 41.811
105.400 -17.755 -0.535 -17.986 -0.531 -18.082 -0.540 -17.947 -0.553 -17.843 -0.581 9.198 1.213 1.062 0.231 42.760 41.792
105.800 -17.746 -0.543 -17.978 -0.538 -18.077 -0.547 -17.945 -0.561 -17.842 -0.588 9.134 1.188 1.071 0.231 42.755 41.773
106.200 -17.738 -0.551 -17.970 -0.546 -18.072 -0.555 -17.943 -0.568 -17.840 -0.595 9.070 1.162 1.082 0.231 42.751 41.754
106.600 -17.729 -0.559 -17.962 -0.553 -18.068 -0.562 -17.941 -0.575 -17.840 -0.602 9.005 1.138 1.092 0.231 42.747 41.735
107.000 -17.720 -0.566 -17.955 -0.560 -18.063 -0.569 -17.940 -0.582 -17.839 -0.608 8.939 1.114 1.103 0.232 42.743 41.716
107.400 -17.712 -0.573 -17.947 -0.567 -18.059 -0.576 -17.938 -0.589 -17.838 -0.614 8.873 1.091 1.115 0.233 42.739 41.697
107.800 -17.703 -0.580 -17.940 -0.574 -18.055 -0.582 -17.937 -0.595 -17.837 -0.620 8.807 1.068 1.127 0.233 42.736 41.678
108.200 -17.695 -0.587 -17.933 -0.580 -18.051 -0.588 -17.936 -0.602 -17.837 -0.626 8.740 1.046 1.139 0.234 42.732 41.658
108.600 -17.686 -0.594 -17.926 -0.586 -18.048 -0.594 -17.935 -0.608 -17.837 -0.631 8.674 1.025 1.152 0.236 42.728 41.639
109.000 -17.677 -0.600 -17.919 -0.592 -18.044 -0.600 -17.934 -0.613 -17.837 -0.637 8.607 1.005 1.165 0.237 42.725 41.620
109.400 -17.669 -0.606 -17.912 -0.598 -18.041 -0.605 -17.934 -0.619 -17.836 -0.641 8.541 0.985 1.179 0.238 42.722 41.601
109.800 -17.660 -0.611 -17.905 -0.603 -18.038 -0.610 -17.933 -0.624 -17.836 -0.646 8.474 0.966 1.193 0.240 42.718 41.582
110.200 -17.652 -0.617 -17.898 -0.608 -18.035 -0.615 -17.933 -0.628 -17.837 -0.651 8.408 0.948 1.207 0.242 42.715 41.563
110.600 -17.643 -0.622 -17.891 -0.613 -18.032 -0.620 -17.932 -0.633 -17.837 -0.655 8.342 0.930 1.222 0.244 42.712 41.544
111.000 -17.634 -0.627 -17.884 -0.618 -18.030 -0.624 -17.932 -0.637 -17.837 -0.659 8.276 0.913 1.237 0.246 42.709 41.526
111.400 -17.626 -0.631 -17.878 -0.622 -18.028 -0.628 -17.932 -0.641 -17.838 -0.662 8.211 0.897 1.253 0.248 42.706 41.508
111.800 -17.617 -0.636 -17.871 -0.626 -18.025 -0.632 -17.932 -0.645 -17.838 -0.666 8.146 0.881 1.269 0.251 42.704 41.491
112.200 -17.608 -0.640 -17.865 -0.630 -18.023 -0.636 -17.933 -0.648 -17.839 -0.669 8.081 0.866 1.286 0.254 42.701 41.474
112.600 -17.600 -0.644 -17.859 -0.633 -18.022 -0.639 -17.933 -0.652 -17.840 -0.672 8.017 0.852 1.303 0.257 42.699 41.458
113.000 -17.591 -0.647 -17.853 -0.636 -18.020 -0.642 -17.934 -0.654 -17.840 -0.674 7.953 0.839 1.320 0.260 42.696 41.443
113.400 -17.582 -0.650 -17.847 -0.639 -18.018 -0.644 -17.934 -0.657 -17.841 -0.677 7.890 0.826 1.338 0.263 42.694 41.429
113.800 -17.574 -0.653 -17.841 -0.642 -18.017 -0.647 -17.935 -0.659 -17.842 -0.679 7.827 0.813 1.356 0.267 42.692 41.416
114.200 -17.565 -0.656 -17.835 -0.644 -18.016 -0.649 -17.936 -0.661 -17.843 -0.680 7.765 0.801 1.375 0.271 42.690 41.404
114.600 -17.557 -0.658 -17.829 -0.646 -18.015 -0.651 -17.937 -0.663 -17.845 -0.682 7.704 0.790 1.394 0.275 42.688 41.394
115.000 -17.548 -0.661 -17.823 -0.648 -18.014 -0.652 -17.938 -0.665 -17.846 -0.683 7.643 0.779 1.414 0.279 42.687 41.385
115.400 -17.539 -0.662 -17.818 -0.650 -18.014 -0.653 -17.939 -0.666 -17.847 -0.684 7.582 0.769 1.434 0.283 42.685 41.378
115.800 -17.531 -0.664 -17.812 -0.651 -18.013 -0.654 -17.940 -0.666 -17.848 -0.684 7.523 0.760 1.454 0.288 42.684 41.372
116.200 -17.522 -0.665 -17.807 -0.652 -18.013 -0.655 -17.942 -0.667 -17.850 -0.685 7.464 0.751 1.475 0.293 42.682 41.368
116.600 -17.514 -0.666 -17.802 -0.652 -18.013 -0.656 -17.943 -0.667 -17.851 -0.685 7.405 0.742 1.496 0.298 42.681 41.366
117.000 -17.505 -0.667 -17.796 -0.653 -18.013 -0.656 -17.945 -0.667 -17.853 -0.685 7.348 0.734 1.518 0.304 42.680 41.366
117.400 -17.497 -0.667 -17.791 -0.653 -18.013 -0.655 -17.946 -0.667 -17.854 -0.684 7.291 0.727 1.540 0.310 42.679 41.368
117.800 -17.488 -0.667 -17.786 -0.653 -18.013 -0.655 -17.948 -0.666 -17.856 -0.683 7.234 0.719 1.563 0.316 42.678 41.371
118.200 -17.479 -0.667 -17.781 -0.652 -18.014 -0.654 -17.950 -0.665 -17.858 -0.682 7.178 0.713 1.586 0.322 42.678 41.376
118.600 -17.471 -0.666 -17.776 -0.651 -18.014 -0.653 -17.952 -0.664 -17.859 -0.681 7.123 0.707 1.610 0.329 42.677 41.383
119.000 -17.462 -0.666 -17.772 -0.650 -18.015 -0.652 -17.954 -0.663 -17.861 -0.679 7.069 0.701 1.634 0.336 42.677 41.391
119.400 -17.454 -0.664 -17.767 -0.649 -18.016 -0.650 -17.956 -0.661 -17.863 -0.677 7.016 0.695 1.658 0.344 42.676 41.401
119.800 -17.445 -0.663 -17.762 -0.647 -18.017 -0.648 -17.958 -0.659 -17.865 -0.675 6.963 0.691 1.683 0.351 42.676 41.411
120.200 -17.437 -0.661 -17.758 -0.645 -18.019 -0.646 -17.961 -0.656 -17.867 -0.672 6.911 0.686 1.708 0.360 42.676 41.423
120.600 -17.428 -0.659 -17.753 -0.643 -18.020 -0.643 -17.963 -0.653 -17.868 -0.669 6.859 0.682 1.734 0.368 42.676 41.435
121.000 -17.420 -0.657 -17.749 -0.640 -18.022 -0.640 -17.965 -0.650 -17.870 -0.666 6.808 0.678 1.760 0.377 42.676 41.449
121.400 -17.411 -0.655 -17.745 -0.637 -18.023 -0.637 -17.968 -0.647 -17.872 -0.662 6.758 0.675 1.787 0.386 42.676 41.463
121.800 -17.402 -0.652 -17.740 -0.634 -18.025 -0.633 -17.970 -0.643 -17.874 -0.659 6.709 0.672 1.814 0.396 42.677 41.477
122.200 -17.394 -0.649 -17.736 -0.630 -18.027 -0.630 -17.973 -0.639 -17.876 -0.655 6.660 0.669 1.842 0.406 42.677 41.492
122.600 -17.385 -0.645 -17.732 -0.626 -18.030 -0.626 -17.975 -0.635 -17.878 -0.650 6.612 0.667 1.870 0.416 42.678 41.508
123.000 -17.377 -0.641 -17.728 -0.622 -18.032 -0.621 -17.978 -0.630 -17.880 -0.646 6.565 0.665 1.898 0.427 42.678 41.523
123.400 -17.368 -0.637 -17.724 -0.618 -18.034 -0.616 -17.981 -0.626 -17.882 -0.641 6.519 0.663 1.927 0.438 42.679 41.539
123.800 -17.359 -0.633 -17.720 -0.613 -18.037 -0.611 -17.983 -0.620 -17.883 -0.635 6.473 0.662 1.956 0.450 42.680 41.555
124.200 -17.351 -0.628 -17.716 -0.608 -18.040 -0.606 -17.986 -0.615 -17.885 -0.630 6.428 0.661 1.985 0.462 42.681 41.572
124.600 -17.342 -0.624 -17.712 -0.603 -18.043 -0.600 -17.989 -0.609 -17.887 -0.624 6.384 0.660 2.015 0.475 42.682 41.588
125.000 -17.333 -0.618 -17.708 -0.597 -18.046 -0.594 -17.992 -0.603 -17.889 -0.618 6.340 0.659 2.045 0.488 42.683 41.605
125.400 -17.324 -0.613 -17.705 -0.591 -18.049 -0.588 -17.994 -0.597 -17.890 -0.611 6.298 0.659 2.076 0.502 42.684 41.621
125.800 -17.316 -0.607 -17.701 -0.585 -18.052 -0.582 -17.997 -0.590 -17.892 -0.605 6.256 0.660 2.107 0.516 42.685 41.638
126.200 -17.307 -0.601 -17.697 -0.578 -18.055 -0.575 -18.000 -0.583 -17.893 -0.598 6.214 0.660 2.138 0.531 42.686 41.654
126.600 -17.298 -0.595 -17.693 -0.572 -18.059 -0.567 -18.002 -0.575 -17.895 -0.590 6.174 0.661 2.169 0.547 42.688 41.670
127.000 -17.289 -0.588 -17.690 -0.564 -18.062 -0.560 -18.005 -0.568 -17.896 -0.583 6.134 0.662 2.201 0.562 42.689 41.687
127.400 -17.280 -0.581 -17.686 -0.557 -18.066 -0.552 -18.008 -0.560 -17.898 -0.575 6.095 0.663 2.233 0.579 42.690 41.703
127.800 -17.271 -0.574 -17.682 -0.549 -18.070 -0.544 -18.010 -0.552 -17.899 -0.567 6.057 0.665 2.265 0.596 42.692 41.719
128.200 -17.263 -0.567 -17.679 -0.541 -18.074 -0.536 -18.013 -0.543 -17.900 -0.558 6.020 0.667 2.297 0.613 42.693 41.735
128.600 -17.254 -0.559 -17.675 -0.533 -18.078 -0.527 -18.015 -0.534 -17.901 -0.549 5.983 0.669 2.329 0.631 42.695 41.751
129.000 -17.245 -0.552 -17.671 -0.524 -18.082 -0.518 -18.018 -0.525 -17.902 -0.540 5.947 0.672 2.361 0.650 42.696 41.767
129.400 -17.235 -0.543 -17.668 -0.516 -18.086 -0.508 -18.020 -0.516 -17.903 -0.531 5.912 0.674 2.393 0.669 42.698 41.783
129.800 -17.226 -0.535 -17.664 -0.506 -18.091 -0.499 -18.023 -0.506 -17.903 -0.521 5.878 0.678 2.426 0.689 42.699 41.799
130.200 -17.217 -0.526 -17.660 -0.497 -18.095 -0.489 -18.025 -0.496 -17.904 -0.511 5.845 0.681 2.458 0.709 42.701 41.814
130.600 -17.208 -0.518 -17.656 -0.487 -18.100 -0.479 -18.027 -0.486 -17.904 -0.501 5.812 0.685 2.490 0.730 42.703 41.829
131.000 -17.199 -0.508 -17.652 -0.477 -18.104 -0.468 -18.029 -0.475 -17.905 -0.491 5.781 0.689 2.522 0.752 42.704 41.844
131.400 -17.190 -0.499 -17.649 -0.467 -18.109 -0.457 -18.031 -0.464 -17.905 -0.480 5.750 0.693 2.553 0.774 42.706 41.859
131.800 -17.181 -0.490 -17.645 -0.457 -18.113 -0.446 -18.032 -0.453 -17.905 -0.469 5.720 0.698 2.584 0.796 42.707 41.873
132.200 -17.171 -0.480 -17.641 -0.446 -18.118 -0.434 -18.034 -0.442 -17.905 -0.458 5.691 0.703 2.615 0.819 42.709 41.888
132.600 -17.162 -0.470 -17.636 -0.435 -18.123 -0.423 -18.035 -0.430 -17.904 -0.446 5.663 0.708 2.645 0.843 42.710 41.902
133.000 -17.153 -0.460 -17.632 -0.424 -18.128 -0.410 -18.036 -0.418 -17.904 -0.435 5.636 0.714 2.675 0.867 42.711 41.915
133.400 -17.143 -0.450 -17.628 -0.412 -18.132 -0.398 -18.037 -0.406 -17.903 -0.423 5.611 0.720 2.704 0.892 42.713 41.929
133.800 -17.134 -0.440 -17.624 -0.400 -18.137 -0.385 -18.038 -0.393 -17.902 -0.410 5.586 0.727 2.732 0.917 42.714 41.942
134.200 -17.125 -0.429 -17.619 -0.389 -18.142 -0.372 -18.039 -0.380 -17.901 -0.398 5.562 0.734 2.759 0.942 42.715 41.955
134.600 -17.115 -0.419 -17.615 -0.376 -18.147 -0.359 -18.039 -0.367 -17.900 -0.385 5.540 0.742 2.785 0.968 42.717 41.968
135.000 -17.106 -0.408 -17.610 -0.364 -18.151 -0.346 -18.040 -0.354 -17.899 -0.373 5.518 0.750 2.810 0.995 42.718 41.980
135.400 -17.097 -0.397 -17.605 -0.352 -18.156 -0.332 -18.039 -0.341 -17.897 -0.360 5.498 0.759 2.834 1.022 42.719 41.992
135.800 -17.088 -0.386 -17.600 -0.339 -18.160 -0.318 -18.039 -0.327 -17.895 -0.347 5.480 0.769 2.857 1.050 42.720 42.004
136.200 -17.078 -0.376 -17.595 -0.326 -18.165 -0.303 -18.039 -0.313 -17.893 -0.333 5.463 0.780 2.878 1.078 42.720 42.015
136.600 -17.069 -0.365 -17.590 -0.314 -18.169 -0.288 -18.038 -0.299 -17.891 -0.320 5.447 0.792 2.897 1.107 42.721 42.026
137.000 -17.060 -0.355 -17.585 -0.301 -18.173 -0.274 -18.037 -0.285 -17.889 -0.307 5.433 0.805 2.914 1.136 42.722 42.037
137.400 -17.051 -0.344 -17.580 -0.288 -18.177 -0.258 -18.035 -0.271 -17.886 -0.293 5.421 0.820 2.930 1.167 42.723 42.047
137.800 -17.042 -0.334 -17.574 -0.275 -18.180 -0.243 -18.034 -0.257 -17.884 -0.280 5.410 0.837 2.943 1.199 42.723 42.058
138.200 -17.033 -0.324 -17.569 -0.263 -18.184 -0.227 -18.032 -0.242 -17.881 -0.267 5.402 0.856 2.954 1.232 42.724 42.068
138.600 -17.025 -0.315 -17.563 -0.250 -18.187 -0.212 -18.029 -0.228 -17.878 -0.253 5.395 0.877 2.963 1.268 42.724 42.078
139.000 -17.016 -0.305 -17.557 -0.238 -18.190 -0.196 -18.027 -0.213 -17.875 -0.240 5.391 0.902 2.970 1.306 42.725 42.089
139.400 -17.008 -0.297 -17.551 -0.226 -18.192 -0.180 -18.024 -0.199 -17.872 -0.228 5.390 0.932 2.974 1.348 42.726 42.100
139.800 -17.000 -0.289 -17.545 -0.214 -18.194 -0.164 -18.021 -0.186 -17.869 -0.216 5.391 0.966 2.976 1.395 42.727 42.111
140.200 -16.991 -0.281 -17.539 -0.203 -18.195 -0.148 -18.017 -0.172 -17.866 -0.204 5.396 1.007 2.976 1.448 42.728 42.124
140.600 -16.984 -0.275 -17.533 -0.193 -18.196 -0.132 -18.014 -0.159 -17.862 -0.194 5.404 1.056 2.974 1.509 42.730 42.138
141.000 -16.976 -0.269 -17.526 -0.184 -18.196 -0.116 -18.010 -0.148 -17.859 -0.184 5.416 1.115 2.971 1.580 42.733 42.154
141.400 -16.969 -0.265 -17.520 -0.176 -18.196 -0.102 -18.006 -0.137 -17.855 -0.176 5.432 1.183 2.966 1.660 42.737 42.171
141.800 -16.961 -0.261 -17.514 -0.170 -18.194 -0.088 -18.002 -0.128 -17.852 -0.169 5.452 1.259 2.961 1.748 42.742 42.190
142.200 -16.955 -0.259 -17.508 -0.165 -18.192 -0.077 -17.998 -0.121 -17.849 -0.164 5.473 1.335 2.957 1.834 42.747 42.208
142.600 -16.948 -0.258 -17.502 -0.163 -18.189 -0.069 -17.994 -0.117 -17.845 -0.161 5.488 1.393 2.956 1.901 42.752 42.221
143.000 -16.942 -0.259 -17.496 -0.162 -18.184 -0.067 -17.990 -0.116 -17.842 -0.161 5.490 1.413 2.959 1.929 42.753 42.227
143.400 -16.936 -0.260 -17.490 -0.164 -18.179 -0.070 -17.986 -0.118 -17.838 -0.163 5.474 1.384 2.965 1.904 42.750 42.222
143.800 -16.930 -0.264 -17.484 -0.167 -18.172 -0.078 -17.982 -0.123 -17.835 -0.167 5.441 1.317 2.979 1.843 42.743 42.210
