"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err g-4793.46 g-4793.46_err i-7589.41 i-7589.41_err i-7829.03 i-7829.03_err orange-6629.82 orange-6629.82_err r-6120.65 r-6120.65_err r-6366.38 r-6366.38_err z-8970.57 z-8970.57_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
34.600 -21.377 -0.091 -21.389 -0.089 -21.480 -0.078 -21.642 -0.067 -21.669 -0.066 -21.692 -0.067 -21.753 -0.070 -21.767 -0.072 -21.839 -0.106 8.836 0.168 6.511 0.229 44.265 42.382
35.000 -21.367 -0.091 -21.379 -0.089 -21.470 -0.078 -21.634 -0.067 -21.662 -0.066 -21.686 -0.066 -21.749 -0.069 -21.764 -0.072 -21.838 -0.106 8.802 0.170 6.536 0.233 44.262 42.381
35.400 -21.357 -0.091 -21.368 -0.089 -21.461 -0.077 -21.627 -0.066 -21.655 -0.066 -21.679 -0.066 -21.745 -0.069 -21.760 -0.071 -21.836 -0.106 8.769 0.171 6.561 0.238 44.259 42.381
35.800 -21.346 -0.091 -21.358 -0.089 -21.451 -0.077 -21.619 -0.066 -21.648 -0.065 -21.673 -0.066 -21.741 -0.068 -21.757 -0.071 -21.835 -0.106 8.736 0.173 6.586 0.242 44.255 42.381
36.200 -21.336 -0.090 -21.348 -0.088 -21.442 -0.077 -21.611 -0.065 -21.641 -0.065 -21.666 -0.066 -21.737 -0.068 -21.753 -0.071 -21.834 -0.106 8.704 0.174 6.610 0.247 44.252 42.380
36.600 -21.326 -0.090 -21.338 -0.088 -21.432 -0.076 -21.603 -0.065 -21.633 -0.065 -21.660 -0.065 -21.733 -0.068 -21.750 -0.071 -21.832 -0.106 8.672 0.176 6.634 0.252 44.249 42.380
37.000 -21.315 -0.090 -21.327 -0.088 -21.422 -0.076 -21.596 -0.065 -21.626 -0.065 -21.653 -0.065 -21.728 -0.068 -21.746 -0.071 -21.831 -0.106 8.641 0.177 6.658 0.257 44.246 42.379
37.400 -21.304 -0.090 -21.317 -0.087 -21.413 -0.075 -21.587 -0.065 -21.618 -0.065 -21.646 -0.065 -21.724 -0.068 -21.742 -0.071 -21.830 -0.106 8.610 0.179 6.681 0.263 44.242 42.379
37.800 -21.294 -0.089 -21.306 -0.087 -21.403 -0.074 -21.579 -0.065 -21.611 -0.065 -21.639 -0.066 -21.720 -0.068 -21.739 -0.071 -21.828 -0.106 8.579 0.181 6.703 0.268 44.239 42.378
38.200 -21.283 -0.089 -21.295 -0.087 -21.393 -0.074 -21.571 -0.065 -21.603 -0.065 -21.632 -0.066 -21.716 -0.069 -21.735 -0.072 -21.827 -0.107 8.549 0.182 6.725 0.273 44.236 42.378
38.600 -21.272 -0.089 -21.285 -0.086 -21.383 -0.073 -21.563 -0.065 -21.595 -0.065 -21.625 -0.066 -21.711 -0.070 -21.731 -0.072 -21.825 -0.107 8.519 0.184 6.746 0.279 44.233 42.378
39.000 -21.261 -0.088 -21.274 -0.086 -21.372 -0.073 -21.554 -0.065 -21.587 -0.065 -21.618 -0.067 -21.707 -0.070 -21.728 -0.073 -21.823 -0.108 8.490 0.185 6.767 0.285 44.229 42.379
39.400 -21.250 -0.088 -21.263 -0.085 -21.362 -0.072 -21.545 -0.065 -21.579 -0.066 -21.610 -0.067 -21.702 -0.071 -21.724 -0.074 -21.821 -0.109 8.461 0.187 6.787 0.291 44.226 42.380
39.800 -21.239 -0.088 -21.252 -0.085 -21.352 -0.072 -21.537 -0.066 -21.571 -0.066 -21.603 -0.068 -21.698 -0.072 -21.720 -0.075 -21.819 -0.109 8.433 0.189 6.807 0.297 44.223 42.381
40.200 -21.228 -0.087 -21.240 -0.085 -21.341 -0.072 -21.528 -0.066 -21.563 -0.067 -21.595 -0.068 -21.693 -0.073 -21.716 -0.076 -21.818 -0.110 8.405 0.190 6.827 0.303 44.219 42.382
40.600 -21.216 -0.087 -21.229 -0.085 -21.331 -0.071 -21.519 -0.067 -21.554 -0.067 -21.588 -0.069 -21.689 -0.074 -21.712 -0.077 -21.815 -0.111 8.377 0.192 6.847 0.309 44.216 42.384
41.000 -21.205 -0.087 -21.218 -0.084 -21.320 -0.071 -21.510 -0.067 -21.546 -0.068 -21.580 -0.070 -21.684 -0.075 -21.708 -0.078 -21.813 -0.112 8.349 0.193 6.866 0.315 44.213 42.386
41.400 -21.193 -0.087 -21.206 -0.084 -21.309 -0.071 -21.501 -0.068 -21.538 -0.069 -21.572 -0.070 -21.679 -0.077 -21.704 -0.079 -21.811 -0.113 8.321 0.195 6.885 0.321 44.209 42.389
41.800 -21.182 -0.087 -21.195 -0.084 -21.298 -0.071 -21.492 -0.068 -21.529 -0.070 -21.565 -0.071 -21.674 -0.078 -21.700 -0.080 -21.809 -0.113 8.294 0.196 6.904 0.327 44.206 42.391
42.200 -21.170 -0.086 -21.183 -0.084 -21.287 -0.071 -21.482 -0.069 -21.520 -0.070 -21.557 -0.072 -21.669 -0.079 -21.695 -0.081 -21.807 -0.114 8.266 0.198 6.924 0.333 44.203 42.395
42.600 -21.158 -0.087 -21.172 -0.084 -21.276 -0.071 -21.473 -0.070 -21.512 -0.071 -21.549 -0.073 -21.664 -0.080 -21.691 -0.082 -21.804 -0.115 8.238 0.199 6.943 0.339 44.199 42.398
43.000 -21.147 -0.087 -21.160 -0.084 -21.265 -0.071 -21.464 -0.071 -21.503 -0.072 -21.541 -0.074 -21.659 -0.081 -21.686 -0.083 -21.802 -0.116 8.211 0.201 6.963 0.345 44.196 42.402
43.400 -21.135 -0.087 -21.148 -0.084 -21.254 -0.071 -21.454 -0.071 -21.494 -0.073 -21.532 -0.075 -21.654 -0.082 -21.682 -0.084 -21.799 -0.117 8.183 0.202 6.982 0.351 44.193 42.406
43.800 -21.123 -0.087 -21.136 -0.085 -21.243 -0.071 -21.445 -0.072 -21.485 -0.074 -21.524 -0.076 -21.648 -0.083 -21.677 -0.085 -21.796 -0.117 8.156 0.204 7.002 0.357 44.189 42.410
44.200 -21.111 -0.087 -21.124 -0.085 -21.232 -0.072 -21.435 -0.073 -21.476 -0.075 -21.516 -0.077 -21.643 -0.083 -21.672 -0.086 -21.793 -0.118 8.128 0.205 7.022 0.363 44.186 42.414
44.600 -21.099 -0.088 -21.112 -0.085 -21.220 -0.072 -21.425 -0.074 -21.467 -0.076 -21.508 -0.077 -21.637 -0.084 -21.667 -0.087 -21.790 -0.118 8.100 0.207 7.042 0.370 44.182 42.419
45.000 -21.086 -0.088 -21.100 -0.086 -21.209 -0.073 -21.416 -0.075 -21.458 -0.076 -21.499 -0.078 -21.632 -0.085 -21.662 -0.087 -21.787 -0.119 8.073 0.208 7.062 0.376 44.179 42.423
45.400 -21.074 -0.088 -21.088 -0.086 -21.197 -0.073 -21.406 -0.076 -21.448 -0.077 -21.490 -0.079 -21.626 -0.085 -21.656 -0.088 -21.784 -0.119 8.045 0.209 7.082 0.382 44.175 42.427
45.800 -21.062 -0.089 -21.076 -0.086 -21.186 -0.074 -21.396 -0.076 -21.439 -0.078 -21.482 -0.080 -21.620 -0.086 -21.651 -0.088 -21.781 -0.119 8.018 0.211 7.102 0.388 44.172 42.432
46.200 -21.050 -0.089 -21.064 -0.087 -21.174 -0.075 -21.386 -0.077 -21.429 -0.079 -21.473 -0.080 -21.613 -0.086 -21.645 -0.089 -21.777 -0.120 7.991 0.212 7.122 0.394 44.168 42.436
46.600 -21.037 -0.090 -21.051 -0.087 -21.163 -0.075 -21.376 -0.078 -21.420 -0.080 -21.464 -0.081 -21.607 -0.086 -21.640 -0.089 -21.774 -0.120 7.964 0.214 7.141 0.401 44.165 42.441
47.000 -21.025 -0.090 -21.039 -0.088 -21.151 -0.076 -21.365 -0.079 -21.410 -0.080 -21.455 -0.082 -21.601 -0.087 -21.634 -0.089 -21.770 -0.120 7.937 0.215 7.161 0.407 44.161 42.445
47.400 -21.012 -0.091 -21.026 -0.088 -21.139 -0.077 -21.355 -0.079 -21.400 -0.081 -21.446 -0.082 -21.594 -0.087 -21.628 -0.089 -21.766 -0.120 7.910 0.217 7.180 0.413 44.158 42.449
47.800 -21.000 -0.091 -21.014 -0.089 -21.127 -0.077 -21.345 -0.080 -21.390 -0.081 -21.436 -0.083 -21.587 -0.087 -21.622 -0.089 -21.762 -0.120 7.883 0.218 7.199 0.420 44.154 42.453
48.200 -20.987 -0.092 -21.001 -0.090 -21.115 -0.078 -21.334 -0.080 -21.380 -0.082 -21.427 -0.083 -21.580 -0.087 -21.615 -0.089 -21.758 -0.119 7.857 0.220 7.217 0.426 44.151 42.457
48.600 -20.974 -0.092 -20.989 -0.090 -21.104 -0.079 -21.323 -0.081 -21.370 -0.082 -21.417 -0.083 -21.573 -0.086 -21.609 -0.088 -21.754 -0.119 7.830 0.221 7.235 0.433 44.147 42.461
49.000 -20.961 -0.093 -20.976 -0.091 -21.091 -0.079 -21.312 -0.081 -21.359 -0.083 -21.407 -0.084 -21.566 -0.086 -21.602 -0.088 -21.750 -0.119 7.804 0.223 7.253 0.439 44.143 42.464
49.400 -20.948 -0.094 -20.963 -0.091 -21.079 -0.080 -21.301 -0.082 -21.349 -0.083 -21.397 -0.084 -21.559 -0.086 -21.595 -0.088 -21.745 -0.118 7.778 0.225 7.271 0.446 44.139 42.468
49.800 -20.935 -0.094 -20.950 -0.092 -21.067 -0.081 -21.290 -0.082 -21.338 -0.083 -21.387 -0.084 -21.551 -0.085 -21.588 -0.087 -21.741 -0.118 7.751 0.226 7.289 0.453 44.136 42.471
50.200 -20.922 -0.095 -20.937 -0.092 -21.055 -0.081 -21.279 -0.083 -21.327 -0.084 -21.377 -0.084 -21.544 -0.084 -21.581 -0.086 -21.736 -0.117 7.725 0.228 7.306 0.459 44.132 42.474
50.600 -20.909 -0.095 -20.924 -0.093 -21.042 -0.082 -21.268 -0.083 -21.316 -0.084 -21.367 -0.084 -21.536 -0.084 -21.574 -0.086 -21.731 -0.116 7.699 0.230 7.323 0.466 44.128 42.477
51.000 -20.895 -0.096 -20.910 -0.094 -21.030 -0.082 -21.256 -0.083 -21.305 -0.084 -21.356 -0.084 -21.528 -0.083 -21.566 -0.085 -21.726 -0.116 7.673 0.232 7.341 0.473 44.124 42.480
51.400 -20.881 -0.096 -20.897 -0.094 -21.017 -0.083 -21.244 -0.083 -21.294 -0.084 -21.346 -0.084 -21.519 -0.082 -21.559 -0.084 -21.720 -0.115 7.646 0.233 7.358 0.479 44.120 42.483
51.800 -20.867 -0.097 -20.883 -0.095 -21.004 -0.083 -21.232 -0.083 -21.283 -0.084 -21.335 -0.084 -21.511 -0.081 -21.551 -0.083 -21.715 -0.114 7.619 0.235 7.375 0.486 44.116 42.485
52.200 -20.853 -0.097 -20.869 -0.095 -20.990 -0.084 -21.220 -0.084 -21.271 -0.084 -21.324 -0.084 -21.502 -0.081 -21.543 -0.082 -21.709 -0.113 7.593 0.236 7.393 0.493 44.112 42.487
52.600 -20.839 -0.098 -20.855 -0.096 -20.977 -0.084 -21.208 -0.084 -21.259 -0.084 -21.312 -0.083 -21.493 -0.080 -21.534 -0.081 -21.704 -0.112 7.565 0.238 7.411 0.500 44.108 42.489
53.000 -20.825 -0.098 -20.840 -0.096 -20.963 -0.085 -21.195 -0.084 -21.247 -0.084 -21.301 -0.083 -21.484 -0.079 -21.526 -0.080 -21.698 -0.111 7.538 0.239 7.429 0.506 44.104 42.491
53.400 -20.810 -0.099 -20.825 -0.096 -20.949 -0.085 -21.183 -0.084 -21.235 -0.084 -21.290 -0.083 -21.475 -0.078 -21.517 -0.079 -21.691 -0.110 7.510 0.241 7.447 0.513 44.099 42.493
53.800 -20.795 -0.099 -20.810 -0.097 -20.934 -0.086 -21.170 -0.084 -21.223 -0.083 -21.278 -0.083 -21.466 -0.077 -21.509 -0.078 -21.685 -0.108 7.482 0.242 7.466 0.520 44.095 42.494
54.200 -20.780 -0.099 -20.795 -0.097 -20.920 -0.086 -21.157 -0.083 -21.210 -0.083 -21.266 -0.082 -21.456 -0.076 -21.500 -0.077 -21.679 -0.107 7.454 0.243 7.485 0.527 44.091 42.496
54.600 -20.764 -0.100 -20.780 -0.098 -20.904 -0.086 -21.144 -0.083 -21.198 -0.083 -21.254 -0.082 -21.447 -0.075 -21.490 -0.076 -21.672 -0.106 7.426 0.245 7.505 0.533 44.086 42.497
55.000 -20.748 -0.100 -20.764 -0.098 -20.889 -0.087 -21.130 -0.083 -21.185 -0.083 -21.242 -0.082 -21.437 -0.075 -21.481 -0.075 -21.665 -0.105 7.397 0.246 7.525 0.540 44.082 42.498
55.400 -20.732 -0.100 -20.748 -0.098 -20.873 -0.087 -21.117 -0.083 -21.172 -0.082 -21.230 -0.081 -21.427 -0.074 -21.472 -0.075 -21.658 -0.104 7.368 0.247 7.545 0.547 44.077 42.499
55.800 -20.716 -0.101 -20.732 -0.099 -20.857 -0.087 -21.103 -0.083 -21.159 -0.082 -21.218 -0.081 -21.417 -0.073 -21.462 -0.074 -21.651 -0.103 7.339 0.247 7.565 0.553 44.073 42.499
56.200 -20.700 -0.101 -20.716 -0.099 -20.841 -0.087 -21.090 -0.082 -21.147 -0.082 -21.206 -0.081 -21.407 -0.073 -21.453 -0.073 -21.644 -0.102 7.310 0.248 7.585 0.559 44.068 42.500
56.600 -20.683 -0.101 -20.699 -0.099 -20.825 -0.088 -21.076 -0.082 -21.133 -0.081 -21.193 -0.080 -21.396 -0.072 -21.443 -0.073 -21.636 -0.101 7.282 0.249 7.604 0.566 44.064 42.501
57.000 -20.667 -0.102 -20.683 -0.100 -20.808 -0.088 -21.062 -0.082 -21.120 -0.081 -21.181 -0.080 -21.386 -0.072 -21.433 -0.072 -21.629 -0.100 7.254 0.249 7.621 0.572 44.059 42.501
57.400 -20.650 -0.102 -20.666 -0.100 -20.792 -0.088 -21.048 -0.082 -21.107 -0.081 -21.168 -0.080 -21.375 -0.071 -21.423 -0.072 -21.621 -0.099 7.227 0.250 7.638 0.577 44.055 42.501
57.800 -20.634 -0.102 -20.649 -0.100 -20.775 -0.088 -21.034 -0.081 -21.094 -0.081 -21.156 -0.079 -21.365 -0.071 -21.413 -0.071 -21.613 -0.099 7.200 0.250 7.652 0.583 44.050 42.501
58.200 -20.617 -0.103 -20.633 -0.100 -20.759 -0.089 -21.020 -0.081 -21.081 -0.080 -21.143 -0.079 -21.354 -0.071 -21.402 -0.071 -21.604 -0.098 7.175 0.251 7.665 0.588 44.045 42.501
58.600 -20.601 -0.103 -20.616 -0.101 -20.743 -0.089 -21.006 -0.081 -21.068 -0.080 -21.131 -0.079 -21.343 -0.070 -21.392 -0.071 -21.596 -0.098 7.146 0.251 7.688 0.594 44.041 42.502
59.000 -20.584 -0.103 -20.600 -0.101 -20.726 -0.089 -20.993 -0.081 -21.054 -0.080 -21.118 -0.079 -21.332 -0.070 -21.382 -0.071 -21.587 -0.097 7.123 0.251 7.696 0.598 44.036 42.501
59.400 -20.568 -0.104 -20.583 -0.101 -20.710 -0.089 -20.979 -0.081 -21.041 -0.080 -21.106 -0.078 -21.321 -0.070 -21.371 -0.070 -21.579 -0.097 7.101 0.251 7.700 0.602 44.031 42.501
59.800 -20.552 -0.104 -20.567 -0.102 -20.694 -0.090 -20.965 -0.081 -21.028 -0.080 -21.094 -0.078 -21.311 -0.070 -21.361 -0.071 -21.570 -0.097 7.081 0.251 7.703 0.605 44.026 42.500
60.200 -20.536 -0.104 -20.551 -0.102 -20.679 -0.090 -20.952 -0.081 -21.015 -0.080 -21.081 -0.078 -21.300 -0.071 -21.350 -0.071 -21.561 -0.097 7.062 0.251 7.702 0.608 44.022 42.499
60.600 -20.520 -0.105 -20.536 -0.103 -20.663 -0.090 -20.938 -0.081 -21.003 -0.080 -21.069 -0.078 -21.289 -0.071 -21.339 -0.071 -21.552 -0.098 7.045 0.251 7.698 0.611 44.017 42.498
61.000 -20.505 -0.105 -20.520 -0.103 -20.648 -0.091 -20.925 -0.081 -20.990 -0.080 -21.057 -0.079 -21.278 -0.071 -21.329 -0.071 -21.542 -0.098 7.029 0.251 7.690 0.612 44.012 42.497
61.400 -20.490 -0.106 -20.505 -0.103 -20.633 -0.091 -20.912 -0.081 -20.977 -0.080 -21.045 -0.079 -21.267 -0.072 -21.318 -0.072 -21.533 -0.098 7.015 0.251 7.680 0.614 44.008 42.496
61.800 -20.475 -0.106 -20.491 -0.104 -20.618 -0.092 -20.899 -0.081 -20.965 -0.080 -21.033 -0.079 -21.256 -0.072 -21.308 -0.072 -21.523 -0.099 7.003 0.251 7.665 0.614 44.003 42.494
62.200 -20.461 -0.107 -20.476 -0.105 -20.604 -0.093 -20.887 -0.082 -20.953 -0.081 -21.021 -0.080 -21.245 -0.073 -21.297 -0.073 -21.514 -0.100 6.993 0.250 7.648 0.615 43.998 42.492
62.600 -20.447 -0.108 -20.463 -0.105 -20.591 -0.093 -20.874 -0.082 -20.941 -0.081 -21.010 -0.080 -21.235 -0.074 -21.286 -0.074 -21.504 -0.101 6.984 0.250 7.627 0.614 43.994 42.489
63.000 -20.434 -0.108 -20.449 -0.106 -20.577 -0.094 -20.862 -0.083 -20.929 -0.082 -20.998 -0.081 -21.224 -0.074 -21.276 -0.075 -21.494 -0.103 6.977 0.250 7.602 0.613 43.989 42.487
63.400 -20.421 -0.109 -20.436 -0.107 -20.564 -0.095 -20.850 -0.084 -20.918 -0.082 -20.987 -0.081 -21.213 -0.075 -21.265 -0.075 -21.484 -0.104 6.971 0.250 7.575 0.611 43.985 42.484
63.800 -20.408 -0.110 -20.424 -0.108 -20.551 -0.096 -20.839 -0.084 -20.907 -0.083 -20.976 -0.082 -21.203 -0.076 -21.255 -0.077 -21.474 -0.106 6.967 0.249 7.546 0.609 43.980 42.481
64.200 -20.396 -0.111 -20.411 -0.109 -20.539 -0.097 -20.827 -0.085 -20.895 -0.084 -20.965 -0.083 -21.192 -0.077 -21.245 -0.078 -21.464 -0.107 6.964 0.249 7.514 0.607 43.976 42.477
64.600 -20.384 -0.112 -20.399 -0.110 -20.527 -0.098 -20.816 -0.086 -20.885 -0.085 -20.954 -0.084 -21.182 -0.079 -21.234 -0.079 -21.454 -0.109 6.962 0.248 7.480 0.604 43.972 42.474
65.000 -20.372 -0.113 -20.388 -0.111 -20.516 -0.099 -20.805 -0.087 -20.874 -0.086 -20.944 -0.085 -21.172 -0.080 -21.224 -0.080 -21.443 -0.111 6.961 0.248 7.445 0.600 43.967 42.470
65.400 -20.361 -0.114 -20.377 -0.112 -20.504 -0.100 -20.795 -0.088 -20.863 -0.087 -20.934 -0.086 -21.161 -0.081 -21.214 -0.082 -21.433 -0.113 6.961 0.247 7.408 0.597 43.963 42.466
65.800 -20.350 -0.115 -20.366 -0.113 -20.493 -0.101 -20.784 -0.089 -20.853 -0.088 -20.923 -0.087 -21.151 -0.082 -21.204 -0.083 -21.423 -0.115 6.962 0.247 7.370 0.592 43.959 42.462
66.200 -20.340 -0.117 -20.355 -0.114 -20.483 -0.102 -20.774 -0.091 -20.843 -0.089 -20.914 -0.088 -21.141 -0.084 -21.193 -0.084 -21.412 -0.117 6.964 0.246 7.331 0.588 43.955 42.458
66.600 -20.329 -0.118 -20.344 -0.116 -20.472 -0.103 -20.764 -0.092 -20.833 -0.090 -20.904 -0.089 -21.131 -0.085 -21.183 -0.086 -21.402 -0.119 6.966 0.245 7.292 0.583 43.950 42.453
67.000 -20.319 -0.119 -20.334 -0.117 -20.462 -0.105 -20.754 -0.093 -20.824 -0.092 -20.894 -0.091 -21.122 -0.087 -21.173 -0.088 -21.392 -0.121 6.969 0.245 7.252 0.579 43.946 42.448
67.400 -20.309 -0.120 -20.324 -0.118 -20.452 -0.106 -20.745 -0.094 -20.814 -0.093 -20.885 -0.092 -21.112 -0.088 -21.164 -0.089 -21.381 -0.124 6.972 0.244 7.212 0.574 43.942 42.443
67.800 -20.299 -0.122 -20.315 -0.120 -20.443 -0.107 -20.736 -0.096 -20.805 -0.094 -20.876 -0.093 -21.102 -0.090 -21.154 -0.091 -21.371 -0.126 6.976 0.243 7.172 0.568 43.938 42.438
68.200 -20.290 -0.123 -20.305 -0.121 -20.433 -0.109 -20.727 -0.097 -20.796 -0.095 -20.867 -0.094 -21.093 -0.092 -21.144 -0.093 -21.361 -0.128 6.980 0.242 7.132 0.563 43.935 42.433
68.600 -20.280 -0.124 -20.296 -0.122 -20.424 -0.110 -20.718 -0.098 -20.787 -0.097 -20.858 -0.096 -21.083 -0.093 -21.135 -0.095 -21.350 -0.130 6.984 0.241 7.093 0.558 43.931 42.428
69.000 -20.271 -0.126 -20.287 -0.124 -20.415 -0.112 -20.709 -0.100 -20.779 -0.098 -20.849 -0.097 -21.074 -0.095 -21.125 -0.097 -21.340 -0.133 6.988 0.240 7.054 0.552 43.927 42.423
69.400 -20.262 -0.127 -20.278 -0.125 -20.407 -0.113 -20.701 -0.101 -20.770 -0.099 -20.841 -0.098 -21.065 -0.097 -21.116 -0.099 -21.330 -0.135 6.992 0.239 7.016 0.546 43.923 42.417
69.800 -20.253 -0.129 -20.269 -0.127 -20.398 -0.115 -20.692 -0.102 -20.762 -0.101 -20.832 -0.100 -21.056 -0.099 -21.107 -0.101 -21.320 -0.137 6.996 0.238 6.978 0.540 43.920 42.411
70.200 -20.245 -0.130 -20.260 -0.128 -20.389 -0.116 -20.684 -0.104 -20.754 -0.102 -20.824 -0.101 -21.047 -0.101 -21.097 -0.102 -21.309 -0.139 7.000 0.236 6.942 0.534 43.916 42.405
70.600 -20.236 -0.132 -20.252 -0.130 -20.381 -0.117 -20.676 -0.105 -20.746 -0.103 -20.816 -0.102 -21.038 -0.102 -21.088 -0.104 -21.299 -0.142 7.004 0.235 6.906 0.529 43.913 42.399
71.000 -20.228 -0.133 -20.243 -0.131 -20.373 -0.119 -20.668 -0.106 -20.738 -0.105 -20.808 -0.104 -21.030 -0.104 -21.080 -0.106 -21.289 -0.144 7.007 0.234 6.872 0.523 43.909 42.393
71.400 -20.219 -0.135 -20.235 -0.133 -20.365 -0.120 -20.661 -0.108 -20.730 -0.106 -20.800 -0.105 -21.021 -0.106 -21.071 -0.108 -21.279 -0.146 7.011 0.232 6.838 0.516 43.906 42.387
71.800 -20.211 -0.136 -20.227 -0.134 -20.357 -0.122 -20.653 -0.109 -20.723 -0.107 -20.793 -0.106 -21.013 -0.108 -21.062 -0.110 -21.269 -0.148 7.014 0.231 6.805 0.510 43.902 42.381
72.200 -20.203 -0.138 -20.219 -0.136 -20.349 -0.123 -20.646 -0.110 -20.715 -0.109 -20.785 -0.108 -21.005 -0.109 -21.054 -0.112 -21.259 -0.150 7.017 0.229 6.774 0.504 43.899 42.375
72.600 -20.195 -0.139 -20.211 -0.137 -20.341 -0.125 -20.638 -0.112 -20.708 -0.110 -20.778 -0.109 -20.997 -0.111 -21.045 -0.114 -21.249 -0.152 7.020 0.227 6.743 0.498 43.896 42.368
73.000 -20.187 -0.141 -20.203 -0.139 -20.334 -0.126 -20.631 -0.113 -20.701 -0.111 -20.771 -0.110 -20.989 -0.113 -21.037 -0.116 -21.239 -0.154 7.023 0.226 6.713 0.492 43.893 42.362
73.400 -20.179 -0.142 -20.195 -0.140 -20.326 -0.128 -20.624 -0.114 -20.694 -0.112 -20.763 -0.112 -20.981 -0.114 -21.029 -0.117 -21.229 -0.155 7.025 0.224 6.684 0.486 43.890 42.355
73.800 -20.171 -0.143 -20.187 -0.141 -20.319 -0.129 -20.617 -0.115 -20.687 -0.114 -20.756 -0.113 -20.973 -0.116 -21.021 -0.119 -21.220 -0.157 7.027 0.222 6.656 0.480 43.886 42.349
74.200 -20.163 -0.145 -20.179 -0.143 -20.311 -0.130 -20.610 -0.116 -20.680 -0.115 -20.750 -0.114 -20.965 -0.118 -21.013 -0.121 -21.210 -0.159 7.029 0.220 6.629 0.474 43.883 42.342
74.600 -20.155 -0.146 -20.171 -0.144 -20.304 -0.132 -20.603 -0.117 -20.673 -0.116 -20.743 -0.115 -20.958 -0.119 -21.005 -0.122 -21.200 -0.161 7.031 0.218 6.603 0.468 43.880 42.335
75.000 -20.147 -0.147 -20.164 -0.145 -20.297 -0.133 -20.596 -0.118 -20.666 -0.117 -20.736 -0.116 -20.951 -0.120 -20.997 -0.124 -21.191 -0.162 7.033 0.216 6.577 0.462 43.877 42.329
75.400 -20.140 -0.149 -20.156 -0.147 -20.290 -0.134 -20.590 -0.119 -20.660 -0.118 -20.729 -0.117 -20.943 -0.122 -20.990 -0.125 -21.181 -0.163 7.034 0.214 6.553 0.456 43.875 42.322
75.800 -20.132 -0.150 -20.148 -0.148 -20.282 -0.135 -20.583 -0.120 -20.653 -0.119 -20.723 -0.118 -20.936 -0.123 -20.982 -0.127 -21.172 -0.165 7.035 0.212 6.528 0.450 43.872 42.315
76.200 -20.125 -0.151 -20.141 -0.149 -20.275 -0.136 -20.577 -0.121 -20.647 -0.120 -20.716 -0.119 -20.929 -0.124 -20.975 -0.128 -21.162 -0.166 7.037 0.210 6.505 0.444 43.869 42.308
76.600 -20.117 -0.152 -20.133 -0.150 -20.268 -0.137 -20.570 -0.122 -20.640 -0.120 -20.710 -0.120 -20.922 -0.126 -20.967 -0.129 -21.153 -0.167 7.038 0.208 6.482 0.438 43.866 42.301
77.000 -20.110 -0.153 -20.126 -0.151 -20.261 -0.138 -20.564 -0.123 -20.634 -0.121 -20.703 -0.121 -20.915 -0.127 -20.960 -0.130 -21.144 -0.168 7.039 0.206 6.459 0.432 43.863 42.294
77.400 -20.102 -0.153 -20.119 -0.152 -20.254 -0.139 -20.558 -0.123 -20.628 -0.122 -20.697 -0.121 -20.908 -0.128 -20.952 -0.131 -21.135 -0.169 7.039 0.204 6.437 0.426 43.860 42.287
77.800 -20.095 -0.154 -20.111 -0.152 -20.247 -0.140 -20.551 -0.124 -20.621 -0.122 -20.691 -0.122 -20.901 -0.128 -20.945 -0.132 -21.125 -0.170 7.040 0.201 6.416 0.419 43.858 42.279
78.200 -20.087 -0.155 -20.104 -0.153 -20.240 -0.141 -20.545 -0.125 -20.615 -0.123 -20.685 -0.122 -20.894 -0.129 -20.938 -0.133 -21.116 -0.171 7.041 0.199 6.395 0.413 43.855 42.272
78.600 -20.080 -0.155 -20.097 -0.154 -20.233 -0.141 -20.539 -0.125 -20.609 -0.123 -20.679 -0.123 -20.887 -0.130 -20.931 -0.134 -21.107 -0.172 7.041 0.197 6.374 0.407 43.852 42.264
79.000 -20.073 -0.156 -20.089 -0.154 -20.227 -0.142 -20.533 -0.126 -20.603 -0.124 -20.673 -0.123 -20.881 -0.131 -20.924 -0.134 -21.098 -0.172 7.041 0.195 6.354 0.401 43.850 42.257
79.400 -20.065 -0.156 -20.082 -0.155 -20.220 -0.142 -20.527 -0.126 -20.597 -0.124 -20.667 -0.124 -20.874 -0.131 -20.917 -0.135 -21.089 -0.173 7.042 0.192 6.334 0.395 43.847 42.249
79.800 -20.058 -0.157 -20.075 -0.155 -20.213 -0.142 -20.521 -0.126 -20.591 -0.124 -20.661 -0.124 -20.867 -0.131 -20.910 -0.135 -21.080 -0.173 7.042 0.190 6.314 0.389 43.844 42.241
80.200 -20.051 -0.157 -20.068 -0.155 -20.206 -0.143 -20.515 -0.126 -20.585 -0.125 -20.655 -0.124 -20.861 -0.132 -20.903 -0.136 -21.071 -0.173 7.042 0.187 6.295 0.383 43.842 42.233
80.600 -20.044 -0.157 -20.060 -0.155 -20.199 -0.143 -20.509 -0.126 -20.580 -0.125 -20.649 -0.124 -20.854 -0.132 -20.896 -0.136 -21.062 -0.173 7.042 0.185 6.276 0.377 43.839 42.225
