"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err i-7829.03 i-7829.03_err orange-6629.82 orange-6629.82_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
21.200 -21.068 -0.078 -21.165 -0.070 -21.335 -0.059 -21.347 -0.060 -21.281 -0.085 10.018 0.232 4.444 0.181 44.151 42.372
21.600 -21.060 -0.078 -21.158 -0.069 -21.331 -0.059 -21.342 -0.060 -21.278 -0.085 9.979 0.228 4.463 0.180 44.148 42.358
22.000 -21.051 -0.077 -21.151 -0.069 -21.326 -0.059 -21.338 -0.061 -21.276 -0.085 9.949 0.224 4.476 0.179 44.146 42.345
22.400 -21.043 -0.077 -21.144 -0.069 -21.321 -0.060 -21.334 -0.061 -21.273 -0.086 9.911 0.220 4.494 0.178 44.143 42.331
22.800 -21.035 -0.076 -21.136 -0.069 -21.316 -0.060 -21.329 -0.061 -21.271 -0.086 9.881 0.217 4.507 0.177 44.140 42.318
23.200 -21.027 -0.076 -21.129 -0.069 -21.311 -0.060 -21.325 -0.062 -21.268 -0.086 9.843 0.213 4.526 0.176 44.137 42.304
23.600 -21.018 -0.076 -21.121 -0.068 -21.306 -0.060 -21.320 -0.062 -21.266 -0.086 9.814 0.210 4.538 0.175 44.134 42.292
24.000 -21.010 -0.075 -21.114 -0.068 -21.301 -0.061 -21.316 -0.062 -21.263 -0.086 9.777 0.206 4.557 0.174 44.131 42.278
24.400 -21.002 -0.075 -21.106 -0.068 -21.296 -0.061 -21.311 -0.063 -21.260 -0.087 9.748 0.203 4.569 0.173 44.128 42.266
24.800 -20.993 -0.074 -21.099 -0.068 -21.291 -0.061 -21.307 -0.063 -21.258 -0.087 9.711 0.199 4.588 0.172 44.125 42.253
25.200 -20.985 -0.074 -21.091 -0.067 -21.286 -0.062 -21.302 -0.063 -21.255 -0.087 9.679 0.196 4.603 0.171 44.122 42.241
25.600 -20.976 -0.074 -21.084 -0.067 -21.281 -0.062 -21.297 -0.063 -21.252 -0.088 9.646 0.193 4.619 0.171 44.119 42.229
26.000 -20.968 -0.073 -21.076 -0.067 -21.276 -0.062 -21.293 -0.064 -21.249 -0.088 9.614 0.191 4.634 0.170 44.116 42.217
26.400 -20.959 -0.073 -21.068 -0.067 -21.271 -0.063 -21.288 -0.064 -21.246 -0.088 9.582 0.188 4.649 0.169 44.114 42.206
26.800 -20.950 -0.072 -21.060 -0.066 -21.265 -0.063 -21.283 -0.064 -21.243 -0.089 9.551 0.185 4.665 0.169 44.111 42.195
27.200 -20.942 -0.072 -21.053 -0.066 -21.260 -0.063 -21.279 -0.065 -21.240 -0.089 9.519 0.183 4.680 0.168 44.108 42.184
27.600 -20.933 -0.072 -21.045 -0.066 -21.255 -0.063 -21.274 -0.065 -21.237 -0.090 9.488 0.181 4.695 0.168 44.105 42.174
28.000 -20.924 -0.071 -21.037 -0.066 -21.250 -0.064 -21.269 -0.065 -21.234 -0.090 9.457 0.179 4.710 0.168 44.102 42.164
28.400 -20.916 -0.071 -21.029 -0.066 -21.244 -0.064 -21.264 -0.065 -21.231 -0.091 9.427 0.176 4.726 0.168 44.099 42.155
28.800 -20.907 -0.071 -21.021 -0.065 -21.239 -0.064 -21.259 -0.066 -21.227 -0.091 9.397 0.175 4.741 0.168 44.096 42.146
29.200 -20.898 -0.070 -21.014 -0.065 -21.234 -0.064 -21.255 -0.066 -21.224 -0.091 9.367 0.173 4.756 0.168 44.094 42.138
29.600 -20.889 -0.070 -21.006 -0.065 -21.228 -0.064 -21.250 -0.066 -21.221 -0.092 9.340 0.171 4.767 0.168 44.091 42.130
30.000 -20.881 -0.070 -20.998 -0.065 -21.223 -0.065 -21.245 -0.066 -21.217 -0.092 9.308 0.170 4.785 0.168 44.088 42.123
30.400 -20.872 -0.069 -20.990 -0.065 -21.218 -0.065 -21.240 -0.067 -21.214 -0.093 9.282 0.168 4.797 0.168 44.085 42.116
30.800 -20.863 -0.069 -20.982 -0.065 -21.213 -0.065 -21.235 -0.067 -21.211 -0.093 9.250 0.167 4.815 0.168 44.082 42.110
31.200 -20.854 -0.069 -20.974 -0.064 -21.207 -0.065 -21.230 -0.067 -21.207 -0.094 9.224 0.166 4.826 0.169 44.080 42.104
31.600 -20.845 -0.069 -20.966 -0.064 -21.202 -0.065 -21.225 -0.067 -21.204 -0.094 9.193 0.164 4.844 0.169 44.077 42.099
32.000 -20.837 -0.069 -20.958 -0.064 -21.196 -0.065 -21.220 -0.067 -21.200 -0.095 9.165 0.163 4.858 0.170 44.074 42.094
32.400 -20.828 -0.069 -20.950 -0.064 -21.191 -0.065 -21.215 -0.067 -21.197 -0.095 9.138 0.163 4.872 0.171 44.072 42.090
32.800 -20.819 -0.068 -20.943 -0.064 -21.186 -0.066 -21.210 -0.068 -21.193 -0.096 9.111 0.162 4.886 0.171 44.069 42.086
33.200 -20.810 -0.068 -20.935 -0.064 -21.180 -0.066 -21.205 -0.068 -21.189 -0.096 9.087 0.161 4.896 0.172 44.066 42.083
33.600 -20.802 -0.068 -20.927 -0.064 -21.175 -0.066 -21.200 -0.068 -21.186 -0.097 9.058 0.160 4.913 0.173 44.064 42.080
34.000 -20.793 -0.068 -20.919 -0.064 -21.170 -0.066 -21.195 -0.068 -21.182 -0.097 9.035 0.160 4.923 0.174 44.061 42.077
34.400 -20.784 -0.068 -20.911 -0.064 -21.164 -0.066 -21.190 -0.068 -21.178 -0.098 9.010 0.159 4.935 0.175 44.058 42.075
34.800 -20.776 -0.068 -20.903 -0.064 -21.159 -0.066 -21.185 -0.068 -21.174 -0.098 8.985 0.159 4.947 0.175 44.056 42.072
35.200 -20.767 -0.068 -20.895 -0.064 -21.153 -0.066 -21.180 -0.068 -21.170 -0.099 8.961 0.159 4.959 0.176 44.053 42.071
35.600 -20.758 -0.068 -20.887 -0.064 -21.148 -0.066 -21.175 -0.068 -21.166 -0.099 8.934 0.158 4.974 0.177 44.050 42.069
36.000 -20.750 -0.068 -20.879 -0.064 -21.142 -0.066 -21.170 -0.068 -21.162 -0.100 8.913 0.158 4.983 0.178 44.048 42.068
36.400 -20.741 -0.068 -20.872 -0.064 -21.137 -0.066 -21.165 -0.069 -21.158 -0.101 8.890 0.158 4.993 0.179 44.045 42.066
36.800 -20.733 -0.069 -20.864 -0.064 -21.131 -0.066 -21.159 -0.069 -21.154 -0.101 8.868 0.158 5.003 0.181 44.043 42.066
37.200 -20.724 -0.069 -20.856 -0.064 -21.125 -0.066 -21.154 -0.069 -21.150 -0.102 8.845 0.157 5.013 0.182 44.040 42.065
37.600 -20.716 -0.069 -20.848 -0.064 -21.120 -0.066 -21.149 -0.069 -21.146 -0.102 8.824 0.157 5.023 0.183 44.037 42.064
38.000 -20.707 -0.069 -20.840 -0.064 -21.114 -0.066 -21.143 -0.069 -21.141 -0.103 8.803 0.157 5.032 0.184 44.035 42.063
38.400 -20.699 -0.069 -20.832 -0.065 -21.108 -0.066 -21.138 -0.069 -21.137 -0.103 8.782 0.157 5.041 0.185 44.032 42.063
38.800 -20.690 -0.069 -20.824 -0.065 -21.102 -0.066 -21.132 -0.069 -21.133 -0.104 8.762 0.157 5.049 0.186 44.030 42.062
39.200 -20.682 -0.070 -20.816 -0.065 -21.096 -0.066 -21.127 -0.069 -21.128 -0.104 8.742 0.157 5.057 0.187 44.027 42.062
39.600 -20.673 -0.070 -20.808 -0.065 -21.091 -0.066 -21.121 -0.069 -21.123 -0.105 8.722 0.157 5.064 0.188 44.024 42.062
40.000 -20.665 -0.070 -20.800 -0.065 -21.085 -0.066 -21.116 -0.069 -21.119 -0.106 8.703 0.157 5.071 0.189 44.022 42.061
40.400 -20.656 -0.070 -20.792 -0.065 -21.079 -0.066 -21.110 -0.069 -21.114 -0.106 8.684 0.157 5.078 0.190 44.019 42.061
40.800 -20.648 -0.071 -20.784 -0.065 -21.073 -0.066 -21.104 -0.069 -21.109 -0.107 8.666 0.157 5.084 0.191 44.017 42.060
41.200 -20.639 -0.071 -20.776 -0.066 -21.066 -0.066 -21.098 -0.069 -21.104 -0.108 8.648 0.157 5.089 0.192 44.014 42.060
41.600 -20.631 -0.071 -20.768 -0.066 -21.060 -0.066 -21.092 -0.069 -21.100 -0.108 8.631 0.157 5.095 0.193 44.011 42.059
42.000 -20.622 -0.071 -20.760 -0.066 -21.054 -0.066 -21.086 -0.069 -21.095 -0.109 8.614 0.157 5.099 0.193 44.009 42.058
42.400 -20.614 -0.072 -20.752 -0.066 -21.048 -0.066 -21.080 -0.069 -21.090 -0.109 8.595 0.157 5.105 0.194 44.006 42.058
42.800 -20.605 -0.072 -20.744 -0.066 -21.041 -0.066 -21.074 -0.069 -21.084 -0.110 8.579 0.157 5.109 0.195 44.003 42.056
43.200 -20.597 -0.072 -20.736 -0.066 -21.035 -0.066 -21.068 -0.069 -21.079 -0.111 8.563 0.156 5.112 0.195 44.001 42.055
43.600 -20.588 -0.073 -20.728 -0.067 -21.028 -0.066 -21.062 -0.069 -21.074 -0.111 8.548 0.156 5.114 0.196 43.998 42.054
44.000 -20.580 -0.073 -20.719 -0.067 -21.022 -0.066 -21.056 -0.069 -21.069 -0.112 8.532 0.156 5.116 0.196 43.995 42.052
44.400 -20.571 -0.073 -20.711 -0.067 -21.015 -0.065 -21.049 -0.069 -21.063 -0.113 8.518 0.156 5.118 0.196 43.992 42.050
44.800 -20.563 -0.073 -20.703 -0.067 -21.008 -0.065 -21.043 -0.069 -21.058 -0.113 8.504 0.155 5.119 0.197 43.990 42.048
45.200 -20.554 -0.074 -20.695 -0.067 -21.001 -0.065 -21.036 -0.069 -21.052 -0.114 8.490 0.155 5.119 0.197 43.987 42.045
45.600 -20.546 -0.074 -20.686 -0.067 -20.994 -0.065 -21.029 -0.068 -21.047 -0.115 8.476 0.154 5.118 0.196 43.984 42.043
46.000 -20.537 -0.074 -20.678 -0.068 -20.987 -0.065 -21.022 -0.068 -21.041 -0.115 8.463 0.154 5.117 0.196 43.981 42.040
46.400 -20.529 -0.075 -20.669 -0.068 -20.980 -0.065 -21.016 -0.068 -21.035 -0.116 8.451 0.153 5.115 0.196 43.978 42.036
46.800 -20.520 -0.075 -20.661 -0.068 -20.973 -0.065 -21.008 -0.068 -21.029 -0.117 8.439 0.152 5.113 0.195 43.975 42.032
47.200 -20.511 -0.075 -20.653 -0.068 -20.966 -0.064 -21.001 -0.068 -21.023 -0.117 8.427 0.152 5.110 0.194 43.972 42.028
47.600 -20.503 -0.076 -20.644 -0.068 -20.958 -0.064 -20.994 -0.068 -21.018 -0.118 8.416 0.151 5.106 0.194 43.969 42.024
48.000 -20.494 -0.076 -20.635 -0.068 -20.951 -0.064 -20.987 -0.068 -21.012 -0.119 8.405 0.150 5.101 0.193 43.966 42.019
48.400 -20.485 -0.076 -20.627 -0.069 -20.943 -0.064 -20.979 -0.068 -21.005 -0.120 8.395 0.149 5.095 0.191 43.963 42.014
48.800 -20.477 -0.076 -20.618 -0.069 -20.935 -0.064 -20.972 -0.068 -20.999 -0.120 8.386 0.148 5.089 0.190 43.960 42.008
49.200 -20.468 -0.077 -20.610 -0.069 -20.927 -0.064 -20.964 -0.068 -20.993 -0.121 8.377 0.146 5.082 0.189 43.957 42.002
49.600 -20.459 -0.077 -20.601 -0.069 -20.919 -0.064 -20.956 -0.068 -20.987 -0.122 8.368 0.145 5.074 0.187 43.954 41.996
50.000 -20.451 -0.078 -20.592 -0.070 -20.911 -0.063 -20.948 -0.068 -20.981 -0.122 8.360 0.144 5.065 0.185 43.951 41.989
50.400 -20.442 -0.078 -20.583 -0.070 -20.903 -0.063 -20.940 -0.068 -20.974 -0.123 8.353 0.142 5.056 0.183 43.948 41.982
50.800 -20.433 -0.078 -20.575 -0.070 -20.894 -0.063 -20.932 -0.068 -20.968 -0.124 8.346 0.141 5.045 0.181 43.944 41.974
51.200 -20.424 -0.079 -20.566 -0.070 -20.886 -0.063 -20.924 -0.068 -20.961 -0.125 8.340 0.139 5.034 0.179 43.941 41.966
51.600 -20.416 -0.079 -20.557 -0.071 -20.877 -0.063 -20.916 -0.068 -20.955 -0.126 8.334 0.138 5.022 0.176 43.938 41.957
52.000 -20.407 -0.080 -20.548 -0.071 -20.869 -0.063 -20.907 -0.068 -20.948 -0.126 8.329 0.136 5.008 0.174 43.935 41.949
52.400 -20.398 -0.080 -20.539 -0.071 -20.860 -0.063 -20.899 -0.068 -20.941 -0.127 8.325 0.134 4.994 0.171 43.931 41.939
52.800 -20.390 -0.081 -20.530 -0.072 -20.851 -0.063 -20.890 -0.068 -20.935 -0.128 8.321 0.132 4.979 0.168 43.928 41.930
53.200 -20.381 -0.081 -20.521 -0.072 -20.842 -0.064 -20.881 -0.069 -20.928 -0.129 8.317 0.130 4.963 0.166 43.924 41.920
53.600 -20.372 -0.082 -20.512 -0.073 -20.832 -0.064 -20.872 -0.069 -20.921 -0.130 8.315 0.129 4.947 0.163 43.921 41.910
54.000 -20.363 -0.082 -20.503 -0.073 -20.823 -0.064 -20.863 -0.069 -20.914 -0.131 8.313 0.127 4.929 0.160 43.917 41.900
54.400 -20.355 -0.083 -20.494 -0.074 -20.814 -0.064 -20.854 -0.070 -20.907 -0.131 8.311 0.125 4.911 0.157 43.914 41.890
54.800 -20.346 -0.084 -20.485 -0.074 -20.804 -0.064 -20.845 -0.070 -20.900 -0.132 8.310 0.124 4.892 0.155 43.910 41.880
55.200 -20.337 -0.084 -20.476 -0.075 -20.795 -0.065 -20.836 -0.070 -20.893 -0.133 8.309 0.122 4.872 0.152 43.907 41.870
55.600 -20.329 -0.085 -20.467 -0.075 -20.785 -0.065 -20.826 -0.071 -20.886 -0.134 8.309 0.121 4.852 0.150 43.903 41.861
56.000 -20.320 -0.086 -20.458 -0.076 -20.775 -0.065 -20.817 -0.071 -20.879 -0.135 8.309 0.119 4.832 0.147 43.899 41.852
56.400 -20.311 -0.087 -20.449 -0.076 -20.765 -0.066 -20.807 -0.072 -20.872 -0.136 8.310 0.118 4.811 0.145 43.896 41.844
56.800 -20.303 -0.087 -20.440 -0.077 -20.756 -0.066 -20.798 -0.072 -20.865 -0.137 8.311 0.117 4.789 0.143 43.892 41.836
57.200 -20.294 -0.088 -20.431 -0.078 -20.746 -0.067 -20.788 -0.073 -20.858 -0.138 8.312 0.117 4.767 0.142 43.888 41.829
57.600 -20.285 -0.089 -20.422 -0.078 -20.736 -0.068 -20.779 -0.073 -20.851 -0.139 8.314 0.116 4.745 0.141 43.884 41.823
58.000 -20.277 -0.090 -20.413 -0.079 -20.726 -0.068 -20.769 -0.074 -20.843 -0.140 8.316 0.116 4.722 0.140 43.881 41.818
58.400 -20.268 -0.091 -20.404 -0.080 -20.716 -0.069 -20.759 -0.075 -20.836 -0.141 8.318 0.116 4.699 0.139 43.877 41.814
58.800 -20.259 -0.092 -20.395 -0.081 -20.706 -0.069 -20.750 -0.076 -20.829 -0.142 8.320 0.116 4.677 0.138 43.873 41.810
59.200 -20.251 -0.092 -20.386 -0.081 -20.696 -0.070 -20.740 -0.076 -20.821 -0.143 8.323 0.117 4.653 0.138 43.870 41.808
59.600 -20.242 -0.093 -20.377 -0.082 -20.686 -0.071 -20.730 -0.077 -20.814 -0.144 8.326 0.118 4.630 0.139 43.866 41.807
60.000 -20.234 -0.094 -20.368 -0.083 -20.676 -0.072 -20.720 -0.078 -20.806 -0.145 8.329 0.119 4.607 0.139 43.862 41.807
60.400 -20.225 -0.095 -20.359 -0.084 -20.666 -0.073 -20.711 -0.079 -20.799 -0.146 8.332 0.120 4.584 0.140 43.858 41.807
60.800 -20.217 -0.096 -20.349 -0.085 -20.656 -0.074 -20.701 -0.080 -20.791 -0.147 8.335 0.121 4.561 0.141 43.855 41.809
61.200 -20.208 -0.097 -20.340 -0.086 -20.646 -0.075 -20.691 -0.081 -20.784 -0.148 8.338 0.123 4.538 0.142 43.851 41.811
61.600 -20.200 -0.098 -20.331 -0.086 -20.636 -0.076 -20.681 -0.082 -20.776 -0.149 8.341 0.125 4.515 0.143 43.847 41.814
62.000 -20.192 -0.099 -20.322 -0.087 -20.626 -0.077 -20.672 -0.083 -20.769 -0.150 8.345 0.127 4.492 0.145 43.843 41.817
62.400 -20.183 -0.100 -20.313 -0.088 -20.616 -0.078 -20.662 -0.084 -20.761 -0.151 8.348 0.130 4.469 0.147 43.840 41.821
62.800 -20.175 -0.101 -20.305 -0.089 -20.606 -0.079 -20.652 -0.085 -20.754 -0.152 8.351 0.132 4.446 0.149 43.836 41.826
63.200 -20.166 -0.102 -20.296 -0.090 -20.596 -0.080 -20.642 -0.086 -20.746 -0.153 8.355 0.135 4.424 0.151 43.832 41.831
63.600 -20.158 -0.103 -20.287 -0.091 -20.586 -0.081 -20.633 -0.087 -20.738 -0.154 8.358 0.138 4.401 0.153 43.828 41.836
64.000 -20.150 -0.104 -20.278 -0.092 -20.577 -0.083 -20.623 -0.089 -20.731 -0.155 8.362 0.140 4.379 0.155 43.825 41.841
64.400 -20.141 -0.105 -20.269 -0.093 -20.567 -0.084 -20.613 -0.090 -20.723 -0.156 8.365 0.143 4.357 0.158 43.821 41.846
64.800 -20.133 -0.107 -20.260 -0.094 -20.557 -0.085 -20.604 -0.091 -20.715 -0.157 8.369 0.146 4.335 0.160 43.817 41.852
65.200 -20.125 -0.108 -20.251 -0.095 -20.547 -0.086 -20.594 -0.092 -20.708 -0.158 8.372 0.150 4.313 0.163 43.814 41.857
65.600 -20.117 -0.109 -20.242 -0.096 -20.537 -0.087 -20.585 -0.094 -20.700 -0.159 8.375 0.153 4.292 0.165 43.810 41.863
66.000 -20.108 -0.110 -20.234 -0.097 -20.528 -0.089 -20.575 -0.095 -20.692 -0.160 8.379 0.156 4.270 0.168 43.806 41.869
66.400 -20.100 -0.111 -20.225 -0.098 -20.518 -0.090 -20.565 -0.096 -20.685 -0.161 8.382 0.159 4.249 0.171 43.803 41.874
66.800 -20.092 -0.112 -20.216 -0.099 -20.508 -0.091 -20.556 -0.097 -20.677 -0.162 8.385 0.163 4.228 0.173 43.799 41.880
67.200 -20.084 -0.113 -20.207 -0.100 -20.499 -0.092 -20.546 -0.098 -20.669 -0.163 8.389 0.166 4.207 0.176 43.796 41.885
67.600 -20.076 -0.114 -20.199 -0.101 -20.489 -0.094 -20.537 -0.100 -20.661 -0.164 8.392 0.170 4.186 0.179 43.792 41.891
68.000 -20.067 -0.115 -20.190 -0.102 -20.480 -0.095 -20.527 -0.101 -20.654 -0.165 8.395 0.173 4.166 0.181 43.788 41.896
68.400 -20.059 -0.116 -20.181 -0.103 -20.470 -0.096 -20.518 -0.102 -20.646 -0.166 8.399 0.177 4.146 0.184 43.785 41.901
68.800 -20.051 -0.117 -20.173 -0.104 -20.461 -0.098 -20.509 -0.103 -20.638 -0.167 8.402 0.180 4.126 0.187 43.781 41.906
69.200 -20.043 -0.118 -20.164 -0.105 -20.451 -0.099 -20.499 -0.105 -20.631 -0.168 8.405 0.184 4.106 0.189 43.778 41.910
69.600 -20.035 -0.119 -20.155 -0.106 -20.442 -0.100 -20.490 -0.106 -20.623 -0.169 8.408 0.187 4.086 0.192 43.774 41.915
70.000 -20.027 -0.120 -20.147 -0.107 -20.432 -0.101 -20.481 -0.107 -20.615 -0.170 8.411 0.190 4.067 0.194 43.771 41.920
70.400 -20.019 -0.121 -20.138 -0.108 -20.423 -0.103 -20.472 -0.108 -20.607 -0.171 8.414 0.194 4.048 0.197 43.767 41.924
70.800 -20.011 -0.122 -20.130 -0.109 -20.414 -0.104 -20.462 -0.110 -20.600 -0.172 8.417 0.197 4.029 0.199 43.764 41.928
71.200 -20.003 -0.123 -20.121 -0.110 -20.404 -0.105 -20.453 -0.111 -20.592 -0.172 8.420 0.201 4.010 0.202 43.760 41.932
71.600 -19.995 -0.124 -20.113 -0.111 -20.395 -0.106 -20.444 -0.112 -20.584 -0.173 8.423 0.204 3.991 0.204 43.757 41.936
72.000 -19.987 -0.125 -20.105 -0.112 -20.386 -0.107 -20.435 -0.113 -20.577 -0.174 8.425 0.208 3.973 0.206 43.753 41.939
72.400 -19.980 -0.126 -20.096 -0.113 -20.377 -0.109 -20.426 -0.114 -20.569 -0.175 8.428 0.211 3.955 0.208 43.750 41.943
72.800 -19.972 -0.127 -20.088 -0.114 -20.368 -0.110 -20.417 -0.116 -20.561 -0.176 8.431 0.214 3.937 0.211 43.747 41.946
73.200 -19.964 -0.128 -20.080 -0.115 -20.359 -0.111 -20.408 -0.117 -20.554 -0.177 8.433 0.217 3.919 0.213 43.743 41.949
73.600 -19.956 -0.129 -20.071 -0.116 -20.350 -0.112 -20.399 -0.118 -20.546 -0.177 8.436 0.221 3.902 0.215 43.740 41.952
74.000 -19.948 -0.130 -20.063 -0.117 -20.341 -0.113 -20.390 -0.119 -20.538 -0.178 8.438 0.224 3.884 0.217 43.736 41.954
74.400 -19.940 -0.131 -20.055 -0.118 -20.332 -0.114 -20.381 -0.120 -20.531 -0.179 8.440 0.227 3.867 0.219 43.733 41.957
74.800 -19.933 -0.132 -20.047 -0.119 -20.323 -0.115 -20.373 -0.121 -20.523 -0.180 8.442 0.230 3.851 0.221 43.730 41.959
75.200 -19.925 -0.133 -20.039 -0.120 -20.314 -0.116 -20.364 -0.122 -20.516 -0.180 8.444 0.233 3.834 0.223 43.726 41.962
75.600 -19.917 -0.134 -20.030 -0.121 -20.305 -0.118 -20.355 -0.123 -20.508 -0.181 8.446 0.236 3.818 0.224 43.723 41.964
76.000 -19.910 -0.135 -20.022 -0.122 -20.297 -0.119 -20.346 -0.124 -20.501 -0.182 8.448 0.239 3.802 0.226 43.720 41.966
76.400 -19.902 -0.136 -20.014 -0.123 -20.288 -0.120 -20.338 -0.125 -20.493 -0.182 8.450 0.242 3.786 0.228 43.717 41.968
76.800 -19.894 -0.137 -20.006 -0.124 -20.279 -0.121 -20.329 -0.126 -20.486 -0.183 8.451 0.245 3.770 0.229 43.713 41.969
77.200 -19.887 -0.138 -19.998 -0.125 -20.271 -0.122 -20.321 -0.127 -20.478 -0.184 8.453 0.248 3.755 0.231 43.710 41.971
77.600 -19.879 -0.139 -19.990 -0.125 -20.262 -0.123 -20.312 -0.128 -20.471 -0.184 8.454 0.250 3.740 0.232 43.707 41.972
78.000 -19.872 -0.140 -19.982 -0.126 -20.254 -0.124 -20.304 -0.129 -20.463 -0.185 8.455 0.253 3.725 0.234 43.704 41.973
78.400 -19.864 -0.141 -19.974 -0.127 -20.246 -0.125 -20.296 -0.130 -20.456 -0.185 8.457 0.256 3.710 0.235 43.700 41.974
78.800 -19.857 -0.142 -19.967 -0.128 -20.237 -0.125 -20.287 -0.131 -20.448 -0.186 8.458 0.258 3.696 0.237 43.697 41.975
79.200 -19.849 -0.143 -19.959 -0.129 -20.229 -0.126 -20.279 -0.132 -20.441 -0.187 8.459 0.261 3.681 0.238 43.694 41.976
79.600 -19.842 -0.144 -19.951 -0.130 -20.221 -0.127 -20.271 -0.132 -20.434 -0.187 8.459 0.263 3.667 0.239 43.691 41.977
80.000 -19.834 -0.145 -19.943 -0.131 -20.212 -0.128 -20.263 -0.133 -20.426 -0.188 8.460 0.266 3.653 0.240 43.688 41.978
80.400 -19.827 -0.146 -19.935 -0.132 -20.204 -0.129 -20.254 -0.134 -20.419 -0.188 8.461 0.268 3.640 0.241 43.685 41.978
80.800 -19.819 -0.147 -19.928 -0.133 -20.196 -0.130 -20.246 -0.135 -20.412 -0.188 8.461 0.270 3.626 0.243 43.681 41.979
81.200 -19.812 -0.148 -19.920 -0.134 -20.188 -0.131 -20.238 -0.136 -20.404 -0.189 8.462 0.273 3.613 0.244 43.678 41.979
81.600 -19.805 -0.149 -19.912 -0.135 -20.180 -0.131 -20.230 -0.136 -20.397 -0.189 8.462 0.275 3.600 0.245 43.675 41.979
82.000 -19.797 -0.150 -19.905 -0.136 -20.172 -0.132 -20.222 -0.137 -20.390 -0.190 8.462 0.277 3.587 0.246 43.672 41.979
82.400 -19.790 -0.151 -19.897 -0.136 -20.164 -0.133 -20.214 -0.138 -20.383 -0.190 8.462 0.279 3.574 0.247 43.669 41.980
82.800 -19.783 -0.152 -19.889 -0.137 -20.156 -0.134 -20.206 -0.138 -20.375 -0.190 8.462 0.281 3.562 0.247 43.666 41.980
83.200 -19.775 -0.153 -19.882 -0.138 -20.148 -0.134 -20.199 -0.139 -20.368 -0.191 8.462 0.283 3.549 0.248 43.663 41.979
83.600 -19.768 -0.154 -19.874 -0.139 -20.140 -0.135 -20.191 -0.139 -20.361 -0.191 8.462 0.286 3.537 0.249 43.660 41.979
84.000 -19.761 -0.155 -19.867 -0.140 -20.132 -0.135 -20.183 -0.140 -20.354 -0.191 8.462 0.288 3.525 0.250 43.657 41.979
84.400 -19.754 -0.156 -19.859 -0.141 -20.125 -0.136 -20.175 -0.141 -20.347 -0.191 8.462 0.290 3.513 0.251 43.654 41.979
84.800 -19.747 -0.157 -19.852 -0.142 -20.117 -0.137 -20.168 -0.141 -20.340 -0.192 8.462 0.292 3.501 0.251 43.651 41.978
85.200 -19.740 -0.158 -19.845 -0.143 -20.109 -0.137 -20.160 -0.141 -20.333 -0.192 8.461 0.293 3.489 0.252 43.648 41.978
85.600 -19.732 -0.159 -19.837 -0.143 -20.102 -0.138 -20.152 -0.142 -20.326 -0.192 8.461 0.295 3.478 0.253 43.645 41.977
86.000 -19.725 -0.160 -19.830 -0.144 -20.094 -0.138 -20.145 -0.142 -20.319 -0.192 8.461 0.297 3.466 0.254 43.642 41.977
86.400 -19.718 -0.161 -19.823 -0.145 -20.086 -0.139 -20.137 -0.143 -20.312 -0.192 8.460 0.299 3.455 0.254 43.639 41.976
86.800 -19.711 -0.162 -19.815 -0.146 -20.079 -0.139 -20.130 -0.143 -20.305 -0.192 8.460 0.301 3.444 0.255 43.636 41.976
87.200 -19.704 -0.163 -19.808 -0.147 -20.071 -0.139 -20.122 -0.143 -20.298 -0.192 8.459 0.303 3.433 0.255 43.633 41.975
87.600 -19.697 -0.164 -19.801 -0.147 -20.064 -0.140 -20.115 -0.144 -20.291 -0.192 8.459 0.304 3.422 0.256 43.631 41.974
88.000 -19.690 -0.165 -19.794 -0.148 -20.056 -0.140 -20.107 -0.144 -20.284 -0.192 8.458 0.306 3.411 0.256 43.628 41.973
88.400 -19.683 -0.165 -19.787 -0.149 -20.049 -0.140 -20.100 -0.144 -20.277 -0.193 8.457 0.308 3.400 0.257 43.625 41.972
88.800 -19.677 -0.166 -19.779 -0.150 -20.042 -0.141 -20.093 -0.144 -20.270 -0.193 8.457 0.310 3.390 0.257 43.622 41.971
89.200 -19.670 -0.167 -19.772 -0.150 -20.034 -0.141 -20.085 -0.145 -20.264 -0.193 8.456 0.311 3.379 0.258 43.619 41.970
89.600 -19.663 -0.168 -19.765 -0.151 -20.027 -0.141 -20.078 -0.145 -20.257 -0.192 8.455 0.313 3.369 0.258 43.616 41.969
90.000 -19.656 -0.169 -19.758 -0.152 -20.020 -0.142 -20.071 -0.145 -20.250 -0.192 8.454 0.315 3.359 0.259 43.613 41.968
90.400 -19.649 -0.170 -19.751 -0.153 -20.013 -0.142 -20.064 -0.145 -20.243 -0.192 8.453 0.316 3.348 0.259 43.611 41.967
90.800 -19.642 -0.171 -19.744 -0.153 -20.006 -0.142 -20.057 -0.145 -20.236 -0.192 8.453 0.318 3.338 0.260 43.608 41.966
91.200 -19.636 -0.172 -19.737 -0.154 -19.998 -0.142 -20.050 -0.145 -20.230 -0.192 8.452 0.319 3.328 0.260 43.605 41.965
91.600 -19.629 -0.173 -19.730 -0.155 -19.991 -0.142 -20.043 -0.145 -20.223 -0.192 8.451 0.321 3.318 0.260 43.602 41.964
