"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err i-7829.03 i-7829.03_err orange-6629.82 orange-6629.82_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
53.600 -17.623 -0.169 -17.761 -0.148 -18.115 -0.125 -18.187 -0.130 -18.473 -0.196 6.101 0.274 2.411 0.245 42.759 41.318
54.000 -17.613 -0.168 -17.749 -0.147 -18.103 -0.123 -18.175 -0.128 -18.459 -0.195 6.109 0.273 2.389 0.242 42.753 41.307
54.400 -17.602 -0.167 -17.738 -0.146 -18.090 -0.121 -18.162 -0.126 -18.445 -0.193 6.118 0.273 2.368 0.239 42.748 41.295
54.800 -17.590 -0.165 -17.726 -0.144 -18.078 -0.118 -18.149 -0.124 -18.430 -0.192 6.127 0.273 2.346 0.235 42.743 41.284
55.200 -17.579 -0.164 -17.715 -0.142 -18.065 -0.116 -18.136 -0.121 -18.415 -0.190 6.136 0.272 2.324 0.232 42.737 41.272
55.600 -17.567 -0.162 -17.702 -0.140 -18.051 -0.114 -18.122 -0.119 -18.400 -0.188 6.146 0.272 2.302 0.228 42.731 41.261
56.000 -17.555 -0.160 -17.690 -0.138 -18.038 -0.111 -18.108 -0.117 -18.384 -0.186 6.155 0.271 2.279 0.225 42.725 41.250
56.400 -17.543 -0.158 -17.677 -0.136 -18.024 -0.109 -18.094 -0.115 -18.369 -0.184 6.165 0.270 2.257 0.221 42.720 41.239
56.800 -17.530 -0.156 -17.664 -0.134 -18.010 -0.108 -18.079 -0.113 -18.353 -0.183 6.175 0.270 2.235 0.218 42.714 41.228
57.200 -17.517 -0.153 -17.651 -0.132 -17.995 -0.106 -18.064 -0.112 -18.336 -0.181 6.184 0.269 2.212 0.215 42.708 41.219
57.600 -17.504 -0.151 -17.637 -0.130 -17.980 -0.105 -18.049 -0.111 -18.320 -0.179 6.194 0.269 2.190 0.212 42.701 41.210
58.000 -17.491 -0.148 -17.623 -0.128 -17.965 -0.105 -18.033 -0.110 -18.303 -0.177 6.204 0.268 2.167 0.209 42.695 41.202
58.400 -17.477 -0.146 -17.609 -0.126 -17.949 -0.104 -18.018 -0.109 -18.285 -0.175 6.214 0.267 2.145 0.206 42.689 41.194
58.800 -17.464 -0.143 -17.595 -0.124 -17.934 -0.104 -18.002 -0.109 -18.268 -0.173 6.224 0.267 2.122 0.203 42.683 41.187
59.200 -17.450 -0.140 -17.581 -0.121 -17.918 -0.103 -17.985 -0.108 -18.250 -0.171 6.235 0.266 2.099 0.200 42.676 41.179
59.600 -17.436 -0.138 -17.566 -0.119 -17.902 -0.103 -17.969 -0.108 -18.232 -0.168 6.246 0.266 2.077 0.197 42.670 41.171
60.000 -17.422 -0.135 -17.552 -0.117 -17.886 -0.102 -17.952 -0.107 -18.214 -0.166 6.257 0.265 2.054 0.194 42.663 41.163
60.400 -17.408 -0.132 -17.537 -0.115 -17.869 -0.101 -17.936 -0.106 -18.196 -0.164 6.269 0.265 2.030 0.191 42.657 41.154
60.800 -17.394 -0.130 -17.522 -0.112 -17.853 -0.100 -17.919 -0.104 -18.177 -0.161 6.281 0.264 2.007 0.188 42.650 41.145
61.200 -17.380 -0.127 -17.507 -0.110 -17.836 -0.099 -17.902 -0.103 -18.158 -0.159 6.294 0.264 1.983 0.185 42.643 41.135
61.600 -17.365 -0.125 -17.492 -0.108 -17.819 -0.097 -17.885 -0.102 -18.139 -0.157 6.307 0.263 1.959 0.181 42.636 41.124
62.000 -17.351 -0.122 -17.477 -0.105 -17.803 -0.095 -17.867 -0.100 -18.120 -0.154 6.321 0.263 1.936 0.178 42.629 41.113
62.400 -17.337 -0.120 -17.462 -0.103 -17.786 -0.094 -17.850 -0.098 -18.101 -0.152 6.335 0.262 1.911 0.175 42.622 41.101
62.800 -17.323 -0.118 -17.447 -0.101 -17.769 -0.092 -17.833 -0.096 -18.082 -0.150 6.350 0.262 1.887 0.172 42.615 41.089
63.200 -17.308 -0.116 -17.432 -0.099 -17.752 -0.090 -17.815 -0.094 -18.062 -0.148 6.365 0.262 1.863 0.169 42.608 41.076
63.600 -17.294 -0.115 -17.417 -0.097 -17.734 -0.089 -17.797 -0.093 -18.042 -0.147 6.380 0.261 1.839 0.166 42.601 41.063
64.000 -17.280 -0.114 -17.402 -0.096 -17.717 -0.088 -17.779 -0.092 -18.023 -0.146 6.395 0.262 1.815 0.163 42.594 41.051
64.400 -17.265 -0.114 -17.387 -0.095 -17.700 -0.087 -17.762 -0.092 -18.003 -0.145 6.411 0.262 1.792 0.160 42.587 41.040
64.800 -17.251 -0.114 -17.372 -0.096 -17.682 -0.088 -17.743 -0.092 -17.983 -0.146 6.426 0.263 1.769 0.158 42.580 41.030
65.200 -17.237 -0.116 -17.356 -0.097 -17.664 -0.089 -17.725 -0.094 -17.964 -0.147 6.440 0.264 1.747 0.156 42.573 41.021
65.600 -17.222 -0.118 -17.341 -0.099 -17.646 -0.092 -17.707 -0.096 -17.944 -0.149 6.455 0.266 1.725 0.155 42.566 41.014
66.000 -17.208 -0.122 -17.326 -0.103 -17.629 -0.096 -17.689 -0.100 -17.924 -0.152 6.468 0.269 1.705 0.154 42.559 41.009
66.400 -17.195 -0.127 -17.311 -0.109 -17.611 -0.101 -17.670 -0.105 -17.905 -0.156 6.482 0.272 1.684 0.153 42.552 41.005
66.800 -17.181 -0.134 -17.296 -0.115 -17.592 -0.108 -17.652 -0.112 -17.885 -0.162 6.495 0.276 1.665 0.153 42.546 41.002
