"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4735.89 g-4735.89_err g-4746.48 g-4746.48_err i-7645.77 i-7645.77_err orange-6629.82 orange-6629.82_err r-6198.96 r-6198.96_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
35.200 -20.865 -0.118 -20.867 -0.118 -20.938 -0.108 -21.100 -0.102 -21.124 -0.103 -21.161 -0.106 -21.277 -0.131 9.399 0.272 4.571 0.253 44.065 42.281
35.600 -20.851 -0.116 -20.853 -0.116 -20.925 -0.105 -21.088 -0.100 -21.113 -0.101 -21.150 -0.104 -21.268 -0.129 9.374 0.271 4.568 0.253 44.060 42.273
36.000 -20.837 -0.113 -20.839 -0.113 -20.912 -0.103 -21.077 -0.098 -21.102 -0.099 -21.140 -0.102 -21.259 -0.128 9.351 0.270 4.565 0.254 44.055 42.266
36.400 -20.823 -0.111 -20.825 -0.110 -20.898 -0.100 -21.066 -0.096 -21.091 -0.097 -21.129 -0.100 -21.250 -0.126 9.328 0.269 4.560 0.254 44.050 42.258
36.800 -20.809 -0.108 -20.811 -0.107 -20.885 -0.097 -21.054 -0.093 -21.080 -0.094 -21.119 -0.097 -21.240 -0.124 9.307 0.268 4.555 0.254 44.045 42.250
37.200 -20.795 -0.105 -20.797 -0.105 -20.872 -0.094 -21.043 -0.091 -21.069 -0.092 -21.108 -0.095 -21.231 -0.122 9.287 0.267 4.548 0.253 44.040 42.243
37.600 -20.781 -0.102 -20.783 -0.102 -20.859 -0.091 -21.032 -0.088 -21.058 -0.089 -21.097 -0.092 -21.222 -0.119 9.268 0.266 4.540 0.253 44.035 42.235
38.000 -20.767 -0.099 -20.769 -0.098 -20.845 -0.088 -21.020 -0.085 -21.047 -0.086 -21.087 -0.089 -21.212 -0.117 9.251 0.264 4.531 0.252 44.030 42.226
38.400 -20.754 -0.096 -20.756 -0.095 -20.832 -0.085 -21.009 -0.082 -21.036 -0.083 -21.076 -0.086 -21.202 -0.115 9.235 0.263 4.521 0.251 44.025 42.218
38.800 -20.740 -0.093 -20.742 -0.092 -20.819 -0.082 -20.998 -0.079 -21.025 -0.080 -21.065 -0.084 -21.192 -0.113 9.221 0.261 4.508 0.250 44.020 42.209
39.200 -20.727 -0.090 -20.729 -0.090 -20.806 -0.079 -20.986 -0.076 -21.014 -0.077 -21.054 -0.081 -21.182 -0.111 9.208 0.260 4.495 0.248 44.015 42.200
39.600 -20.713 -0.088 -20.715 -0.087 -20.794 -0.076 -20.975 -0.073 -21.002 -0.075 -21.043 -0.078 -21.172 -0.110 9.196 0.258 4.480 0.247 44.010 42.191
40.000 -20.700 -0.086 -20.702 -0.085 -20.781 -0.073 -20.963 -0.071 -20.991 -0.072 -21.032 -0.076 -21.162 -0.109 9.186 0.257 4.464 0.245 44.005 42.182
40.400 -20.687 -0.084 -20.689 -0.084 -20.768 -0.072 -20.952 -0.069 -20.980 -0.071 -21.021 -0.075 -21.151 -0.108 9.178 0.256 4.447 0.244 44.000 42.174
40.800 -20.675 -0.084 -20.676 -0.083 -20.756 -0.071 -20.940 -0.068 -20.968 -0.070 -21.010 -0.074 -21.141 -0.108 9.170 0.255 4.430 0.242 43.995 42.167
41.200 -20.662 -0.084 -20.664 -0.084 -20.744 -0.071 -20.929 -0.068 -20.957 -0.070 -20.998 -0.074 -21.130 -0.109 9.163 0.255 4.411 0.241 43.990 42.162
41.600 -20.650 -0.086 -20.652 -0.085 -20.731 -0.072 -20.917 -0.069 -20.945 -0.071 -20.987 -0.075 -21.119 -0.110 9.158 0.256 4.392 0.241 43.985 42.158
42.000 -20.638 -0.088 -20.640 -0.088 -20.719 -0.075 -20.905 -0.071 -20.933 -0.073 -20.975 -0.077 -21.107 -0.113 9.154 0.257 4.372 0.242 43.981 42.157
42.400 -20.626 -0.092 -20.628 -0.092 -20.708 -0.079 -20.893 -0.075 -20.921 -0.076 -20.963 -0.081 -21.096 -0.116 9.151 0.259 4.352 0.242 43.976 42.158
42.800 -20.615 -0.097 -20.617 -0.096 -20.696 -0.083 -20.881 -0.079 -20.909 -0.081 -20.951 -0.085 -21.084 -0.120 9.150 0.262 4.330 0.244 43.972 42.159
