"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4735.89 g-4735.89_err g-4746.48 g-4746.48_err i-7645.77 i-7645.77_err orange-6629.82 orange-6629.82_err r-6198.96 r-6198.96_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
31.200 -21.075 -0.068 -21.077 -0.068 -21.134 -0.061 -21.203 -0.055 -21.205 -0.055 -21.201 -0.056 -21.137 -0.065 10.521 0.075 3.876 0.045 44.118 41.935
31.600 -21.051 -0.073 -21.053 -0.072 -21.110 -0.066 -21.181 -0.058 -21.183 -0.058 -21.180 -0.059 -21.120 -0.068 10.483 0.068 3.860 0.041 44.108 41.881
32.000 -21.027 -0.078 -21.028 -0.077 -21.086 -0.070 -21.158 -0.062 -21.160 -0.062 -21.158 -0.062 -21.102 -0.071 10.443 0.061 3.843 0.036 44.098 41.823
32.400 -21.002 -0.083 -21.003 -0.082 -21.061 -0.074 -21.135 -0.066 -21.138 -0.065 -21.136 -0.066 -21.084 -0.074 10.402 0.055 3.827 0.033 44.087 41.763
32.800 -20.977 -0.088 -20.978 -0.087 -21.036 -0.079 -21.111 -0.070 -21.114 -0.069 -21.114 -0.069 -21.066 -0.078 10.360 0.049 3.811 0.029 44.076 41.706
33.200 -20.951 -0.093 -20.952 -0.093 -21.010 -0.083 -21.087 -0.074 -21.091 -0.073 -21.091 -0.073 -21.047 -0.081 10.318 0.046 3.795 0.028 44.066 41.664
33.600 -20.925 -0.098 -20.926 -0.098 -20.984 -0.088 -21.063 -0.078 -21.067 -0.077 -21.068 -0.077 -21.029 -0.085 10.275 0.045 3.779 0.027 44.055 41.647
34.000 -20.898 -0.103 -20.900 -0.103 -20.958 -0.093 -21.038 -0.082 -21.042 -0.082 -21.044 -0.081 -21.010 -0.089 10.231 0.048 3.763 0.029 44.043 41.657
34.400 -20.871 -0.109 -20.873 -0.108 -20.931 -0.098 -21.012 -0.087 -21.017 -0.086 -21.020 -0.085 -20.991 -0.093 10.187 0.053 3.747 0.032 44.032 41.688
34.800 -20.844 -0.114 -20.845 -0.114 -20.904 -0.103 -20.987 -0.091 -20.992 -0.090 -20.996 -0.089 -20.971 -0.097 10.142 0.060 3.731 0.037 44.021 41.729
35.200 -20.816 -0.119 -20.818 -0.119 -20.876 -0.108 -20.961 -0.095 -20.967 -0.094 -20.972 -0.094 -20.952 -0.102 10.097 0.069 3.715 0.042 44.009 41.771
35.600 -20.789 -0.125 -20.790 -0.124 -20.849 -0.113 -20.935 -0.100 -20.941 -0.099 -20.947 -0.098 -20.932 -0.106 10.052 0.078 3.699 0.048 43.998 41.812
36.000 -20.761 -0.130 -20.762 -0.130 -20.821 -0.118 -20.909 -0.104 -20.916 -0.103 -20.923 -0.102 -20.912 -0.110 10.006 0.087 3.683 0.054 43.986 41.848
36.400 -20.732 -0.135 -20.734 -0.135 -20.792 -0.122 -20.882 -0.108 -20.890 -0.107 -20.898 -0.106 -20.892 -0.114 9.961 0.097 3.667 0.060 43.975 41.880
36.800 -20.704 -0.140 -20.705 -0.140 -20.764 -0.127 -20.856 -0.112 -20.864 -0.111 -20.873 -0.110 -20.872 -0.117 9.915 0.107 3.651 0.066 43.963 41.908
37.200 -20.675 -0.145 -20.676 -0.145 -20.735 -0.132 -20.829 -0.116 -20.838 -0.115 -20.847 -0.114 -20.851 -0.121 9.868 0.117 3.636 0.073 43.951 41.932
37.600 -20.646 -0.150 -20.648 -0.150 -20.707 -0.137 -20.802 -0.120 -20.811 -0.119 -20.822 -0.117 -20.831 -0.125 9.822 0.127 3.621 0.079 43.939 41.953
38.000 -20.617 -0.155 -20.619 -0.155 -20.678 -0.141 -20.775 -0.124 -20.785 -0.123 -20.797 -0.121 -20.810 -0.128 9.775 0.137 3.606 0.086 43.927 41.970
38.400 -20.588 -0.160 -20.589 -0.159 -20.649 -0.146 -20.748 -0.128 -20.758 -0.126 -20.771 -0.125 -20.790 -0.132 9.729 0.147 3.591 0.092 43.916 41.985
38.800 -20.558 -0.164 -20.560 -0.164 -20.620 -0.150 -20.721 -0.132 -20.732 -0.130 -20.746 -0.128 -20.769 -0.135 9.682 0.156 3.577 0.099 43.904 41.998
39.200 -20.529 -0.169 -20.531 -0.168 -20.591 -0.154 -20.694 -0.135 -20.705 -0.133 -20.720 -0.131 -20.749 -0.138 9.634 0.165 3.563 0.105 43.892 42.008
39.600 -20.499 -0.173 -20.501 -0.173 -20.561 -0.158 -20.667 -0.139 -20.679 -0.137 -20.695 -0.135 -20.728 -0.141 9.587 0.174 3.550 0.111 43.880 42.016
40.000 -20.470 -0.177 -20.471 -0.177 -20.532 -0.162 -20.639 -0.142 -20.652 -0.140 -20.669 -0.138 -20.707 -0.144 9.540 0.183 3.536 0.118 43.868 42.023
40.400 -20.440 -0.181 -20.442 -0.181 -20.503 -0.166 -20.612 -0.145 -20.625 -0.143 -20.644 -0.140 -20.687 -0.146 9.492 0.192 3.524 0.124 43.856 42.029
40.800 -20.411 -0.185 -20.412 -0.185 -20.474 -0.170 -20.585 -0.148 -20.599 -0.145 -20.618 -0.143 -20.666 -0.149 9.445 0.200 3.511 0.130 43.844 42.033
41.200 -20.381 -0.189 -20.383 -0.189 -20.444 -0.173 -20.558 -0.150 -20.573 -0.148 -20.593 -0.145 -20.646 -0.151 9.397 0.208 3.499 0.136 43.833 42.036
41.600 -20.351 -0.193 -20.353 -0.192 -20.415 -0.176 -20.531 -0.153 -20.546 -0.150 -20.567 -0.148 -20.625 -0.153 9.349 0.216 3.488 0.142 43.821 42.037
42.000 -20.322 -0.196 -20.323 -0.196 -20.386 -0.180 -20.504 -0.155 -20.520 -0.153 -20.542 -0.150 -20.605 -0.154 9.301 0.224 3.477 0.148 43.809 42.038
42.400 -20.292 -0.200 -20.294 -0.199 -20.357 -0.183 -20.478 -0.157 -20.494 -0.155 -20.517 -0.151 -20.585 -0.156 9.253 0.231 3.467 0.154 43.798 42.039
42.800 -20.263 -0.203 -20.265 -0.202 -20.328 -0.185 -20.451 -0.159 -20.468 -0.156 -20.492 -0.153 -20.565 -0.157 9.205 0.239 3.457 0.160 43.786 42.038
43.200 -20.234 -0.206 -20.235 -0.205 -20.299 -0.188 -20.425 -0.161 -20.442 -0.158 -20.467 -0.155 -20.545 -0.158 9.156 0.246 3.448 0.166 43.775 42.037
43.600 -20.204 -0.209 -20.206 -0.208 -20.270 -0.191 -20.398 -0.163 -20.416 -0.160 -20.443 -0.156 -20.525 -0.159 9.108 0.253 3.439 0.171 43.764 42.035
44.000 -20.175 -0.211 -20.177 -0.211 -20.242 -0.193 -20.372 -0.164 -20.391 -0.161 -20.418 -0.157 -20.505 -0.160 9.060 0.260 3.432 0.177 43.752 42.033
44.400 -20.146 -0.214 -20.148 -0.214 -20.213 -0.195 -20.346 -0.165 -20.366 -0.162 -20.394 -0.158 -20.486 -0.160 9.011 0.266 3.425 0.183 43.741 42.030
44.800 -20.118 -0.216 -20.119 -0.216 -20.185 -0.197 -20.321 -0.166 -20.341 -0.163 -20.370 -0.158 -20.466 -0.160 8.962 0.272 3.418 0.189 43.730 42.027
45.200 -20.089 -0.219 -20.091 -0.218 -20.157 -0.199 -20.295 -0.167 -20.316 -0.163 -20.347 -0.159 -20.447 -0.160 8.914 0.279 3.413 0.195 43.719 42.024
45.600 -20.060 -0.221 -20.062 -0.220 -20.129 -0.201 -20.270 -0.168 -20.291 -0.164 -20.323 -0.159 -20.429 -0.160 8.865 0.285 3.408 0.200 43.709 42.020
46.000 -20.032 -0.223 -20.034 -0.222 -20.102 -0.202 -20.245 -0.168 -20.267 -0.164 -20.300 -0.159 -20.410 -0.160 8.816 0.290 3.404 0.206 43.698 42.016
46.400 -20.004 -0.224 -20.006 -0.224 -20.075 -0.204 -20.221 -0.168 -20.243 -0.164 -20.277 -0.159 -20.392 -0.159 8.766 0.296 3.401 0.212 43.687 42.012
46.800 -19.977 -0.226 -19.978 -0.225 -20.048 -0.205 -20.197 -0.169 -20.219 -0.164 -20.254 -0.159 -20.374 -0.158 8.717 0.301 3.399 0.218 43.677 42.008
47.200 -19.949 -0.227 -19.951 -0.227 -20.021 -0.206 -20.173 -0.169 -20.196 -0.164 -20.232 -0.158 -20.356 -0.157 8.667 0.306 3.398 0.223 43.667 42.003
47.600 -19.922 -0.229 -19.924 -0.228 -19.994 -0.207 -20.149 -0.168 -20.173 -0.164 -20.210 -0.158 -20.339 -0.156 8.618 0.311 3.398 0.229 43.657 41.999
48.000 -19.895 -0.230 -19.897 -0.229 -19.968 -0.207 -20.126 -0.168 -20.151 -0.163 -20.189 -0.157 -20.322 -0.155 8.568 0.316 3.399 0.235 43.647 41.994
48.400 -19.868 -0.231 -19.870 -0.230 -19.943 -0.208 -20.103 -0.168 -20.128 -0.163 -20.167 -0.156 -20.305 -0.154 8.518 0.321 3.401 0.241 43.637 41.989
48.800 -19.842 -0.232 -19.844 -0.231 -19.917 -0.209 -20.081 -0.167 -20.107 -0.162 -20.147 -0.155 -20.289 -0.152 8.468 0.325 3.404 0.247 43.628 41.985
49.200 -19.816 -0.232 -19.818 -0.232 -19.892 -0.209 -20.059 -0.166 -20.085 -0.161 -20.126 -0.154 -20.273 -0.150 8.418 0.329 3.409 0.253 43.619 41.980
49.600 -19.790 -0.233 -19.792 -0.232 -19.867 -0.209 -20.037 -0.165 -20.064 -0.160 -20.106 -0.153 -20.257 -0.148 8.367 0.333 3.414 0.258 43.610 41.975
50.000 -19.765 -0.234 -19.767 -0.233 -19.843 -0.209 -20.016 -0.164 -20.044 -0.159 -20.087 -0.151 -20.242 -0.147 8.317 0.337 3.421 0.264 43.601 41.971
50.400 -19.740 -0.234 -19.742 -0.233 -19.819 -0.209 -19.995 -0.163 -20.024 -0.158 -20.068 -0.150 -20.227 -0.145 8.266 0.340 3.429 0.270 43.592 41.966
50.800 -19.716 -0.234 -19.718 -0.234 -19.796 -0.209 -19.975 -0.162 -20.004 -0.156 -20.049 -0.148 -20.213 -0.143 8.216 0.343 3.438 0.276 43.584 41.961
51.200 -19.692 -0.234 -19.694 -0.234 -19.773 -0.209 -19.955 -0.161 -19.985 -0.155 -20.031 -0.147 -20.199 -0.140 8.165 0.346 3.448 0.282 43.576 41.957
51.600 -19.668 -0.234 -19.670 -0.234 -19.750 -0.209 -19.936 -0.160 -19.966 -0.154 -20.014 -0.145 -20.185 -0.138 8.115 0.348 3.459 0.288 43.568 41.952
52.000 -19.644 -0.234 -19.646 -0.234 -19.728 -0.208 -19.917 -0.159 -19.948 -0.152 -19.997 -0.144 -20.172 -0.136 8.065 0.350 3.472 0.293 43.560 41.947
52.400 -19.622 -0.234 -19.624 -0.233 -19.707 -0.208 -19.899 -0.158 -19.931 -0.151 -19.980 -0.142 -20.160 -0.134 8.015 0.351 3.486 0.299 43.553 41.943
52.800 -19.599 -0.234 -19.601 -0.233 -19.685 -0.207 -19.881 -0.156 -19.914 -0.150 -19.965 -0.141 -20.147 -0.132 7.965 0.352 3.500 0.304 43.546 41.939
53.200 -19.577 -0.233 -19.579 -0.233 -19.665 -0.207 -19.864 -0.155 -19.897 -0.148 -19.949 -0.139 -20.136 -0.130 7.916 0.353 3.516 0.309 43.539 41.934
53.600 -19.555 -0.233 -19.557 -0.232 -19.644 -0.206 -19.848 -0.154 -19.881 -0.147 -19.934 -0.138 -20.124 -0.129 7.868 0.353 3.532 0.314 43.532 41.930
54.000 -19.534 -0.232 -19.536 -0.231 -19.625 -0.205 -19.832 -0.153 -19.866 -0.146 -19.920 -0.136 -20.114 -0.127 7.832 0.354 3.538 0.318 43.526 41.926
54.400 -19.513 -0.231 -19.515 -0.231 -19.605 -0.204 -19.817 -0.152 -19.852 -0.145 -19.907 -0.135 -20.103 -0.126 7.790 0.353 3.552 0.322 43.520 41.922
54.800 -19.492 -0.231 -19.495 -0.230 -19.587 -0.203 -19.802 -0.150 -19.838 -0.143 -19.894 -0.134 -20.093 -0.124 7.746 0.352 3.568 0.325 43.514 41.918
55.200 -19.472 -0.230 -19.475 -0.229 -19.568 -0.202 -19.788 -0.149 -19.824 -0.142 -19.881 -0.133 -20.084 -0.123 7.702 0.350 3.586 0.328 43.509 41.914
55.600 -19.453 -0.229 -19.455 -0.228 -19.550 -0.201 -19.774 -0.148 -19.811 -0.141 -19.869 -0.132 -20.075 -0.122 7.659 0.347 3.605 0.331 43.503 41.911
56.000 -19.433 -0.228 -19.436 -0.227 -19.533 -0.200 -19.761 -0.147 -19.799 -0.140 -19.858 -0.131 -20.066 -0.121 7.616 0.345 3.624 0.334 43.498 41.907
56.400 -19.415 -0.227 -19.417 -0.226 -19.516 -0.199 -19.749 -0.146 -19.787 -0.139 -19.847 -0.130 -20.058 -0.121 7.575 0.342 3.643 0.336 43.493 41.904
56.800 -19.396 -0.225 -19.399 -0.225 -19.499 -0.198 -19.737 -0.145 -19.776 -0.138 -19.836 -0.129 -20.050 -0.120 7.534 0.338 3.663 0.338 43.489 41.902
57.200 -19.378 -0.224 -19.380 -0.224 -19.483 -0.197 -19.725 -0.144 -19.765 -0.138 -19.826 -0.128 -20.043 -0.120 7.495 0.335 3.683 0.340 43.484 41.900
57.600 -19.360 -0.223 -19.363 -0.222 -19.467 -0.195 -19.714 -0.144 -19.754 -0.137 -19.817 -0.128 -20.036 -0.119 7.457 0.331 3.702 0.341 43.480 41.898
58.000 -19.343 -0.221 -19.345 -0.221 -19.452 -0.194 -19.703 -0.143 -19.744 -0.136 -19.808 -0.127 -20.029 -0.119 7.419 0.327 3.722 0.343 43.476 41.897
58.400 -19.326 -0.220 -19.328 -0.219 -19.437 -0.193 -19.693 -0.142 -19.735 -0.135 -19.799 -0.126 -20.023 -0.119 7.383 0.323 3.742 0.344 43.472 41.896
58.800 -19.309 -0.218 -19.312 -0.217 -19.422 -0.191 -19.683 -0.141 -19.725 -0.134 -19.790 -0.126 -20.017 -0.119 7.348 0.319 3.762 0.344 43.468 41.895
59.200 -19.293 -0.216 -19.295 -0.216 -19.408 -0.190 -19.673 -0.140 -19.716 -0.134 -19.782 -0.125 -20.011 -0.119 7.314 0.315 3.781 0.345 43.465 41.895
59.600 -19.277 -0.215 -19.279 -0.214 -19.394 -0.188 -19.664 -0.139 -19.707 -0.133 -19.774 -0.125 -20.005 -0.119 7.281 0.311 3.801 0.346 43.461 41.895
60.000 -19.261 -0.213 -19.264 -0.212 -19.380 -0.186 -19.655 -0.138 -19.699 -0.132 -19.767 -0.124 -20.000 -0.119 7.249 0.307 3.820 0.346 43.458 41.895
60.400 -19.245 -0.211 -19.248 -0.210 -19.366 -0.184 -19.646 -0.137 -19.691 -0.131 -19.759 -0.124 -19.994 -0.119 7.218 0.302 3.839 0.346 43.455 41.895
60.800 -19.230 -0.208 -19.233 -0.208 -19.353 -0.182 -19.637 -0.136 -19.683 -0.131 -19.752 -0.123 -19.989 -0.119 7.188 0.298 3.857 0.346 43.452 41.896
61.200 -19.215 -0.206 -19.218 -0.206 -19.340 -0.180 -19.629 -0.135 -19.675 -0.130 -19.745 -0.123 -19.984 -0.120 7.159 0.294 3.875 0.345 43.449 41.896
61.600 -19.200 -0.204 -19.203 -0.203 -19.327 -0.178 -19.621 -0.134 -19.667 -0.129 -19.738 -0.122 -19.979 -0.120 7.131 0.289 3.892 0.345 43.446 41.897
62.000 -19.186 -0.201 -19.189 -0.201 -19.315 -0.176 -19.613 -0.133 -19.660 -0.128 -19.732 -0.121 -19.974 -0.120 7.104 0.285 3.909 0.344 43.443 41.897
62.400 -19.171 -0.199 -19.174 -0.198 -19.302 -0.174 -19.605 -0.132 -19.652 -0.127 -19.725 -0.121 -19.969 -0.120 7.078 0.280 3.925 0.343 43.440 41.897
62.800 -19.157 -0.196 -19.160 -0.196 -19.290 -0.172 -19.597 -0.131 -19.645 -0.126 -19.719 -0.120 -19.964 -0.120 7.053 0.276 3.940 0.341 43.437 41.897
63.200 -19.143 -0.194 -19.146 -0.193 -19.278 -0.169 -19.589 -0.129 -19.638 -0.125 -19.712 -0.119 -19.959 -0.120 7.028 0.271 3.955 0.340 43.434 41.897
63.600 -19.130 -0.191 -19.133 -0.190 -19.267 -0.166 -19.582 -0.128 -19.631 -0.123 -19.706 -0.118 -19.954 -0.120 7.004 0.267 3.970 0.338 43.432 41.896
64.000 -19.116 -0.188 -19.119 -0.187 -19.255 -0.164 -19.574 -0.126 -19.624 -0.122 -19.700 -0.117 -19.949 -0.119 6.981 0.263 3.984 0.337 43.429 41.896
64.400 -19.103 -0.185 -19.106 -0.184 -19.244 -0.161 -19.567 -0.124 -19.617 -0.120 -19.693 -0.116 -19.944 -0.119 6.959 0.259 3.997 0.335 43.427 41.895
64.800 -19.090 -0.181 -19.093 -0.181 -19.232 -0.158 -19.560 -0.122 -19.611 -0.119 -19.687 -0.114 -19.939 -0.119 6.937 0.254 4.011 0.333 43.424 41.894
65.200 -19.077 -0.178 -19.080 -0.178 -19.221 -0.155 -19.553 -0.120 -19.604 -0.117 -19.681 -0.112 -19.934 -0.118 6.915 0.250 4.023 0.331 43.421 41.893
65.600 -19.064 -0.175 -19.067 -0.174 -19.210 -0.151 -19.546 -0.118 -19.597 -0.115 -19.675 -0.111 -19.929 -0.117 6.895 0.247 4.036 0.329 43.419 41.891
66.000 -19.051 -0.171 -19.055 -0.171 -19.199 -0.148 -19.538 -0.116 -19.591 -0.112 -19.669 -0.108 -19.924 -0.116 6.875 0.243 4.047 0.327 43.416 41.889
66.400 -19.039 -0.168 -19.042 -0.167 -19.188 -0.145 -19.531 -0.113 -19.584 -0.110 -19.663 -0.106 -19.918 -0.115 6.855 0.239 4.058 0.325 43.414 41.887
66.800 -19.026 -0.164 -19.030 -0.164 -19.178 -0.141 -19.524 -0.110 -19.578 -0.107 -19.657 -0.104 -19.913 -0.114 6.836 0.235 4.069 0.323 43.411 41.884
67.200 -19.014 -0.161 -19.018 -0.160 -19.167 -0.137 -19.518 -0.107 -19.571 -0.104 -19.651 -0.101 -19.908 -0.113 6.818 0.232 4.078 0.321 43.408 41.881
67.600 -19.002 -0.157 -19.006 -0.157 -19.157 -0.134 -19.511 -0.104 -19.565 -0.101 -19.645 -0.098 -19.902 -0.111 6.801 0.229 4.087 0.319 43.406 41.877
68.000 -18.990 -0.154 -18.994 -0.153 -19.146 -0.130 -19.504 -0.100 -19.558 -0.098 -19.639 -0.095 -19.896 -0.110 6.784 0.226 4.094 0.316 43.403 41.873
68.400 -18.978 -0.150 -18.982 -0.150 -19.136 -0.126 -19.497 -0.097 -19.551 -0.094 -19.633 -0.092 -19.891 -0.108 6.768 0.222 4.101 0.314 43.400 41.868
68.800 -18.967 -0.147 -18.970 -0.146 -19.126 -0.122 -19.490 -0.093 -19.545 -0.091 -19.626 -0.089 -19.885 -0.107 6.753 0.220 4.106 0.312 43.398 41.862
69.200 -18.955 -0.144 -18.959 -0.143 -19.116 -0.119 -19.483 -0.090 -19.538 -0.087 -19.620 -0.086 -19.879 -0.106 6.737 0.217 4.113 0.309 43.395 41.857
69.600 -18.944 -0.141 -18.948 -0.140 -19.106 -0.115 -19.476 -0.086 -19.531 -0.084 -19.614 -0.083 -19.872 -0.104 6.724 0.214 4.115 0.307 43.392 41.850
70.000 -18.933 -0.138 -18.937 -0.137 -19.096 -0.112 -19.469 -0.082 -19.524 -0.080 -19.607 -0.079 -19.866 -0.103 6.713 0.212 4.114 0.304 43.389 41.842
70.400 -18.922 -0.135 -18.926 -0.135 -19.086 -0.109 -19.461 -0.079 -19.517 -0.077 -19.600 -0.076 -19.859 -0.103 6.702 0.210 4.112 0.302 43.386 41.834
70.800 -18.911 -0.133 -18.915 -0.133 -19.076 -0.107 -19.454 -0.076 -19.510 -0.074 -19.593 -0.074 -19.853 -0.102 6.694 0.207 4.108 0.299 43.383 41.826
71.200 -18.901 -0.132 -18.905 -0.131 -19.067 -0.105 -19.446 -0.073 -19.503 -0.072 -19.586 -0.072 -19.846 -0.102 6.686 0.206 4.102 0.296 43.380 41.818
71.600 -18.891 -0.131 -18.894 -0.130 -19.058 -0.103 -19.439 -0.071 -19.496 -0.070 -19.579 -0.070 -19.839 -0.103 6.680 0.204 4.094 0.293 43.376 41.811
72.000 -18.881 -0.131 -18.885 -0.130 -19.048 -0.103 -19.431 -0.070 -19.488 -0.069 -19.571 -0.070 -19.831 -0.104 6.676 0.202 4.083 0.291 43.373 41.804
72.400 -18.871 -0.131 -18.875 -0.130 -19.039 -0.103 -19.423 -0.070 -19.480 -0.069 -19.564 -0.070 -19.824 -0.106 6.673 0.201 4.071 0.288 43.370 41.799
72.800 -18.862 -0.132 -18.865 -0.131 -19.030 -0.104 -19.415 -0.071 -19.472 -0.070 -19.556 -0.071 -19.816 -0.108 6.673 0.200 4.056 0.286 43.366 41.796
73.200 -18.852 -0.134 -18.856 -0.133 -19.021 -0.105 -19.406 -0.073 -19.463 -0.072 -19.547 -0.073 -19.809 -0.111 6.673 0.199 4.040 0.285 43.363 41.796
73.600 -18.844 -0.136 -18.847 -0.136 -19.012 -0.108 -19.397 -0.076 -19.454 -0.075 -19.539 -0.077 -19.801 -0.115 6.675 0.199 4.022 0.283 43.359 41.797
