"Time (MJD)" g-4769.9 g-4769.9_err i-7774.3 i-7774.3_err r-6370.44 r-6370.44_err z-9154.88 z-9154.88_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
42.000 -20.247 -0.619 -20.817 -0.540 -21.201 -0.518 -21.450 -0.540 10.458 0.662 4.246 0.618 44.187 43.020
42.400 -20.233 -0.620 -20.802 -0.540 -21.188 -0.518 -21.440 -0.539 10.442 0.669 4.235 0.624 44.182 43.021
42.800 -20.218 -0.620 -20.788 -0.540 -21.176 -0.518 -21.430 -0.539 10.426 0.675 4.225 0.630 44.177 43.021
43.200 -20.204 -0.621 -20.773 -0.540 -21.163 -0.517 -21.420 -0.538 10.410 0.682 4.214 0.636 44.172 43.022
43.600 -20.189 -0.621 -20.759 -0.540 -21.150 -0.516 -21.411 -0.537 10.394 0.688 4.203 0.642 44.167 43.023
44.000 -20.175 -0.622 -20.744 -0.539 -21.138 -0.515 -21.401 -0.536 10.377 0.694 4.193 0.648 44.162 43.024
44.400 -20.160 -0.622 -20.730 -0.539 -21.125 -0.514 -21.391 -0.535 10.361 0.700 4.183 0.653 44.157 43.024
44.800 -20.146 -0.622 -20.716 -0.538 -21.113 -0.513 -21.381 -0.533 10.345 0.707 4.173 0.659 44.153 43.025
45.200 -20.131 -0.622 -20.701 -0.537 -21.100 -0.512 -21.371 -0.532 10.328 0.713 4.163 0.665 44.148 43.025
45.600 -20.117 -0.622 -20.687 -0.536 -21.088 -0.511 -21.361 -0.530 10.312 0.719 4.153 0.671 44.143 43.026
46.000 -20.102 -0.622 -20.672 -0.536 -21.075 -0.509 -21.351 -0.529 10.295 0.725 4.144 0.677 44.138 43.026
46.400 -20.088 -0.622 -20.658 -0.534 -21.063 -0.508 -21.342 -0.527 10.279 0.731 4.134 0.682 44.133 43.026
46.800 -20.073 -0.621 -20.644 -0.533 -21.050 -0.506 -21.332 -0.525 10.262 0.736 4.125 0.688 44.129 43.026
47.200 -20.059 -0.621 -20.630 -0.532 -21.038 -0.505 -21.322 -0.523 10.245 0.742 4.116 0.694 44.124 43.027
47.600 -20.045 -0.620 -20.615 -0.531 -21.026 -0.503 -21.312 -0.521 10.228 0.748 4.107 0.699 44.119 43.027
48.000 -20.030 -0.620 -20.601 -0.529 -21.013 -0.501 -21.303 -0.519 10.211 0.753 4.098 0.705 44.114 43.027
48.400 -20.016 -0.619 -20.587 -0.528 -21.001 -0.499 -21.293 -0.517 10.194 0.759 4.090 0.711 44.110 43.027
48.800 -20.002 -0.618 -20.573 -0.526 -20.989 -0.497 -21.283 -0.515 10.177 0.765 4.082 0.716 44.105 43.027
49.200 -19.987 -0.618 -20.559 -0.524 -20.977 -0.494 -21.274 -0.512 10.160 0.770 4.074 0.722 44.100 43.027
49.600 -19.973 -0.617 -20.545 -0.522 -20.965 -0.492 -21.264 -0.510 10.143 0.775 4.066 0.727 44.096 43.027
50.000 -19.959 -0.616 -20.531 -0.521 -20.952 -0.490 -21.254 -0.507 10.126 0.781 4.058 0.733 44.091 43.027
50.400 -19.945 -0.615 -20.517 -0.518 -20.940 -0.487 -21.245 -0.504 10.108 0.786 4.051 0.738 44.087 43.027
50.800 -19.931 -0.613 -20.503 -0.516 -20.928 -0.484 -21.235 -0.502 10.091 0.791 4.044 0.744 44.082 43.027
51.200 -19.916 -0.612 -20.490 -0.514 -20.917 -0.482 -21.226 -0.499 10.073 0.796 4.037 0.750 44.078 43.027
51.600 -19.902 -0.611 -20.476 -0.512 -20.905 -0.479 -21.217 -0.496 10.055 0.802 4.030 0.755 44.073 43.026
52.000 -19.888 -0.609 -20.462 -0.509 -20.893 -0.476 -21.207 -0.493 10.037 0.807 4.024 0.761 44.069 43.026
52.400 -19.875 -0.608 -20.449 -0.507 -20.881 -0.473 -21.198 -0.489 10.019 0.812 4.018 0.766 44.064 43.026
52.800 -19.861 -0.606 -20.435 -0.504 -20.870 -0.470 -21.189 -0.486 10.001 0.817 4.012 0.772 44.060 43.026
53.200 -19.847 -0.605 -20.422 -0.501 -20.858 -0.466 -21.179 -0.483 9.983 0.821 4.006 0.778 44.055 43.025
53.600 -19.833 -0.603 -20.408 -0.499 -20.846 -0.463 -21.170 -0.479 9.965 0.826 4.001 0.783 44.051 43.025
54.000 -19.819 -0.601 -20.395 -0.496 -20.835 -0.460 -21.161 -0.475 9.946 0.831 3.996 0.789 44.047 43.025
54.400 -19.806 -0.599 -20.382 -0.493 -20.824 -0.456 -21.152 -0.472 9.928 0.836 3.991 0.795 44.042 43.024
54.800 -19.792 -0.597 -20.369 -0.490 -20.812 -0.452 -21.143 -0.468 9.909 0.840 3.987 0.801 44.038 43.024
55.200 -19.779 -0.595 -20.355 -0.487 -20.801 -0.449 -21.134 -0.464 9.890 0.845 3.983 0.806 44.034 43.024
55.600 -19.765 -0.593 -20.342 -0.483 -20.790 -0.445 -21.125 -0.460 9.871 0.849 3.979 0.812 44.030 43.023
56.000 -19.752 -0.591 -20.329 -0.480 -20.779 -0.441 -21.116 -0.456 9.852 0.854 3.976 0.818 44.026 43.023
56.400 -19.738 -0.589 -20.317 -0.477 -20.768 -0.437 -21.108 -0.452 9.832 0.858 3.973 0.824 44.022 43.023
56.800 -19.725 -0.587 -20.304 -0.473 -20.757 -0.433 -21.099 -0.448 9.813 0.862 3.971 0.830 44.018 43.022
57.200 -19.712 -0.584 -20.291 -0.469 -20.746 -0.429 -21.090 -0.443 9.793 0.866 3.968 0.836 44.014 43.022
57.600 -19.699 -0.582 -20.279 -0.466 -20.735 -0.425 -21.082 -0.439 9.773 0.870 3.966 0.842 44.010 43.022
58.000 -19.686 -0.579 -20.266 -0.462 -20.725 -0.420 -21.073 -0.434 9.753 0.874 3.965 0.848 44.006 43.021
58.400 -19.673 -0.577 -20.254 -0.458 -20.714 -0.416 -21.065 -0.430 9.733 0.878 3.964 0.854 44.002 43.021
58.800 -19.660 -0.574 -20.241 -0.454 -20.704 -0.412 -21.057 -0.425 9.712 0.882 3.963 0.860 43.998 43.020
59.200 -19.647 -0.572 -20.229 -0.450 -20.694 -0.407 -21.048 -0.420 9.692 0.886 3.963 0.866 43.995 43.020
59.600 -19.635 -0.569 -20.217 -0.446 -20.683 -0.402 -21.040 -0.416 9.671 0.890 3.963 0.872 43.991 43.020
60.000 -19.622 -0.566 -20.205 -0.442 -20.673 -0.398 -21.032 -0.411 9.650 0.893 3.964 0.879 43.987 43.019
60.400 -19.610 -0.563 -20.193 -0.438 -20.663 -0.393 -21.024 -0.406 9.628 0.897 3.965 0.885 43.984 43.019
60.800 -19.597 -0.560 -20.181 -0.434 -20.653 -0.388 -21.016 -0.401 9.607 0.900 3.967 0.892 43.980 43.018
61.200 -19.585 -0.557 -20.169 -0.429 -20.643 -0.383 -21.008 -0.395 9.585 0.903 3.969 0.898 43.977 43.018
61.600 -19.573 -0.554 -20.158 -0.425 -20.634 -0.378 -21.000 -0.390 9.563 0.906 3.972 0.905 43.973 43.017
62.000 -19.561 -0.551 -20.146 -0.421 -20.624 -0.373 -20.992 -0.385 9.540 0.910 3.975 0.911 43.970 43.017
62.400 -19.549 -0.548 -20.135 -0.416 -20.615 -0.368 -20.985 -0.380 9.518 0.912 3.979 0.918 43.967 43.017
62.800 -19.537 -0.545 -20.124 -0.412 -20.605 -0.363 -20.977 -0.374 9.495 0.915 3.983 0.925 43.963 43.016
63.200 -19.525 -0.542 -20.113 -0.407 -20.596 -0.358 -20.970 -0.369 9.472 0.918 3.988 0.932 43.960 43.016
63.600 -19.514 -0.539 -20.102 -0.402 -20.587 -0.352 -20.962 -0.363 9.448 0.920 3.994 0.939 43.957 43.015
64.000 -19.502 -0.535 -20.091 -0.397 -20.578 -0.347 -20.955 -0.358 9.424 0.923 4.000 0.946 43.954 43.015
64.400 -19.491 -0.532 -20.080 -0.393 -20.569 -0.342 -20.948 -0.352 9.400 0.925 4.007 0.953 43.951 43.014
64.800 -19.480 -0.529 -20.069 -0.388 -20.560 -0.336 -20.941 -0.346 9.376 0.927 4.015 0.960 43.948 43.014
65.200 -19.469 -0.525 -20.059 -0.383 -20.552 -0.331 -20.934 -0.341 9.351 0.929 4.023 0.968 43.945 43.013
65.600 -19.458 -0.522 -20.049 -0.378 -20.543 -0.325 -20.927 -0.335 9.326 0.931 4.032 0.975 43.942 43.013
66.000 -19.447 -0.519 -20.038 -0.373 -20.535 -0.320 -20.920 -0.329 9.300 0.932 4.041 0.982 43.940 43.013
66.400 -19.436 -0.515 -20.028 -0.368 -20.526 -0.314 -20.913 -0.323 9.274 0.934 4.052 0.990 43.937 43.012
66.800 -19.425 -0.512 -20.018 -0.363 -20.518 -0.308 -20.906 -0.317 9.253 0.936 4.057 0.996 43.934 43.011
67.200 -19.415 -0.508 -20.008 -0.358 -20.510 -0.303 -20.900 -0.311 9.228 0.937 4.067 1.003 43.932 43.010
67.600 -19.405 -0.505 -19.999 -0.353 -20.502 -0.297 -20.893 -0.305 9.202 0.937 4.079 1.011 43.929 43.010
68.000 -19.394 -0.501 -19.989 -0.348 -20.495 -0.291 -20.887 -0.299 9.175 0.938 4.092 1.018 43.927 43.009
68.400 -19.384 -0.498 -19.980 -0.342 -20.487 -0.286 -20.880 -0.293 9.147 0.938 4.106 1.026 43.925 43.008
68.800 -19.374 -0.494 -19.971 -0.337 -20.480 -0.280 -20.874 -0.287 9.119 0.938 4.121 1.034 43.923 43.008
69.200 -19.365 -0.490 -19.962 -0.332 -20.473 -0.274 -20.868 -0.281 9.091 0.938 4.137 1.041 43.921 43.007
69.600 -19.355 -0.487 -19.953 -0.327 -20.465 -0.268 -20.862 -0.275 9.062 0.937 4.154 1.049 43.919 43.006
70.000 -19.346 -0.483 -19.944 -0.321 -20.458 -0.262 -20.856 -0.269 9.033 0.936 4.171 1.057 43.917 43.006
70.400 -19.336 -0.480 -19.935 -0.316 -20.452 -0.257 -20.850 -0.263 9.004 0.935 4.190 1.064 43.915 43.005
70.800 -19.327 -0.476 -19.927 -0.311 -20.445 -0.251 -20.844 -0.256 8.974 0.933 4.209 1.072 43.913 43.004
71.200 -19.318 -0.473 -19.919 -0.305 -20.438 -0.245 -20.838 -0.250 8.944 0.931 4.230 1.079 43.912 43.003
71.600 -19.309 -0.469 -19.911 -0.300 -20.432 -0.239 -20.833 -0.244 8.913 0.929 4.251 1.087 43.910 43.002
72.000 -19.301 -0.465 -19.903 -0.295 -20.426 -0.233 -20.827 -0.238 8.883 0.926 4.273 1.094 43.909 43.001
72.400 -19.292 -0.462 -19.895 -0.290 -20.420 -0.228 -20.822 -0.232 8.852 0.923 4.297 1.101 43.907 43.000
72.800 -19.284 -0.458 -19.888 -0.284 -20.414 -0.222 -20.816 -0.226 8.820 0.919 4.321 1.107 43.906 42.998
73.200 -19.276 -0.455 -19.880 -0.279 -20.408 -0.216 -20.811 -0.220 8.789 0.915 4.345 1.114 43.905 42.997
73.600 -19.268 -0.451 -19.873 -0.274 -20.403 -0.210 -20.805 -0.214 8.757 0.911 4.371 1.120 43.904 42.995
74.000 -19.260 -0.448 -19.866 -0.269 -20.397 -0.205 -20.800 -0.208 8.726 0.906 4.398 1.126 43.902 42.993
74.400 -19.252 -0.444 -19.859 -0.264 -20.392 -0.199 -20.795 -0.202 8.694 0.901 4.425 1.131 43.901 42.991
74.800 -19.245 -0.441 -19.853 -0.258 -20.387 -0.194 -20.790 -0.196 8.663 0.895 4.452 1.136 43.901 42.989
75.200 -19.237 -0.437 -19.846 -0.253 -20.382 -0.188 -20.785 -0.190 8.631 0.889 4.481 1.140 43.900 42.987
75.600 -19.230 -0.434 -19.840 -0.248 -20.377 -0.183 -20.780 -0.184 8.600 0.882 4.509 1.143 43.899 42.984
76.000 -19.223 -0.430 -19.834 -0.243 -20.372 -0.177 -20.775 -0.178 8.569 0.874 4.538 1.146 43.898 42.982
76.400 -19.216 -0.427 -19.828 -0.238 -20.368 -0.172 -20.770 -0.173 8.538 0.867 4.568 1.148 43.898 42.979
76.800 -19.210 -0.424 -19.822 -0.233 -20.363 -0.167 -20.766 -0.167 8.508 0.859 4.597 1.150 43.897 42.975
77.200 -19.203 -0.421 -19.817 -0.229 -20.359 -0.162 -20.761 -0.162 8.479 0.850 4.626 1.150 43.896 42.972
77.600 -19.197 -0.417 -19.812 -0.224 -20.355 -0.157 -20.756 -0.157 8.450 0.841 4.654 1.149 43.896 42.968
78.000 -19.191 -0.414 -19.807 -0.219 -20.351 -0.152 -20.752 -0.152 8.423 0.832 4.682 1.148 43.895 42.964
78.400 -19.185 -0.411 -19.802 -0.215 -20.348 -0.148 -20.747 -0.147 8.396 0.822 4.709 1.145 43.895 42.959
78.800 -19.179 -0.408 -19.797 -0.210 -20.344 -0.143 -20.743 -0.142 8.371 0.812 4.735 1.142 43.894 42.954
79.200 -19.173 -0.405 -19.793 -0.206 -20.341 -0.139 -20.738 -0.137 8.347 0.802 4.759 1.137 43.894 42.949
79.600 -19.168 -0.402 -19.789 -0.202 -20.338 -0.134 -20.734 -0.133 8.325 0.792 4.782 1.131 43.893 42.943
80.000 -19.163 -0.399 -19.785 -0.198 -20.334 -0.130 -20.729 -0.129 8.304 0.782 4.802 1.124 43.893 42.937
80.400 -19.158 -0.396 -19.781 -0.194 -20.331 -0.127 -20.725 -0.125 8.286 0.771 4.820 1.116 43.892 42.931
80.800 -19.153 -0.393 -19.778 -0.190 -20.329 -0.123 -20.720 -0.121 8.269 0.761 4.835 1.107 43.891 42.925
81.200 -19.148 -0.390 -19.774 -0.186 -20.326 -0.119 -20.716 -0.118 8.255 0.751 4.847 1.097 43.891 42.918
81.600 -19.143 -0.388 -19.771 -0.183 -20.323 -0.116 -20.711 -0.115 8.244 0.741 4.856 1.086 43.890 42.911
82.000 -19.139 -0.385 -19.768 -0.179 -20.321 -0.113 -20.707 -0.112 8.235 0.732 4.860 1.074 43.889 42.904
82.400 -19.135 -0.382 -19.766 -0.176 -20.319 -0.110 -20.702 -0.110 8.228 0.722 4.863 1.062 43.888 42.898
82.800 -19.131 -0.380 -19.764 -0.173 -20.316 -0.108 -20.698 -0.108 8.225 0.714 4.859 1.049 43.887 42.890
83.200 -19.127 -0.377 -19.761 -0.170 -20.314 -0.106 -20.693 -0.106 8.225 0.706 4.852 1.035 43.885 42.883
83.600 -19.123 -0.375 -19.759 -0.167 -20.312 -0.104 -20.689 -0.105 8.228 0.698 4.841 1.021 43.884 42.876
84.000 -19.119 -0.372 -19.758 -0.165 -20.310 -0.102 -20.685 -0.104 8.232 0.691 4.827 1.006 43.882 42.869
84.400 -19.116 -0.370 -19.756 -0.162 -20.308 -0.100 -20.680 -0.103 8.239 0.684 4.811 0.992 43.881 42.862
84.800 -19.113 -0.368 -19.755 -0.160 -20.306 -0.099 -20.676 -0.102 8.247 0.678 4.791 0.977 43.879 42.855
85.200 -19.109 -0.366 -19.754 -0.158 -20.304 -0.098 -20.671 -0.102 8.258 0.672 4.770 0.963 43.877 42.848
85.600 -19.106 -0.363 -19.752 -0.155 -20.302 -0.097 -20.667 -0.101 8.270 0.667 4.746 0.949 43.875 42.841
86.000 -19.103 -0.361 -19.751 -0.154 -20.299 -0.096 -20.662 -0.101 8.283 0.662 4.720 0.935 43.874 42.835
86.400 -19.101 -0.359 -19.751 -0.152 -20.297 -0.095 -20.658 -0.101 8.298 0.657 4.693 0.921 43.872 42.828
86.800 -19.098 -0.357 -19.750 -0.150 -20.295 -0.095 -20.653 -0.101 8.313 0.653 4.665 0.908 43.870 42.822
87.200 -19.095 -0.355 -19.749 -0.148 -20.292 -0.095 -20.648 -0.102 8.330 0.650 4.635 0.895 43.868 42.816
87.600 -19.093 -0.353 -19.749 -0.147 -20.290 -0.095 -20.644 -0.102 8.348 0.647 4.604 0.882 43.866 42.811
88.000 -19.090 -0.351 -19.749 -0.145 -20.287 -0.095 -20.639 -0.102 8.367 0.644 4.572 0.870 43.863 42.805
88.400 -19.088 -0.350 -19.748 -0.144 -20.284 -0.095 -20.635 -0.103 8.387 0.642 4.540 0.858 43.861 42.800
88.800 -19.086 -0.348 -19.748 -0.143 -20.281 -0.095 -20.630 -0.103 8.407 0.640 4.507 0.846 43.859 42.794
89.200 -19.084 -0.346 -19.748 -0.142 -20.278 -0.096 -20.626 -0.104 8.427 0.638 4.474 0.835 43.857 42.789
89.600 -19.082 -0.344 -19.748 -0.140 -20.274 -0.096 -20.622 -0.104 8.448 0.636 4.441 0.824 43.855 42.784
90.000 -19.080 -0.343 -19.748 -0.139 -20.271 -0.097 -20.617 -0.105 8.469 0.635 4.408 0.813 43.853 42.779
90.400 -19.078 -0.341 -19.748 -0.138 -20.268 -0.097 -20.613 -0.105 8.491 0.633 4.375 0.802 43.851 42.774
90.800 -19.076 -0.340 -19.748 -0.137 -20.264 -0.098 -20.608 -0.106 8.512 0.632 4.342 0.792 43.848 42.769
91.200 -19.074 -0.338 -19.748 -0.136 -20.260 -0.098 -20.604 -0.106 8.533 0.630 4.310 0.781 43.846 42.763
91.600 -19.073 -0.337 -19.749 -0.135 -20.257 -0.099 -20.600 -0.107 8.554 0.629 4.278 0.771 43.844 42.758
92.000 -19.071 -0.336 -19.749 -0.134 -20.253 -0.099 -20.595 -0.107 8.576 0.627 4.247 0.761 43.842 42.753
92.400 -19.069 -0.334 -19.749 -0.133 -20.249 -0.100 -20.591 -0.107 8.596 0.626 4.216 0.751 43.840 42.748
92.800 -19.068 -0.333 -19.749 -0.132 -20.246 -0.100 -20.587 -0.108 8.617 0.624 4.187 0.741 43.838 42.742
93.200 -19.066 -0.332 -19.750 -0.131 -20.242 -0.100 -20.583 -0.108 8.637 0.622 4.157 0.732 43.836 42.737
93.600 -19.065 -0.330 -19.750 -0.130 -20.238 -0.101 -20.578 -0.108 8.657 0.620 4.129 0.722 43.834 42.731
94.000 -19.063 -0.329 -19.750 -0.129 -20.235 -0.101 -20.574 -0.108 8.677 0.619 4.100 0.712 43.832 42.726
94.400 -19.061 -0.328 -19.751 -0.128 -20.231 -0.101 -20.570 -0.109 8.697 0.617 4.073 0.703 43.830 42.720
94.800 -19.060 -0.327 -19.751 -0.127 -20.227 -0.101 -20.566 -0.109 8.716 0.614 4.046 0.694 43.828 42.714
95.200 -19.058 -0.326 -19.752 -0.126 -20.224 -0.101 -20.562 -0.109 8.735 0.612 4.020 0.684 43.826 42.708
95.600 -19.057 -0.325 -19.752 -0.125 -20.220 -0.101 -20.558 -0.109 8.754 0.610 3.995 0.675 43.825 42.702
96.000 -19.055 -0.324 -19.752 -0.124 -20.217 -0.101 -20.554 -0.108 8.772 0.607 3.970 0.666 43.823 42.696
96.400 -19.053 -0.323 -19.753 -0.123 -20.213 -0.101 -20.550 -0.108 8.790 0.604 3.946 0.657 43.821 42.690
96.800 -19.052 -0.323 -19.753 -0.122 -20.210 -0.101 -20.546 -0.108 8.807 0.602 3.923 0.648 43.819 42.683
97.200 -19.050 -0.322 -19.754 -0.121 -20.207 -0.101 -20.542 -0.108 8.824 0.599 3.901 0.639 43.818 42.677
97.600 -19.048 -0.321 -19.754 -0.121 -20.204 -0.101 -20.539 -0.108 8.841 0.596 3.880 0.630 43.816 42.670
98.000 -19.046 -0.320 -19.754 -0.120 -20.201 -0.101 -20.535 -0.107 8.856 0.593 3.859 0.622 43.815 42.664
98.400 -19.044 -0.320 -19.755 -0.119 -20.198 -0.101 -20.532 -0.107 8.871 0.589 3.840 0.614 43.813 42.658
98.800 -19.042 -0.319 -19.755 -0.119 -20.195 -0.101 -20.528 -0.107 8.885 0.586 3.822 0.606 43.812 42.651
99.200 -19.040 -0.319 -19.755 -0.118 -20.193 -0.101 -20.525 -0.106 8.899 0.583 3.805 0.598 43.811 42.645
99.600 -19.038 -0.318 -19.756 -0.118 -20.190 -0.101 -20.522 -0.106 8.912 0.580 3.789 0.590 43.810 42.639
100.000 -19.036 -0.318 -19.756 -0.118 -20.188 -0.101 -20.519 -0.106 8.924 0.576 3.775 0.583 43.809 42.633
100.400 -19.033 -0.317 -19.756 -0.117 -20.186 -0.101 -20.516 -0.105 8.935 0.573 3.761 0.576 43.808 42.627
100.800 -19.031 -0.317 -19.756 -0.118 -20.184 -0.101 -20.513 -0.105 8.945 0.569 3.749 0.569 43.807 42.621
101.200 -19.028 -0.316 -19.756 -0.118 -20.183 -0.101 -20.511 -0.105 8.954 0.566 3.738 0.563 43.806 42.615
101.600 -19.026 -0.316 -19.756 -0.118 -20.181 -0.101 -20.509 -0.104 8.962 0.563 3.728 0.557 43.805 42.610
102.000 -19.023 -0.316 -19.756 -0.118 -20.180 -0.101 -20.507 -0.104 8.970 0.559 3.719 0.551 43.805 42.605
102.400 -19.020 -0.316 -19.756 -0.119 -20.179 -0.101 -20.505 -0.104 8.976 0.556 3.711 0.545 43.804 42.599
102.800 -19.017 -0.316 -19.756 -0.120 -20.178 -0.102 -20.503 -0.104 8.982 0.552 3.705 0.540 43.804 42.594
103.200 -19.014 -0.315 -19.755 -0.121 -20.178 -0.102 -20.501 -0.104 8.986 0.548 3.699 0.535 43.803 42.590
103.600 -19.011 -0.315 -19.755 -0.122 -20.177 -0.102 -20.500 -0.104 8.989 0.545 3.696 0.530 43.803 42.585
104.000 -19.008 -0.315 -19.754 -0.123 -20.177 -0.103 -20.499 -0.104 8.992 0.541 3.692 0.525 43.803 42.581
104.400 -19.004 -0.315 -19.753 -0.124 -20.177 -0.103 -20.498 -0.104 8.994 0.537 3.690 0.521 43.803 42.577
104.800 -19.001 -0.315 -19.753 -0.126 -20.177 -0.104 -20.497 -0.104 8.995 0.533 3.689 0.516 43.803 42.573
105.200 -18.997 -0.315 -19.752 -0.127 -20.178 -0.104 -20.496 -0.105 8.995 0.529 3.688 0.512 43.803 42.569
105.600 -18.993 -0.315 -19.750 -0.129 -20.178 -0.105 -20.496 -0.105 8.994 0.525 3.689 0.508 43.803 42.566
106.000 -18.989 -0.315 -19.749 -0.131 -20.179 -0.105 -20.495 -0.106 8.993 0.521 3.691 0.505 43.803 42.563
106.400 -18.985 -0.315 -19.748 -0.132 -20.180 -0.106 -20.495 -0.106 8.990 0.518 3.693 0.501 43.803 42.560
106.800 -18.981 -0.316 -19.747 -0.134 -20.181 -0.106 -20.495 -0.107 8.987 0.514 3.696 0.498 43.803 42.557
107.200 -18.977 -0.316 -19.745 -0.136 -20.182 -0.107 -20.495 -0.107 8.983 0.510 3.700 0.495 43.803 42.555
107.600 -18.972 -0.316 -19.744 -0.138 -20.183 -0.107 -20.495 -0.108 8.979 0.506 3.705 0.492 43.803 42.553
108.000 -18.968 -0.316 -19.742 -0.140 -20.184 -0.108 -20.495 -0.109 8.973 0.502 3.710 0.489 43.803 42.551
108.400 -18.963 -0.316 -19.741 -0.141 -20.185 -0.108 -20.495 -0.109 8.968 0.498 3.716 0.487 43.804 42.549
108.800 -18.958 -0.316 -19.739 -0.143 -20.186 -0.109 -20.496 -0.110 8.961 0.494 3.722 0.484 43.804 42.548
109.200 -18.953 -0.316 -19.737 -0.145 -20.187 -0.109 -20.496 -0.111 8.955 0.490 3.729 0.482 43.804 42.546
109.600 -18.948 -0.316 -19.735 -0.146 -20.188 -0.110 -20.496 -0.112 8.948 0.486 3.736 0.480 43.805 42.545
110.000 -18.942 -0.317 -19.733 -0.148 -20.189 -0.110 -20.497 -0.113 8.941 0.482 3.742 0.477 43.805 42.544
110.400 -18.937 -0.317 -19.731 -0.150 -20.190 -0.111 -20.497 -0.113 8.934 0.478 3.750 0.475 43.805 42.542
110.800 -18.931 -0.317 -19.729 -0.151 -20.191 -0.111 -20.497 -0.114 8.926 0.473 3.757 0.472 43.805 42.541
111.200 -18.925 -0.317 -19.726 -0.153 -20.192 -0.111 -20.497 -0.115 8.918 0.469 3.764 0.470 43.805 42.540
111.600 -18.919 -0.317 -19.724 -0.154 -20.193 -0.112 -20.497 -0.117 8.911 0.465 3.771 0.467 43.805 42.539
112.000 -18.913 -0.317 -19.722 -0.156 -20.194 -0.112 -20.497 -0.118 8.903 0.460 3.778 0.465 43.805 42.537
112.400 -18.907 -0.317 -19.719 -0.157 -20.194 -0.112 -20.497 -0.119 8.895 0.456 3.785 0.462 43.805 42.536
112.800 -18.901 -0.317 -19.716 -0.158 -20.195 -0.112 -20.496 -0.120 8.887 0.451 3.791 0.459 43.805 42.535
113.200 -18.894 -0.316 -19.714 -0.159 -20.195 -0.112 -20.496 -0.121 8.880 0.446 3.797 0.456 43.805 42.533
113.600 -18.887 -0.316 -19.711 -0.160 -20.196 -0.112 -20.495 -0.123 8.872 0.442 3.804 0.453 43.805 42.531
114.000 -18.881 -0.316 -19.708 -0.161 -20.196 -0.113 -20.494 -0.124 8.864 0.437 3.810 0.450 43.805 42.530
114.400 -18.874 -0.316 -19.705 -0.162 -20.196 -0.113 -20.493 -0.125 8.856 0.432 3.816 0.447 43.805 42.528
114.800 -18.867 -0.316 -19.701 -0.163 -20.196 -0.113 -20.492 -0.126 8.848 0.427 3.822 0.444 43.805 42.527
115.200 -18.859 -0.315 -19.698 -0.164 -20.196 -0.113 -20.491 -0.128 8.839 0.423 3.827 0.441 43.804 42.525
115.600 -18.852 -0.315 -19.695 -0.164 -20.196 -0.113 -20.490 -0.129 8.831 0.418 3.833 0.438 43.804 42.523
116.000 -18.844 -0.314 -19.691 -0.165 -20.196 -0.113 -20.488 -0.130 8.822 0.413 3.839 0.435 43.804 42.521
116.400 -18.837 -0.314 -19.688 -0.165 -20.195 -0.113 -20.487 -0.131 8.813 0.409 3.845 0.432 43.803 42.520
116.800 -18.829 -0.313 -19.684 -0.166 -20.195 -0.113 -20.485 -0.132 8.804 0.404 3.851 0.430 43.803 42.518
117.200 -18.821 -0.313 -19.680 -0.166 -20.194 -0.113 -20.483 -0.133 8.794 0.400 3.857 0.427 43.802 42.516
117.600 -18.813 -0.312 -19.676 -0.166 -20.193 -0.113 -20.481 -0.134 8.785 0.395 3.863 0.424 43.802 42.515
118.000 -18.805 -0.311 -19.672 -0.166 -20.192 -0.113 -20.479 -0.135 8.775 0.391 3.869 0.421 43.801 42.514
118.400 -18.797 -0.310 -19.668 -0.166 -20.190 -0.113 -20.476 -0.136 8.765 0.387 3.875 0.419 43.800 42.512
118.800 -18.788 -0.310 -19.664 -0.166 -20.189 -0.114 -20.474 -0.137 8.755 0.383 3.881 0.417 43.800 42.511
119.200 -18.780 -0.309 -19.659 -0.166 -20.187 -0.114 -20.471 -0.138 8.744 0.379 3.887 0.414 43.799 42.510
119.600 -18.771 -0.308 -19.654 -0.166 -20.185 -0.114 -20.468 -0.138 8.734 0.375 3.893 0.412 43.798 42.509
120.000 -18.762 -0.307 -19.650 -0.166 -20.183 -0.115 -20.465 -0.139 8.723 0.371 3.898 0.410 43.797 42.508
120.400 -18.753 -0.306 -19.645 -0.165 -20.181 -0.115 -20.462 -0.139 8.712 0.368 3.904 0.408 43.796 42.507
120.800 -18.744 -0.304 -19.640 -0.165 -20.179 -0.115 -20.459 -0.140 8.702 0.364 3.909 0.406 43.795 42.506
121.200 -18.735 -0.303 -19.635 -0.164 -20.176 -0.116 -20.456 -0.140 8.691 0.361 3.914 0.404 43.794 42.505
121.600 -18.725 -0.302 -19.630 -0.164 -20.173 -0.116 -20.452 -0.140 8.680 0.357 3.919 0.402 43.793 42.504
122.000 -18.716 -0.300 -19.624 -0.163 -20.170 -0.117 -20.449 -0.140 8.669 0.354 3.924 0.400 43.792 42.504
122.400 -18.706 -0.299 -19.619 -0.162 -20.167 -0.117 -20.445 -0.140 8.657 0.351 3.929 0.399 43.791 42.503
122.800 -18.697 -0.298 -19.613 -0.161 -20.164 -0.118 -20.441 -0.140 8.646 0.348 3.934 0.397 43.790 42.502
