"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err g-4793.46 g-4793.46_err i-7589.41 i-7589.41_err i-7829.03 i-7829.03_err orange-6629.82 orange-6629.82_err r-6120.65 r-6120.65_err r-6366.38 r-6366.38_err z-8970.57 z-8970.57_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
24.600 -21.276 -0.085 -21.289 -0.084 -21.391 -0.078 -21.601 -0.076 -21.643 -0.076 -21.682 -0.074 -21.775 -0.066 -21.787 -0.066 -21.806 -0.108 8.618 0.107 6.822 0.166 44.262 42.200
25.000 -21.260 -0.086 -21.273 -0.084 -21.376 -0.079 -21.590 -0.076 -21.634 -0.076 -21.673 -0.074 -21.768 -0.066 -21.781 -0.066 -21.802 -0.108 8.574 0.107 6.857 0.168 44.258 42.196
25.400 -21.244 -0.086 -21.257 -0.085 -21.361 -0.079 -21.580 -0.076 -21.624 -0.076 -21.664 -0.074 -21.761 -0.066 -21.774 -0.067 -21.798 -0.108 8.530 0.106 6.892 0.170 44.253 42.192
25.800 -21.227 -0.086 -21.240 -0.085 -21.347 -0.079 -21.569 -0.076 -21.614 -0.076 -21.655 -0.074 -21.753 -0.067 -21.768 -0.067 -21.794 -0.107 8.488 0.106 6.926 0.171 44.249 42.188
26.200 -21.211 -0.086 -21.224 -0.085 -21.332 -0.079 -21.558 -0.076 -21.603 -0.075 -21.645 -0.074 -21.746 -0.067 -21.761 -0.067 -21.790 -0.107 8.446 0.106 6.960 0.173 44.245 42.185
26.600 -21.195 -0.086 -21.208 -0.085 -21.318 -0.079 -21.547 -0.076 -21.593 -0.075 -21.636 -0.074 -21.739 -0.067 -21.754 -0.067 -21.786 -0.107 8.404 0.105 6.994 0.175 44.240 42.182
27.000 -21.178 -0.086 -21.192 -0.084 -21.303 -0.079 -21.536 -0.076 -21.583 -0.075 -21.627 -0.074 -21.732 -0.067 -21.747 -0.067 -21.782 -0.106 8.364 0.105 7.027 0.177 44.236 42.180
27.400 -21.162 -0.085 -21.176 -0.084 -21.289 -0.078 -21.525 -0.075 -21.573 -0.074 -21.617 -0.073 -21.725 -0.067 -21.741 -0.067 -21.778 -0.106 8.324 0.105 7.060 0.179 44.232 42.179
27.800 -21.146 -0.085 -21.160 -0.084 -21.274 -0.078 -21.514 -0.075 -21.563 -0.074 -21.608 -0.073 -21.717 -0.067 -21.734 -0.067 -21.774 -0.105 8.284 0.105 7.092 0.182 44.227 42.178
28.200 -21.129 -0.085 -21.143 -0.083 -21.259 -0.077 -21.503 -0.074 -21.553 -0.073 -21.598 -0.072 -21.710 -0.066 -21.727 -0.067 -21.770 -0.105 8.245 0.105 7.124 0.184 44.223 42.177
28.600 -21.113 -0.084 -21.127 -0.083 -21.245 -0.077 -21.492 -0.073 -21.542 -0.073 -21.589 -0.072 -21.703 -0.066 -21.720 -0.066 -21.766 -0.105 8.207 0.105 7.156 0.186 44.219 42.177
29.000 -21.097 -0.083 -21.111 -0.082 -21.230 -0.076 -21.481 -0.072 -21.532 -0.072 -21.579 -0.071 -21.695 -0.066 -21.714 -0.066 -21.762 -0.104 8.169 0.105 7.187 0.189 44.215 42.177
29.400 -21.080 -0.082 -21.095 -0.081 -21.216 -0.075 -21.470 -0.072 -21.522 -0.071 -21.569 -0.070 -21.688 -0.065 -21.707 -0.066 -21.758 -0.104 8.132 0.105 7.218 0.192 44.211 42.177
29.800 -21.064 -0.082 -21.079 -0.080 -21.201 -0.074 -21.459 -0.070 -21.511 -0.070 -21.560 -0.069 -21.680 -0.065 -21.700 -0.065 -21.754 -0.104 8.095 0.105 7.249 0.194 44.206 42.178
30.200 -21.048 -0.081 -21.063 -0.079 -21.186 -0.073 -21.447 -0.069 -21.501 -0.069 -21.550 -0.068 -21.673 -0.064 -21.693 -0.065 -21.751 -0.103 8.059 0.105 7.280 0.197 44.202 42.180
30.600 -21.031 -0.079 -21.046 -0.078 -21.172 -0.072 -21.436 -0.068 -21.490 -0.068 -21.540 -0.067 -21.665 -0.064 -21.686 -0.064 -21.747 -0.103 8.029 0.105 7.300 0.200 44.198 42.181
31.000 -21.015 -0.078 -21.030 -0.077 -21.157 -0.071 -21.425 -0.067 -21.480 -0.066 -21.530 -0.066 -21.658 -0.063 -21.679 -0.064 -21.743 -0.102 7.988 0.105 7.340 0.203 44.194 42.183
31.400 -20.998 -0.077 -21.014 -0.076 -21.142 -0.069 -21.414 -0.066 -21.469 -0.065 -21.521 -0.065 -21.650 -0.062 -21.672 -0.063 -21.739 -0.102 7.953 0.105 7.369 0.207 44.190 42.186
31.800 -20.981 -0.076 -20.997 -0.074 -21.127 -0.068 -21.402 -0.064 -21.459 -0.064 -21.511 -0.064 -21.642 -0.062 -21.665 -0.063 -21.735 -0.102 7.918 0.106 7.398 0.210 44.186 42.189
32.200 -20.965 -0.074 -20.981 -0.073 -21.112 -0.066 -21.391 -0.063 -21.448 -0.062 -21.501 -0.062 -21.635 -0.061 -21.658 -0.062 -21.731 -0.101 7.884 0.106 7.427 0.213 44.181 42.192
32.600 -20.948 -0.073 -20.964 -0.071 -21.097 -0.065 -21.380 -0.061 -21.437 -0.061 -21.490 -0.061 -21.627 -0.060 -21.651 -0.062 -21.728 -0.101 7.850 0.106 7.456 0.217 44.177 42.195
33.000 -20.931 -0.071 -20.947 -0.070 -21.082 -0.064 -21.368 -0.060 -21.426 -0.060 -21.480 -0.060 -21.619 -0.060 -21.644 -0.061 -21.724 -0.100 7.817 0.106 7.484 0.220 44.173 42.199
33.400 -20.914 -0.070 -20.930 -0.069 -21.066 -0.062 -21.356 -0.058 -21.415 -0.058 -21.470 -0.059 -21.611 -0.059 -21.637 -0.061 -21.720 -0.100 7.783 0.107 7.512 0.224 44.169 42.204
33.800 -20.897 -0.069 -20.913 -0.067 -21.051 -0.061 -21.344 -0.057 -21.404 -0.057 -21.460 -0.058 -21.604 -0.058 -21.630 -0.060 -21.716 -0.100 7.750 0.107 7.541 0.227 44.165 42.208
34.200 -20.880 -0.067 -20.896 -0.066 -21.035 -0.059 -21.333 -0.056 -21.393 -0.056 -21.449 -0.057 -21.596 -0.058 -21.623 -0.060 -21.711 -0.100 7.722 0.107 7.558 0.231 44.161 42.213
34.600 -20.862 -0.066 -20.879 -0.065 -21.020 -0.058 -21.321 -0.054 -21.382 -0.055 -21.439 -0.056 -21.588 -0.057 -21.616 -0.059 -21.707 -0.099 7.684 0.108 7.598 0.235 44.157 42.219
35.000 -20.845 -0.065 -20.862 -0.064 -21.004 -0.057 -21.308 -0.053 -21.371 -0.054 -21.428 -0.055 -21.580 -0.057 -21.609 -0.059 -21.703 -0.099 7.656 0.108 7.616 0.239 44.152 42.225
35.400 -20.828 -0.064 -20.845 -0.063 -20.988 -0.056 -21.296 -0.052 -21.359 -0.053 -21.417 -0.055 -21.572 -0.056 -21.601 -0.058 -21.699 -0.099 7.618 0.109 7.657 0.244 44.148 42.232
35.800 -20.810 -0.064 -20.827 -0.062 -20.972 -0.056 -21.283 -0.052 -21.347 -0.052 -21.406 -0.054 -21.564 -0.056 -21.594 -0.058 -21.694 -0.099 7.590 0.110 7.676 0.249 44.144 42.238
36.200 -20.792 -0.063 -20.810 -0.062 -20.955 -0.055 -21.270 -0.051 -21.335 -0.052 -21.395 -0.054 -21.556 -0.056 -21.587 -0.058 -21.689 -0.100 7.551 0.110 7.720 0.254 44.140 42.246
36.600 -20.775 -0.063 -20.792 -0.062 -20.939 -0.055 -21.257 -0.051 -21.323 -0.052 -21.384 -0.054 -21.548 -0.056 -21.579 -0.058 -21.685 -0.100 7.522 0.111 7.740 0.259 44.136 42.254
37.000 -20.757 -0.064 -20.775 -0.062 -20.923 -0.056 -21.244 -0.052 -21.310 -0.052 -21.372 -0.054 -21.540 -0.056 -21.572 -0.058 -21.680 -0.100 7.482 0.112 7.788 0.266 44.132 42.263
37.400 -20.739 -0.065 -20.757 -0.063 -20.906 -0.056 -21.230 -0.052 -21.298 -0.053 -21.361 -0.055 -21.532 -0.056 -21.565 -0.059 -21.675 -0.101 7.453 0.114 7.811 0.272 44.127 42.271
37.800 -20.721 -0.066 -20.739 -0.064 -20.889 -0.057 -21.217 -0.053 -21.285 -0.054 -21.349 -0.056 -21.523 -0.057 -21.557 -0.059 -21.670 -0.101 7.412 0.115 7.863 0.280 44.124 42.281
38.200 -20.702 -0.067 -20.721 -0.065 -20.872 -0.058 -21.202 -0.054 -21.272 -0.055 -21.337 -0.057 -21.515 -0.057 -21.550 -0.060 -21.664 -0.102 7.382 0.117 7.887 0.287 44.119 42.290
38.600 -20.684 -0.069 -20.703 -0.067 -20.855 -0.060 -21.188 -0.056 -21.258 -0.057 -21.324 -0.058 -21.507 -0.058 -21.542 -0.060 -21.659 -0.103 7.340 0.119 7.943 0.296 44.116 42.301
39.000 -20.666 -0.071 -20.684 -0.069 -20.837 -0.062 -21.173 -0.058 -21.244 -0.058 -21.312 -0.059 -21.498 -0.059 -21.535 -0.061 -21.653 -0.104 7.310 0.121 7.968 0.304 44.111 42.310
39.400 -20.647 -0.073 -20.666 -0.071 -20.820 -0.064 -21.158 -0.060 -21.231 -0.060 -21.299 -0.061 -21.490 -0.060 -21.527 -0.062 -21.647 -0.105 7.268 0.122 8.026 0.313 44.107 42.321
39.800 -20.629 -0.076 -20.647 -0.074 -20.802 -0.066 -21.143 -0.062 -21.216 -0.062 -21.286 -0.063 -21.481 -0.062 -21.519 -0.064 -21.641 -0.106 7.238 0.125 8.051 0.322 44.103 42.330
40.200 -20.610 -0.078 -20.628 -0.076 -20.784 -0.069 -21.128 -0.064 -21.202 -0.064 -21.273 -0.064 -21.472 -0.063 -21.510 -0.065 -21.635 -0.107 7.204 0.127 8.088 0.331 44.099 42.339
40.600 -20.591 -0.081 -20.610 -0.079 -20.766 -0.071 -21.112 -0.067 -21.187 -0.066 -21.260 -0.066 -21.463 -0.064 -21.502 -0.066 -21.629 -0.108 7.170 0.129 8.127 0.340 44.095 42.349
41.000 -20.572 -0.083 -20.591 -0.082 -20.748 -0.074 -21.096 -0.069 -21.173 -0.069 -21.246 -0.069 -21.454 -0.066 -21.493 -0.067 -21.622 -0.109 7.135 0.131 8.166 0.350 44.090 42.358
41.400 -20.552 -0.086 -20.571 -0.085 -20.730 -0.077 -21.080 -0.072 -21.158 -0.071 -21.232 -0.071 -21.444 -0.067 -21.484 -0.069 -21.615 -0.111 7.101 0.133 8.203 0.360 44.086 42.368
41.800 -20.533 -0.089 -20.552 -0.087 -20.711 -0.080 -21.064 -0.074 -21.142 -0.073 -21.218 -0.073 -21.434 -0.069 -21.475 -0.070 -21.608 -0.112 7.068 0.135 8.240 0.369 44.082 42.376
42.200 -20.514 -0.092 -20.533 -0.090 -20.692 -0.082 -21.048 -0.077 -21.127 -0.076 -21.204 -0.075 -21.424 -0.071 -21.466 -0.072 -21.601 -0.113 7.035 0.137 8.275 0.379 44.077 42.385
42.600 -20.494 -0.094 -20.513 -0.093 -20.673 -0.085 -21.031 -0.079 -21.111 -0.078 -21.190 -0.077 -21.413 -0.072 -21.456 -0.074 -21.593 -0.115 7.003 0.139 8.308 0.389 44.073 42.393
43.000 -20.474 -0.097 -20.493 -0.096 -20.654 -0.088 -21.015 -0.082 -21.096 -0.080 -21.175 -0.079 -21.403 -0.074 -21.446 -0.075 -21.586 -0.116 6.972 0.140 8.339 0.398 44.068 42.401
43.400 -20.454 -0.100 -20.474 -0.098 -20.635 -0.090 -20.998 -0.084 -21.080 -0.083 -21.160 -0.081 -21.392 -0.076 -21.436 -0.077 -21.578 -0.117 6.941 0.142 8.368 0.408 44.064 42.409
43.800 -20.434 -0.103 -20.454 -0.101 -20.616 -0.093 -20.981 -0.086 -21.064 -0.085 -21.145 -0.083 -21.381 -0.077 -21.426 -0.078 -21.569 -0.118 6.911 0.144 8.395 0.417 44.059 42.416
44.200 -20.414 -0.105 -20.433 -0.104 -20.596 -0.096 -20.963 -0.089 -21.047 -0.087 -21.130 -0.085 -21.369 -0.079 -21.415 -0.080 -21.561 -0.120 6.882 0.146 8.420 0.427 44.054 42.423
44.600 -20.394 -0.107 -20.413 -0.106 -20.577 -0.098 -20.946 -0.091 -21.031 -0.089 -21.114 -0.087 -21.357 -0.080 -21.404 -0.081 -21.552 -0.121 6.854 0.147 8.444 0.436 44.050 42.430
45.000 -20.373 -0.110 -20.393 -0.108 -20.557 -0.100 -20.929 -0.093 -21.014 -0.091 -21.099 -0.089 -21.345 -0.082 -21.392 -0.083 -21.543 -0.122 6.826 0.149 8.465 0.445 44.045 42.436
45.400 -20.353 -0.112 -20.372 -0.111 -20.537 -0.103 -20.911 -0.095 -20.997 -0.093 -21.083 -0.091 -21.333 -0.083 -21.381 -0.084 -21.534 -0.123 6.799 0.151 8.484 0.454 44.040 42.442
45.800 -20.332 -0.114 -20.352 -0.113 -20.517 -0.105 -20.893 -0.097 -20.980 -0.095 -21.067 -0.093 -21.321 -0.085 -21.369 -0.085 -21.525 -0.124 6.767 0.152 8.517 0.463 44.035 42.448
46.200 -20.311 -0.116 -20.331 -0.115 -20.497 -0.107 -20.875 -0.099 -20.963 -0.097 -21.051 -0.094 -21.308 -0.086 -21.357 -0.086 -21.515 -0.125 6.741 0.153 8.532 0.472 44.030 42.453
46.600 -20.290 -0.118 -20.310 -0.117 -20.476 -0.109 -20.857 -0.100 -20.946 -0.098 -21.034 -0.096 -21.295 -0.087 -21.345 -0.088 -21.505 -0.126 6.716 0.155 8.544 0.480 44.025 42.458
47.000 -20.269 -0.120 -20.289 -0.118 -20.456 -0.110 -20.839 -0.102 -20.928 -0.100 -21.018 -0.097 -21.281 -0.088 -21.332 -0.089 -21.495 -0.127 6.692 0.156 8.554 0.488 44.019 42.462
47.400 -20.248 -0.121 -20.268 -0.120 -20.435 -0.112 -20.820 -0.103 -20.911 -0.101 -21.001 -0.098 -21.268 -0.089 -21.319 -0.090 -21.485 -0.127 6.668 0.158 8.562 0.496 44.014 42.466
47.800 -20.227 -0.123 -20.247 -0.122 -20.415 -0.113 -20.802 -0.104 -20.893 -0.102 -20.984 -0.099 -21.254 -0.090 -21.306 -0.090 -21.475 -0.128 6.645 0.159 8.567 0.503 44.009 42.470
48.200 -20.206 -0.124 -20.226 -0.123 -20.394 -0.115 -20.783 -0.105 -20.875 -0.103 -20.967 -0.100 -21.240 -0.091 -21.293 -0.091 -21.464 -0.129 6.622 0.160 8.571 0.511 44.003 42.474
48.600 -20.184 -0.126 -20.205 -0.124 -20.373 -0.116 -20.764 -0.106 -20.857 -0.104 -20.950 -0.101 -21.226 -0.092 -21.279 -0.092 -21.453 -0.129 6.601 0.161 8.573 0.518 43.997 42.477
49.000 -20.163 -0.127 -20.183 -0.125 -20.352 -0.117 -20.746 -0.107 -20.839 -0.105 -20.933 -0.102 -21.212 -0.092 -21.265 -0.092 -21.441 -0.130 6.579 0.163 8.572 0.525 43.992 42.479
49.400 -20.141 -0.127 -20.162 -0.126 -20.331 -0.117 -20.727 -0.108 -20.821 -0.106 -20.915 -0.103 -21.197 -0.093 -21.251 -0.093 -21.430 -0.130 6.558 0.164 8.570 0.532 43.986 42.482
49.800 -20.120 -0.128 -20.140 -0.127 -20.310 -0.118 -20.708 -0.108 -20.802 -0.106 -20.898 -0.103 -21.182 -0.093 -21.237 -0.093 -21.418 -0.130 6.538 0.165 8.566 0.538 43.980 42.484
50.200 -20.098 -0.129 -20.119 -0.127 -20.289 -0.119 -20.688 -0.109 -20.784 -0.106 -20.880 -0.103 -21.167 -0.093 -21.223 -0.093 -21.406 -0.130 6.518 0.166 8.560 0.544 43.974 42.486
50.600 -20.076 -0.129 -20.097 -0.128 -20.268 -0.119 -20.669 -0.109 -20.765 -0.106 -20.862 -0.104 -21.152 -0.093 -21.208 -0.093 -21.394 -0.131 6.499 0.167 8.551 0.550 43.968 42.487
51.000 -20.055 -0.130 -20.075 -0.128 -20.247 -0.119 -20.650 -0.109 -20.747 -0.106 -20.844 -0.104 -21.136 -0.093 -21.193 -0.093 -21.382 -0.131 6.480 0.168 8.542 0.556 43.962 42.489
51.400 -20.033 -0.130 -20.054 -0.128 -20.226 -0.119 -20.630 -0.109 -20.728 -0.106 -20.826 -0.103 -21.121 -0.093 -21.178 -0.093 -21.369 -0.131 6.462 0.169 8.530 0.562 43.956 42.490
51.800 -20.011 -0.130 -20.032 -0.128 -20.204 -0.119 -20.611 -0.108 -20.709 -0.106 -20.808 -0.103 -21.105 -0.093 -21.163 -0.093 -21.356 -0.130 6.445 0.170 8.516 0.567 43.950 42.490
52.200 -19.990 -0.130 -20.010 -0.128 -20.183 -0.118 -20.592 -0.108 -20.690 -0.106 -20.790 -0.103 -21.089 -0.092 -21.148 -0.093 -21.344 -0.130 6.427 0.171 8.501 0.572 43.944 42.491
52.600 -19.968 -0.129 -19.988 -0.128 -20.162 -0.118 -20.572 -0.107 -20.671 -0.105 -20.772 -0.102 -21.073 -0.092 -21.132 -0.092 -21.330 -0.130 6.411 0.172 8.484 0.577 43.938 42.491
53.000 -19.946 -0.129 -19.967 -0.127 -20.140 -0.117 -20.552 -0.107 -20.652 -0.104 -20.753 -0.101 -21.057 -0.091 -21.116 -0.091 -21.317 -0.130 6.394 0.173 8.465 0.582 43.931 42.491
53.400 -19.924 -0.129 -19.945 -0.127 -20.119 -0.117 -20.533 -0.106 -20.633 -0.103 -20.735 -0.100 -21.041 -0.090 -21.101 -0.091 -21.303 -0.129 6.379 0.174 8.444 0.586 43.925 42.490
53.800 -19.902 -0.128 -19.923 -0.126 -20.098 -0.116 -20.513 -0.105 -20.614 -0.102 -20.716 -0.099 -21.024 -0.090 -21.085 -0.090 -21.290 -0.129 6.363 0.175 8.422 0.590 43.918 42.490
54.200 -19.881 -0.127 -19.901 -0.125 -20.076 -0.115 -20.493 -0.103 -20.595 -0.101 -20.698 -0.098 -21.008 -0.089 -21.069 -0.089 -21.276 -0.128 6.348 0.176 8.398 0.594 43.912 42.489
54.600 -19.859 -0.126 -19.880 -0.125 -20.055 -0.114 -20.473 -0.102 -20.576 -0.100 -20.679 -0.097 -20.991 -0.087 -21.052 -0.088 -21.262 -0.128 6.334 0.177 8.373 0.598 43.905 42.488
55.000 -19.837 -0.126 -19.858 -0.124 -20.033 -0.112 -20.454 -0.100 -20.556 -0.098 -20.660 -0.095 -20.974 -0.086 -21.036 -0.087 -21.248 -0.127 6.320 0.178 8.346 0.602 43.899 42.486
55.400 -19.816 -0.125 -19.836 -0.123 -20.012 -0.111 -20.434 -0.099 -20.537 -0.097 -20.642 -0.094 -20.957 -0.085 -21.019 -0.086 -21.233 -0.127 6.306 0.179 8.317 0.606 43.892 42.484
55.800 -19.794 -0.124 -19.815 -0.122 -19.991 -0.110 -20.414 -0.097 -20.518 -0.095 -20.623 -0.092 -20.940 -0.083 -21.003 -0.084 -21.219 -0.126 6.293 0.180 8.288 0.609 43.885 42.482
56.200 -19.772 -0.123 -19.793 -0.121 -19.970 -0.108 -20.394 -0.095 -20.498 -0.093 -20.604 -0.090 -20.923 -0.082 -20.986 -0.083 -21.204 -0.125 6.280 0.181 8.257 0.612 43.878 42.480
56.600 -19.751 -0.121 -19.772 -0.119 -19.948 -0.106 -20.374 -0.093 -20.479 -0.091 -20.585 -0.088 -20.906 -0.080 -20.969 -0.081 -21.189 -0.125 6.267 0.182 8.225 0.615 43.871 42.477
57.000 -19.730 -0.120 -19.751 -0.118 -19.927 -0.105 -20.354 -0.091 -20.459 -0.089 -20.566 -0.086 -20.889 -0.079 -20.952 -0.080 -21.174 -0.124 6.255 0.183 8.192 0.618 43.865 42.475
57.400 -19.708 -0.119 -19.729 -0.117 -19.906 -0.103 -20.335 -0.089 -20.440 -0.087 -20.547 -0.084 -20.871 -0.077 -20.935 -0.078 -21.159 -0.124 6.243 0.184 8.158 0.621 43.858 42.471
57.800 -19.687 -0.118 -19.708 -0.116 -19.885 -0.102 -20.315 -0.087 -20.421 -0.085 -20.528 -0.082 -20.854 -0.075 -20.918 -0.077 -21.144 -0.123 6.231 0.185 8.124 0.624 43.851 42.468
58.200 -19.666 -0.118 -19.687 -0.115 -19.864 -0.100 -20.295 -0.085 -20.401 -0.083 -20.509 -0.080 -20.836 -0.073 -20.900 -0.075 -21.128 -0.123 6.220 0.187 8.088 0.627 43.844 42.465
58.600 -19.645 -0.117 -19.666 -0.114 -19.844 -0.099 -20.275 -0.083 -20.382 -0.081 -20.490 -0.078 -20.818 -0.072 -20.883 -0.074 -21.113 -0.123 6.208 0.188 8.051 0.630 43.836 42.461
59.000 -19.624 -0.116 -19.645 -0.114 -19.823 -0.098 -20.255 -0.081 -20.362 -0.079 -20.471 -0.076 -20.800 -0.070 -20.865 -0.072 -21.097 -0.123 6.197 0.189 8.014 0.632 43.829 42.457
59.400 -19.604 -0.116 -19.625 -0.113 -19.802 -0.097 -20.235 -0.080 -20.343 -0.077 -20.452 -0.075 -20.782 -0.068 -20.848 -0.071 -21.081 -0.123 6.187 0.191 7.975 0.635 43.822 42.453
59.800 -19.583 -0.116 -19.604 -0.113 -19.782 -0.096 -20.216 -0.078 -20.323 -0.075 -20.432 -0.073 -20.764 -0.067 -20.830 -0.070 -21.065 -0.123 6.177 0.192 7.934 0.638 43.815 42.449
60.200 -19.563 -0.116 -19.584 -0.113 -19.762 -0.095 -20.196 -0.077 -20.304 -0.074 -20.413 -0.072 -20.746 -0.066 -20.812 -0.069 -21.049 -0.124 6.168 0.193 7.891 0.640 43.808 42.446
60.600 -19.543 -0.116 -19.564 -0.113 -19.742 -0.095 -20.176 -0.076 -20.284 -0.073 -20.394 -0.071 -20.728 -0.065 -20.794 -0.069 -21.033 -0.125 6.160 0.195 7.846 0.643 43.800 42.442
61.000 -19.523 -0.117 -19.544 -0.114 -19.722 -0.095 -20.156 -0.075 -20.265 -0.072 -20.375 -0.070 -20.709 -0.065 -20.776 -0.069 -21.017 -0.126 6.153 0.197 7.797 0.645 43.793 42.439
61.400 -19.504 -0.118 -19.524 -0.115 -19.702 -0.096 -20.137 -0.075 -20.245 -0.072 -20.355 -0.070 -20.691 -0.065 -20.758 -0.069 -21.001 -0.127 6.148 0.198 7.742 0.647 43.785 42.435
61.800 -19.484 -0.119 -19.505 -0.116 -19.682 -0.097 -20.117 -0.075 -20.225 -0.072 -20.336 -0.070 -20.672 -0.066 -20.740 -0.070 -20.984 -0.129 6.144 0.200 7.684 0.649 43.778 42.433
62.200 -19.465 -0.121 -19.486 -0.118 -19.663 -0.098 -20.098 -0.076 -20.206 -0.073 -20.316 -0.071 -20.654 -0.067 -20.722 -0.072 -20.968 -0.131 6.142 0.202 7.622 0.650 43.770 42.430
62.600 -19.446 -0.123 -19.467 -0.120 -19.644 -0.100 -20.078 -0.077 -20.186 -0.074 -20.297 -0.072 -20.635 -0.069 -20.703 -0.074 -20.952 -0.133 6.142 0.204 7.554 0.651 43.763 42.428
