"Time (MJD)" G-5850.88 G-5850.88_err cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err orange-6629.82 orange-6629.82_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
48.600 -18.637 -0.187 -18.736 -0.135 -18.886 -0.087 -19.000 -0.108 -19.056 -0.132 6.932 0.256 2.741 0.205 43.092 41.235
49.000 -18.620 -0.190 -18.719 -0.140 -18.869 -0.094 -18.982 -0.113 -19.039 -0.136 6.940 0.252 2.714 0.200 43.086 41.232
49.400 -18.603 -0.194 -18.702 -0.146 -18.852 -0.102 -18.965 -0.118 -19.021 -0.140 6.948 0.250 2.688 0.195 43.079 41.229
49.800 -18.587 -0.198 -18.685 -0.151 -18.835 -0.109 -18.948 -0.123 -19.004 -0.144 6.955 0.247 2.663 0.192 43.073 41.225
50.200 -18.570 -0.202 -18.668 -0.157 -18.818 -0.117 -18.931 -0.129 -18.987 -0.148 6.962 0.245 2.638 0.188 43.066 41.221
50.600 -18.554 -0.206 -18.651 -0.163 -18.801 -0.124 -18.913 -0.134 -18.969 -0.152 6.968 0.244 2.613 0.185 43.060 41.216
51.000 -18.537 -0.210 -18.634 -0.168 -18.783 -0.131 -18.896 -0.140 -18.952 -0.157 6.974 0.242 2.589 0.182 43.053 41.212
51.400 -18.520 -0.215 -18.618 -0.174 -18.766 -0.137 -18.879 -0.145 -18.935 -0.161 6.979 0.241 2.565 0.180 43.046 41.207
51.800 -18.504 -0.219 -18.601 -0.179 -18.749 -0.144 -18.862 -0.150 -18.918 -0.165 6.984 0.241 2.542 0.177 43.040 41.202
52.200 -18.487 -0.222 -18.584 -0.184 -18.732 -0.150 -18.845 -0.155 -18.901 -0.169 6.989 0.240 2.519 0.175 43.033 41.197
52.600 -18.471 -0.226 -18.567 -0.189 -18.715 -0.155 -18.828 -0.160 -18.884 -0.173 6.993 0.240 2.497 0.173 43.026 41.192
53.000 -18.454 -0.229 -18.550 -0.193 -18.698 -0.161 -18.811 -0.164 -18.867 -0.177 6.997 0.239 2.475 0.171 43.020 41.186
53.400 -18.437 -0.233 -18.533 -0.197 -18.681 -0.166 -18.794 -0.169 -18.850 -0.181 7.001 0.239 2.453 0.170 43.013 41.181
53.800 -18.421 -0.235 -18.517 -0.201 -18.664 -0.170 -18.777 -0.173 -18.833 -0.184 7.005 0.239 2.432 0.168 43.006 41.176
54.200 -18.404 -0.238 -18.500 -0.204 -18.648 -0.174 -18.760 -0.177 -18.816 -0.187 7.008 0.239 2.411 0.167 43.000 41.171
54.600 -18.388 -0.240 -18.483 -0.207 -18.631 -0.178 -18.743 -0.180 -18.799 -0.191 7.011 0.239 2.391 0.165 42.993 41.166
55.000 -18.372 -0.242 -18.467 -0.210 -18.614 -0.181 -18.726 -0.183 -18.783 -0.193 7.014 0.239 2.371 0.164 42.986 41.160
55.400 -18.355 -0.243 -18.450 -0.212 -18.597 -0.184 -18.710 -0.186 -18.766 -0.196 7.016 0.240 2.351 0.163 42.980 41.155
55.800 -18.339 -0.244 -18.434 -0.213 -18.581 -0.186 -18.693 -0.188 -18.750 -0.197 7.019 0.240 2.332 0.162 42.973 41.150
56.200 -18.323 -0.245 -18.417 -0.214 -18.564 -0.187 -18.677 -0.189 -18.733 -0.199 7.020 0.240 2.313 0.160 42.967 41.145
56.600 -18.306 -0.245 -18.401 -0.215 -18.548 -0.188 -18.660 -0.191 -18.717 -0.200 7.022 0.241 2.295 0.160 42.960 41.140
57.000 -18.290 -0.245 -18.385 -0.215 -18.531 -0.189 -18.644 -0.191 -18.701 -0.201 7.023 0.241 2.277 0.159 42.954 41.135
57.400 -18.274 -0.244 -18.368 -0.214 -18.515 -0.189 -18.628 -0.191 -18.685 -0.201 7.024 0.242 2.259 0.158 42.947 41.129
57.800 -18.258 -0.243 -18.352 -0.213 -18.499 -0.188 -18.612 -0.191 -18.668 -0.200 7.025 0.243 2.242 0.157 42.941 41.124
58.200 -18.242 -0.241 -18.336 -0.211 -18.483 -0.187 -18.596 -0.190 -18.652 -0.199 7.025 0.243 2.225 0.156 42.934 41.119
58.600 -18.226 -0.239 -18.320 -0.209 -18.467 -0.185 -18.580 -0.188 -18.637 -0.198 7.026 0.244 2.209 0.156 42.928 41.114
59.000 -18.210 -0.236 -18.304 -0.206 -18.451 -0.182 -18.564 -0.186 -18.621 -0.196 7.025 0.245 2.193 0.155 42.921 41.109
59.400 -18.195 -0.233 -18.288 -0.203 -18.435 -0.179 -18.548 -0.183 -18.605 -0.193 7.025 0.246 2.177 0.155 42.915 41.104
59.800 -18.179 -0.229 -18.272 -0.199 -18.419 -0.175 -18.532 -0.179 -18.589 -0.190 7.024 0.248 2.161 0.155 42.909 41.099
60.200 -18.164 -0.225 -18.256 -0.195 -18.403 -0.170 -18.517 -0.175 -18.574 -0.186 7.023 0.249 2.146 0.154 42.902 41.094
60.600 -18.148 -0.221 -18.241 -0.190 -18.387 -0.165 -18.501 -0.170 -18.558 -0.182 7.022 0.250 2.132 0.154 42.896 41.089
61.000 -18.133 -0.216 -18.225 -0.184 -18.372 -0.159 -18.486 -0.165 -18.543 -0.177 7.020 0.252 2.117 0.154 42.890 41.084
61.400 -18.118 -0.211 -18.210 -0.178 -18.356 -0.152 -18.470 -0.159 -18.528 -0.172 7.018 0.254 2.103 0.154 42.884 41.078
61.800 -18.103 -0.206 -18.195 -0.172 -18.341 -0.145 -18.455 -0.153 -18.513 -0.167 7.016 0.257 2.090 0.155 42.877 41.073
62.200 -18.088 -0.200 -18.180 -0.165 -18.326 -0.137 -18.440 -0.146 -18.498 -0.161 7.013 0.259 2.076 0.155 42.871 41.067
62.600 -18.073 -0.195 -18.165 -0.158 -18.310 -0.128 -18.425 -0.139 -18.483 -0.155 7.010 0.262 2.063 0.156 42.865 41.062
63.000 -18.059 -0.189 -18.150 -0.150 -18.295 -0.120 -18.410 -0.131 -18.468 -0.148 7.007 0.266 2.050 0.157 42.859 41.056
63.400 -18.044 -0.183 -18.135 -0.143 -18.280 -0.110 -18.396 -0.123 -18.454 -0.142 7.003 0.270 2.038 0.159 42.852 41.049
63.800 -18.030 -0.178 -18.120 -0.136 -18.266 -0.100 -18.381 -0.116 -18.439 -0.136 6.999 0.276 2.026 0.161 42.846 41.042
64.200 -18.016 -0.173 -18.106 -0.128 -18.251 -0.090 -18.366 -0.108 -18.425 -0.130 6.995 0.282 2.013 0.164 42.840 41.034
64.600 -18.003 -0.169 -18.092 -0.122 -18.237 -0.081 -18.352 -0.101 -18.410 -0.125 6.991 0.289 2.001 0.167 42.833 41.025
65.000 -17.989 -0.166 -18.078 -0.116 -18.222 -0.072 -18.338 -0.095 -18.396 -0.121 6.988 0.298 1.988 0.171 42.827 41.015
65.400 -17.976 -0.163 -18.065 -0.112 -18.208 -0.064 -18.324 -0.090 -18.382 -0.118 6.988 0.307 1.973 0.174 42.821 41.003
65.800 -17.963 -0.162 -18.051 -0.110 -18.194 -0.059 -18.309 -0.088 -18.368 -0.117 6.991 0.315 1.957 0.177 42.814 40.992
66.200 -17.950 -0.162 -18.038 -0.109 -18.180 -0.058 -18.295 -0.088 -18.353 -0.118 7.000 0.318 1.940 0.177 42.809 40.984
66.600 -17.938 -0.164 -18.025 -0.111 -18.167 -0.061 -18.281 -0.091 -18.339 -0.121 7.014 0.314 1.920 0.173 42.804 40.981
67.000 -17.925 -0.168 -18.013 -0.116 -18.154 -0.068 -18.268 -0.097 -18.325 -0.126 7.033 0.307 1.900 0.166 42.799 40.982
67.400 -17.913 -0.173 -18.000 -0.122 -18.141 -0.079 -18.254 -0.105 -18.311 -0.133 7.054 0.298 1.879 0.159 42.794 40.983
67.800 -17.902 -0.179 -17.988 -0.131 -18.128 -0.092 -18.240 -0.116 -18.297 -0.141 7.076 0.289 1.858 0.152 42.790 40.982
