"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err g-4793.46 g-4793.46_err i-7589.41 i-7589.41_err orange-6629.82 orange-6629.82_err r-6120.65 r-6120.65_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
19.200 -20.722 -0.054 -20.732 -0.053 -20.814 -0.051 -20.993 -0.052 -21.030 -0.053 -21.063 -0.054 -21.132 -0.061 8.693 0.135 4.923 0.151 43.994 41.931
19.600 -20.707 -0.054 -20.717 -0.053 -20.800 -0.051 -20.985 -0.052 -21.022 -0.053 -21.056 -0.054 -21.129 -0.061 8.631 0.135 4.970 0.155 43.990 41.931
20.000 -20.691 -0.054 -20.701 -0.053 -20.787 -0.051 -20.976 -0.052 -21.015 -0.052 -21.050 -0.053 -21.126 -0.060 8.569 0.135 5.017 0.158 43.986 41.932
20.400 -20.675 -0.054 -20.686 -0.053 -20.773 -0.051 -20.967 -0.052 -21.007 -0.052 -21.043 -0.053 -21.123 -0.060 8.508 0.135 5.065 0.162 43.981 41.934
20.800 -20.660 -0.055 -20.670 -0.054 -20.759 -0.051 -20.958 -0.052 -20.999 -0.052 -21.037 -0.053 -21.119 -0.060 8.448 0.135 5.113 0.166 43.977 41.937
21.200 -20.644 -0.055 -20.655 -0.054 -20.746 -0.051 -20.949 -0.052 -20.992 -0.052 -21.030 -0.053 -21.116 -0.060 8.388 0.135 5.162 0.170 43.973 41.940
21.600 -20.628 -0.056 -20.639 -0.054 -20.732 -0.051 -20.940 -0.052 -20.984 -0.052 -21.024 -0.053 -21.113 -0.060 8.343 0.136 5.193 0.173 43.969 41.944
22.000 -20.612 -0.056 -20.623 -0.055 -20.718 -0.051 -20.931 -0.052 -20.976 -0.052 -21.017 -0.053 -21.109 -0.060 8.273 0.135 5.258 0.177 43.965 41.948
22.400 -20.596 -0.057 -20.608 -0.055 -20.704 -0.052 -20.922 -0.052 -20.968 -0.052 -21.010 -0.053 -21.106 -0.059 8.217 0.136 5.306 0.181 43.961 41.952
22.800 -20.581 -0.057 -20.592 -0.056 -20.690 -0.052 -20.913 -0.052 -20.960 -0.052 -21.003 -0.053 -21.102 -0.059 8.162 0.136 5.352 0.185 43.957 41.957
23.200 -20.565 -0.057 -20.577 -0.056 -20.676 -0.052 -20.904 -0.052 -20.952 -0.052 -20.996 -0.053 -21.098 -0.059 8.109 0.136 5.399 0.189 43.953 41.962
23.600 -20.549 -0.058 -20.561 -0.056 -20.662 -0.052 -20.895 -0.052 -20.944 -0.052 -20.989 -0.053 -21.094 -0.059 8.058 0.136 5.443 0.192 43.949 41.967
24.000 -20.533 -0.058 -20.545 -0.057 -20.648 -0.052 -20.885 -0.052 -20.935 -0.052 -20.982 -0.053 -21.090 -0.059 8.008 0.135 5.487 0.196 43.946 41.972
24.400 -20.518 -0.058 -20.530 -0.057 -20.634 -0.052 -20.876 -0.052 -20.927 -0.052 -20.974 -0.053 -21.085 -0.059 7.961 0.135 5.528 0.199 43.942 41.976
24.800 -20.502 -0.058 -20.514 -0.057 -20.620 -0.052 -20.866 -0.051 -20.918 -0.052 -20.966 -0.052 -21.080 -0.058 7.915 0.135 5.568 0.203 43.938 41.981
25.200 -20.486 -0.059 -20.499 -0.057 -20.606 -0.052 -20.857 -0.051 -20.909 -0.051 -20.958 -0.052 -21.075 -0.058 7.872 0.135 5.605 0.206 43.934 41.985
25.600 -20.471 -0.059 -20.484 -0.058 -20.592 -0.052 -20.847 -0.051 -20.900 -0.051 -20.950 -0.052 -21.070 -0.058 7.831 0.135 5.639 0.209 43.930 41.990
26.000 -20.456 -0.059 -20.468 -0.058 -20.578 -0.052 -20.837 -0.051 -20.891 -0.051 -20.942 -0.052 -21.064 -0.058 7.792 0.135 5.670 0.212 43.927 41.994
26.400 -20.440 -0.059 -20.453 -0.058 -20.565 -0.053 -20.826 -0.050 -20.882 -0.051 -20.933 -0.052 -21.058 -0.057 7.756 0.135 5.697 0.215 43.923 41.998
26.800 -20.425 -0.060 -20.438 -0.058 -20.551 -0.053 -20.816 -0.050 -20.872 -0.051 -20.924 -0.052 -21.051 -0.057 7.722 0.136 5.721 0.218 43.919 42.002
27.200 -20.410 -0.060 -20.423 -0.059 -20.537 -0.053 -20.805 -0.050 -20.862 -0.051 -20.915 -0.052 -21.044 -0.058 7.691 0.136 5.740 0.221 43.915 42.006
27.600 -20.395 -0.061 -20.409 -0.059 -20.523 -0.054 -20.794 -0.051 -20.851 -0.051 -20.905 -0.053 -21.037 -0.058 7.664 0.137 5.754 0.224 43.910 42.011
28.000 -20.381 -0.061 -20.394 -0.060 -20.510 -0.054 -20.782 -0.051 -20.841 -0.052 -20.895 -0.053 -21.029 -0.059 7.639 0.138 5.763 0.228 43.906 42.015
28.400 -20.366 -0.062 -20.380 -0.061 -20.496 -0.055 -20.771 -0.052 -20.829 -0.052 -20.884 -0.054 -21.021 -0.059 7.617 0.139 5.767 0.231 43.902 42.020
28.800 -20.352 -0.063 -20.365 -0.062 -20.482 -0.056 -20.758 -0.053 -20.818 -0.053 -20.873 -0.055 -21.013 -0.061 7.598 0.140 5.765 0.235 43.897 42.025
29.200 -20.338 -0.065 -20.351 -0.063 -20.469 -0.057 -20.746 -0.054 -20.806 -0.055 -20.862 -0.056 -21.004 -0.062 7.583 0.142 5.758 0.239 43.893 42.030
29.600 -20.324 -0.066 -20.337 -0.065 -20.455 -0.058 -20.733 -0.055 -20.793 -0.056 -20.850 -0.057 -20.994 -0.064 7.570 0.144 5.746 0.242 43.888 42.035
30.000 -20.310 -0.068 -20.323 -0.066 -20.441 -0.060 -20.720 -0.057 -20.780 -0.057 -20.838 -0.059 -20.985 -0.066 7.559 0.147 5.730 0.246 43.883 42.040
30.400 -20.296 -0.070 -20.309 -0.068 -20.427 -0.062 -20.706 -0.058 -20.767 -0.059 -20.825 -0.060 -20.974 -0.068 7.550 0.149 5.710 0.250 43.878 42.045
30.800 -20.282 -0.071 -20.295 -0.070 -20.413 -0.063 -20.692 -0.060 -20.754 -0.061 -20.812 -0.062 -20.964 -0.070 7.544 0.152 5.686 0.254 43.873 42.050
31.200 -20.268 -0.073 -20.281 -0.072 -20.399 -0.065 -20.678 -0.062 -20.740 -0.063 -20.799 -0.063 -20.953 -0.073 7.539 0.154 5.658 0.258 43.867 42.054
31.600 -20.253 -0.075 -20.267 -0.074 -20.385 -0.067 -20.664 -0.064 -20.726 -0.064 -20.785 -0.065 -20.941 -0.075 7.535 0.157 5.629 0.261 43.862 42.057
32.000 -20.239 -0.077 -20.253 -0.076 -20.371 -0.069 -20.649 -0.066 -20.711 -0.066 -20.771 -0.067 -20.929 -0.077 7.532 0.160 5.597 0.264 43.856 42.061
32.400 -20.225 -0.079 -20.239 -0.078 -20.356 -0.071 -20.634 -0.068 -20.697 -0.068 -20.757 -0.069 -20.917 -0.080 7.530 0.163 5.563 0.268 43.851 42.063
32.800 -20.210 -0.081 -20.224 -0.080 -20.342 -0.072 -20.619 -0.070 -20.682 -0.070 -20.742 -0.071 -20.905 -0.082 7.529 0.165 5.527 0.271 43.845 42.065
33.200 -20.196 -0.083 -20.210 -0.082 -20.327 -0.074 -20.603 -0.071 -20.666 -0.072 -20.728 -0.072 -20.892 -0.085 7.529 0.168 5.490 0.273 43.839 42.067
33.600 -20.181 -0.085 -20.195 -0.083 -20.312 -0.076 -20.588 -0.073 -20.651 -0.073 -20.712 -0.074 -20.878 -0.087 7.528 0.171 5.453 0.276 43.833 42.068
34.000 -20.166 -0.087 -20.180 -0.085 -20.297 -0.078 -20.572 -0.075 -20.635 -0.075 -20.697 -0.076 -20.865 -0.090 7.529 0.173 5.413 0.278 43.827 42.069
34.400 -20.151 -0.088 -20.164 -0.087 -20.281 -0.079 -20.556 -0.076 -20.619 -0.076 -20.681 -0.077 -20.851 -0.092 7.530 0.176 5.373 0.280 43.820 42.069
34.800 -20.135 -0.090 -20.149 -0.089 -20.266 -0.081 -20.539 -0.077 -20.603 -0.078 -20.665 -0.079 -20.837 -0.094 7.531 0.179 5.332 0.282 43.814 42.068
35.200 -20.120 -0.092 -20.134 -0.090 -20.250 -0.082 -20.523 -0.079 -20.587 -0.079 -20.649 -0.080 -20.823 -0.096 7.533 0.181 5.291 0.284 43.808 42.067
35.600 -20.104 -0.093 -20.118 -0.092 -20.234 -0.083 -20.507 -0.080 -20.570 -0.080 -20.633 -0.081 -20.808 -0.098 7.535 0.184 5.248 0.286 43.801 42.066
36.000 -20.089 -0.094 -20.102 -0.093 -20.218 -0.084 -20.490 -0.080 -20.554 -0.081 -20.617 -0.082 -20.793 -0.100 7.538 0.186 5.205 0.287 43.795 42.064
36.400 -20.073 -0.096 -20.086 -0.094 -20.202 -0.085 -20.473 -0.081 -20.537 -0.082 -20.600 -0.083 -20.778 -0.102 7.541 0.189 5.161 0.288 43.788 42.062
36.800 -20.057 -0.097 -20.071 -0.095 -20.185 -0.086 -20.456 -0.082 -20.520 -0.082 -20.583 -0.084 -20.763 -0.103 7.545 0.191 5.116 0.289 43.781 42.059
37.200 -20.041 -0.098 -20.054 -0.096 -20.169 -0.087 -20.439 -0.082 -20.503 -0.083 -20.566 -0.084 -20.748 -0.105 7.548 0.194 5.071 0.290 43.774 42.055
37.600 -20.025 -0.099 -20.038 -0.097 -20.153 -0.088 -20.422 -0.083 -20.486 -0.083 -20.549 -0.085 -20.732 -0.106 7.552 0.196 5.026 0.290 43.768 42.052
38.000 -20.009 -0.100 -20.022 -0.098 -20.136 -0.088 -20.405 -0.083 -20.469 -0.083 -20.532 -0.085 -20.716 -0.108 7.557 0.198 4.980 0.291 43.761 42.047
38.400 -19.992 -0.100 -20.006 -0.099 -20.119 -0.088 -20.387 -0.083 -20.451 -0.083 -20.515 -0.085 -20.700 -0.109 7.562 0.200 4.934 0.291 43.754 42.043
38.800 -19.976 -0.101 -19.990 -0.099 -20.103 -0.089 -20.370 -0.083 -20.434 -0.083 -20.498 -0.085 -20.684 -0.110 7.567 0.203 4.888 0.291 43.747 42.037
39.200 -19.960 -0.102 -19.973 -0.100 -20.086 -0.089 -20.353 -0.082 -20.416 -0.083 -20.480 -0.085 -20.668 -0.112 7.572 0.205 4.841 0.290 43.740 42.032
39.600 -19.943 -0.102 -19.957 -0.100 -20.069 -0.089 -20.335 -0.082 -20.399 -0.083 -20.463 -0.085 -20.651 -0.113 7.578 0.207 4.795 0.290 43.733 42.026
40.000 -19.927 -0.103 -19.940 -0.101 -20.052 -0.089 -20.318 -0.082 -20.381 -0.083 -20.445 -0.085 -20.635 -0.114 7.584 0.209 4.748 0.289 43.726 42.019
40.400 -19.911 -0.104 -19.924 -0.102 -20.035 -0.089 -20.300 -0.081 -20.364 -0.082 -20.428 -0.085 -20.618 -0.115 7.591 0.211 4.701 0.289 43.718 42.012
40.800 -19.894 -0.104 -19.908 -0.102 -20.019 -0.089 -20.282 -0.081 -20.346 -0.082 -20.410 -0.085 -20.602 -0.116 7.598 0.213 4.654 0.288 43.711 42.005
41.200 -19.878 -0.105 -19.891 -0.103 -20.002 -0.090 -20.265 -0.080 -20.328 -0.081 -20.393 -0.085 -20.585 -0.118 7.605 0.215 4.607 0.287 43.704 41.998
41.600 -19.862 -0.106 -19.875 -0.104 -19.985 -0.090 -20.247 -0.080 -20.311 -0.081 -20.375 -0.084 -20.568 -0.119 7.612 0.217 4.561 0.285 43.697 41.990
42.000 -19.846 -0.107 -19.859 -0.104 -19.968 -0.090 -20.230 -0.080 -20.293 -0.081 -20.357 -0.085 -20.551 -0.120 7.620 0.218 4.514 0.284 43.690 41.982
42.400 -19.829 -0.108 -19.842 -0.105 -19.952 -0.091 -20.212 -0.080 -20.276 -0.081 -20.340 -0.085 -20.534 -0.122 7.628 0.220 4.468 0.283 43.683 41.974
42.800 -19.813 -0.109 -19.826 -0.107 -19.935 -0.091 -20.195 -0.080 -20.258 -0.081 -20.322 -0.085 -20.517 -0.124 7.636 0.222 4.422 0.281 43.676 41.966
43.200 -19.797 -0.110 -19.810 -0.108 -19.918 -0.092 -20.177 -0.080 -20.240 -0.081 -20.305 -0.086 -20.500 -0.126 7.644 0.224 4.377 0.280 43.668 41.959
43.600 -19.781 -0.112 -19.794 -0.110 -19.902 -0.093 -20.160 -0.081 -20.223 -0.082 -20.287 -0.087 -20.483 -0.128 7.652 0.226 4.332 0.279 43.661 41.951
44.000 -19.766 -0.114 -19.778 -0.112 -19.886 -0.095 -20.143 -0.082 -20.205 -0.083 -20.269 -0.088 -20.466 -0.130 7.661 0.227 4.288 0.278 43.654 41.945
44.400 -19.750 -0.116 -19.763 -0.114 -19.869 -0.097 -20.125 -0.083 -20.188 -0.085 -20.252 -0.090 -20.449 -0.133 7.669 0.229 4.245 0.276 43.648 41.938
44.800 -19.735 -0.119 -19.747 -0.116 -19.853 -0.099 -20.108 -0.085 -20.171 -0.087 -20.235 -0.092 -20.432 -0.135 7.678 0.231 4.202 0.275 43.641 41.933
45.200 -19.719 -0.122 -19.732 -0.119 -19.837 -0.102 -20.091 -0.087 -20.153 -0.089 -20.217 -0.094 -20.415 -0.139 7.686 0.233 4.160 0.274 43.634 41.928
45.600 -19.704 -0.125 -19.717 -0.123 -19.821 -0.105 -20.074 -0.090 -20.136 -0.092 -20.200 -0.097 -20.398 -0.142 7.695 0.236 4.119 0.274 43.627 41.923
