"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err i-7457.89 i-7457.89_err orange-6629.82 orange-6629.82_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
39.600 -20.915 -0.452 -20.955 -0.424 -21.051 -0.384 -21.071 -0.385 -21.128 -0.411 10.205 0.368 3.858 0.236 44.061 42.517
40.000 -20.903 -0.459 -20.943 -0.431 -21.041 -0.392 -21.061 -0.393 -21.118 -0.418 10.188 0.368 3.851 0.236 44.056 42.511
40.400 -20.891 -0.466 -20.931 -0.438 -21.030 -0.400 -21.050 -0.401 -21.109 -0.425 10.170 0.368 3.843 0.236 44.052 42.504
40.800 -20.879 -0.473 -20.920 -0.446 -21.020 -0.408 -21.040 -0.408 -21.099 -0.432 10.153 0.368 3.836 0.237 44.047 42.498
41.200 -20.867 -0.480 -20.908 -0.453 -21.009 -0.415 -21.030 -0.416 -21.090 -0.439 10.135 0.368 3.828 0.237 44.042 42.492
41.600 -20.855 -0.486 -20.896 -0.460 -20.999 -0.423 -21.020 -0.423 -21.081 -0.445 10.118 0.368 3.821 0.237 44.037 42.486
42.000 -20.843 -0.493 -20.885 -0.467 -20.988 -0.430 -21.009 -0.430 -21.071 -0.452 10.100 0.368 3.813 0.238 44.033 42.480
42.400 -20.831 -0.500 -20.873 -0.474 -20.978 -0.438 -20.999 -0.438 -21.062 -0.459 10.083 0.368 3.806 0.238 44.028 42.474
42.800 -20.820 -0.506 -20.862 -0.481 -20.967 -0.445 -20.989 -0.445 -21.053 -0.466 10.065 0.368 3.798 0.239 44.023 42.468
43.200 -20.808 -0.513 -20.850 -0.488 -20.957 -0.452 -20.979 -0.452 -21.043 -0.472 10.048 0.368 3.791 0.239 44.019 42.462
43.600 -20.796 -0.520 -20.839 -0.494 -20.947 -0.459 -20.969 -0.459 -21.034 -0.479 10.030 0.368 3.784 0.239 44.014 42.456
44.000 -20.784 -0.526 -20.827 -0.501 -20.936 -0.466 -20.959 -0.466 -21.025 -0.485 10.013 0.368 3.777 0.240 44.009 42.450
44.400 -20.772 -0.532 -20.815 -0.508 -20.926 -0.473 -20.949 -0.473 -21.016 -0.491 9.995 0.368 3.770 0.240 44.005 42.444
44.800 -20.760 -0.539 -20.804 -0.514 -20.915 -0.480 -20.939 -0.480 -21.007 -0.498 9.978 0.368 3.763 0.241 44.000 42.438
45.200 -20.748 -0.545 -20.792 -0.521 -20.905 -0.487 -20.928 -0.486 -20.997 -0.504 9.961 0.368 3.756 0.241 43.995 42.433
45.600 -20.736 -0.551 -20.781 -0.527 -20.895 -0.493 -20.918 -0.493 -20.988 -0.510 9.943 0.368 3.749 0.241 43.991 42.427
46.000 -20.724 -0.557 -20.770 -0.533 -20.884 -0.500 -20.908 -0.499 -20.979 -0.516 9.926 0.368 3.742 0.242 43.986 42.421
46.400 -20.712 -0.563 -20.758 -0.540 -20.874 -0.506 -20.898 -0.506 -20.970 -0.522 9.909 0.368 3.736 0.242 43.982 42.415
46.800 -20.701 -0.569 -20.747 -0.546 -20.864 -0.512 -20.888 -0.512 -20.961 -0.528 9.891 0.368 3.729 0.243 43.977 42.409
47.200 -20.689 -0.575 -20.735 -0.552 -20.854 -0.519 -20.878 -0.518 -20.952 -0.533 9.874 0.368 3.722 0.243 43.972 42.404
47.600 -20.677 -0.581 -20.724 -0.558 -20.843 -0.525 -20.868 -0.524 -20.942 -0.539 9.857 0.368 3.716 0.244 43.968 42.398
48.000 -20.665 -0.587 -20.712 -0.564 -20.833 -0.531 -20.858 -0.530 -20.933 -0.545 9.839 0.368 3.709 0.244 43.963 42.392
48.400 -20.653 -0.592 -20.701 -0.569 -20.823 -0.537 -20.849 -0.536 -20.924 -0.550 9.822 0.368 3.703 0.244 43.959 42.386
48.800 -20.641 -0.598 -20.690 -0.575 -20.813 -0.542 -20.839 -0.542 -20.915 -0.555 9.805 0.368 3.697 0.245 43.954 42.381
49.200 -20.630 -0.603 -20.678 -0.581 -20.803 -0.548 -20.829 -0.547 -20.906 -0.561 9.787 0.368 3.690 0.245 43.950 42.375
49.600 -20.618 -0.608 -20.667 -0.586 -20.793 -0.554 -20.819 -0.553 -20.897 -0.566 9.770 0.368 3.684 0.246 43.945 42.369
50.000 -20.606 -0.614 -20.656 -0.592 -20.782 -0.559 -20.809 -0.558 -20.888 -0.571 9.753 0.368 3.678 0.246 43.941 42.364
50.400 -20.594 -0.619 -20.644 -0.597 -20.772 -0.564 -20.799 -0.563 -20.879 -0.576 9.736 0.369 3.672 0.247 43.936 42.358
50.800 -20.583 -0.624 -20.633 -0.602 -20.762 -0.570 -20.789 -0.569 -20.870 -0.581 9.718 0.369 3.666 0.247 43.932 42.353
51.200 -20.571 -0.629 -20.622 -0.607 -20.752 -0.575 -20.780 -0.574 -20.862 -0.585 9.701 0.369 3.660 0.248 43.927 42.347
51.600 -20.559 -0.634 -20.610 -0.612 -20.742 -0.580 -20.770 -0.579 -20.853 -0.590 9.684 0.369 3.654 0.248 43.923 42.342
52.000 -20.548 -0.639 -20.599 -0.617 -20.732 -0.585 -20.760 -0.583 -20.844 -0.594 9.667 0.369 3.649 0.249 43.918 42.336
52.400 -20.536 -0.643 -20.588 -0.622 -20.722 -0.589 -20.750 -0.588 -20.835 -0.599 9.650 0.369 3.643 0.249 43.914 42.331
52.800 -20.524 -0.648 -20.577 -0.626 -20.712 -0.594 -20.740 -0.593 -20.826 -0.603 9.632 0.369 3.637 0.250 43.909 42.325
53.200 -20.513 -0.652 -20.565 -0.631 -20.702 -0.599 -20.731 -0.597 -20.817 -0.607 9.615 0.369 3.632 0.250 43.905 42.320
53.600 -20.501 -0.657 -20.554 -0.635 -20.692 -0.603 -20.721 -0.601 -20.809 -0.611 9.598 0.369 3.626 0.251 43.900 42.314
54.000 -20.489 -0.661 -20.543 -0.640 -20.682 -0.607 -20.711 -0.606 -20.800 -0.615 9.581 0.369 3.621 0.251 43.896 42.309
54.400 -20.478 -0.665 -20.532 -0.644 -20.672 -0.611 -20.702 -0.610 -20.791 -0.619 9.564 0.369 3.615 0.252 43.892 42.304
54.800 -20.466 -0.669 -20.521 -0.648 -20.662 -0.615 -20.692 -0.614 -20.782 -0.622 9.547 0.369 3.610 0.252 43.887 42.298
55.200 -20.454 -0.673 -20.509 -0.652 -20.652 -0.619 -20.682 -0.617 -20.774 -0.626 9.529 0.369 3.605 0.253 43.883 42.293
55.600 -20.443 -0.677 -20.498 -0.656 -20.642 -0.623 -20.673 -0.621 -20.765 -0.629 9.512 0.369 3.600 0.253 43.878 42.288
56.000 -20.431 -0.681 -20.487 -0.659 -20.632 -0.627 -20.663 -0.625 -20.756 -0.632 9.495 0.369 3.594 0.254 43.874 42.282
56.400 -20.420 -0.684 -20.476 -0.663 -20.623 -0.630 -20.654 -0.628 -20.748 -0.636 9.478 0.369 3.589 0.254 43.870 42.277
56.800 -20.408 -0.688 -20.465 -0.667 -20.613 -0.633 -20.644 -0.631 -20.739 -0.639 9.461 0.369 3.584 0.255 43.865 42.272
57.200 -20.397 -0.691 -20.454 -0.670 -20.603 -0.637 -20.635 -0.635 -20.730 -0.642 9.444 0.369 3.580 0.255 43.861 42.267
57.600 -20.385 -0.694 -20.443 -0.673 -20.593 -0.640 -20.625 -0.638 -20.722 -0.644 9.427 0.369 3.575 0.256 43.857 42.261
58.000 -20.374 -0.697 -20.432 -0.676 -20.583 -0.643 -20.616 -0.641 -20.713 -0.647 9.410 0.369 3.570 0.256 43.852 42.256
58.400 -20.362 -0.700 -20.421 -0.679 -20.574 -0.646 -20.606 -0.643 -20.705 -0.649 9.392 0.369 3.565 0.257 43.848 42.251
58.800 -20.351 -0.703 -20.410 -0.682 -20.564 -0.648 -20.597 -0.646 -20.696 -0.652 9.375 0.369 3.561 0.258 43.844 42.246
59.200 -20.339 -0.706 -20.399 -0.685 -20.554 -0.651 -20.587 -0.649 -20.688 -0.654 9.358 0.369 3.556 0.258 43.840 42.241
59.600 -20.328 -0.709 -20.388 -0.688 -20.544 -0.653 -20.578 -0.651 -20.679 -0.656 9.341 0.369 3.552 0.259 43.835 42.236
60.000 -20.316 -0.711 -20.377 -0.690 -20.535 -0.656 -20.569 -0.653 -20.671 -0.658 9.324 0.370 3.547 0.259 43.831 42.231
60.400 -20.305 -0.714 -20.366 -0.693 -20.525 -0.658 -20.559 -0.655 -20.662 -0.660 9.307 0.370 3.543 0.260 43.827 42.226
60.800 -20.293 -0.716 -20.355 -0.695 -20.515 -0.660 -20.550 -0.657 -20.654 -0.662 9.290 0.370 3.539 0.260 43.823 42.221
61.200 -20.282 -0.718 -20.344 -0.697 -20.506 -0.662 -20.540 -0.659 -20.646 -0.663 9.273 0.370 3.535 0.261 43.818 42.216
61.600 -20.271 -0.720 -20.333 -0.699 -20.496 -0.664 -20.531 -0.661 -20.637 -0.665 9.256 0.370 3.531 0.262 43.814 42.212
62.000 -20.259 -0.722 -20.322 -0.701 -20.487 -0.665 -20.522 -0.662 -20.629 -0.666 9.239 0.370 3.527 0.262 43.810 42.207
62.400 -20.248 -0.724 -20.311 -0.703 -20.477 -0.667 -20.513 -0.664 -20.621 -0.667 9.222 0.370 3.523 0.263 43.806 42.202
62.800 -20.236 -0.726 -20.300 -0.705 -20.467 -0.668 -20.503 -0.665 -20.612 -0.668 9.205 0.370 3.519 0.264 43.802 42.197
63.200 -20.225 -0.728 -20.289 -0.706 -20.458 -0.670 -20.494 -0.666 -20.604 -0.669 9.187 0.370 3.515 0.264 43.797 42.193
63.600 -20.214 -0.729 -20.278 -0.708 -20.448 -0.671 -20.485 -0.667 -20.596 -0.670 9.170 0.370 3.511 0.265 43.793 42.188
64.000 -20.202 -0.731 -20.268 -0.709 -20.439 -0.672 -20.476 -0.668 -20.588 -0.671 9.153 0.370 3.508 0.266 43.789 42.183
64.400 -20.191 -0.732 -20.257 -0.710 -20.429 -0.673 -20.467 -0.669 -20.579 -0.671 9.136 0.370 3.504 0.266 43.785 42.179
64.800 -20.180 -0.733 -20.246 -0.711 -20.420 -0.673 -20.457 -0.670 -20.571 -0.672 9.119 0.370 3.501 0.267 43.781 42.174
65.200 -20.169 -0.734 -20.235 -0.712 -20.411 -0.674 -20.448 -0.670 -20.563 -0.672 9.102 0.370 3.497 0.268 43.777 42.170
65.600 -20.157 -0.735 -20.224 -0.713 -20.401 -0.674 -20.439 -0.671 -20.555 -0.672 9.085 0.370 3.494 0.268 43.773 42.166
66.000 -20.146 -0.736 -20.213 -0.714 -20.392 -0.675 -20.430 -0.671 -20.547 -0.672 9.068 0.370 3.491 0.269 43.769 42.161
66.400 -20.135 -0.736 -20.203 -0.714 -20.382 -0.675 -20.421 -0.671 -20.539 -0.672 9.051 0.370 3.487 0.270 43.765 42.157
66.800 -20.124 -0.737 -20.192 -0.714 -20.373 -0.675 -20.412 -0.671 -20.531 -0.672 9.034 0.370 3.484 0.270 43.761 42.153
67.200 -20.112 -0.738 -20.181 -0.715 -20.364 -0.675 -20.403 -0.671 -20.523 -0.671 9.017 0.370 3.481 0.271 43.756 42.148
67.600 -20.101 -0.738 -20.171 -0.715 -20.354 -0.675 -20.394 -0.670 -20.515 -0.671 8.999 0.370 3.478 0.272 43.752 42.144
68.000 -20.090 -0.738 -20.160 -0.715 -20.345 -0.674 -20.385 -0.670 -20.507 -0.670 8.982 0.370 3.476 0.273 43.748 42.140
68.400 -20.079 -0.738 -20.149 -0.715 -20.336 -0.674 -20.376 -0.669 -20.499 -0.669 8.965 0.370 3.473 0.273 43.744 42.136
68.800 -20.068 -0.738 -20.138 -0.715 -20.326 -0.673 -20.367 -0.669 -20.491 -0.668 8.948 0.370 3.470 0.274 43.740 42.132
69.200 -20.056 -0.738 -20.128 -0.715 -20.317 -0.672 -20.358 -0.668 -20.483 -0.667 8.931 0.370 3.467 0.275 43.736 42.128
69.600 -20.045 -0.738 -20.117 -0.714 -20.308 -0.671 -20.349 -0.667 -20.475 -0.666 8.914 0.370 3.465 0.276 43.732 42.124
70.000 -20.034 -0.737 -20.106 -0.714 -20.299 -0.670 -20.340 -0.666 -20.467 -0.664 8.897 0.370 3.462 0.276 43.728 42.120
70.400 -20.023 -0.737 -20.096 -0.713 -20.290 -0.669 -20.331 -0.665 -20.459 -0.663 8.879 0.370 3.460 0.277 43.725 42.116
70.800 -20.012 -0.736 -20.085 -0.712 -20.280 -0.668 -20.323 -0.663 -20.452 -0.661 8.862 0.370 3.458 0.278 43.721 42.113
71.200 -20.001 -0.736 -20.075 -0.711 -20.271 -0.667 -20.314 -0.662 -20.444 -0.660 8.845 0.370 3.456 0.279 43.717 42.109
71.600 -19.990 -0.735 -20.064 -0.710 -20.262 -0.665 -20.305 -0.660 -20.436 -0.658 8.828 0.370 3.453 0.280 43.713 42.105
72.000 -19.979 -0.734 -20.053 -0.709 -20.253 -0.663 -20.296 -0.658 -20.428 -0.656 8.811 0.370 3.451 0.281 43.709 42.102
72.400 -19.967 -0.733 -20.043 -0.708 -20.244 -0.662 -20.287 -0.656 -20.420 -0.653 8.794 0.370 3.449 0.281 43.705 42.098
72.800 -19.956 -0.732 -20.032 -0.707 -20.235 -0.660 -20.279 -0.654 -20.413 -0.651 8.776 0.370 3.448 0.282 43.701 42.095
73.200 -19.945 -0.731 -20.022 -0.705 -20.226 -0.658 -20.270 -0.652 -20.405 -0.649 8.759 0.370 3.446 0.283 43.697 42.091
73.600 -19.934 -0.729 -20.011 -0.704 -20.217 -0.655 -20.261 -0.650 -20.397 -0.646 8.742 0.371 3.444 0.284 43.693 42.088
74.000 -19.923 -0.728 -20.001 -0.702 -20.208 -0.653 -20.253 -0.647 -20.390 -0.644 8.725 0.371 3.443 0.285 43.690 42.085
74.400 -19.912 -0.726 -19.990 -0.700 -20.199 -0.651 -20.244 -0.645 -20.382 -0.641 8.707 0.371 3.441 0.286 43.686 42.081
74.800 -19.901 -0.725 -19.980 -0.698 -20.190 -0.648 -20.235 -0.642 -20.375 -0.638 8.690 0.371 3.440 0.287 43.682 42.078
75.200 -19.890 -0.723 -19.969 -0.696 -20.181 -0.646 -20.227 -0.639 -20.367 -0.635 8.673 0.371 3.438 0.288 43.678 42.075
75.600 -19.879 -0.721 -19.959 -0.694 -20.172 -0.643 -20.218 -0.637 -20.360 -0.632 8.655 0.371 3.437 0.289 43.674 42.072
76.000 -19.868 -0.719 -19.948 -0.692 -20.163 -0.640 -20.209 -0.634 -20.352 -0.628 8.638 0.371 3.436 0.290 43.671 42.069
76.400 -19.857 -0.717 -19.938 -0.690 -20.154 -0.637 -20.201 -0.630 -20.344 -0.625 8.621 0.371 3.435 0.291 43.667 42.066
76.800 -19.846 -0.715 -19.928 -0.687 -20.145 -0.634 -20.192 -0.627 -20.337 -0.621 8.603 0.371 3.434 0.292 43.663 42.063
77.200 -19.835 -0.713 -19.917 -0.685 -20.136 -0.630 -20.184 -0.624 -20.330 -0.618 8.586 0.371 3.433 0.293 43.659 42.060
77.600 -19.824 -0.710 -19.907 -0.682 -20.127 -0.627 -20.175 -0.620 -20.322 -0.614 8.568 0.371 3.432 0.294 43.656 42.058
78.000 -19.814 -0.708 -19.896 -0.679 -20.118 -0.623 -20.167 -0.617 -20.315 -0.610 8.551 0.371 3.432 0.295 43.652 42.055
78.400 -19.803 -0.705 -19.886 -0.676 -20.110 -0.620 -20.158 -0.613 -20.307 -0.606 8.533 0.371 3.431 0.296 43.648 42.052
78.800 -19.792 -0.703 -19.876 -0.673 -20.101 -0.616 -20.150 -0.609 -20.300 -0.602 8.516 0.372 3.431 0.297 43.644 42.050
79.200 -19.781 -0.700 -19.865 -0.670 -20.092 -0.612 -20.141 -0.605 -20.293 -0.597 8.498 0.372 3.430 0.298 43.641 42.047
79.600 -19.770 -0.697 -19.855 -0.667 -20.083 -0.608 -20.133 -0.601 -20.285 -0.593 8.481 0.372 3.430 0.299 43.637 42.045
80.000 -19.759 -0.694 -19.845 -0.664 -20.074 -0.604 -20.125 -0.597 -20.278 -0.588 8.463 0.372 3.430 0.301 43.633 42.043
80.400 -19.748 -0.691 -19.834 -0.661 -20.066 -0.600 -20.116 -0.592 -20.271 -0.584 8.445 0.372 3.430 0.302 43.630 42.040
80.800 -19.737 -0.688 -19.824 -0.657 -20.057 -0.596 -20.108 -0.588 -20.264 -0.579 8.428 0.372 3.430 0.303 43.626 42.038
81.200 -19.726 -0.685 -19.814 -0.654 -20.048 -0.592 -20.099 -0.583 -20.256 -0.574 8.410 0.372 3.430 0.304 43.623 42.036
81.600 -19.716 -0.682 -19.804 -0.650 -20.040 -0.587 -20.091 -0.579 -20.249 -0.569 8.392 0.372 3.430 0.305 43.619 42.034
82.000 -19.705 -0.679 -19.793 -0.647 -20.031 -0.582 -20.083 -0.574 -20.242 -0.564 8.374 0.373 3.431 0.307 43.615 42.032
82.400 -19.694 -0.675 -19.783 -0.643 -20.022 -0.578 -20.075 -0.569 -20.235 -0.559 8.356 0.373 3.431 0.308 43.612 42.030
82.800 -19.683 -0.672 -19.773 -0.639 -20.014 -0.573 -20.066 -0.564 -20.228 -0.554 8.339 0.373 3.432 0.309 43.608 42.028
83.200 -19.672 -0.669 -19.762 -0.635 -20.005 -0.568 -20.058 -0.559 -20.221 -0.548 8.321 0.373 3.433 0.311 43.605 42.026
83.600 -19.662 -0.665 -19.752 -0.632 -19.997 -0.563 -20.050 -0.554 -20.214 -0.543 8.303 0.373 3.434 0.312 43.601 42.024
84.000 -19.651 -0.661 -19.742 -0.628 -19.988 -0.558 -20.042 -0.549 -20.207 -0.537 8.285 0.374 3.435 0.314 43.598 42.022
84.400 -19.640 -0.658 -19.732 -0.624 -19.979 -0.553 -20.033 -0.544 -20.200 -0.532 8.267 0.374 3.436 0.315 43.594 42.021
84.800 -19.629 -0.654 -19.722 -0.619 -19.971 -0.548 -20.025 -0.538 -20.193 -0.526 8.248 0.374 3.437 0.316 43.591 42.019
85.200 -19.618 -0.650 -19.711 -0.615 -19.962 -0.543 -20.017 -0.533 -20.186 -0.520 8.230 0.374 3.439 0.318 43.587 42.017
85.600 -19.608 -0.647 -19.701 -0.611 -19.954 -0.537 -20.009 -0.527 -20.179 -0.514 8.212 0.375 3.440 0.320 43.584 42.016
86.000 -19.597 -0.643 -19.691 -0.607 -19.945 -0.532 -20.001 -0.521 -20.172 -0.508 8.194 0.375 3.442 0.321 43.580 42.014
86.400 -19.586 -0.639 -19.681 -0.602 -19.937 -0.526 -19.993 -0.516 -20.165 -0.502 8.175 0.375 3.444 0.323 43.577 42.013
86.800 -19.575 -0.635 -19.671 -0.598 -19.928 -0.521 -19.985 -0.510 -20.158 -0.496 8.157 0.376 3.446 0.324 43.573 42.012
87.200 -19.565 -0.631 -19.661 -0.594 -19.920 -0.515 -19.977 -0.504 -20.151 -0.490 8.138 0.376 3.448 0.326 43.570 42.010
87.600 -19.554 -0.627 -19.651 -0.589 -19.911 -0.509 -19.969 -0.498 -20.144 -0.483 8.120 0.376 3.450 0.328 43.567 42.009
88.000 -19.543 -0.623 -19.640 -0.585 -19.903 -0.504 -19.961 -0.492 -20.137 -0.477 8.101 0.377 3.453 0.330 43.563 42.008
88.400 -19.533 -0.619 -19.630 -0.580 -19.895 -0.498 -19.953 -0.486 -20.130 -0.471 8.082 0.377 3.455 0.331 43.560 42.007
88.800 -19.522 -0.614 -19.620 -0.575 -19.886 -0.492 -19.945 -0.480 -20.124 -0.464 8.063 0.378 3.458 0.333 43.557 42.006
89.200 -19.511 -0.610 -19.610 -0.571 -19.878 -0.486 -19.937 -0.474 -20.117 -0.457 8.045 0.378 3.461 0.335 43.553 42.005
89.600 -19.500 -0.606 -19.600 -0.566 -19.870 -0.480 -19.929 -0.468 -20.110 -0.451 8.026 0.379 3.464 0.337 43.550 42.004
90.000 -19.490 -0.602 -19.590 -0.562 -19.861 -0.474 -19.921 -0.461 -20.103 -0.444 8.006 0.379 3.468 0.339 43.547 42.003
90.400 -19.479 -0.598 -19.580 -0.557 -19.853 -0.468 -19.913 -0.455 -20.097 -0.437 7.987 0.380 3.471 0.341 43.543 42.002
90.800 -19.468 -0.594 -19.570 -0.552 -19.845 -0.462 -19.905 -0.449 -20.090 -0.431 7.968 0.380 3.475 0.343 43.540 42.001
91.200 -19.458 -0.589 -19.560 -0.547 -19.836 -0.456 -19.897 -0.442 -20.083 -0.424 7.949 0.381 3.479 0.346 43.537 42.000
91.600 -19.447 -0.585 -19.550 -0.543 -19.828 -0.450 -19.889 -0.436 -20.077 -0.417 7.929 0.381 3.483 0.348 43.534 41.999
92.000 -19.436 -0.581 -19.540 -0.538 -19.820 -0.444 -19.881 -0.430 -20.070 -0.410 7.909 0.382 3.488 0.350 43.530 41.998
92.400 -19.426 -0.577 -19.530 -0.533 -19.812 -0.438 -19.873 -0.423 -20.064 -0.403 7.890 0.383 3.492 0.352 43.527 41.998
92.800 -19.415 -0.572 -19.520 -0.529 -19.803 -0.431 -19.866 -0.417 -20.057 -0.396 7.870 0.383 3.497 0.355 43.524 41.997
93.200 -19.405 -0.568 -19.510 -0.524 -19.795 -0.425 -19.858 -0.410 -20.050 -0.389 7.850 0.384 3.502 0.357 43.521 41.997
93.600 -19.394 -0.564 -19.500 -0.519 -19.787 -0.419 -19.850 -0.404 -20.044 -0.382 7.830 0.385 3.507 0.360 43.518 41.996
94.000 -19.383 -0.560 -19.490 -0.515 -19.779 -0.413 -19.842 -0.397 -20.037 -0.375 7.810 0.385 3.513 0.363 43.515 41.995
94.400 -19.373 -0.556 -19.480 -0.510 -19.771 -0.407 -19.834 -0.391 -20.031 -0.368 7.789 0.386 3.519 0.365 43.512 41.995
94.800 -19.362 -0.551 -19.470 -0.506 -19.762 -0.401 -19.827 -0.385 -20.024 -0.361 7.769 0.387 3.525 0.368 43.508 41.994
95.200 -19.351 -0.547 -19.460 -0.501 -19.754 -0.395 -19.819 -0.378 -20.018 -0.354 7.748 0.388 3.531 0.371 43.505 41.994
95.600 -19.341 -0.543 -19.450 -0.497 -19.746 -0.389 -19.811 -0.372 -20.012 -0.348 7.730 0.389 3.534 0.374 43.502 41.993
96.000 -19.330 -0.539 -19.440 -0.492 -19.738 -0.383 -19.804 -0.366 -20.005 -0.341 7.710 0.390 3.540 0.377 43.499 41.993
96.400 -19.320 -0.535 -19.430 -0.488 -19.730 -0.377 -19.796 -0.360 -19.999 -0.334 7.690 0.391 3.547 0.380 43.496 41.993
96.800 -19.309 -0.531 -19.420 -0.483 -19.722 -0.371 -19.788 -0.353 -19.992 -0.327 7.669 0.392 3.554 0.383 43.493 41.993
97.200 -19.299 -0.527 -19.410 -0.479 -19.714 -0.366 -19.781 -0.347 -19.986 -0.321 7.648 0.393 3.562 0.386 43.490 41.992
97.600 -19.288 -0.523 -19.400 -0.475 -19.706 -0.360 -19.773 -0.341 -19.980 -0.314 7.626 0.394 3.569 0.389 43.487 41.992
98.000 -19.277 -0.519 -19.390 -0.471 -19.698 -0.354 -19.765 -0.336 -19.973 -0.308 7.605 0.395 3.577 0.393 43.484 41.992
98.400 -19.267 -0.516 -19.380 -0.466 -19.690 -0.349 -19.758 -0.330 -19.967 -0.301 7.584 0.396 3.585 0.396 43.481 41.992
98.800 -19.256 -0.512 -19.370 -0.462 -19.682 -0.344 -19.750 -0.324 -19.961 -0.295 7.562 0.396 3.594 0.400 43.479 41.992
99.200 -19.246 -0.508 -19.360 -0.458 -19.674 -0.339 -19.742 -0.319 -19.955 -0.289 7.541 0.397 3.602 0.403 43.476 41.992
99.600 -19.235 -0.505 -19.351 -0.454 -19.666 -0.333 -19.735 -0.313 -19.948 -0.283 7.519 0.398 3.611 0.407 43.473 41.992
100.000 -19.225 -0.501 -19.341 -0.451 -19.658 -0.329 -19.727 -0.308 -19.942 -0.277 7.498 0.399 3.620 0.410 43.470 41.992
100.400 -19.214 -0.498 -19.331 -0.447 -19.650 -0.324 -19.720 -0.303 -19.936 -0.272 7.476 0.400 3.629 0.414 43.467 41.992
100.800 -19.204 -0.494 -19.321 -0.443 -19.642 -0.319 -19.712 -0.298 -19.930 -0.266 7.455 0.401 3.638 0.418 43.464 41.993
101.200 -19.193 -0.491 -19.311 -0.440 -19.634 -0.315 -19.705 -0.293 -19.924 -0.261 7.434 0.402 3.647 0.421 43.462 41.993
101.600 -19.182 -0.487 -19.301 -0.436 -19.626 -0.311 -19.697 -0.289 -19.917 -0.256 7.413 0.402 3.656 0.425 43.459 41.993
102.000 -19.172 -0.484 -19.291 -0.433 -19.618 -0.306 -19.690 -0.285 -19.911 -0.252 7.392 0.403 3.665 0.428 43.456 41.994
102.400 -19.161 -0.481 -19.281 -0.429 -19.610 -0.303 -19.682 -0.281 -19.905 -0.247 7.371 0.404 3.674 0.432 43.453 41.994
102.800 -19.151 -0.478 -19.272 -0.426 -19.602 -0.299 -19.675 -0.277 -19.899 -0.243 7.351 0.404 3.683 0.435 43.451 41.995
103.200 -19.140 -0.475 -19.262 -0.423 -19.594 -0.295 -19.667 -0.273 -19.893 -0.239 7.331 0.405 3.691 0.439 43.448 41.996
103.600 -19.130 -0.472 -19.252 -0.420 -19.586 -0.292 -19.660 -0.270 -19.887 -0.236 7.312 0.405 3.699 0.442 43.445 41.997
104.000 -19.119 -0.469 -19.242 -0.417 -19.578 -0.289 -19.653 -0.267 -19.881 -0.233 7.293 0.405 3.707 0.445 43.442 41.997
104.400 -19.109 -0.466 -19.232 -0.414 -19.570 -0.286 -19.645 -0.264 -19.875 -0.230 7.275 0.406 3.714 0.448 43.440 41.998
104.800 -19.098 -0.463 -19.222 -0.411 -19.563 -0.284 -19.638 -0.261 -19.869 -0.227 7.257 0.406 3.720 0.451 43.437 42.000
105.200 -19.088 -0.460 -19.212 -0.409 -19.555 -0.281 -19.630 -0.259 -19.863 -0.225 7.240 0.406 3.726 0.454 43.434 42.001
105.600 -19.077 -0.457 -19.203 -0.406 -19.547 -0.279 -19.623 -0.257 -19.857 -0.224 7.223 0.406 3.731 0.456 43.431 42.002
106.000 -19.067 -0.454 -19.193 -0.403 -19.539 -0.277 -19.616 -0.255 -19.851 -0.222 7.207 0.406 3.736 0.459 43.429 42.003
106.400 -19.056 -0.452 -19.183 -0.401 -19.531 -0.275 -19.608 -0.253 -19.845 -0.221 7.192 0.405 3.740 0.461 43.426 42.005
106.800 -19.046 -0.449 -19.173 -0.398 -19.523 -0.273 -19.601 -0.251 -19.839 -0.220 7.175 0.405 3.747 0.463 43.423 42.006
107.200 -19.036 -0.446 -19.163 -0.396 -19.516 -0.271 -19.594 -0.250 -19.833 -0.219 7.161 0.405 3.749 0.465 43.421 42.008
107.600 -19.025 -0.444 -19.154 -0.393 -19.508 -0.270 -19.586 -0.249 -19.827 -0.219 7.147 0.404 3.752 0.467 43.418 42.009
108.000 -19.015 -0.441 -19.144 -0.391 -19.500 -0.268 -19.579 -0.248 -19.821 -0.219 7.134 0.404 3.753 0.468 43.415 42.011
108.400 -19.004 -0.438 -19.134 -0.389 -19.492 -0.267 -19.572 -0.247 -19.815 -0.219 7.122 0.403 3.755 0.470 43.412 42.012
108.800 -18.994 -0.436 -19.124 -0.386 -19.485 -0.266 -19.564 -0.246 -19.809 -0.219 7.109 0.403 3.756 0.471 43.410 42.014
109.200 -18.983 -0.433 -19.115 -0.384 -19.477 -0.265 -19.557 -0.245 -19.803 -0.219 7.097 0.402 3.757 0.472 43.407 42.016
109.600 -18.973 -0.431 -19.105 -0.382 -19.469 -0.264 -19.550 -0.244 -19.798 -0.219 7.085 0.401 3.757 0.473 43.404 42.017
110.000 -18.963 -0.428 -19.095 -0.379 -19.461 -0.263 -19.543 -0.244 -19.792 -0.219 7.074 0.401 3.758 0.475 43.401 42.019
