"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err orange-6629.82 orange-6629.82_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
53.000 -18.807 -0.107 -19.017 -0.091 -19.569 -0.067 -19.671 -0.076 5.452 0.150 6.091 0.439 43.369 41.943
53.400 -18.793 -0.107 -19.003 -0.091 -19.555 -0.068 -19.656 -0.077 5.452 0.150 6.052 0.438 43.363 41.942
53.800 -18.778 -0.108 -18.989 -0.091 -19.540 -0.069 -19.642 -0.078 5.451 0.151 6.012 0.437 43.357 41.940
54.200 -18.764 -0.108 -18.974 -0.090 -19.526 -0.070 -19.628 -0.080 5.452 0.151 5.970 0.436 43.351 41.939
54.600 -18.750 -0.108 -18.961 -0.090 -19.512 -0.071 -19.614 -0.081 5.454 0.152 5.927 0.435 43.345 41.937
55.000 -18.736 -0.109 -18.947 -0.091 -19.498 -0.072 -19.600 -0.084 5.456 0.152 5.882 0.434 43.339 41.936
55.400 -18.723 -0.110 -18.934 -0.091 -19.484 -0.074 -19.586 -0.086 5.459 0.153 5.836 0.433 43.333 41.934
55.800 -18.710 -0.111 -18.921 -0.092 -19.470 -0.076 -19.572 -0.088 5.463 0.153 5.788 0.431 43.328 41.933
56.200 -18.697 -0.112 -18.908 -0.093 -19.456 -0.079 -19.558 -0.091 5.468 0.154 5.739 0.430 43.322 41.931
56.600 -18.684 -0.114 -18.895 -0.094 -19.442 -0.082 -19.544 -0.095 5.473 0.155 5.688 0.429 43.316 41.929
57.000 -18.672 -0.116 -18.882 -0.096 -19.428 -0.085 -19.530 -0.098 5.479 0.156 5.636 0.427 43.310 41.928
57.400 -18.660 -0.119 -18.870 -0.099 -19.414 -0.089 -19.516 -0.102 5.486 0.157 5.584 0.426 43.304 41.926
57.800 -18.648 -0.122 -18.858 -0.101 -19.401 -0.093 -19.502 -0.107 5.494 0.158 5.530 0.425 43.298 41.923
58.200 -18.637 -0.125 -18.845 -0.104 -19.387 -0.098 -19.488 -0.111 5.502 0.159 5.475 0.423 43.292 41.921
58.600 -18.625 -0.129 -18.833 -0.108 -19.373 -0.102 -19.474 -0.116 5.511 0.160 5.419 0.421 43.286 41.918
