"Time (MJD)" g-4769.9 g-4769.9_err i-7774.3 i-7774.3_err r-6370.44 r-6370.44_err z-9154.88 z-9154.88_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
50.000 -19.319 -0.925 -19.836 -0.840 -20.219 -0.813 -20.508 -0.838 7.767 0.607 4.222 0.755 43.665 42.584
50.400 -19.295 -0.924 -19.814 -0.838 -20.200 -0.809 -20.492 -0.834 7.747 0.609 4.206 0.759 43.657 42.581
50.800 -19.271 -0.922 -19.792 -0.835 -20.180 -0.805 -20.475 -0.829 7.728 0.612 4.191 0.762 43.650 42.578
51.200 -19.248 -0.921 -19.770 -0.832 -20.161 -0.801 -20.459 -0.824 7.708 0.614 4.175 0.766 43.642 42.575
51.600 -19.224 -0.919 -19.748 -0.829 -20.142 -0.797 -20.442 -0.819 7.688 0.617 4.161 0.769 43.634 42.572
52.000 -19.200 -0.917 -19.727 -0.825 -20.122 -0.792 -20.426 -0.814 7.668 0.619 4.146 0.773 43.627 42.569
52.400 -19.177 -0.915 -19.705 -0.822 -20.103 -0.787 -20.410 -0.809 7.648 0.622 4.133 0.777 43.619 42.566
52.800 -19.153 -0.913 -19.684 -0.818 -20.085 -0.782 -20.394 -0.803 7.628 0.624 4.119 0.780 43.612 42.563
53.200 -19.130 -0.911 -19.662 -0.814 -20.066 -0.777 -20.378 -0.797 7.607 0.626 4.107 0.784 43.605 42.560
53.600 -19.107 -0.908 -19.641 -0.809 -20.047 -0.772 -20.362 -0.791 7.587 0.628 4.094 0.788 43.597 42.557
54.000 -19.083 -0.905 -19.620 -0.805 -20.028 -0.766 -20.346 -0.785 7.566 0.630 4.083 0.792 43.590 42.554
54.400 -19.060 -0.902 -19.599 -0.801 -20.010 -0.760 -20.331 -0.778 7.545 0.632 4.071 0.796 43.583 42.552
54.800 -19.037 -0.899 -19.578 -0.796 -19.992 -0.754 -20.315 -0.772 7.525 0.634 4.061 0.800 43.576 42.549
55.200 -19.014 -0.896 -19.557 -0.791 -19.974 -0.748 -20.300 -0.765 7.503 0.636 4.051 0.804 43.569 42.546
55.600 -18.991 -0.892 -19.536 -0.786 -19.955 -0.742 -20.284 -0.758 7.482 0.638 4.041 0.808 43.562 42.543
56.000 -18.968 -0.889 -19.515 -0.780 -19.938 -0.735 -20.269 -0.751 7.461 0.640 4.032 0.812 43.555 42.541
56.400 -18.945 -0.885 -19.495 -0.775 -19.920 -0.728 -20.254 -0.743 7.439 0.642 4.024 0.816 43.548 42.538
56.800 -18.922 -0.881 -19.474 -0.769 -19.902 -0.721 -20.239 -0.736 7.418 0.643 4.016 0.820 43.541 42.535
57.200 -18.900 -0.877 -19.454 -0.763 -19.885 -0.714 -20.225 -0.728 7.396 0.645 4.009 0.825 43.535 42.533
57.600 -18.877 -0.873 -19.434 -0.757 -19.867 -0.707 -20.210 -0.720 7.374 0.647 4.002 0.829 43.528 42.530
58.000 -18.855 -0.868 -19.414 -0.751 -19.850 -0.699 -20.196 -0.712 7.351 0.648 3.996 0.834 43.522 42.528
58.400 -18.832 -0.864 -19.394 -0.745 -19.833 -0.691 -20.181 -0.704 7.329 0.650 3.991 0.839 43.515 42.526
58.800 -18.810 -0.859 -19.374 -0.738 -19.816 -0.683 -20.167 -0.695 7.306 0.651 3.986 0.844 43.509 42.523
59.200 -18.788 -0.854 -19.354 -0.732 -19.799 -0.675 -20.153 -0.686 7.283 0.652 3.982 0.849 43.502 42.521
59.600 -18.766 -0.849 -19.335 -0.725 -19.783 -0.667 -20.139 -0.678 7.260 0.653 3.979 0.854 43.496 42.519
60.000 -18.744 -0.844 -19.316 -0.718 -19.766 -0.659 -20.126 -0.669 7.237 0.655 3.977 0.859 43.490 42.517
60.400 -18.722 -0.839 -19.296 -0.711 -19.750 -0.650 -20.112 -0.660 7.214 0.656 3.975 0.864 43.484 42.515
60.800 -18.700 -0.833 -19.277 -0.704 -19.734 -0.641 -20.099 -0.650 7.190 0.657 3.974 0.870 43.478 42.512
61.200 -18.679 -0.828 -19.258 -0.696 -19.718 -0.633 -20.086 -0.641 7.166 0.658 3.974 0.875 43.472 42.510
61.600 -18.657 -0.822 -19.240 -0.689 -19.702 -0.624 -20.073 -0.632 7.142 0.659 3.975 0.881 43.467 42.509
62.000 -18.636 -0.817 -19.221 -0.681 -19.687 -0.614 -20.060 -0.622 7.117 0.659 3.977 0.887 43.461 42.507
62.400 -18.615 -0.811 -19.203 -0.673 -19.672 -0.605 -20.047 -0.612 7.092 0.660 3.979 0.893 43.456 42.505
62.800 -18.594 -0.805 -19.185 -0.665 -19.657 -0.596 -20.035 -0.602 7.067 0.661 3.982 0.900 43.450 42.503
63.200 -18.573 -0.799 -19.166 -0.657 -19.642 -0.586 -20.023 -0.592 7.042 0.661 3.987 0.906 43.445 42.502
63.600 -18.552 -0.792 -19.149 -0.649 -19.627 -0.577 -20.011 -0.582 7.017 0.662 3.992 0.913 43.440 42.500
64.000 -18.531 -0.786 -19.131 -0.641 -19.612 -0.567 -19.999 -0.572 6.991 0.662 3.998 0.920 43.435 42.498
64.400 -18.510 -0.780 -19.113 -0.633 -19.598 -0.557 -19.987 -0.561 6.964 0.662 4.005 0.927 43.430 42.497
64.800 -18.490 -0.773 -19.096 -0.624 -19.584 -0.547 -19.975 -0.551 6.938 0.662 4.013 0.934 43.425 42.496
65.200 -18.469 -0.766 -19.079 -0.616 -19.570 -0.537 -19.964 -0.540 6.911 0.662 4.023 0.942 43.420 42.494
65.600 -18.449 -0.760 -19.062 -0.607 -19.556 -0.527 -19.953 -0.529 6.884 0.662 4.033 0.949 43.415 42.493
66.000 -18.429 -0.753 -19.045 -0.599 -19.543 -0.516 -19.942 -0.519 6.857 0.662 4.045 0.957 43.411 42.492
66.400 -18.409 -0.746 -19.028 -0.590 -19.530 -0.506 -19.931 -0.508 6.829 0.662 4.058 0.965 43.407 42.491
66.800 -18.389 -0.739 -19.012 -0.581 -19.517 -0.496 -19.921 -0.497 6.801 0.662 4.072 0.974 43.403 42.490
67.200 -18.370 -0.732 -18.996 -0.572 -19.504 -0.485 -19.911 -0.486 6.772 0.661 4.087 0.983 43.398 42.489
67.600 -18.350 -0.725 -18.980 -0.563 -19.491 -0.475 -19.901 -0.475 6.743 0.660 4.103 0.991 43.395 42.488
68.000 -18.331 -0.718 -18.964 -0.554 -19.479 -0.464 -19.891 -0.464 6.720 0.660 4.112 0.998 43.390 42.486
68.400 -18.312 -0.711 -18.948 -0.545 -19.467 -0.453 -19.881 -0.453 6.693 0.660 4.127 1.006 43.387 42.485
68.800 -18.293 -0.703 -18.933 -0.536 -19.455 -0.443 -19.872 -0.441 6.664 0.659 4.146 1.016 43.383 42.484
69.200 -18.274 -0.696 -18.917 -0.527 -19.444 -0.432 -19.862 -0.430 6.634 0.657 4.168 1.025 43.380 42.484
69.600 -18.255 -0.689 -18.902 -0.518 -19.432 -0.421 -19.853 -0.419 6.604 0.656 4.191 1.035 43.377 42.483
70.000 -18.236 -0.681 -18.888 -0.509 -19.421 -0.411 -19.845 -0.408 6.573 0.654 4.215 1.046 43.374 42.483
70.400 -18.218 -0.674 -18.873 -0.500 -19.411 -0.400 -19.836 -0.397 6.542 0.653 4.242 1.056 43.371 42.482
70.800 -18.200 -0.666 -18.859 -0.491 -19.400 -0.389 -19.828 -0.386 6.510 0.651 4.270 1.067 43.368 42.482
71.200 -18.182 -0.658 -18.845 -0.482 -19.390 -0.379 -19.819 -0.375 6.478 0.648 4.299 1.078 43.365 42.481
71.600 -18.164 -0.651 -18.831 -0.473 -19.380 -0.368 -19.812 -0.364 6.446 0.646 4.331 1.089 43.363 42.481
72.000 -18.146 -0.643 -18.817 -0.463 -19.370 -0.358 -19.804 -0.353 6.413 0.643 4.364 1.101 43.361 42.481
72.400 -18.128 -0.636 -18.804 -0.454 -19.361 -0.347 -19.796 -0.342 6.380 0.641 4.399 1.113 43.359 42.481
72.800 -18.111 -0.628 -18.790 -0.445 -19.352 -0.337 -19.789 -0.331 6.347 0.637 4.435 1.124 43.357 42.481
73.200 -18.093 -0.620 -18.777 -0.436 -19.343 -0.327 -19.782 -0.320 6.314 0.634 4.474 1.136 43.355 42.481
73.600 -18.076 -0.612 -18.764 -0.427 -19.334 -0.316 -19.775 -0.310 6.280 0.631 4.514 1.148 43.354 42.481
74.000 -18.059 -0.605 -18.752 -0.418 -19.326 -0.307 -19.769 -0.299 6.246 0.627 4.556 1.161 43.352 42.481
74.400 -18.042 -0.597 -18.739 -0.410 -19.318 -0.297 -19.762 -0.289 6.212 0.623 4.599 1.173 43.351 42.481
74.800 -18.025 -0.589 -18.727 -0.401 -19.310 -0.287 -19.756 -0.279 6.178 0.618 4.645 1.185 43.350 42.481
75.200 -18.009 -0.581 -18.715 -0.392 -19.303 -0.278 -19.750 -0.270 6.144 0.614 4.691 1.197 43.349 42.481
75.600 -17.992 -0.574 -18.704 -0.384 -19.296 -0.268 -19.744 -0.260 6.110 0.609 4.740 1.209 43.349 42.481
76.000 -17.976 -0.566 -18.692 -0.375 -19.289 -0.259 -19.738 -0.251 6.076 0.604 4.789 1.221 43.348 42.481
76.400 -17.960 -0.558 -18.681 -0.367 -19.282 -0.250 -19.733 -0.242 6.043 0.598 4.840 1.232 43.347 42.481
76.800 -17.944 -0.550 -18.670 -0.358 -19.276 -0.242 -19.728 -0.233 6.010 0.592 4.892 1.243 43.347 42.481
77.200 -17.928 -0.542 -18.659 -0.350 -19.270 -0.234 -19.722 -0.225 5.977 0.586 4.944 1.253 43.347 42.481
77.600 -17.912 -0.535 -18.648 -0.342 -19.265 -0.226 -19.717 -0.217 5.945 0.580 4.997 1.263 43.347 42.481
78.000 -17.897 -0.527 -18.637 -0.334 -19.260 -0.218 -19.712 -0.210 5.914 0.573 5.049 1.271 43.347 42.481
78.400 -17.882 -0.519 -18.627 -0.326 -19.255 -0.211 -19.708 -0.202 5.883 0.567 5.101 1.279 43.347 42.481
78.800 -17.866 -0.512 -18.617 -0.318 -19.250 -0.204 -19.703 -0.196 5.854 0.560 5.153 1.286 43.347 42.481
79.200 -17.851 -0.504 -18.607 -0.310 -19.246 -0.197 -19.698 -0.190 5.826 0.553 5.203 1.292 43.347 42.481
79.600 -17.836 -0.496 -18.597 -0.302 -19.242 -0.191 -19.694 -0.184 5.799 0.545 5.252 1.297 43.347 42.480
80.000 -17.821 -0.489 -18.587 -0.295 -19.238 -0.185 -19.689 -0.179 5.773 0.538 5.299 1.301 43.347 42.480
80.400 -17.807 -0.481 -18.577 -0.287 -19.235 -0.179 -19.685 -0.174 5.749 0.531 5.343 1.304 43.347 42.480
80.800 -17.792 -0.474 -18.567 -0.280 -19.231 -0.174 -19.680 -0.170 5.726 0.524 5.386 1.305 43.347 42.480
81.200 -17.778 -0.466 -18.558 -0.272 -19.228 -0.169 -19.676 -0.166 5.703 0.516 5.428 1.306 43.347 42.479
81.600 -17.764 -0.459 -18.548 -0.265 -19.226 -0.164 -19.671 -0.162 5.682 0.509 5.467 1.307 43.346 42.479
82.000 -17.750 -0.452 -18.539 -0.258 -19.223 -0.159 -19.667 -0.159 5.662 0.502 5.505 1.307 43.346 42.479
82.400 -17.736 -0.444 -18.529 -0.251 -19.220 -0.154 -19.662 -0.155 5.642 0.495 5.541 1.306 43.346 42.478
82.800 -17.722 -0.437 -18.520 -0.244 -19.218 -0.150 -19.657 -0.152 5.623 0.489 5.577 1.306 43.346 42.478
83.200 -17.708 -0.430 -18.510 -0.237 -19.215 -0.145 -19.652 -0.149 5.605 0.482 5.611 1.305 43.345 42.477
83.600 -17.695 -0.423 -18.501 -0.230 -19.212 -0.141 -19.646 -0.146 5.587 0.476 5.644 1.304 43.345 42.476
84.000 -17.682 -0.416 -18.491 -0.223 -19.210 -0.136 -19.641 -0.143 5.570 0.469 5.676 1.302 43.344 42.476
84.400 -17.669 -0.409 -18.482 -0.216 -19.207 -0.132 -19.635 -0.140 5.552 0.463 5.707 1.301 43.344 42.475
84.800 -17.656 -0.402 -18.472 -0.210 -19.204 -0.127 -19.628 -0.137 5.536 0.458 5.737 1.299 43.343 42.474
85.200 -17.643 -0.396 -18.462 -0.203 -19.200 -0.123 -19.621 -0.134 5.520 0.452 5.765 1.297 43.342 42.473
85.600 -17.630 -0.389 -18.452 -0.197 -19.197 -0.118 -19.614 -0.131 5.504 0.447 5.792 1.295 43.341 42.471
86.000 -17.618 -0.383 -18.442 -0.191 -19.193 -0.114 -19.607 -0.128 5.489 0.442 5.816 1.293 43.340 42.469
86.400 -17.606 -0.376 -18.431 -0.185 -19.188 -0.109 -19.599 -0.125 5.475 0.437 5.837 1.290 43.339 42.467
86.800 -17.594 -0.370 -18.421 -0.179 -19.184 -0.105 -19.590 -0.122 5.461 0.432 5.855 1.287 43.337 42.465
87.200 -17.582 -0.364 -18.410 -0.174 -19.178 -0.101 -19.581 -0.119 5.449 0.429 5.869 1.284 43.335 42.463
87.600 -17.571 -0.358 -18.399 -0.168 -19.172 -0.097 -19.572 -0.117 5.439 0.425 5.877 1.281 43.333 42.460
88.000 -17.560 -0.353 -18.389 -0.164 -19.166 -0.093 -19.562 -0.115 5.428 0.422 5.886 1.280 43.331 42.458
88.400 -17.549 -0.347 -18.378 -0.159 -19.158 -0.090 -19.551 -0.113 5.422 0.421 5.879 1.276 43.328 42.455
88.800 -17.538 -0.342 -18.367 -0.156 -19.150 -0.087 -19.540 -0.111 5.418 0.420 5.863 1.272 43.324 42.452
89.200 -17.527 -0.337 -18.356 -0.152 -19.141 -0.085 -19.528 -0.110 5.418 0.420 5.836 1.268 43.320 42.449
89.600 -17.517 -0.332 -18.345 -0.149 -19.131 -0.084 -19.515 -0.109 5.420 0.421 5.798 1.263 43.315 42.446
90.000 -17.507 -0.327 -18.334 -0.147 -19.119 -0.084 -19.503 -0.109 5.427 0.424 5.747 1.258 43.310 42.443
90.400 -17.497 -0.322 -18.323 -0.146 -19.106 -0.085 -19.489 -0.110 5.437 0.427 5.683 1.252 43.303 42.440
90.800 -17.487 -0.317 -18.312 -0.145 -19.093 -0.086 -19.475 -0.111 5.452 0.432 5.606 1.245 43.296 42.437
91.200 -17.478 -0.313 -18.302 -0.145 -19.078 -0.089 -19.461 -0.112 5.470 0.437 5.517 1.237 43.288 42.434
91.600 -17.469 -0.309 -18.291 -0.145 -19.062 -0.092 -19.446 -0.114 5.493 0.444 5.419 1.227 43.280 42.430
92.000 -17.460 -0.305 -18.280 -0.145 -19.045 -0.095 -19.430 -0.117 5.518 0.451 5.312 1.216 43.271 42.425
92.400 -17.451 -0.301 -18.269 -0.146 -19.028 -0.099 -19.414 -0.119 5.548 0.459 5.198 1.202 43.261 42.420
92.800 -17.442 -0.297 -18.258 -0.147 -19.010 -0.102 -19.398 -0.122 5.580 0.467 5.079 1.186 43.251 42.413
93.200 -17.434 -0.293 -18.246 -0.148 -18.991 -0.106 -19.381 -0.124 5.615 0.476 4.957 1.168 43.240 42.406
93.600 -17.426 -0.290 -18.235 -0.150 -18.972 -0.110 -19.363 -0.127 5.652 0.484 4.832 1.148 43.230 42.398
94.000 -17.418 -0.286 -18.223 -0.151 -18.953 -0.113 -19.345 -0.130 5.690 0.492 4.708 1.126 43.219 42.389
94.400 -17.410 -0.283 -18.212 -0.153 -18.933 -0.117 -19.327 -0.132 5.730 0.500 4.586 1.103 43.208 42.379
94.800 -17.402 -0.279 -18.200 -0.154 -18.913 -0.120 -19.308 -0.134 5.770 0.507 4.465 1.079 43.197 42.368
95.200 -17.395 -0.276 -18.188 -0.156 -18.892 -0.123 -19.289 -0.136 5.811 0.514 4.348 1.054 43.186 42.356
95.600 -17.387 -0.273 -18.175 -0.157 -18.872 -0.126 -19.269 -0.138 5.852 0.521 4.234 1.028 43.175 42.344
96.000 -17.380 -0.270 -18.163 -0.159 -18.851 -0.128 -19.249 -0.140 5.892 0.527 4.124 1.003 43.165 42.331
96.400 -17.373 -0.267 -18.150 -0.160 -18.830 -0.130 -19.229 -0.141 5.932 0.533 4.019 0.977 43.154 42.318
96.800 -17.366 -0.264 -18.138 -0.161 -18.809 -0.132 -19.209 -0.142 5.972 0.538 3.919 0.952 43.144 42.305
97.200 -17.359 -0.261 -18.125 -0.162 -18.788 -0.133 -19.189 -0.142 6.010 0.543 3.824 0.928 43.133 42.291
97.600 -17.352 -0.258 -18.112 -0.162 -18.768 -0.134 -19.169 -0.143 6.047 0.548 3.734 0.904 43.123 42.277
98.000 -17.345 -0.256 -18.100 -0.163 -18.747 -0.135 -19.148 -0.142 6.083 0.553 3.649 0.882 43.114 42.263
98.400 -17.338 -0.253 -18.087 -0.163 -18.726 -0.135 -19.128 -0.142 6.117 0.557 3.569 0.860 43.104 42.249
98.800 -17.331 -0.251 -18.074 -0.164 -18.706 -0.135 -19.108 -0.141 6.149 0.560 3.494 0.840 43.095 42.235
99.200 -17.325 -0.248 -18.061 -0.164 -18.686 -0.135 -19.087 -0.140 6.180 0.564 3.423 0.820 43.086 42.221
99.600 -17.318 -0.246 -18.048 -0.164 -18.666 -0.134 -19.067 -0.139 6.209 0.568 3.357 0.802 43.077 42.207
100.000 -17.312 -0.244 -18.036 -0.163 -18.646 -0.134 -19.047 -0.138 6.235 0.571 3.296 0.784 43.068 42.192
100.400 -17.305 -0.242 -18.023 -0.163 -18.627 -0.132 -19.027 -0.136 6.260 0.574 3.239 0.768 43.060 42.178
100.800 -17.299 -0.241 -18.011 -0.163 -18.608 -0.131 -19.008 -0.134 6.283 0.577 3.186 0.753 43.052 42.164
101.200 -17.292 -0.239 -17.998 -0.162 -18.589 -0.129 -18.988 -0.132 6.303 0.580 3.137 0.739 43.044 42.150
101.600 -17.286 -0.238 -17.986 -0.162 -18.571 -0.128 -18.969 -0.129 6.322 0.583 3.092 0.726 43.037 42.137
102.000 -17.280 -0.238 -17.974 -0.161 -18.553 -0.126 -18.951 -0.127 6.338 0.585 3.051 0.714 43.030 42.123
102.400 -17.274 -0.237 -17.962 -0.161 -18.535 -0.124 -18.933 -0.125 6.352 0.588 3.013 0.704 43.023 42.110
102.800 -17.267 -0.237 -17.951 -0.160 -18.519 -0.122 -18.915 -0.123 6.365 0.590 2.978 0.694 43.016 42.097
103.200 -17.261 -0.238 -17.940 -0.160 -18.502 -0.120 -18.897 -0.121 6.376 0.592 2.946 0.685 43.009 42.084
103.600 -17.255 -0.238 -17.929 -0.160 -18.486 -0.118 -18.881 -0.119 6.385 0.595 2.916 0.676 43.003 42.071
104.000 -17.249 -0.240 -17.918 -0.160 -18.471 -0.117 -18.864 -0.117 6.394 0.597 2.888 0.668 42.997 42.059
104.400 -17.242 -0.241 -17.907 -0.160 -18.456 -0.115 -18.849 -0.116 6.403 0.599 2.861 0.661 42.991 42.048
104.800 -17.236 -0.243 -17.897 -0.160 -18.442 -0.114 -18.833 -0.115 6.412 0.601 2.834 0.654 42.985 42.037
105.200 -17.230 -0.245 -17.888 -0.161 -18.428 -0.114 -18.819 -0.115 6.421 0.604 2.807 0.648 42.980 42.027
105.600 -17.224 -0.247 -17.879 -0.162 -18.415 -0.114 -18.805 -0.115 6.432 0.606 2.779 0.641 42.974 42.018
106.000 -17.218 -0.250 -17.870 -0.163 -18.402 -0.114 -18.792 -0.116 6.444 0.608 2.752 0.635 42.969 42.009
106.400 -17.212 -0.253 -17.861 -0.164 -18.390 -0.115 -18.779 -0.117 6.456 0.610 2.725 0.628 42.964 42.001
106.800 -17.207 -0.256 -17.853 -0.166 -18.378 -0.116 -18.767 -0.118 6.469 0.612 2.699 0.621 42.959 41.994
107.200 -17.201 -0.259 -17.846 -0.167 -18.367 -0.118 -18.755 -0.120 6.482 0.614 2.673 0.615 42.954 41.987
107.600 -17.195 -0.262 -17.839 -0.169 -18.357 -0.119 -18.744 -0.122 6.495 0.615 2.648 0.608 42.949 41.980
108.000 -17.190 -0.265 -17.832 -0.171 -18.347 -0.121 -18.733 -0.124 6.508 0.616 2.625 0.602 42.945 41.974
108.400 -17.184 -0.269 -17.825 -0.173 -18.337 -0.123 -18.723 -0.126 6.520 0.617 2.602 0.595 42.941 41.968
108.800 -17.179 -0.272 -17.819 -0.176 -18.328 -0.125 -18.714 -0.127 6.532 0.617 2.581 0.589 42.937 41.962
109.200 -17.174 -0.276 -17.812 -0.178 -18.320 -0.127 -18.704 -0.129 6.543 0.617 2.561 0.583 42.933 41.956
109.600 -17.169 -0.279 -17.807 -0.180 -18.311 -0.130 -18.695 -0.131 6.553 0.617 2.543 0.577 42.929 41.951
110.000 -17.163 -0.283 -17.801 -0.182 -18.304 -0.132 -18.687 -0.133 6.562 0.616 2.526 0.572 42.926 41.945
110.400 -17.158 -0.286 -17.796 -0.184 -18.296 -0.134 -18.679 -0.135 6.570 0.616 2.511 0.566 42.923 41.940
110.800 -17.153 -0.289 -17.791 -0.187 -18.289 -0.136 -18.671 -0.136 6.577 0.615 2.497 0.561 42.920 41.935
111.200 -17.148 -0.293 -17.786 -0.189 -18.282 -0.137 -18.663 -0.137 6.584 0.614 2.484 0.556 42.917 41.929
111.600 -17.144 -0.296 -17.781 -0.190 -18.276 -0.139 -18.656 -0.139 6.590 0.612 2.472 0.551 42.914 41.924
112.000 -17.139 -0.299 -17.776 -0.192 -18.270 -0.141 -18.649 -0.140 6.594 0.611 2.461 0.547 42.912 41.919
112.400 -17.134 -0.302 -17.772 -0.194 -18.264 -0.142 -18.642 -0.141 6.599 0.610 2.451 0.542 42.909 41.914
112.800 -17.129 -0.305 -17.767 -0.195 -18.258 -0.143 -18.636 -0.142 6.602 0.608 2.441 0.538 42.907 41.909
113.200 -17.124 -0.308 -17.763 -0.197 -18.252 -0.144 -18.629 -0.143 6.606 0.606 2.432 0.534 42.904 41.904
113.600 -17.119 -0.310 -17.759 -0.198 -18.247 -0.145 -18.623 -0.144 6.609 0.604 2.424 0.530 42.902 41.900
114.000 -17.114 -0.313 -17.755 -0.199 -18.241 -0.146 -18.617 -0.145 6.611 0.603 2.415 0.526 42.900 41.895
114.400 -17.110 -0.315 -17.751 -0.200 -18.236 -0.147 -18.611 -0.145 6.614 0.601 2.407 0.522 42.898 41.891
114.800 -17.105 -0.318 -17.746 -0.201 -18.231 -0.148 -18.605 -0.146 6.616 0.599 2.399 0.519 42.895 41.887
115.200 -17.100 -0.320 -17.742 -0.201 -18.226 -0.149 -18.599 -0.147 6.619 0.597 2.391 0.515 42.893 41.883
115.600 -17.095 -0.322 -17.738 -0.202 -18.220 -0.150 -18.593 -0.149 6.622 0.596 2.382 0.512 42.891 41.879
116.000 -17.090 -0.324 -17.734 -0.202 -18.215 -0.150 -18.588 -0.150 6.626 0.594 2.373 0.508 42.888 41.875
116.400 -17.084 -0.325 -17.730 -0.202 -18.210 -0.151 -18.582 -0.151 6.630 0.593 2.364 0.505 42.886 41.872
116.800 -17.079 -0.327 -17.726 -0.202 -18.205 -0.152 -18.576 -0.152 6.633 0.592 2.355 0.502 42.884 41.869
117.200 -17.074 -0.329 -17.721 -0.202 -18.199 -0.153 -18.570 -0.154 6.637 0.591 2.345 0.499 42.881 41.865
117.600 -17.068 -0.330 -17.717 -0.201 -18.194 -0.153 -18.564 -0.155 6.641 0.589 2.336 0.496 42.879 41.862
118.000 -17.063 -0.331 -17.713 -0.201 -18.188 -0.154 -18.558 -0.157 6.644 0.588 2.327 0.493 42.876 41.860
118.400 -17.057 -0.332 -17.708 -0.200 -18.182 -0.154 -18.553 -0.158 6.647 0.587 2.318 0.490 42.873 41.857
118.800 -17.051 -0.334 -17.703 -0.199 -18.177 -0.155 -18.547 -0.159 6.650 0.586 2.309 0.488 42.871 41.854
119.200 -17.045 -0.334 -17.699 -0.198 -18.171 -0.155 -18.541 -0.161 6.652 0.585 2.300 0.485 42.868 41.851
119.600 -17.039 -0.335 -17.694 -0.197 -18.165 -0.155 -18.535 -0.162 6.654 0.584 2.292 0.483 42.866 41.848
120.000 -17.033 -0.336 -17.689 -0.196 -18.159 -0.155 -18.529 -0.163 6.655 0.583 2.284 0.480 42.863 41.846
120.400 -17.026 -0.337 -17.683 -0.195 -18.153 -0.155 -18.523 -0.164 6.656 0.581 2.277 0.478 42.860 41.843
120.800 -17.019 -0.338 -17.678 -0.194 -18.146 -0.155 -18.516 -0.165 6.656 0.580 2.270 0.476 42.858 41.840
121.200 -17.012 -0.338 -17.673 -0.192 -18.140 -0.155 -18.510 -0.165 6.655 0.579 2.263 0.474 42.855 41.838
121.600 -17.005 -0.339 -17.667 -0.191 -18.133 -0.155 -18.504 -0.166 6.654 0.578 2.257 0.473 42.852 41.835
122.000 -16.998 -0.339 -17.661 -0.190 -18.126 -0.155 -18.497 -0.166 6.653 0.577 2.251 0.471 42.849 41.832
122.400 -16.990 -0.340 -17.655 -0.189 -18.119 -0.155 -18.491 -0.166 6.651 0.576 2.245 0.469 42.847 41.830
122.800 -16.982 -0.340 -17.648 -0.187 -18.112 -0.154 -18.484 -0.167 6.648 0.575 2.240 0.468 42.844 41.827
123.200 -16.974 -0.341 -17.642 -0.186 -18.105 -0.154 -18.478 -0.167 6.645 0.574 2.234 0.466 42.841 41.824
123.600 -16.966 -0.341 -17.635 -0.186 -18.097 -0.154 -18.471 -0.167 6.642 0.573 2.229 0.465 42.838 41.821
124.000 -16.957 -0.342 -17.628 -0.185 -18.090 -0.154 -18.464 -0.167 6.638 0.572 2.225 0.464 42.835 41.819
124.400 -16.948 -0.342 -17.621 -0.184 -18.082 -0.153 -18.457 -0.167 6.634 0.571 2.220 0.463 42.833 41.816
124.800 -16.939 -0.343 -17.613 -0.184 -18.074 -0.153 -18.450 -0.167 6.629 0.570 2.216 0.462 42.830 41.814
125.200 -16.929 -0.343 -17.605 -0.184 -18.066 -0.153 -18.443 -0.166 6.625 0.570 2.211 0.461 42.827 41.811
125.600 -16.919 -0.344 -17.597 -0.184 -18.058 -0.153 -18.436 -0.166 6.620 0.569 2.207 0.460 42.824 41.809
126.000 -16.909 -0.344 -17.589 -0.184 -18.049 -0.153 -18.429 -0.166 6.615 0.569 2.203 0.460 42.821 41.807
126.400 -16.899 -0.345 -17.580 -0.185 -18.041 -0.153 -18.421 -0.166 6.610 0.569 2.199 0.460 42.818 41.805
126.800 -16.888 -0.346 -17.571 -0.185 -18.032 -0.154 -18.414 -0.166 6.604 0.569 2.194 0.459 42.815 41.803
127.200 -16.877 -0.346 -17.561 -0.186 -18.023 -0.154 -18.406 -0.166 6.598 0.570 2.190 0.459 42.811 41.801
127.600 -16.866 -0.347 -17.552 -0.186 -18.013 -0.154 -18.398 -0.167 6.592 0.570 2.185 0.460 42.808 41.800
128.000 -16.854 -0.347 -17.541 -0.187 -18.004 -0.155 -18.391 -0.167 6.586 0.571 2.181 0.461 42.805 41.799
128.400 -16.842 -0.348 -17.531 -0.188 -17.994 -0.155 -18.383 -0.167 6.579 0.573 2.177 0.462 42.801 41.798
128.800 -16.830 -0.349 -17.520 -0.189 -17.984 -0.155 -18.375 -0.168 6.572 0.574 2.173 0.463 42.798 41.798
129.200 -16.818 -0.349 -17.508 -0.191 -17.974 -0.156 -18.367 -0.168 6.564 0.576 2.170 0.465 42.794 41.798
129.600 -16.805 -0.350 -17.496 -0.192 -17.963 -0.156 -18.359 -0.168 6.555 0.579 2.167 0.467 42.791 41.798
130.000 -16.792 -0.351 -17.484 -0.194 -17.953 -0.156 -18.351 -0.168 6.545 0.582 2.164 0.470 42.787 41.799
130.400 -16.779 -0.351 -17.471 -0.195 -17.942 -0.157 -18.343 -0.169 6.535 0.585 2.162 0.474 42.783 41.799
130.800 -16.765 -0.352 -17.458 -0.197 -17.931 -0.157 -18.335 -0.169 6.523 0.588 2.160 0.477 42.780 41.800
