"Time (MJD)" G-5850.88 G-5850.88_err cyan-5182.42 cyan-5182.42_err g-4735.89 g-4735.89_err g-4746.48 g-4746.48_err i-7645.77 i-7645.77_err orange-6629.82 orange-6629.82_err r-6198.96 r-6198.96_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
18.000 -21.730 -0.081 -21.729 -0.081 -21.716 -0.073 -21.691 -0.066 -21.675 -0.065 -21.666 -0.064 -21.652 -0.065 -21.587 -0.077 12.468 0.233 3.830 0.098 44.402 42.792
18.400 -21.712 -0.082 -21.712 -0.082 -21.699 -0.074 -21.676 -0.068 -21.661 -0.066 -21.653 -0.066 -21.639 -0.067 -21.578 -0.079 12.380 0.239 3.842 0.103 44.393 42.792
18.800 -21.694 -0.083 -21.694 -0.083 -21.682 -0.075 -21.660 -0.069 -21.647 -0.068 -21.639 -0.067 -21.627 -0.068 -21.569 -0.080 12.293 0.246 3.854 0.107 44.383 42.791
19.200 -21.676 -0.084 -21.676 -0.084 -21.665 -0.076 -21.645 -0.070 -21.632 -0.069 -21.626 -0.069 -21.614 -0.069 -21.560 -0.082 12.208 0.251 3.865 0.111 44.374 42.789
19.600 -21.658 -0.084 -21.658 -0.084 -21.648 -0.077 -21.630 -0.071 -21.618 -0.069 -21.612 -0.069 -21.601 -0.070 -21.551 -0.083 12.124 0.257 3.876 0.115 44.364 42.786
20.000 -21.640 -0.085 -21.640 -0.085 -21.631 -0.077 -21.615 -0.071 -21.604 -0.070 -21.598 -0.070 -21.589 -0.071 -21.541 -0.084 12.042 0.261 3.887 0.119 44.355 42.782
20.400 -21.622 -0.085 -21.622 -0.085 -21.614 -0.077 -21.599 -0.071 -21.590 -0.070 -21.585 -0.070 -21.576 -0.071 -21.532 -0.084 11.961 0.266 3.897 0.123 44.345 42.778
20.800 -21.604 -0.085 -21.604 -0.084 -21.597 -0.077 -21.584 -0.071 -21.576 -0.070 -21.571 -0.070 -21.563 -0.071 -21.523 -0.085 11.882 0.270 3.907 0.127 44.336 42.773
21.200 -21.586 -0.084 -21.585 -0.084 -21.579 -0.077 -21.569 -0.071 -21.561 -0.070 -21.558 -0.070 -21.551 -0.071 -21.513 -0.085 11.805 0.274 3.916 0.131 44.327 42.767
21.600 -21.567 -0.084 -21.567 -0.083 -21.562 -0.076 -21.553 -0.070 -21.547 -0.069 -21.544 -0.070 -21.538 -0.071 -21.504 -0.085 11.731 0.277 3.925 0.134 44.318 42.761
22.000 -21.549 -0.083 -21.549 -0.082 -21.545 -0.075 -21.538 -0.069 -21.533 -0.068 -21.530 -0.069 -21.525 -0.070 -21.494 -0.085 11.658 0.281 3.933 0.138 44.309 42.754
22.400 -21.531 -0.081 -21.531 -0.081 -21.528 -0.073 -21.523 -0.068 -21.519 -0.067 -21.517 -0.068 -21.512 -0.069 -21.484 -0.085 11.588 0.284 3.940 0.141 44.300 42.748
22.800 -21.513 -0.080 -21.513 -0.080 -21.511 -0.072 -21.507 -0.066 -21.505 -0.066 -21.503 -0.066 -21.500 -0.068 -21.475 -0.085 11.521 0.287 3.946 0.144 44.291 42.740
23.200 -21.495 -0.078 -21.495 -0.078 -21.494 -0.070 -21.492 -0.064 -21.490 -0.064 -21.489 -0.064 -21.487 -0.066 -21.465 -0.084 11.456 0.289 3.951 0.147 44.282 42.733
23.600 -21.477 -0.077 -21.477 -0.076 -21.477 -0.068 -21.477 -0.061 -21.476 -0.061 -21.476 -0.062 -21.474 -0.064 -21.455 -0.083 11.395 0.292 3.955 0.150 44.274 42.726
24.000 -21.459 -0.075 -21.459 -0.075 -21.460 -0.065 -21.461 -0.059 -21.462 -0.059 -21.462 -0.060 -21.461 -0.062 -21.445 -0.083 11.336 0.294 3.957 0.153 44.265 42.718
24.400 -21.442 -0.073 -21.442 -0.072 -21.443 -0.063 -21.446 -0.056 -21.448 -0.056 -21.449 -0.057 -21.448 -0.060 -21.435 -0.082 11.281 0.296 3.958 0.155 44.257 42.710
24.800 -21.424 -0.071 -21.424 -0.070 -21.426 -0.060 -21.431 -0.053 -21.434 -0.053 -21.435 -0.054 -21.436 -0.057 -21.425 -0.081 11.229 0.298 3.957 0.157 44.249 42.703
25.200 -21.407 -0.069 -21.407 -0.068 -21.409 -0.057 -21.416 -0.049 -21.420 -0.050 -21.421 -0.051 -21.423 -0.055 -21.415 -0.080 11.180 0.299 3.955 0.159 44.241 42.695
25.600 -21.389 -0.067 -21.389 -0.066 -21.393 -0.054 -21.401 -0.046 -21.406 -0.047 -21.408 -0.048 -21.410 -0.052 -21.404 -0.080 11.135 0.301 3.951 0.161 44.233 42.688
26.000 -21.372 -0.065 -21.372 -0.064 -21.376 -0.051 -21.386 -0.042 -21.392 -0.043 -21.394 -0.045 -21.397 -0.049 -21.394 -0.079 11.092 0.303 3.946 0.163 44.225 42.681
26.400 -21.355 -0.063 -21.355 -0.063 -21.360 -0.049 -21.371 -0.039 -21.378 -0.040 -21.381 -0.042 -21.384 -0.047 -21.383 -0.079 11.051 0.305 3.939 0.164 44.217 42.675
26.800 -21.339 -0.062 -21.339 -0.062 -21.344 -0.047 -21.356 -0.036 -21.364 -0.037 -21.367 -0.040 -21.372 -0.045 -21.373 -0.079 11.012 0.307 3.932 0.166 44.210 42.669
27.200 -21.322 -0.062 -21.322 -0.061 -21.328 -0.046 -21.342 -0.033 -21.350 -0.035 -21.354 -0.038 -21.359 -0.044 -21.362 -0.080 10.975 0.309 3.924 0.167 44.202 42.663
27.600 -21.306 -0.062 -21.306 -0.061 -21.313 -0.045 -21.327 -0.032 -21.336 -0.034 -21.340 -0.038 -21.346 -0.044 -21.351 -0.081 10.941 0.311 3.917 0.169 44.195 42.657
28.000 -21.290 -0.063 -21.290 -0.062 -21.297 -0.046 -21.313 -0.033 -21.322 -0.035 -21.327 -0.038 -21.333 -0.045 -21.339 -0.083 10.908 0.312 3.908 0.170 44.188 42.650
28.400 -21.274 -0.065 -21.275 -0.064 -21.282 -0.048 -21.298 -0.034 -21.309 -0.037 -21.313 -0.040 -21.319 -0.047 -21.328 -0.085 10.879 0.312 3.900 0.171 44.181 42.642
28.800 -21.259 -0.067 -21.259 -0.067 -21.267 -0.050 -21.284 -0.038 -21.295 -0.040 -21.300 -0.043 -21.306 -0.050 -21.316 -0.088 10.851 0.312 3.891 0.172 44.175 42.633
