"Time (MJD)" G-5850.88 G-5850.88_err cyan-5182.42 cyan-5182.42_err g-4671.78 g-4671.78_err g-4746.48 g-4746.48_err i-7457.89 i-7457.89_err orange-6629.82 orange-6629.82_err r-6141.12 r-6141.12_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
15.000 -21.632 -0.048 -21.634 -0.046 -21.643 -0.041 -21.637 -0.045 -21.625 -0.046 -21.612 -0.047 -21.593 -0.050 -21.513 -0.072 11.642 0.051 4.102 0.026 44.343 42.055
15.400 -21.619 -0.049 -21.622 -0.047 -21.632 -0.042 -21.627 -0.046 -21.616 -0.047 -21.603 -0.048 -21.585 -0.051 -21.507 -0.073 11.593 0.050 4.107 0.026 44.337 42.039
15.800 -21.607 -0.050 -21.610 -0.048 -21.621 -0.043 -21.617 -0.047 -21.606 -0.048 -21.594 -0.049 -21.576 -0.052 -21.501 -0.073 11.543 0.049 4.113 0.026 44.331 42.024
16.200 -21.594 -0.051 -21.598 -0.049 -21.609 -0.044 -21.606 -0.048 -21.596 -0.049 -21.585 -0.050 -21.567 -0.053 -21.494 -0.074 11.492 0.049 4.120 0.025 44.324 42.011
16.600 -21.581 -0.052 -21.585 -0.050 -21.597 -0.045 -21.596 -0.049 -21.586 -0.050 -21.575 -0.051 -21.558 -0.053 -21.487 -0.075 11.438 0.048 4.128 0.026 44.318 42.000
17.000 -21.568 -0.053 -21.571 -0.051 -21.585 -0.046 -21.585 -0.049 -21.576 -0.050 -21.565 -0.051 -21.549 -0.054 -21.480 -0.075 11.383 0.048 4.136 0.026 44.311 41.992
17.400 -21.554 -0.054 -21.558 -0.052 -21.573 -0.047 -21.574 -0.050 -21.565 -0.051 -21.555 -0.052 -21.540 -0.054 -21.472 -0.075 11.325 0.049 4.145 0.026 44.304 41.987
17.800 -21.539 -0.054 -21.544 -0.052 -21.560 -0.048 -21.562 -0.051 -21.555 -0.051 -21.545 -0.052 -21.530 -0.054 -21.465 -0.076 11.266 0.049 4.155 0.027 44.297 41.985
18.200 -21.525 -0.055 -21.529 -0.053 -21.547 -0.049 -21.551 -0.051 -21.544 -0.052 -21.535 -0.053 -21.520 -0.055 -21.457 -0.076 11.205 0.050 4.165 0.028 44.290 41.984
18.600 -21.509 -0.056 -21.514 -0.054 -21.533 -0.050 -21.539 -0.052 -21.532 -0.052 -21.524 -0.053 -21.510 -0.055 -21.449 -0.076 11.141 0.051 4.177 0.029 44.282 41.985
19.000 -21.494 -0.056 -21.499 -0.054 -21.519 -0.051 -21.526 -0.052 -21.521 -0.052 -21.513 -0.053 -21.500 -0.055 -21.441 -0.076 11.076 0.053 4.189 0.030 44.275 41.987
19.400 -21.477 -0.056 -21.483 -0.055 -21.505 -0.051 -21.514 -0.052 -21.509 -0.052 -21.502 -0.053 -21.490 -0.055 -21.433 -0.077 11.008 0.054 4.203 0.031 44.267 41.989
19.800 -21.461 -0.056 -21.466 -0.055 -21.490 -0.052 -21.501 -0.053 -21.497 -0.053 -21.490 -0.053 -21.479 -0.055 -21.424 -0.077 10.938 0.056 4.217 0.033 44.259 41.992
20.200 -21.443 -0.057 -21.449 -0.055 -21.474 -0.052 -21.487 -0.053 -21.484 -0.052 -21.478 -0.053 -21.468 -0.055 -21.416 -0.077 10.866 0.058 4.232 0.034 44.250 41.995
20.600 -21.426 -0.056 -21.432 -0.055 -21.458 -0.052 -21.474 -0.053 -21.471 -0.052 -21.466 -0.053 -21.457 -0.055 -21.406 -0.077 10.793 0.060 4.248 0.036 44.242 41.998
21.000 -21.407 -0.056 -21.414 -0.055 -21.442 -0.053 -21.459 -0.053 -21.458 -0.052 -21.454 -0.053 -21.445 -0.055 -21.397 -0.077 10.717 0.062 4.266 0.038 44.233 42.000
21.400 -21.388 -0.056 -21.395 -0.054 -21.425 -0.053 -21.445 -0.053 -21.445 -0.052 -21.441 -0.053 -21.433 -0.055 -21.388 -0.077 10.639 0.064 4.284 0.040 44.224 42.001
21.800 -21.369 -0.056 -21.376 -0.054 -21.407 -0.053 -21.430 -0.053 -21.431 -0.052 -21.428 -0.052 -21.421 -0.054 -21.378 -0.077 10.559 0.066 4.303 0.042 44.215 42.002
22.200 -21.348 -0.055 -21.356 -0.054 -21.389 -0.052 -21.414 -0.053 -21.416 -0.052 -21.414 -0.052 -21.408 -0.054 -21.368 -0.077 10.477 0.068 4.324 0.044 44.206 42.002
22.600 -21.327 -0.055 -21.335 -0.053 -21.370 -0.052 -21.398 -0.053 -21.401 -0.052 -21.401 -0.052 -21.396 -0.054 -21.358 -0.077 10.395 0.070 4.345 0.046 44.196 42.002
23.000 -21.306 -0.054 -21.314 -0.053 -21.351 -0.052 -21.381 -0.053 -21.386 -0.052 -21.386 -0.052 -21.383 -0.054 -21.347 -0.077 10.311 0.073 4.366 0.049 44.186 42.001
23.400 -21.284 -0.053 -21.292 -0.052 -21.331 -0.051 -21.364 -0.052 -21.371 -0.052 -21.372 -0.052 -21.369 -0.054 -21.336 -0.077 10.226 0.075 4.389 0.052 44.176 41.999
23.800 -21.261 -0.052 -21.270 -0.051 -21.310 -0.051 -21.347 -0.052 -21.355 -0.051 -21.357 -0.052 -21.355 -0.054 -21.325 -0.077 10.140 0.078 4.412 0.055 44.166 41.996
24.200 -21.238 -0.052 -21.247 -0.050 -21.289 -0.050 -21.329 -0.052 -21.338 -0.051 -21.341 -0.052 -21.341 -0.054 -21.314 -0.077 10.053 0.081 4.436 0.058 44.156 41.993
24.600 -21.214 -0.051 -21.223 -0.049 -21.267 -0.050 -21.311 -0.052 -21.321 -0.051 -21.326 -0.051 -21.327 -0.054 -21.303 -0.077 9.965 0.083 4.461 0.061 44.146 41.988
25.000 -21.190 -0.050 -21.199 -0.048 -21.245 -0.049 -21.292 -0.051 -21.304 -0.051 -21.310 -0.051 -21.312 -0.054 -21.291 -0.077 9.877 0.086 4.486 0.065 44.135 41.982
25.400 -21.164 -0.049 -21.174 -0.048 -21.222 -0.049 -21.273 -0.051 -21.287 -0.051 -21.293 -0.051 -21.297 -0.054 -21.279 -0.077 9.788 0.089 4.513 0.069 44.124 41.976
25.800 -21.139 -0.048 -21.149 -0.047 -21.199 -0.048 -21.253 -0.051 -21.269 -0.050 -21.277 -0.051 -21.281 -0.054 -21.267 -0.077 9.697 0.091 4.540 0.073 44.114 41.968
26.200 -21.112 -0.047 -21.123 -0.046 -21.175 -0.047 -21.233 -0.050 -21.250 -0.050 -21.260 -0.051 -21.266 -0.054 -21.255 -0.077 9.606 0.094 4.569 0.077 44.103 41.959
26.600 -21.085 -0.047 -21.096 -0.045 -21.150 -0.047 -21.213 -0.050 -21.232 -0.050 -21.242 -0.051 -21.250 -0.054 -21.242 -0.077 9.514 0.096 4.599 0.081 44.092 41.949
27.000 -21.058 -0.046 -21.069 -0.045 -21.125 -0.046 -21.192 -0.050 -21.213 -0.050 -21.225 -0.051 -21.234 -0.054 -21.230 -0.078 9.421 0.099 4.631 0.085 44.081 41.938
27.400 -21.030 -0.046 -21.041 -0.045 -21.100 -0.046 -21.171 -0.049 -21.193 -0.050 -21.207 -0.051 -21.217 -0.054 -21.217 -0.078 9.328 0.101 4.664 0.089 44.069 41.926
27.800 -21.001 -0.046 -21.013 -0.044 -21.074 -0.045 -21.150 -0.049 -21.174 -0.050 -21.189 -0.051 -21.201 -0.055 -21.204 -0.078 9.235 0.103 4.698 0.094 44.058 41.913
28.200 -20.973 -0.045 -20.985 -0.044 -21.048 -0.045 -21.128 -0.049 -21.154 -0.050 -21.170 -0.051 -21.184 -0.055 -21.191 -0.078 9.142 0.105 4.732 0.098 44.047 41.901
28.600 -20.943 -0.045 -20.956 -0.044 -21.022 -0.044 -21.106 -0.048 -21.134 -0.050 -21.152 -0.051 -21.167 -0.055 -21.177 -0.078 9.050 0.107 4.767 0.103 44.036 41.887
29.000 -20.914 -0.045 -20.927 -0.044 -20.995 -0.044 -21.084 -0.048 -21.114 -0.049 -21.133 -0.052 -21.149 -0.055 -21.164 -0.079 8.959 0.109 4.803 0.107 44.025 41.874
29.400 -20.884 -0.045 -20.897 -0.044 -20.968 -0.044 -21.062 -0.048 -21.094 -0.049 -21.114 -0.052 -21.132 -0.056 -21.150 -0.079 8.869 0.111 4.839 0.112 44.014 41.861
29.800 -20.855 -0.045 -20.868 -0.044 -20.942 -0.043 -21.040 -0.047 -21.074 -0.049 -21.095 -0.052 -21.115 -0.056 -21.136 -0.079 8.781 0.112 4.875 0.117 44.003 41.848
30.200 -20.825 -0.045 -20.838 -0.044 -20.915 -0.043 -21.018 -0.047 -21.054 -0.049 -21.076 -0.052 -21.097 -0.056 -21.123 -0.079 8.695 0.114 4.910 0.121 43.992 41.836
30.600 -20.795 -0.045 -20.809 -0.044 -20.888 -0.043 -20.996 -0.046 -21.033 -0.049 -21.058 -0.052 -21.080 -0.057 -21.109 -0.079 8.611 0.115 4.946 0.125 43.982 41.824
31.000 -20.765 -0.045 -20.779 -0.044 -20.861 -0.043 -20.973 -0.046 -21.013 -0.049 -21.039 -0.052 -21.062 -0.057 -21.095 -0.079 8.529 0.116 4.982 0.129 43.971 41.814
31.400 -20.735 -0.046 -20.750 -0.044 -20.835 -0.043 -20.951 -0.046 -20.993 -0.049 -21.020 -0.052 -21.045 -0.057 -21.080 -0.078 8.449 0.116 5.017 0.133 43.961 41.804
31.800 -20.706 -0.046 -20.721 -0.044 -20.808 -0.043 -20.929 -0.046 -20.973 -0.049 -21.001 -0.052 -21.027 -0.057 -21.066 -0.078 8.370 0.117 5.053 0.137 43.951 41.796
32.200 -20.677 -0.046 -20.692 -0.045 -20.782 -0.044 -20.908 -0.046 -20.953 -0.049 -20.982 -0.053 -21.010 -0.057 -21.052 -0.078 8.294 0.117 5.088 0.141 43.941 41.789
32.600 -20.648 -0.047 -20.663 -0.045 -20.756 -0.044 -20.886 -0.046 -20.933 -0.049 -20.963 -0.053 -20.992 -0.058 -21.038 -0.077 8.220 0.117 5.123 0.144 43.931 41.784
33.000 -20.619 -0.048 -20.635 -0.046 -20.730 -0.045 -20.864 -0.046 -20.913 -0.049 -20.945 -0.053 -20.975 -0.058 -21.023 -0.077 8.147 0.117 5.159 0.147 43.922 41.779
33.400 -20.590 -0.049 -20.607 -0.047 -20.704 -0.045 -20.843 -0.046 -20.893 -0.050 -20.926 -0.053 -20.958 -0.058 -21.009 -0.076 8.076 0.116 5.194 0.149 43.913 41.775
33.800 -20.562 -0.050 -20.579 -0.048 -20.679 -0.046 -20.822 -0.047 -20.874 -0.050 -20.908 -0.054 -20.941 -0.058 -20.994 -0.075 8.008 0.116 5.229 0.152 43.904 41.771
34.200 -20.535 -0.051 -20.552 -0.049 -20.654 -0.047 -20.802 -0.048 -20.855 -0.051 -20.890 -0.054 -20.924 -0.058 -20.980 -0.074 7.941 0.115 5.264 0.154 43.895 41.768
34.600 -20.507 -0.052 -20.525 -0.051 -20.630 -0.048 -20.781 -0.049 -20.836 -0.051 -20.872 -0.055 -20.907 -0.058 -20.965 -0.074 7.876 0.114 5.299 0.155 43.886 41.764
35.000 -20.480 -0.054 -20.498 -0.052 -20.605 -0.049 -20.761 -0.050 -20.818 -0.052 -20.855 -0.055 -20.890 -0.058 -20.951 -0.073 7.813 0.112 5.333 0.156 43.878 41.760
35.400 -20.453 -0.055 -20.472 -0.053 -20.581 -0.050 -20.741 -0.051 -20.799 -0.053 -20.838 -0.055 -20.874 -0.058 -20.936 -0.071 7.753 0.111 5.367 0.157 43.870 41.756
35.800 -20.427 -0.056 -20.446 -0.055 -20.558 -0.052 -20.722 -0.052 -20.781 -0.054 -20.820 -0.056 -20.858 -0.058 -20.922 -0.070 7.694 0.109 5.400 0.157 43.862 41.752
36.200 -20.401 -0.058 -20.420 -0.056 -20.535 -0.053 -20.703 -0.053 -20.764 -0.054 -20.804 -0.056 -20.842 -0.058 -20.908 -0.069 7.638 0.107 5.432 0.157 43.855 41.746
36.600 -20.376 -0.059 -20.395 -0.057 -20.512 -0.054 -20.684 -0.054 -20.746 -0.055 -20.787 -0.057 -20.826 -0.058 -20.894 -0.068 7.584 0.105 5.463 0.157 43.847 41.741
37.000 -20.351 -0.060 -20.370 -0.059 -20.490 -0.055 -20.666 -0.055 -20.729 -0.056 -20.771 -0.057 -20.810 -0.058 -20.880 -0.067 7.531 0.102 5.493 0.156 43.840 41.735
37.400 -20.326 -0.061 -20.346 -0.060 -20.468 -0.056 -20.647 -0.056 -20.712 -0.057 -20.755 -0.058 -20.795 -0.058 -20.866 -0.065 7.481 0.100 5.521 0.155 43.833 41.728
37.800 -20.302 -0.062 -20.322 -0.061 -20.446 -0.057 -20.630 -0.057 -20.696 -0.057 -20.739 -0.058 -20.780 -0.059 -20.852 -0.064 7.433 0.098 5.549 0.154 43.826 41.721
38.200 -20.278 -0.064 -20.299 -0.062 -20.425 -0.059 -20.612 -0.058 -20.680 -0.058 -20.723 -0.058 -20.765 -0.059 -20.839 -0.063 7.387 0.096 5.574 0.152 43.819 41.713
38.600 -20.254 -0.064 -20.276 -0.063 -20.404 -0.060 -20.595 -0.059 -20.664 -0.059 -20.708 -0.059 -20.750 -0.059 -20.825 -0.062 7.343 0.093 5.599 0.151 43.813 41.706
39.000 -20.231 -0.065 -20.253 -0.064 -20.384 -0.061 -20.578 -0.060 -20.648 -0.059 -20.693 -0.059 -20.736 -0.059 -20.812 -0.061 7.302 0.091 5.621 0.149 43.806 41.698
39.400 -20.209 -0.066 -20.231 -0.065 -20.364 -0.061 -20.561 -0.060 -20.632 -0.060 -20.678 -0.059 -20.721 -0.059 -20.799 -0.060 7.262 0.089 5.642 0.148 43.800 41.691
39.800 -20.187 -0.067 -20.209 -0.066 -20.344 -0.062 -20.545 -0.061 -20.617 -0.060 -20.663 -0.060 -20.707 -0.059 -20.786 -0.059 7.224 0.087 5.661 0.146 43.794 41.684
40.200 -20.165 -0.068 -20.188 -0.066 -20.325 -0.063 -20.529 -0.062 -20.602 -0.061 -20.649 -0.060 -20.693 -0.059 -20.773 -0.059 7.188 0.086 5.678 0.145 43.788 41.678
40.600 -20.144 -0.069 -20.167 -0.067 -20.306 -0.064 -20.513 -0.062 -20.587 -0.061 -20.635 -0.060 -20.680 -0.059 -20.761 -0.059 7.154 0.085 5.693 0.145 43.782 41.673
41.000 -20.123 -0.069 -20.146 -0.068 -20.288 -0.064 -20.497 -0.063 -20.572 -0.062 -20.621 -0.061 -20.666 -0.059 -20.749 -0.059 7.121 0.083 5.707 0.144 43.776 41.669
41.400 -20.103 -0.070 -20.127 -0.068 -20.270 -0.065 -20.482 -0.064 -20.558 -0.062 -20.607 -0.061 -20.653 -0.059 -20.737 -0.059 7.091 0.083 5.718 0.144 43.770 41.666
41.800 -20.083 -0.071 -20.107 -0.069 -20.252 -0.065 -20.466 -0.064 -20.544 -0.062 -20.593 -0.061 -20.640 -0.059 -20.725 -0.060 7.062 0.082 5.729 0.144 43.765 41.663
42.200 -20.064 -0.071 -20.088 -0.070 -20.234 -0.066 -20.452 -0.064 -20.529 -0.063 -20.580 -0.061 -20.627 -0.060 -20.714 -0.060 7.034 0.081 5.737 0.144 43.759 41.661
42.600 -20.045 -0.072 -20.069 -0.070 -20.217 -0.066 -20.437 -0.064 -20.516 -0.063 -20.566 -0.062 -20.614 -0.060 -20.702 -0.061 7.008 0.081 5.744 0.145 43.754 41.660
43.000 -20.027 -0.072 -20.051 -0.070 -20.201 -0.066 -20.422 -0.064 -20.502 -0.063 -20.553 -0.062 -20.602 -0.060 -20.691 -0.062 6.983 0.080 5.750 0.145 43.748 41.659
43.400 -20.008 -0.072 -20.033 -0.071 -20.184 -0.066 -20.408 -0.064 -20.488 -0.063 -20.540 -0.061 -20.589 -0.060 -20.680 -0.063 6.960 0.080 5.754 0.145 43.743 41.658
43.800 -19.991 -0.072 -20.016 -0.071 -20.168 -0.066 -20.394 -0.064 -20.475 -0.063 -20.527 -0.061 -20.577 -0.060 -20.668 -0.064 6.937 0.080 5.756 0.146 43.738 41.657
44.200 -19.973 -0.073 -19.998 -0.071 -20.152 -0.066 -20.380 -0.064 -20.462 -0.062 -20.515 -0.061 -20.564 -0.059 -20.657 -0.065 6.916 0.079 5.757 0.147 43.733 41.657
44.600 -19.956 -0.073 -19.981 -0.071 -20.137 -0.066 -20.367 -0.064 -20.449 -0.062 -20.502 -0.061 -20.552 -0.059 -20.646 -0.066 6.897 0.079 5.756 0.147 43.728 41.657
45.000 -19.939 -0.072 -19.965 -0.071 -20.122 -0.066 -20.353 -0.063 -20.436 -0.061 -20.490 -0.060 -20.540 -0.059 -20.635 -0.068 6.878 0.079 5.754 0.148 43.723 41.657
45.400 -19.923 -0.072 -19.949 -0.070 -20.107 -0.065 -20.340 -0.062 -20.423 -0.061 -20.477 -0.059 -20.528 -0.059 -20.624 -0.069 6.861 0.079 5.750 0.149 43.718 41.656
45.800 -19.907 -0.072 -19.933 -0.070 -20.092 -0.064 -20.327 -0.061 -20.411 -0.060 -20.465 -0.059 -20.516 -0.058 -20.613 -0.071 6.845 0.079 5.744 0.150 43.713 41.656
46.200 -19.891 -0.072 -19.917 -0.070 -20.077 -0.064 -20.314 -0.060 -20.398 -0.059 -20.453 -0.058 -20.504 -0.058 -20.602 -0.072 6.830 0.080 5.737 0.150 43.708 41.656
46.600 -19.875 -0.071 -19.902 -0.069 -20.063 -0.063 -20.301 -0.059 -20.386 -0.058 -20.441 -0.057 -20.492 -0.057 -20.591 -0.074 6.815 0.080 5.728 0.151 43.703 41.655
47.000 -19.860 -0.071 -19.887 -0.069 -20.049 -0.062 -20.288 -0.058 -20.373 -0.056 -20.428 -0.056 -20.480 -0.056 -20.580 -0.076 6.802 0.080 5.718 0.152 43.698 41.654
47.400 -19.845 -0.071 -19.872 -0.068 -20.035 -0.061 -20.275 -0.057 -20.361 -0.055 -20.416 -0.055 -20.468 -0.056 -20.568 -0.078 6.790 0.080 5.706 0.153 43.693 41.653
47.800 -19.831 -0.070 -19.858 -0.068 -20.021 -0.060 -20.263 -0.055 -20.349 -0.054 -20.404 -0.054 -20.457 -0.055 -20.557 -0.080 6.779 0.081 5.693 0.154 43.688 41.652
48.200 -19.816 -0.070 -19.843 -0.067 -20.008 -0.059 -20.250 -0.054 -20.337 -0.052 -20.392 -0.052 -20.445 -0.055 -20.546 -0.082 6.769 0.081 5.678 0.155 43.683 41.650
48.600 -19.802 -0.070 -19.829 -0.067 -19.994 -0.058 -20.238 -0.052 -20.324 -0.051 -20.380 -0.051 -20.433 -0.054 -20.535 -0.084 6.760 0.082 5.662 0.155 43.679 41.647
49.000 -19.788 -0.070 -19.816 -0.067 -19.981 -0.057 -20.225 -0.051 -20.312 -0.050 -20.368 -0.050 -20.421 -0.054 -20.524 -0.087 6.752 0.082 5.644 0.156 43.674 41.645
49.400 -19.775 -0.070 -19.802 -0.067 -19.968 -0.057 -20.213 -0.050 -20.300 -0.049 -20.356 -0.050 -20.408 -0.054 -20.512 -0.090 6.745 0.083 5.623 0.157 43.669 41.642
49.800 -19.761 -0.071 -19.789 -0.068 -19.955 -0.056 -20.200 -0.049 -20.288 -0.048 -20.343 -0.049 -20.396 -0.055 -20.501 -0.092 6.739 0.083 5.601 0.158 43.664 41.639
50.200 -19.748 -0.072 -19.776 -0.068 -19.942 -0.057 -20.188 -0.049 -20.275 -0.047 -20.331 -0.049 -20.384 -0.055 -20.490 -0.095 6.735 0.084 5.576 0.158 43.659 41.637
50.600 -19.735 -0.073 -19.763 -0.069 -19.929 -0.057 -20.175 -0.049 -20.263 -0.047 -20.319 -0.050 -20.372 -0.057 -20.478 -0.098 6.733 0.085 5.548 0.159 43.654 41.635
51.000 -19.723 -0.075 -19.750 -0.071 -19.917 -0.058 -20.162 -0.049 -20.250 -0.048 -20.306 -0.051 -20.359 -0.058 -20.467 -0.102 6.732 0.085 5.517 0.160 43.649 41.634
51.400 -19.710 -0.077 -19.738 -0.073 -19.904 -0.059 -20.149 -0.050 -20.237 -0.049 -20.293 -0.053 -20.346 -0.060 -20.455 -0.105 6.733 0.086 5.482 0.160 43.644 41.634
51.800 -19.698 -0.079 -19.726 -0.076 -19.892 -0.061 -20.136 -0.052 -20.224 -0.052 -20.280 -0.055 -20.334 -0.063 -20.444 -0.109 6.736 0.087 5.445 0.161 43.638 41.635
52.200 -19.686 -0.082 -19.714 -0.079 -19.879 -0.064 -20.123 -0.054 -20.211 -0.054 -20.267 -0.058 -20.321 -0.067 -20.432 -0.113 6.740 0.088 5.405 0.162 43.633 41.637
52.600 -19.675 -0.086 -19.702 -0.082 -19.867 -0.067 -20.110 -0.058 -20.197 -0.058 -20.254 -0.062 -20.308 -0.070 -20.421 -0.118 6.746 0.090 5.363 0.163 43.628 41.639
