 log(Bfield)      Mns    Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma   mejecta  log(nhhost)  temperature  texplosion  thetaPB      vejecta      A_V        MJD_0   log(KE)      M_Ni  Peak_mag     Peak_MJD 
    13.63829  2.00242  2.25735       2.15139         2918.25931  0.03575  0.17004     0.01934   8.95422     18.16059   3084.53403   -57.69926  1.46715   7965.83811   0.0008  58636.76074  52.39169   2.32762  19.34434     58711.42 
    14.20561  1.86032  0.75865       1.13087         2837.27602   0.0216  0.17086     0.02014  19.22641     20.86718   8099.11714   -70.79896  0.32931   8063.66258  0.40917  58623.66104  52.47038   1.64467  19.32839     58705.48 
    14.02194  1.69422  1.19673       3.60687         2576.95566  0.02633  0.12555     0.08781  19.59934     19.61038   3145.74208   -47.01462  0.72301   7833.62285  0.02265  58647.44538  52.44683   2.01252  19.34941  58717.63137 
    14.13362  1.42799  1.35111       1.23292         2790.60482  0.30209  0.15194     0.08109   16.3528     20.41112   4327.51329   -47.73313  0.31111  11215.29869  0.14317  58646.72687  52.74338  22.29788  19.36434  58715.54365 
    13.85821  1.82388  0.74941       0.27839          2086.2762  0.03101  0.06181     0.02094  51.33691     16.35764   5123.49148   -71.66616  1.53475    7666.0865    1e-05  58622.79384  52.50074   2.80195  19.36562  58713.63298 
    14.20607  1.64326   1.1735       1.37004         2284.83356  0.04924  0.21081     0.02047  17.57684      18.8133   5470.22519   -81.22546   0.2815   8226.55732  0.00361  58613.23454  52.48029   3.68585  19.29691     58711.42 
    14.04709  1.86235  1.13427       0.21715          2502.2395   0.2919  0.08643      0.0149   34.9134     16.71673   9795.30266   -59.81358  0.86141   9428.75244    3e-05  58634.64642  52.65284  24.74796   19.3234     58711.42 
    13.86431  1.79663  1.18928       0.06068         5117.42768   0.0493  0.08423     0.01243  23.63707     18.83919   5779.44138   -68.77352  0.92139   6673.96099  0.00384  58625.68648  52.32279   3.90181  19.33328  58719.15609 
    13.91263  1.78339  1.13706       1.91569          2340.7631   0.0684  0.14865     0.32759  17.41249     16.69485   4283.65647   -48.82721  1.31582    8322.1964    3e-05  58645.63279  52.48954   5.11123  19.30207      58713.5 
    14.02626  1.85414  1.47491       1.29104         2711.43726  0.02961  0.04817     0.01986   56.5096     19.68172    3994.3074   -47.43908  0.73393  10149.12776   0.0267  58647.02092  52.75107     2.717  19.29652     58705.48 
    14.06832  2.05458  0.74955       1.55337         2315.02956  0.00104  0.11997       0.145  28.34749     20.03672   8449.40727   -64.73873  0.88306   7519.87329  0.06046  58629.72127  52.44064   0.08467  19.33988     58711.42 
    14.13396  1.68094  1.22877       1.74153         2147.29015  0.07103  0.10848     0.02244  27.28669     18.88698   7032.92744   -65.26485  0.41595   8578.96172  0.00428  58629.19515  52.55214   5.76915  19.33885      58713.5 
