 log(Bfield)      Mns     Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma   mejecta  log(nhhost)  temperature  texplosion  thetaPB      vejecta      A_V        MJD_0   log(KE)      M_Ni  Peak_mag     Peak_MJD 
    14.92843   1.9568   1.38904       2.10519            2708.13  0.48887  0.14547      0.4232  19.01757     19.06067   3006.59898    -2.47954  0.71604  24367.05704  0.00639  55397.92146  53.43002  37.15199  18.16637     55430.18 
    14.22407  1.64178   5.10347       3.48885         4342.23675  0.16747  0.02298      0.0289    9.1341     17.10514   6988.83412   -11.54707    0.466   3930.03632    7e-05  55388.85393  51.77993  10.95083  17.97378     55430.18 
    14.22389  1.86189   4.91711       1.72804         2556.75136  0.17754  0.02221     0.07367  37.25978     17.25384   6708.35424   -14.99714  1.40503   9787.96733   0.0001  55385.40386  52.69011  15.21872  17.94827  55430.49383 
    14.74477  1.89303   4.28207       2.19667         2561.78124  0.14194  0.02248     0.09218  62.15308     18.04644   6969.35138    -4.02816  1.01997  15482.49774  0.00062  55396.37284  53.12436  13.21797  18.10801    55434.247 
    13.59864  1.60842   1.70362       2.56267         3672.15659  0.05576  0.03639      0.1553  30.17982     21.47919   3580.09685   -13.15793  1.02315  12519.26198  1.67461  55387.24307  52.88816    4.6102  18.30446  55433.76601 
    13.56211  1.69478   9.42006        0.4246         4739.27489  0.22961  0.06178      0.1938  73.43114     19.16972   3767.96662   -27.69596   1.4023  27284.69433  0.00821  55372.70504  53.62762  21.93571  18.10988     55430.18 
    13.92499  1.71354   3.07689       4.27302         2940.94293  0.02077  0.02301     0.49803  14.67823     16.87163   6247.19349   -10.02185  1.52205   3438.62452    4e-05  55390.37915  51.70724   1.50082  18.21232  55433.76601 
    14.58427  1.67604   5.62142       4.18238         2430.74473   0.2607  0.02862     0.17241  25.59522     16.34798   5282.73027    -6.85826  0.78091  14967.81881    1e-05  55393.54274  53.03061  20.93241  18.05674     55430.18 
    13.96521  1.74456   4.66106       1.40904         3694.38617  0.03237  0.01494     0.05862   39.0789     18.82804   4596.00883    -8.39213  1.12775  11355.36034  0.00374  55392.00887   52.8226   2.79751  18.23736  55430.49383 
    13.95287  1.62323   5.50849       2.86364         3704.95061  0.30151  0.09407     0.40962  22.24099       17.103   3890.35475   -13.28896  1.09432  19259.53359    7e-05  55387.11204  53.23846  23.59657   18.1967     55433.16 
    14.22318  1.86084   2.60115       2.68465           4679.719  0.16499   0.0135     0.03606  41.39532     21.02893   6103.75568    -6.60014  1.15569   3593.02145  0.59382  55393.80086  51.82728  14.39479  18.09077     55431.29 
    14.84222  1.78074   2.04737       2.07324         2408.60832  0.11294  0.01945     0.11495  76.98798     16.57018   4002.79676    -7.05831  0.78215  17322.76564    2e-05  55393.34269  53.23612   10.8665  18.18711     55430.18 
    13.96345   1.7604   5.34994       0.15014         3824.11079  0.09061  0.02688     0.05789  52.91099     17.73364   4579.92447   -10.20143  1.48741  16772.35723   0.0003  55390.19957  53.18287   8.22724  18.18046     55433.16 
    14.01853  1.61394   5.72722       2.14062         4882.38191  0.16997  0.03615     0.02869  46.38405     17.42029   6318.13085   -11.12991  0.40683   18900.8876  0.00015  55389.27109  53.27744  15.10891  18.07455  55430.49383 
    14.93148   1.8074   2.31794       2.82331         3030.24165  0.10058  0.01129     0.02219  95.02531     19.37715   3189.51125    -6.29183   1.0637  17200.80821  0.01324  55394.10917  53.24351   9.98386  18.01078    55433.207 
    14.43147  1.70823   4.02261       2.43931         2600.70604   0.0815  0.01039     0.05535  90.74149     17.99796   6466.75398    -7.55614    1.055   9957.15935  0.00055  55392.84486  52.76575   8.03533  18.00577    55431.246 
    14.01459  2.01198   4.98448       3.66412         5559.57782  0.02121  0.03006     0.49466  15.30251      20.6121   6799.46046    -16.1093  0.92591   3728.99858  0.22742   55384.2917  51.78126   1.54536  18.00117  55423.94947 
    14.17989  1.77577    4.7528       4.82763         4798.39392  0.03841   0.0649     0.15121   9.31869     17.97898   6194.79197   -17.46047  0.35494   7042.43019  0.00053  55382.94053   52.2885    2.5226  18.20902     55433.16 
    13.70291  1.73037   4.45561       3.97527         5036.49998  0.48987  0.15374     0.34782   3.47286     20.83312   5322.13983   -12.30422  1.48972   8547.46855  0.37831  55388.09678  52.35031   25.1819  18.05409  55437.03818 
