 log(Bfield)      Mns     Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma   mejecta  log(nhhost)  temperature  texplosion  thetaPB      vejecta      A_V        MJD_0   log(KE)      M_Ni  Peak_mag     Peak_MJD 
    14.44165  1.65434  10.89581       3.45586         3885.00457  0.11895  0.02052     0.01794   8.06511     16.30916    5532.5681     -9.9532  0.57133  10753.47313    1e-05   59890.1962  52.64211   7.56411  18.14507  59913.62243 
    15.14689  1.56467  14.94077       2.75952         4366.99242  0.11904  0.01025     0.02355  15.20478     16.75105    4289.6897    -5.28418  0.56995   8562.78724    3e-05  59894.86521  52.50275    8.6615  18.21667  59913.89089 
    14.63095  1.74224  12.90911       3.05641         4367.47421  0.15852  0.01072     0.26763   5.37481      16.2204   5287.58213    -4.58152  0.96674   4906.18615    1e-05  59895.56787  51.91845   9.14979  18.27336  59913.62243 
    14.65552  1.96726  10.86459       1.68061         4701.61025  0.07171  0.02292     0.32374   4.18233     18.90205   8400.78674    -6.75668  0.76333   7200.33979  0.00443  59893.39272  52.22348   3.87905  18.20007  59912.13886 
    15.00781  2.12637  11.18108       1.55854         4541.75704  0.18569   0.0112     0.32477   7.74799     16.31177   8715.60454    -5.06734  0.76449   5714.60591    1e-05  59895.08205  52.08901  11.70054   18.1856  59913.89089 
    14.73396  1.66922   7.05281       3.74915          2145.8149  0.11921  0.01909     0.35474   6.17418     18.16752   7243.12183    -4.99139  0.61543   8180.33437  0.00082    59895.158  52.37733   7.11983  18.28507  59913.89089 
    14.67341   1.9492  13.07538       3.16813         4388.30551  0.13978  0.01762     0.03169   4.24549     18.21667   8405.25955    -5.39059  0.90216   5443.35649  0.00091   59894.7588  51.98224   7.59132  18.25042  59913.89089 
    14.48773  2.04057   9.86739       1.86087         4166.99422   0.0023   0.0539     0.17627   3.26871     19.93184   8939.00649   -13.21028  0.92966   7604.26531  0.04749  59886.93912  52.24128   0.11624  18.20448  59913.62243 
     14.5648  2.00934  11.09327       2.72465         4225.03079  0.00557   0.0143     0.05875   7.69468     18.21483   7454.33708    -8.49271  0.88499   6171.47929  0.00091  59891.65668  52.15513   0.35027  18.23427  59913.89089 
    14.62073  1.31486  13.05988       4.87907         4101.42869  0.17539  0.01027     0.02885   7.72943     18.15629   6366.88218    -4.56955  1.36293   4677.30429   0.0008  59895.57985  51.91479  11.04518  18.23496  59913.62243 
    14.96392  1.80349     8.577       3.60217         2828.07282  0.39852   0.0576      0.2388   1.69287     20.46632   7445.68892    -5.42362  0.31092   7918.65364  0.16257  59894.72577  52.18585   16.3446  18.24557  59913.89089 
    14.93219  1.54105   6.33533       3.33267         4339.67278  0.23253  0.02236     0.09287    6.2673     19.20036   5352.44056    -5.90775  1.10643   4419.53164  0.00881  59894.24164  51.84412  13.93839   18.1893  59913.62243 
    14.62594  2.11208  14.75238       4.41055         3769.67074  0.12252  0.01667     0.07408   8.87409     19.93602   6019.08945    -5.98629  1.41765  10432.34394  0.04795  59894.16311  52.62512   7.96048  18.16195  59913.62243 
     14.5289  1.96419  13.36225       3.76405         4522.93317  0.10292  0.01061     0.01098   4.93983     19.72088   8344.52676    -5.22992  1.05372   5014.25175  0.02921  59894.91947  51.92809   5.81476  18.24352  59913.89089 
    14.49139  1.53384  11.76689       4.01424         4139.09164  0.12114  0.01773     0.03044   6.69198     18.60665   7046.69841    -6.66747  1.27484   7015.07763  0.00225  59893.48193  52.25225   7.37623  18.22569  59913.62243 
    14.85124  1.57669  13.17691        1.9524           4002.005  0.11797  0.01128     0.01384  14.52359      17.3035   8508.88858     -7.4103  0.58665   9406.96782  0.00011  59892.73909  52.58044   8.50517  18.20518  59913.89089 
    14.84745  2.15911   4.73681       1.14683         4601.44383    0.078  0.01018     0.18281  10.48923     20.40172   5890.59736    -8.29702  0.83557   3507.20004   0.1401  59891.85238  51.69415   5.25628  18.29368  59913.62243 
    15.04602  1.69453   5.46183       4.80108         4354.62773  0.12867  0.01274     0.01554   8.87567      20.3503   8345.28954    -1.95003  0.96205    3490.6308  0.12446  59898.19936  51.67418   8.36024  18.13107  59913.89089 
    14.92368  1.69735  13.35408       4.99225          4037.7945  0.12603  0.02273     0.03401    7.5576     17.13474   7087.42418    -7.76394  0.37334   8684.81677    8e-05  59892.38545  52.45007   7.89603  18.22928  59913.89089 
    14.68426   1.9766   13.2114       2.87045         4470.79726  0.24431  0.02828     0.17695   3.55306     17.79675   9305.43237    -8.37346  1.01494    5335.6371  0.00035  59891.77593  51.94378  12.63933  18.20113  59913.89089 
    15.16278  1.54964  11.82777        4.4341         3876.03714  0.49495  0.05885     0.29321   3.50873     19.58232   6407.98296     -6.0594  0.52899   8423.00553  0.02123  59894.08999  52.33882  25.51624  18.29118  59916.18776 
    14.65853  1.82626  13.79162       4.49732         3789.14971  0.18345  0.01022     0.17208    9.9337     20.62734   9317.85007    -6.67577  1.56294    6556.5556  0.23554  59893.47362  52.23248  12.21828  18.16912  59912.13886 
    14.96384  1.53763   9.06829       3.16323         4010.67467  0.01491  0.02319     0.04247   6.61651     17.44554   9705.82223    -8.07028  0.21768   7885.61832  0.00015  59892.07911  52.35268    0.9057  18.19248  59913.62243 
    14.48454  1.58012  10.00239       4.65541          4437.7998  0.00471  0.02247      0.2656   2.96123     19.58934   7443.88331    -8.32757  0.79809   3561.46452  0.02158  59891.82182  51.56997   0.23113  18.24238  59913.89089 
    15.01051  1.70704  12.18231       4.04026          4190.2961  0.13394   0.0118     0.01414  11.59276     17.50877   9986.80406    -4.18274  0.98333   6721.19862  0.00018  59895.96665  52.26835   9.21998  18.23542  59913.89089 
    15.01746  1.81248   9.12798       1.47733         4942.96674  0.39233  0.03475     0.04137   3.67075     16.66186   5326.41594     -5.5097  0.68584   6109.85373    3e-05   59894.6397  52.06541  20.48207  18.24173  59913.89089 
    14.35695  1.62992   7.14584        4.4509         2923.38378  0.05947  0.02804     0.08009   6.34925     20.79357   8292.15161    -7.77809  0.95568   9330.88143  0.34538  59892.37131  52.49457   3.57573  18.20398  59913.62243 
    14.84253   1.9466  14.51909       4.60872         3882.12882  0.35487  0.04652     0.45412   2.54551     16.76852    6751.2379    -7.67834  0.52343   6999.70278    3e-05  59892.47106  52.13707   16.6477  18.21735  59913.62243 
     14.5605  2.03645  12.25181        2.8947         4359.25601  0.10987  0.02677     0.22267   3.95387     18.39079   6610.81876    -9.10998  0.85115   6748.90337  0.00137  59891.03941  52.16066   5.85378  18.24839  59913.89089 
