 log(Bfield)      Mns    Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma  mejecta  log(nhhost)  temperature  texplosion  thetaPB      vejecta      A_V        MJD_0   log(KE)      M_Ni  Peak_mag     Peak_MJD 
    13.83392  1.96292   4.4404        1.0558         4024.35597  0.00196    0.063     0.01048  2.52395     20.35598   3446.92086   -28.51393  0.98826   7928.03091   0.1261  57949.30535   52.2441    0.0917  16.88798     57987.78 
    13.82597  1.64452  4.45443       1.25757         4026.57624  0.08931  0.07885     0.01563  2.09751     18.86305   7076.41098   -24.12662  0.75442   8690.79484  0.00405  57953.69266  52.29831    3.9396  16.81535     57987.78 
    14.05851  1.83874  4.76955        1.3574         3983.15854  0.10134  0.07568     0.01357  2.15741     18.84403   5336.99879   -19.74362  0.42301   8744.00026  0.00388  57958.07566   52.3076   4.51162  16.82804     57987.78 
    13.63882  1.64572  3.37601       1.86595         3904.66933  0.12009  0.13007     0.01299  1.26894     16.62525   5414.72333   -15.51221  0.60167   8980.59314    2e-05  57962.30707  52.24861   4.42477  16.84323     57992.79 
    13.86937  2.09077  5.14076       1.62818         3852.91003  0.00112  0.10392     0.01745  1.57852     18.09231   6207.48115   -19.72261  0.86895   8598.53095  0.00069  57958.09667  52.24655   0.04463   16.8493      57986.8 
    13.89521  1.88569  4.82458       1.49466         4039.13771  0.01473  0.11998     0.01931  1.16201     16.67505   4340.22682   -20.80853  0.70664   7695.45249    3e-05  57957.01075   52.0992   0.52413  16.80897     57991.14 
    13.58796  1.52462   3.6996       1.71452         4079.68285   0.0033  0.09437     0.01207  1.57753     17.03444   8683.00142   -15.58878  0.86135   8619.65401    6e-05   57962.2305  52.24859   0.13208  16.70494      57986.0 
    13.77861   1.4624  4.11457       1.26551         3613.02215  0.00103  0.05283     0.01045  2.59885     17.71065   7497.49437   -22.72412  0.70286   7843.12031  0.00029  57955.09516  52.23866   0.04842  16.80696  57982.30622 
    13.79924  1.71302  3.68647        1.9965         3840.10446  0.00367  0.10183     0.01213  1.55793     17.16331   8246.23331   -13.25046  0.46209   9378.25706    8e-05  57964.56882  52.31988   0.14611  16.77663      57986.0 
    13.76186  1.86021  4.10106       2.17413         3834.50991  0.18469  0.09685      0.0115  1.46057     19.31427   8548.57891   -14.13921  0.66227   8613.68192  0.01146  57963.68007  52.23572   7.18042  16.83179   57986.1615 
