 log(Bfield)      Mns     Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma   mejecta  log(nhhost)  temperature  texplosion  thetaPB     vejecta      A_V        MJD_0   log(KE)      M_Ni  Peak_mag     Peak_MJD 
    12.63473   1.9412   2.92224       1.38857         3216.78117  0.08507   0.0168     0.02789  93.92739     16.57893   5767.36489   -48.60236  0.52006  3664.72889    2e-05  56338.66864  51.89976   8.43021  21.04341  56495.41386 
    15.11767  1.58539    3.9824       0.88451         3364.27864  0.27826   0.0611     0.02939  39.66624     16.21381   6936.91314   -64.57122  0.88674  2706.07794    1e-05  56322.69978  51.57796  24.10486  21.06425  56456.71386 
    13.50991  1.71665   4.31655       4.64128         3426.08448  0.35722  0.12921     0.17818  22.81304     16.76911   4326.89957   -72.50812  0.53505  2918.07492    3e-05  56314.76288  51.60139  28.08766  20.95212  56484.35671 
    13.42521  2.00462  11.74618        0.1941         4045.86305   0.4809  0.13019     0.20374  22.76209     19.55777   9955.55139   -59.59246  0.04376  4221.47043  0.02007  56327.67854  51.92195  37.79678  20.82611  56567.28529 
    12.13668  1.56358   9.67448       0.65767         2305.43082  0.47517  0.20515      0.0242  83.18786     17.09883   7067.95212  -126.30243  0.35846  3090.36792    7e-05  56260.96857  51.74393  46.25171  20.98558  56478.82814 
    14.19982  1.61397  22.48367       2.56416          3429.2976  0.36367   0.1371     0.02038  70.50944     19.99701   6923.73426  -104.07642  0.63506  2835.26054  0.05517  56283.19458  51.65829  34.52949  21.00053  56478.82814 
     12.3075  1.69057  29.76206       0.34168          3493.8452  0.13981  0.03567     0.04142  84.11283     16.16091   4124.26765   -67.22755  1.19499  3578.45594    1e-05  56320.04345  51.87201   13.6315  21.03405  56465.00671 
    14.68195  1.59946  19.49977       3.24024         2588.89343  0.22169  0.05998     0.12501  55.40271     17.93206   6024.39633   -55.43011  0.23768   3656.4104  0.00048  56331.84089  51.86297  20.27594  20.84946  56503.70671 
    13.78111  1.68099   5.72343       3.88322         2221.28023  0.18438  0.07413     0.28739  93.62952     16.16793   3627.20344  -132.07389  0.48964  2474.93734    1e-05  56255.19711   51.5586  18.26206   20.9941  56503.70671 
    12.19573   1.8413  16.05365        0.5498         2164.05259  0.29814  0.09847     0.07548  62.00359     19.63333   3455.88016   -96.16465  0.18924   3115.0691  0.02388  56291.10635  51.73145  27.75268  21.03782  56492.64957 
