 log(Bfield)      Mns    Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma   mejecta  log(nhhost)  temperature  texplosion  thetaPB     vejecta      A_V        MJD_0   log(KE)     M_Ni  Peak_mag     Peak_MJD 
    14.52517  1.47798  0.88952       1.55326         4102.64084  0.00698  0.01717     0.03116  13.47877     20.88051   4679.17282    -3.65107  1.12493  4593.06214  0.42193  58627.83159   51.9512  0.49592  18.71595     58649.33 
    14.71387  1.98501  2.81309       1.69618         4453.42902  0.00601   0.0215     0.09971   9.77514     19.98752   5786.48873    -5.09343  1.33814  3866.28896  0.05398  58626.38923  51.77219  0.39898  18.65991  58648.30065 
    14.42171   1.9176  4.72811        1.5049         3767.58502  0.00276  0.07077     0.01136   3.03987     20.62931   5698.45643    -8.94255  1.33715  5250.76769  0.23661  58622.54011  51.91049  0.13678  18.62761  58648.30065 
    14.30559  1.50095  2.05986       2.89042         2422.31911  0.00552  0.08556     0.14123   3.71544      21.0013   3736.62048     -5.8094  1.40606  7051.04232  0.55723  58625.67326  52.19131  0.28897  18.67908     58649.33 
    14.87286  1.89024  0.94707       2.00969         4439.26114  0.01276  0.01392      0.2032  17.27513     16.51875   3477.34862     -2.3022  1.22111  3806.99218    2e-05  58629.18046  51.80957  0.95171  18.60497  58648.30065 
    14.55579  1.45818  1.60813       1.41376         4092.12749  0.01007  0.02324     0.03045  10.71185     20.85618    4614.6068    -5.51563  0.74066  4764.07885  0.39894  58625.96703  51.96214  0.68181  18.66847     58649.33 
    14.64162  1.26442  0.76178       1.58268         4344.78789  0.07921  0.02078      0.0844  10.91811     20.74861    7289.7379    -4.11772  0.68822  4227.79467  0.31141  58627.36494  51.86017  5.38408  18.69755     58649.33 
    14.60968  1.61356  5.40985       1.73822         4183.21059  0.01628  0.02492     0.24383   5.98162     16.67205   7134.54093    -8.14504  0.60292  4187.17915    3e-05  58623.33762  51.79229  0.96459  18.62077  58648.30065 
    14.36688   1.5676  2.41094       1.42037         4177.52243  0.00452  0.02938     0.01962   6.24567     20.86921   8968.80295     -6.4875  1.24869  4343.16461  0.41109  58624.99516  51.82861   0.2709  18.71999  58649.43979 
    14.40389  1.38745  2.01983       1.55387         3717.54389  0.06696  0.03649     0.27096    5.8056     20.72223   9535.04665    -4.99458  1.26267  4995.20843  0.29306  58626.48808  51.94238  3.93952  18.61554  58648.30065 
    14.62833  1.80743  3.95975       1.46771         4338.24374  0.00408  0.04474     0.46532   4.87598     19.92655   7429.03011    -6.31535  0.96016  4590.91186  0.04691  58625.16731  51.85003  0.22958  18.65789  58648.30065 
    14.46803    1.752  2.41256       2.74941         2512.13103  0.00367  0.06463     0.27446   5.34142     20.88138   4978.62469    -5.99112  1.23564  6767.95857  0.42277  58625.49154   52.1972  0.21152  18.62677  58648.30065 
    14.62636  2.10883  3.56871       1.37719         4150.30995  0.00115  0.07343     0.16307    3.3668     20.61742   7813.86385    -5.76934  1.49263  5505.71848  0.23022  58625.71332  51.96445  0.05871  18.65402  58648.30065 
    14.74652  1.79738  4.81024       1.74047         4463.12227  0.01291  0.01773     0.01549   9.84892     17.75642   5098.94476    -6.81798  0.65283  3868.63015  0.00032  58624.66468  51.77343  0.85843  18.68509  58648.30065 
    14.67829  1.77611  3.49362        1.5827         4344.40871  0.01309  0.04543     0.08096   5.74584     18.76902   4887.90179    -7.14575  0.90743   4459.1386  0.00326  58624.33691  51.84267  0.76807  18.65377  58647.36839 
    14.62492  1.75791  3.85355       1.66176         4478.75902  0.00534  0.01445     0.08182  15.04534     17.12559   3751.72556    -7.88812  1.00334  3800.81684    7e-05  58623.59454  51.79636  0.38785  18.65932     58649.33 
    14.59889  1.74448  3.55651       1.72643         4282.28882  0.02433   0.0274     0.04681    6.8425     20.47828    7475.6458    -5.99787  0.96475  4166.28838  0.16711  58625.48479  51.80197  1.48917  18.62284     58649.33 
    14.31093  1.60673  4.15655       1.69002         4026.31533  0.00167  0.07752     0.02694   1.75853     20.62073   5928.86904    -8.38488  1.40053  3966.29695  0.23198  58623.09778  51.59111  0.06928   18.6568  58649.43979 
    14.21399  1.24003  2.54524       1.58279         4029.60009  0.00326  0.01899     0.18304   8.26382     20.81206   4706.19216    -6.32713  1.14835  4210.31991  0.36041  58625.15553  51.83004  0.20833  18.65355  58647.36839 
    14.51718  1.54603    1.398       1.65438         4156.12108  0.01357  0.01976     0.01183  10.53097     20.81796   4035.04105    -4.46006  1.10211  3932.28479  0.36534   58627.0226  51.79389  0.91519  18.69112     58649.33 
    14.53958   1.8542  4.22468       1.50708         4474.22783  0.00376  0.02785     0.18602   7.26856     20.16319   9973.41329    -6.72579  1.47094  4402.85766  0.08089  58624.75687  51.85609  0.23368  18.66056     58649.33 
    14.24451  1.12239  1.77305       1.60323         3740.49832  0.01203  0.05848     0.29188   4.42295     20.81712   6939.22932    -6.51118  1.03113  4831.94049  0.36463  58624.97148  51.88346  0.66072  18.67632     58649.33 
