 log(Bfield)      Mns    Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma   mejecta  log(nhhost)  temperature  texplosion  thetaPB      vejecta      A_V        MJD_0   log(KE)      M_Ni  Peak_mag     Peak_MJD 
    14.19528  1.88215  2.00705       1.43504         2700.61777  0.00155  0.16642     0.01089   6.22909     16.62333   3990.15176    -9.07898  0.21933    8893.1504    2e-05  58883.18102  52.45083   0.09304  18.73066     58945.88 
    13.77137  1.84981  2.04612       1.56123         2393.65418  0.18127  0.13669     0.01135   8.61826     17.00008   8315.15188    -6.97589   0.8053  10288.50635    6e-05  58885.28411  52.61022  11.70109  18.72604   58948.0724 
     13.2301  1.76685  6.66412       4.11711         2919.18821  0.49275  0.02472     0.30266  80.65426     19.45314   4581.79967     -6.2006  1.01639  18853.60983  0.01577   58886.0594   53.3127  47.74289  18.75298   58948.0724 
    13.72975   1.6158  1.85686       0.36416         3070.51822  0.16013  0.09516      0.0102  11.36726      19.0492   3617.15311     -8.7691  0.63378  10392.17536  0.00622   58883.4909  52.64507  10.97712  18.69723  58948.31064 
    13.79511  1.70236   2.1538        3.8528         2480.28293  0.03628  0.08494     0.14835  17.70526     18.03919   6746.49577    -7.15074    0.795  11519.22523  0.00061  58885.10926  52.77331   2.71926  18.76982   58948.0724 
    13.97374  1.79202    2.183        2.0486         2046.74924  0.15107  0.07588     0.25993  16.13434     16.98291   8016.84756    -7.59505  0.52163  11391.86864    5e-05  58884.66495   52.7558   11.1212  18.66391     58945.87 
    13.69856  1.71606  1.78264       0.05873          5177.6091  0.10725  0.09697     0.01033  10.46764     18.64578    7251.9412    -7.60777  0.97534   9640.80806  0.00246  58884.65223  52.57226   7.22418  18.72084     58945.87 
    13.68498  1.72451  1.76643       0.07434         5617.39055  0.24931  0.11762     0.01074   7.48417     16.67225   6633.69347    -7.70956  0.92018   9283.91934    3e-05  58884.55044  52.50703   15.5844  18.75921   58948.0724 
    13.73665  1.93262  2.10722       0.88894         2082.48853   0.1226   0.1177     0.01402  10.04969     18.46799   5714.75289    -8.61926  0.77122  11836.29962  0.00163  58883.64074  52.74665   8.18644  18.66213     58945.88 
    14.48052     1.77  1.52594       0.26153         5244.03735  0.01257  0.09489     0.14348  10.26981      17.0098   9726.78577    -5.66407  0.20946   7753.30556    6e-05  58886.59593  52.38123   0.84331  18.70926     58945.88 
    13.56135  1.67979   1.7868       0.03138         5016.42896  0.46119  0.13043     0.01007   8.73245     18.27557   7234.11021    -8.56649  0.97213  11030.41481  0.00105  58883.69351  52.67198  29.85717  18.66782   58948.0724 
    13.78289  1.68895  1.70477       0.00854         4823.35058  0.08992  0.09148     0.36188  10.04221     19.55688   6605.71138    -6.71539  0.98394   9659.30616  0.02003  58885.54461  52.57004   6.00339  18.73098     58945.88 
