 log(Bfield)      Mns     Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma  mejecta  log(nhhost)  temperature  texplosion  thetaPB     vejecta      A_V        MJD_0   log(KE)      M_Ni  Peak_mag     Peak_MJD 
    14.22811  1.52131  10.82791       1.63735         2540.13246  0.43205  0.02903     0.07583  4.07776     16.70725   7211.01312   -13.96515  1.22977  5377.16355    3e-05  57341.25485  51.96693  23.21265  21.94797  57377.68195 
    14.26948  1.63095   9.29505       0.48807         2707.16424  0.20543  0.02336      0.0156  4.81831     17.82064   9506.57488   -12.73133  1.30633  5820.65833  0.00037  57342.48867  52.05485    11.533  21.93481  57377.68195 
    14.23089  2.13272   9.68445       2.04453         2131.16292  0.01801  0.01841     0.40917  3.17084     17.44375   4945.03285    -8.81242  1.51864  6386.34845  0.00015  57346.40758  52.08588   0.90229  21.94182  57377.68195 
    14.27205  1.79719  10.95483       0.84814         2508.69406  0.46019  0.02397     0.01137  3.49114     19.03146   9710.01213   -11.14791  0.95984  6219.26405  0.00597  57344.07209  52.07475  23.69073  21.93493  57377.68195 
    14.11551  1.41422   7.37323       4.99569         2036.24056  0.04442  0.01455     0.06018   4.9168     16.23442   9545.93408   -10.34557  0.77887  6168.31594    1e-05  57344.87443  52.10749   2.50685  21.95051  57377.68195 
    14.01265  1.42641   7.16562       3.52556         2428.97816     0.04  0.01377     0.01611   4.5571      17.9804   9823.46549    -8.58654  0.85729  6264.75198  0.00053  57346.63346  52.11243    2.2131  21.92392  57377.68195 
     13.8126  1.19334   6.24144       4.72849         2079.53555  0.01163  0.01031     0.01777  6.96028     17.41618   7404.85302    -9.40727  1.43882  6392.26357  0.00014  57345.81273  52.17553    0.7146  21.93158  57377.68195 
    14.30624  2.10513   9.33018       0.39063         2023.97717  0.01797   0.0156     0.05139  3.86388     19.42244   6303.81219     -9.9887  1.45875  6358.67399  0.01469   57345.2313  52.10621   0.95132  21.95638  57380.32065 
    14.24046  1.81299   8.72234       1.09477         2406.12513  0.00134  0.02195     0.24207  4.12424     16.70168   9876.45189    -11.4796  1.50449  5535.30099    3e-05   57343.7404  51.99343   0.07218  21.95301  57377.68195 
     14.1438   1.7407   8.27241       1.36116         2231.03264  0.00408  0.01588     0.39358  4.52802     16.25415   3574.77785   -10.65098  1.31195  5935.43515    1e-05  57344.56902   52.0648   0.22531  21.97611  57377.68195 
    14.16904  1.75813    8.1555       2.51625         2255.55806  0.00237  0.01989     0.02636  3.09383     16.02732   6692.59309    -8.98782   0.8744  6514.87562    1e-05  57346.23218  52.10009   0.11802  21.95627  57377.68195 
     14.2618  1.55072  10.22612       2.13561         2544.16815  0.21412  0.01982     0.02024  5.43752      17.8514   4621.58792   -12.46999  1.22146  5426.08902  0.00039  57342.75001   52.0072  12.39491  21.93421  57377.68195 
    14.07217  1.42452   7.40729       1.83271         2081.52811  0.08018  0.01746     0.03486  3.69045     18.54699   8776.39068    -9.33805  0.93303  6669.05613  0.00196  57345.88195  52.14212   4.19193  21.92762  57377.68195 
    14.19887  1.84176   9.00042         3.816         2692.62725  0.12015  0.01937     0.14007  3.53384     19.16162   6829.17641    -10.0733   0.7362  5682.44012  0.00806   57345.1467  51.99782   6.20677  21.93573  57377.68195 
    14.23678  1.64781     8.417       1.61064          2619.7695  0.09586  0.01974     0.03727  3.72473     16.75378    6795.1863   -10.98797   0.7485  5857.61461    3e-05  57344.23203  52.03054   5.02477  21.93232  57377.68195 
    14.02139  1.56853   9.77863       4.45031         2080.78157  0.43566  0.01883     0.01016  4.89278     19.96503   4886.80472   -10.64758   1.0612  5970.09599  0.05126  57344.57242  52.07858  24.55465  21.94524  57377.68195 
     14.1158  1.81385   8.70779       2.75713         2589.19403  0.00224  0.01918     0.08543  3.31903     19.34293   3628.29526   -10.78964   1.4013  5319.10108  0.01224  57344.43036  51.93274   0.11377  21.97814  57375.04326 
    14.36406  2.06196   9.26045       0.86958         2446.29188  0.00579  0.01953     0.14201   3.0269     17.96845   3457.01717   -10.93923  0.79424  6182.28187  0.00052  57344.28077   52.0518   0.28604  21.95614  57380.32065 
    14.13469  1.60183    7.8431       0.26521         2771.63599  0.01315  0.01195      0.2503  5.16366     18.94437   8850.44453   -10.20434  1.44755  6283.55309  0.00489  57345.01566  52.12899   0.75124   21.9275  57380.32065 
    14.20065  1.21659   8.55857        1.2073          2134.0269  0.26957  0.01108     0.08151  6.75216     19.68097   6980.62347   -10.41209  0.79919  5802.20957  0.02665  57344.80791  52.08829  16.44914  21.94819  57377.68195 
    14.26217  1.68199    10.351       3.02398         2565.33334  0.33091  0.03841     0.10967  2.76763     16.74325    5717.4839   -10.65608  0.92281  6179.44233    3e-05  57344.56392  52.03987  15.92407  21.95515  57377.68195 
    14.21571  1.66049   8.22784       4.96171         2195.03726  0.00551  0.01779     0.10986  4.55579     18.13704   9781.70801   -11.06807  0.79381  5915.83592  0.00076  57344.15193  52.06262   0.30486  21.95193  57377.68195 
